,Short_Game_Rating_RANK THIS WEEK,Short_Game_Rating_RANK LAST WEEK,Short_Game_Rating_PLAYER NAME,Short_Game_Rating_EVENTS,Short_Game_Rating_RATING
84,T82,T82,John Cook,9,6.5
85,T82,T82,Robert Damron,16,6.5
86,T82,T82,Ryan Dillon,1,6.5
87,T82,T82,Chris DiMarco,14,6.5
88,T82,T82,Will Dodson,1,6.5
89,T82,T82,Dan Forsman,9,6.5
90,T82,T82,Padraig Harrington,9,6.5
91,T82,T82,John Huston,13,6.5
92,T82,T82,Lee Janzen,8,6.5
93,T82,T82,Neal Lancaster,17,6.5
94,T82,T82,Stephen Leaney,16,6.5
95,T82,T82,Tom Lehman,11,6.5
96,T82,T82,Spencer Levin,3,6.5
97,T82,T82,Rocco Mediate,15,6.5
98,T82,T82,Larry Mize,8,6.5
99,T82,T82,Rod Pampling,16,6.5
100,T82,T82,Pat Perez,14,6.5
101,T82,T82,Tom Pernice Jr.,18,6.5
102,T82,T82,Phillip Price,12,6.5
103,T82,T82,David Toms,14,6.5
104,T82,T82,Tiger Woods,13,6.5
105,T106,T106,Michael Allen,13,6.4
106,T106,T106,Stephen Ames,14,6.4
107,T106,T106,Bart Bryant,16,6.4
108,T106,T106,Neil Cheetham,1,6.4
109,T106,T106,Jay Delsing,7,6.4
110,T106,T106,Brad Faxon,8,6.4
111,T106,T106,Todd Fischer,16,6.4
112,T106,T106,Brian Gay,18,6.4
113,T106,T106,Retief Goosen,11,6.4
114,T106,T106,Tim Herron,18,6.4
115,T106,T106,Freddie Jacobson,12,6.4
116,T106,T106,Jerry Kelly,14,6.4
117,T106,T106,James McLean,1,6.4
118,T106,T106,Dennis Paulson,8,6.4
119,T106,T106,Craig Perks,6,6.4
120,T106,T106,Justin Rose,19,6.4
121,T106,T106,Rory Sabbatini,11,6.4
122,T106,T106,Jeff Sluman,19,6.4
123,T106,T106,Kevin Sutherland,16,6.4
124,T106,T106,Kirk Triplett,8,6.4
125,T106,T106,Camilo Villegas,1,6.4
126,T127,T127,José Coceres,4,6.3
127,T127,T127,Gavin Coles,13,6.3
128,T127,T127,Erik Compton,1,6.3
129,T127,T127,Nick Dougherty,3,6.3
130,T127,T127,David Frost,2,6.3
131,T127,T127,Stephen Gallacher,1,6.3
132,T127,T127,Sergio Garcia,13,6.3
133,T127,T127,Per-Ulrik Johansson,3,6.3
134,T127,T127,Steve Jones,6,6.3
135,T127,T127,Brendan Jones,13,6.3
136,T127,T127,Matt Kuchar,8,6.3
137,T127,T127,Franklin Langham,12,6.3
138,T127,T127,John Ray Leary,1,6.3
139,T127,T127,Thomas Levet,6,6.3
140,T127,T127,David Lundstrom,1,6.3
141,T127,T127,Will MacKenzie,10,6.3
142,T127,T127,Jeff Maggert,13,6.3
143,T127,T127,John Maginnes,1,6.3
144,T127,T127,Len Mattiace,10,6.3
145,T127,T127,Phil Mickelson,13,6.3
146,T127,T127,Ryan Moore,8,6.3
147,T127,T127,Greg Owen,17,6.3
148,T127,T127,Corey Pavin,11,6.3
149,T127,T127,Carl Pettersson,19,6.3
150,T127,T127,Nick Price,9,6.3
151,T127,T127,John Riegger,2,6.3
152,T127,T127,Joey Sindelar,22,6.3
153,T127,T127,Hideto Tanihara,6,6.3
154,T127,T127,Duffy Waldorf,12,6.3
155,T127,T127,Simon Yates,1,6.3
156,T157,T157,Woody Austin,19,6.2
157,T157,T157,Eric Axley,1,6.2
158,T157,T157,Jason Bohn,15,6.2
159,T157,T157,Jeff Brehaut,12,6.2
160,T157,T157,Steve Collins,1,6.2
161,T157,T157,Ernie Els,7,6.2
162,T157,T157,Steve Flesch,11,6.2
163,T157,T157,Harrison Frazar,19,6.2
164,T157,T157,Robert Gamez,17,6.2
165,T157,T157,Tom Gillis,11,6.2
166,T157,T157,Bill Glasson,6,6.2
167,T157,T157,Todd Hamilton,13,6.2
168,T157,T157,J.P. Hayes,9,6.2
169,T157,T157,P.H. Horgan III,1,6.2
170,T157,T157,Mike Hulbert,1,6.2
171,T157,T157,Hank Kuehne,10,6.2
172,T157,T157,Davis Love III,13,6.2
173,T157,T157,Billy Mayfair,24,6.2
174,T157,T157,Blaine McCallister,5,6.2
175,T157,T157,Sean O'Hair,19,6.2
176,T157,T157,Mark O'Meara,10,6.2
177,T157,T157,Geoff Ogilvy,18,6.2
178,T157,T157,Tim Petrovic,14,6.2
179,T157,T157,Kevin Stadler,12,6.2
180,T157,T157,Hal Sutton,2,6.2
181,T157,T157,Vaughn Taylor,18,6.2
182,T157,T157,D.J. Trahan,11,6.2
183,T157,T157,Scott Verplank,15,6.2
184,T157,T157,Grant Waite,3,6.2
185,T186,T186,Chris Anderson,7,6.1
186,T186,T186,Jim Carter,6,6.1
187,T186,T186,Marco Dawson,18,6.1
188,T186,T186,David Edwards,3,6.1
189,T186,T186,Jeff Hart,8,6.1
190,T186,T186,Dudley Hart,15,6.1
191,T186,T186,Tom Kite,4,6.1
192,T186,T186,Andrew Magee,12,6.1
193,T186,T186,Paul McGinley,3,6.1
194,T186,T186,Ryan Palmer,16,6.1
195,T186,T186,Ted Purdy,24,6.1
196,T186,T186,Chris Riley,6,6.1
197,T186,T186,Scott Simpson,3,6.1
198,T186,T186,Heath Slocum,19,6.1
199,T186,T186,Bo Van Pelt,20,6.1
200,T201,T201,Billy Andrade,15,6.0
201,T201,T201,Arjun Atwal,15,6.0
202,T201,T201,Paul Azinger,10,6.0
203,T201,T201,Ahmad Bateman,1,6.0
204,T201,T201,Olin Browne,17,6.0
205,T201,T201,Jonathan Byrd,21,6.0
206,T201,T201,Tom Byrum,15,6.0
207,T201,T201,Stewart Cink,17,6.0
208,T201,T201,Darren Clarke,7,6.0
209,T201,T201,Ben Crane,16,6.0
210,T201,T201,Glen Day,13,6.0
211,T201,T201,Brad Fabel,1,6.0
212,T201,T201,Lucas Glover,16,6.0
213,T201,T201,Bob Heintz,8,6.0
214,T201,T201,Carl Paulson,6,6.0
215,T201,T201,Jyoti Randhawa,2,6.0
216,T201,T201,John Rollins,18,6.0
217,T201,T201,John Senden,20,6.0
218,T201,T201,Bob Sowards,2,6.0
219,T201,T201,Jimmy Walker,2,6.0
220,T201,T201,Garrett Willis,3,6.0
221,T222,T222,Robert Allenby,15,5.9
222,T222,T222,Guy Boros,3,5.9
223,T222,T222,Matt Davidson,6,5.9
224,T222,T222,Richard Green,6,5.9
225,T222,T222,Jay Haas,9,5.9
226,T222,T222,Mike Heinen,1,5.9
227,T222,T222,Scott Hend,8,5.9
228,T222,T222,Brandt Jobe,19,5.9
229,T222,T222,Skip Kendall,6,5.9
230,T222,T222,Frank Lickliter II,16,5.9
231,T222,T222,Steve Lowery,14,5.9
232,T222,T222,Tag Ridings,13,5.9
233,T222,T222,Adam Scott,11,5.9
234,T222,T222,Chris Smith,9,5.9
235,T222,T222,Brandt Snedeker,1,5.9
236,T222,T222,Mike Springer,2,5.9
237,T222,T222,Hidemichi Tanaka,18,5.9
238,T222,T222,Doug Tewell,1,5.9
239,T222,T222,Esteban Toledo,2,5.9
240,T222,T222,Bob Tway,14,5.9
241,T242,T242,Steve Allan,17,5.8
242,T242,T242,Brian Bateman,14,5.8
243,T242,T242,D.J. Brigman,9,5.8
244,T242,T242,Chad Campbell,16,5.8
245,T242,T242,Ben Curtis,8,5.8
246,T242,T242,John Daly,11,5.8
247,T242,T242,Steve Elkington,12,5.8
248,T242,T242,Brent Geiberger,10,5.8
249,T242,T242,J.J. Henry,15,5.8
250,T242,T242,Kevin Johnson,1,5.8
251,T242,T242,Jonathan Kaye,14,5.8
252,T242,T242,Steve Marino,1,5.8
253,T242,T242,Shaun Micheel,9,5.8
254,T242,T242,Brenden Pappas,9,5.8
255,T242,T242,Scott Piercy,3,5.8
256,T242,T242,D.A. Points,13,5.8
257,T242,T242,Brett Wetterich,10,5.8
258,T259,T259,Tommy Armour III,20,5.7
259,T259,T259,Rich Beem,6,5.7
260,T259,T259,Michael Bradley,2,5.7
261,T259,T259,Bob Burns,5,5.7
262,T259,T259,Joe Durant,14,5.7
263,T259,T259,Robin Freeman,2,5.7
264,T259,T259,Matt Gogel,11,5.7
265,T259,T259,Mathias Grönberg,10,5.7
266,T259,T259,Tripp Isenhour,2,5.7
267,T259,T259,Kent Jones,16,5.7
268,T259,T259,Joel Kribel,1,5.7
269,T259,T259,Peter Lonard,12,5.7
270,T259,T259,Scott McCarron,13,5.7
271,T259,T259,Jesper Parnevik,15,5.7
272,T259,T259,Tom Purtzer,1,5.7
273,T259,T259,"Wes Short, Jr.",7,5.7
274,T259,T259,Roland Thatcher,11,5.7
275,T276,T276,Danny Briggs,8,5.6
276,T276,T276,Michael Campbell,2,5.6
277,T276,T276,Stephen Dodd,2,5.6
278,T276,T276,Scott Gutschewski,14,5.6
279,T276,T276,Donnie Hammond,1,5.6
280,T276,T276,Miguel Angel Jiménez,3,5.6
281,T276,T276,John Morgan,2,5.6
282,T276,T276,Brian Watts,1,5.6
283,T276,T276,Jay Williamson,10,5.6
284,T285,T285,Cameron Beckman,14,5.5
285,T285,T285,Marc Cayeux,1,5.5
286,T285,T285,Scott Dunlap,2,5.5
287,T285,T285,Bradley Hughes,4,5.5
288,T285,T285,Hunter Mahan,19,5.5
289,T285,T285,Graeme McDowell,7,5.5
290,T285,T285,Ian Poulter,6,5.5
291,T285,T285,Patrick Sheehan,18,5.5
292,T285,T285,Paul Sheehan,1,5.5
293,T285,T285,Charles Warren,13,5.5
294,T295,T295,Brian Henninger,1,5.4
295,T295,T295,Mark Hensby,10,5.4
296,T295,T295,Michael Long,8,5.4
297,T295,T295,Rob Rashell,6,5.4
298,T295,T295,Mario Tiziani,11,5.4
299,T295,T295,Nick Watney,12,5.4
300,T301,T301,Jason Allred,7,5.3
301,T301,T301,Briny Baird,16,5.3
302,T301,T301,Notah Begay III,4,5.3
303,T301,T301,David Duval,2,5.3
304,T301,T301,John Elliott,6,5.3
305,T301,T301,Rick Heath,1,5.3
306,T301,T301,Joey Snyder III,16,5.3
307,T301,T301,Ted Tryba,1,5.3
308,T301,T301,Lee Westwood,7,5.3
309,T310,T310,Warren Abery,1,5.2
310,T310,T310,Rich Barcelo,1,5.2
311,T310,T310,Yasuharu Imano,1,5.2
312,T310,T310,Euan Walters,2,5.2
313,T314,T314,Jaxon Brigman,1,5.0
314,T314,T314,Thongchai Jaidee,2,5.0
315,T314,T314,Michael Putnam,3,5.0
316,T314,T314,Chris Starkjohann,1,5.0
317,318,318,Paul Casey,2,4.9
318,T319,T319,Camilo Benedetti,1,4.8
319,T319,T319,Kenneth Ferrie,1,4.8
320,T319,T319,Matt Hendrix,1,4.8
321,T319,T319,Charley Hoffman,1,4.8
322,T323,T323,Jason Gore,3,4.7
323,T323,T323,Kelly Grunewald,1,4.7
324,325,325,Ángel Cabrera,4,4.6
325,T326,T326,David Hearn,10,4.4
326,T326,T326,Tetsuji Hiratsuka,1,4.4
327,T326,T326,Ian Leggatt,2,4.4
328,T326,T326,Sean Murphy,1,4.4
329,T330,T330,Gary Hallberg,1,4.3
330,T330,T330,Kazuhiko Hosokawa,1,4.3
331,T330,T330,Akio Sadakata,1,4.3
332,T330,T330,Mike Standly,1,4.3
333,334,334,Don Yrene,1,4.2
334,335,335,Andre Stolz,3,4.1
335,T336,T336,Chris Couch,1,3.9
336,T336,T336,Trevor Dodds,1,3.9
337,338,338,Bradley Dredge,1,3.8
338,T339,T339,Ryan Brehm,1,3.7
339,T339,T339,Ben Portie,1,3.7
340,341,341,Brad Lardon,1,3.0
341,342,342,Greg Meyer,1,2.9
342,T343,T343,Scott Hoch,1,2.8
343,T343,T343,David Podas,1,2.8
344,345,345,Brian Nosler,1,2.5
345,346,346,Paul Holtby,1,2.1
