,Last_15_Events_-_Scoring_RANK THIS WEEK,Last_15_Events_-_Scoring_RANK LAST WEEK,Last_15_Events_-_Scoring_PLAYER NAME,Last_15_Events_-_Scoring_EVENTS,Last_15_Events_-_Scoring_RATING
78,79,77,Stephen Ames,10,8.1
79,79,77,Woody Austin,11,8.1
80,79,77,Aaron Baddeley,6,8.1
81,79,77,Rich Beem,3,8.1
82,79,77,Mark Calcavecchia,8,8.1
83,79,77,K.J. Choi,6,8.1
84,79,77,José Coceres,4,8.1
85,79,77,Ben Crane,10,8.1
86,79,77,John Daly,5,8.1
87,79,77,Bob Estes,11,8.1
88,79,77,Dan Forsman,8,8.1
89,79,77,David Frost,6,8.1
90,79,77,Donnie Hammond,1,8.1
91,79,77,J.P. Hayes,7,8.1
92,79,77,J.J. Henry,10,8.1
93,79,77,Tim Herron,11,8.1
94,79,77,Scott Hoch,2,8.1
95,79,77,Charles Howell III,7,8.1
96,79,77,John Huston,8,8.1
97,79,77,Yasuharu Imano,1,8.1
98,79,77,Jonathan Kaye,9,8.1
99,79,77,Paul McGinley,4,8.1
100,79,77,Rocco Mediate,11,8.1
101,79,77,Ryan Moore,8,8.1
102,79,77,Sean O'Hair,10,8.1
103,79,77,Rod Pampling,10,8.1
104,79,77,Brenden Pappas,10,8.1
105,79,77,Jesper Parnevik,10,8.1
106,79,77,Craig Perks,3,8.1
107,79,77,Tom Purtzer,1,8.1
108,79,77,Charl Schwartzel,1,8.1
109,79,77,"Wes Short, Jr.",7,8.1
110,79,77,Joey Sindelar,13,8.1
111,79,77,Darron Stiles,9,8.1
112,79,77,Steve Stricker,7,8.1
113,79,77,Vaughn Taylor,9,8.1
114,79,77,Camilo Villegas,1,8.1
115,79,77,Duffy Waldorf,6,8.1
116,79,77,Charles Warren,6,8.1
117,79,77,Mike Weir,3,8.1
118,79,77,Mark Wilson,7,8.1
119,120,120,Jaxon Brigman,2,8.0
120,120,120,Chad Campbell,11,8.0
121,120,120,Paul Claxton,7,8.0
122,120,120,John Cook,5,8.0
123,120,120,Robert Damron,7,8.0
124,120,120,Steve Flesch,4,8.0
125,120,120,Robert Gamez,10,8.0
126,120,120,Lucas Glover,8,8.0
127,120,120,Mathias Grönberg,9,8.0
128,120,120,David Hearn,6,8.0
129,120,120,Gabriel Hjertstedt,1,8.0
130,120,120,David Howell,5,8.0
131,120,120,Trevor Immelman,5,8.0
132,120,120,Lee Janzen,7,8.0
133,120,120,Brandt Jobe,10,8.0
134,120,120,Kent Jones,8,8.0
135,120,120,Stephen Leaney,8,8.0
136,120,120,Wayne Levi,2,8.0
137,120,120,J.L. Lewis,9,8.0
138,120,120,Frank Lickliter II,8,8.0
139,120,120,Billy Mayfair,11,8.0
140,120,120,Graeme McDowell,8,8.0
141,120,120,Sean Murphy,1,8.0
142,120,120,Arron Oberholser,6,8.0
143,120,120,Geoff Ogilvy,9,8.0
144,120,120,Greg Owen,9,8.0
145,120,120,D.A. Points,8,8.0
146,120,120,Phillip Price,7,8.0
147,120,120,Rob Rashell,2,8.0
148,120,120,Adam Scott,10,8.0
149,120,120,Chris Smith,10,8.0
150,120,120,Chris Starkjohann,2,8.0
151,120,120,Ted Tryba,1,8.0
152,120,120,Omar Uresti,7,8.0
153,120,120,Bo Van Pelt,9,8.0
154,155,155,Tommy Armour III,11,7.9
155,155,155,Arjun Atwal,14,7.9
156,155,155,Jonathan Byrd,10,7.9
157,155,155,Stewart Cink,9,7.9
158,155,155,Michael Clark II,1,7.9
159,155,155,Marco Dawson,12,7.9
160,155,155,Glen Day,9,7.9
161,155,155,Jay Delsing,9,7.9
162,155,155,James Driscoll,6,7.9
163,155,155,Steve Elkington,8,7.9
164,155,155,Kenneth Ferrie,2,7.9
165,155,155,Todd Fischer,8,7.9
166,155,155,Robin Freeman,3,7.9
167,155,155,"Jim Gallagher, Jr.",2,7.9
168,155,155,Brian Gay,8,7.9
169,155,155,Retief Goosen,9,7.9
170,155,155,Jason Gore,5,7.9
171,155,155,Jay Haas,8,7.9
172,155,155,Bill Haas,4,7.9
173,155,155,Todd Hamilton,4,7.9
174,155,155,Padraig Harrington,10,7.9
175,155,155,Matt Hendrix,2,7.9
176,155,155,Brian Henninger,1,7.9
177,155,155,Jason Knutzon,1,7.9
178,155,155,Bernhard Langer,7,7.9
179,155,155,Will MacKenzie,8,7.9
180,155,155,Jeff Maggert,7,7.9
181,155,155,Steve Marino,1,7.9
182,155,155,Shaun Micheel,6,7.9
183,155,155,Larry Mize,6,7.9
184,155,155,Kevin Na,5,7.9
185,155,155,Nick O'Hern,6,7.9
186,155,155,Corey Pavin,9,7.9
187,155,155,Pat Perez,8,7.9
188,155,155,Tim Petrovic,5,7.9
189,155,155,John Rollins,9,7.9
190,155,155,Patrick Sheehan,7,7.9
191,155,155,Jeff Sluman,8,7.9
192,155,155,Joey Snyder III,10,7.9
193,155,155,Hidemichi Tanaka,10,7.9
194,155,155,Roland Thatcher,6,7.9
195,155,155,Esteban Toledo,4,7.9
196,155,155,Scott Verplank,10,7.9
197,155,155,Jay Williamson,10,7.9
198,155,155,Garrett Willis,6,7.9
199,200,201,Paul Azinger,6,7.8
200,200,201,Brian Bateman,6,7.8
201,200,201,Cameron Beckman,9,7.8
202,200,201,Colby Beckstrom,1,7.8
203,200,155,Thomas Bjørn,1,7.8
204,200,201,Justin Bolli,5,7.8
205,200,201,Guy Boros,5,7.8
206,200,201,Steven Bowditch,1,7.8
207,200,201,Tom Byrum,7,7.8
208,200,201,Paul Casey,4,7.8
209,200,201,Alex Cejka,6,7.8
210,200,201,Steve Collins,1,7.8
211,200,201,John Elliott,3,7.8
212,200,201,Fred Funk,8,7.8
213,200,201,Stephen Gangluff,1,7.8
214,200,201,Tom Gillis,3,7.8
215,200,201,Matt Gogel,5,7.8
216,200,201,Paul Gow,5,7.8
217,200,201,Paul Goydos,9,7.8
218,200,201,Kelly Grunewald,1,7.8
219,200,201,Hunter Haas,8,7.8
220,200,201,Peter Jacobsen,4,7.8
221,200,201,Neal Lancaster,9,7.8
222,200,201,Jim McGovern,1,7.8
223,200,201,Kelly Mitchum,1,7.8
224,200,201,Craig Parry,8,7.8
225,200,201,Nick Price,7,7.8
226,200,201,John Senden,11,7.8
227,200,201,Kevin Stadler,6,7.8
228,200,201,Kevin Streelman,1,7.8
229,200,201,Mario Tiziani,8,7.8
230,200,201,Lee Westwood,9,7.8
231,200,201,Charlie Wi,6,7.8
232,233,233,Steve Allan,10,7.7
233,233,233,Billy Andrade,8,7.7
234,233,233,Danny Briggs,2,7.7
235,233,233,Erik Compton,2,7.7
236,233,233,Ben Curtis,6,7.7
237,233,233,Gavin Flint,1,7.7
238,233,233,Brent Geiberger,4,7.7
239,233,233,Bill Glasson,5,7.7
240,233,233,Michael Harris,2,7.7
241,233,233,Mike Heinen,5,7.7
242,233,233,Bradley Hughes,6,7.7
243,233,233,Franklin Langham,6,7.7
244,233,233,Brad Lardon,2,7.7
245,233,233,Ian Leggatt,3,7.7
246,233,233,Justin Leonard,10,7.7
247,233,233,Peter Lonard,9,7.7
248,233,233,Hunter Mahan,5,7.7
249,233,233,Scott McCarron,7,7.7
250,233,233,Joe Ogilvie,7,7.7
251,233,233,Carl Paulson,7,7.7
252,233,233,John Riegger,6,7.7
253,233,233,Marcel Siem,1,7.7
254,233,233,Mike Springer,4,7.7
255,233,233,Grant Waite,6,7.7
256,233,233,Jimmy Walker,4,7.7
257,233,233,Y.E. Yang,1,7.7
258,259,259,Jason Allred,1,7.6
259,259,259,David Edwards,8,7.6
260,259,259,Brad Fabel,1,7.6
261,259,259,Nick Faldo,4,7.6
262,259,259,Jeff Hart,6,7.6
263,259,259,Tom Lehman,9,7.6
264,259,259,Blaine McCallister,5,7.6
265,259,259,John Morgan,2,7.6
266,259,259,Ian Poulter,4,7.6
267,259,259,Scott Simpson,5,7.6
268,259,259,Willie Wood,1,7.6
269,270,270,Michael Bradley,3,7.5
270,270,270,D.J. Brigman,4,7.5
271,270,270,Tetsuji Hiratsuka,1,7.5
272,270,270,Tripp Isenhour,5,7.5
273,270,270,Steve Jones,4,7.5
274,270,270,John Maginnes,1,7.5
275,270,270,James McLean,1,7.5
276,270,270,Mark O'Meara,8,7.5
277,270,270,David Ogrin,1,7.5
278,270,270,Ben Portie,1,7.5
279,270,270,Ted Purdy,11,7.5
280,270,270,Mike Standly,2,7.5
281,270,270,Toru Taniguchi,2,7.5
282,270,270,Tjaart van der Walt,8,7.5
283,270,270,Casey Wittenberg,3,7.5
284,285,285,Marc Cayeux,1,7.4
285,285,285,Tim Conley,1,7.4
286,285,285,Matt Davidson,6,7.4
287,285,285,Nick Dougherty,3,7.4
288,285,285,Danny Ellis,7,7.4
289,285,285,Niclas Fasth,3,7.4
290,285,285,Kelly Gibson,2,7.4
291,285,285,Nick Gilliam,2,7.4
292,285,285,Richard Green,6,7.4
293,285,285,P.H. Horgan III,1,7.4
294,285,285,Miguel Angel Jiménez,4,7.4
295,285,285,Hank Kuehne,6,7.4
296,285,285,Thomas Levet,5,7.4
297,285,285,Michael Long,5,7.4
298,285,285,Dick Mast,1,7.4
299,285,285,John Morse,1,7.4
300,285,285,David Roesch,1,7.4
301,285,285,Jim Rutledge,1,7.4
302,285,285,Gene Sauers,4,7.4
303,285,285,Hal Sutton,3,7.4
304,305,305,Chris Anderson,5,7.3
305,305,305,Rich Barcelo,1,7.3
306,305,305,Bob Burns,5,7.3
307,305,305,Gavin Coles,8,7.3
308,305,305,David Duval,1,7.3
309,305,305,Mark Hensby,9,7.3
310,305,305,Charley Hoffman,1,7.3
311,305,305,David Ishii,1,7.3
312,305,305,Dennis Paulson,5,7.3
313,305,305,Paul Sheehan,1,7.3
314,305,305,Hideto Tanihara,5,7.3
315,305,305,Vance Veazey,1,7.3
316,317,317,Jim Benepe,1,7.2
317,317,317,Trevor Dodds,2,7.2
318,317,317,Steve Pate,2,7.2
319,317,317,Dicky Pride,4,7.2
320,317,317,Andre Stolz,3,7.2
321,317,317,Brian Watts,2,7.2
322,317,317,Don Yrene,2,7.2
323,324,324,Notah Begay III,4,7.1
324,324,324,Phil Blackmar,1,7.1
325,324,324,Jason Hartwick,1,7.1
326,324,324,Tom Kite,4,7.1
327,324,324,Len Mattiace,3,7.1
328,324,324,Jack Nicklaus,1,7.1
329,324,324,Chris Riley,3,7.1
330,324,324,Mike Small,2,7.1
331,324,324,Simon Yates,1,7.1
332,333,333,Stephen Dodd,2,7.0
333,333,333,Kevin Johnson,1,7.0
334,333,333,Skip Kendall,1,7.0
335,333,333,Andrew Magee,3,7.0
336,337,337,Rick Heath,1,6.9
337,337,337,Mike Hulbert,1,6.9
338,339,339,Eric Axley,1,6.8
339,339,339,Mark Brooks,4,6.8
340,339,339,Ken Green,1,6.8
341,339,339,Scott Hend,3,6.8
342,339,339,Kazuhiko Hosokawa,1,6.8
343,339,339,David Lundstrom,1,6.8
344,339,339,Greg Meyer,1,6.8
345,339,339,David Morland IV,1,6.8
346,339,339,Dave Rummells,1,6.8
347,339,339,Bob Sowards,2,6.8
348,349,349,Jim Carter,3,6.7
349,349,349,Thongchai Jaidee,3,6.7
350,349,349,Akio Sadakata,1,6.7
351,349,349,Tommy Tolles,1,6.7
352,353,353,Brad Adamonis,1,6.6
353,353,353,Camilo Benedetti,1,6.6
354,353,353,Stephen Gallacher,1,6.6
355,353,353,Doug Tewell,1,6.6
356,353,353,Euan Walters,2,6.6
357,358,358,Ryan Dillon,1,6.5
358,359,359,Michael Campbell,2,6.3
359,360,360,John Ray Leary,1,6.0
360,361,361,Ahmad Bateman,1,5.9
361,361,361,Ryan Brehm,1,5.9
362,361,361,Jyoti Randhawa,2,5.9
363,364,364,Gary Hallberg,1,5.8
364,365,365,S.K. Ho,1,5.7
365,366,366,Will Dodson,1,5.2
366,367,367,Paul Holtby,1,4.7
367,368,368,Neil Cheetham,1,4.1
368,369,369,Brian Nosler,1,4.0
369,370,370,Warren Abery,1,3.9
370,371,371,David Podas,1,3.2
