,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
44,45,,Brandt Jobe,40,2.53,101.34,-36.52,114.74,USA
45,46,,Mike Weir,46,2.45,112.51,-208.29,83.29,CAN
46,47,,Peter Lonard,63,2.44,153.86,-143.08,131.76,AUS
47,48,,Tim Herron,54,2.44,131.6,-104.19,130.51,USA
48,49,,Rod Pampling,58,2.36,137.13,-104.89,115.13,AUS
49,50,,Stephen Ames,51,2.33,118.76,-137.32,62.05,CAN
50,51,,Paul Casey,52,2.3,119.41,-122.61,93.6,ENG
51,52,,Geoff Ogilvy,57,2.28,129.92,-98.08,128.96,AUS
52,53,,Graeme McDowell,58,2.27,131.44,-92.85,100.13,NIR
53,54,,Zach Johnson,60,2.25,134.9,-107.14,115.27,USA
54,55,,Charles Howell III,59,2.25,132.46,-127.53,132.93,USA
55,56,,Bernhard Langer,41,2.21,90.79,-68.91,86.71,GER
56,57,,Carl Pettersson,62,2.21,137.15,-62.26,114.38,SWE
57,58,,Steve Elkington,42,2.19,92.18,-25.24,105.43,AUS
58,59,,Ian Poulter,60,2.07,124.18,-128.63,93.2,ENG
59,60,,Niclas Fasth,53,2.06,109.32,-69.7,123.59,SWE
60,61,,Craig Parry,47,2.01,94.42,-88.63,103.08,AUS
61,62,,Mark Calcavecchia,53,2.0,105.94,-58.72,110.16,USA
62,63,,Trevor Immelman,54,1.97,106.61,-113.07,90.43,RSA
63,64,,Ted Purdy,69,1.95,134.89,-72.95,134.15,USA
64,65,,Jerry Kelly,60,1.93,115.91,-129.09,81.57,USA
65,66,,Lucas Glover,59,1.88,111.05,-33.29,114.77,USA
66,67,,Brad Faxon,51,1.86,94.8,-103.32,89.23,USA
67,68,,Kenneth Ferrie,57,1.79,101.78,-35.65,103.25,ENG
68,69,,Tom Pernice Jr.,63,1.76,110.94,-72.3,97.76,USA
69,70,,Rory Sabbatini,52,1.76,91.44,-114.49,61.41,RSA
70,71,,Olin Browne,59,1.75,103.27,-29.95,103.48,USA
71,72,,Richard Green,56,1.73,97.05,-80.25,64.53,AUS
72,73,,Billy Mayfair,63,1.72,108.4,-55.43,127.7,USA
73,74,,Carlos Franco,55,1.71,93.93,-73.17,63.34,PAR
74,75,,Vaughn Taylor,60,1.69,101.37,-46.23,98.59,USA
75,76,,Nick Dougherty,66,1.68,110.67,-43.9,132.52,ENG
76,77,,Jason Gore,46,1.67,76.9,-6.9,78.25,USA
77,78,,Joe Ogilvie,63,1.64,103.12,-79.67,109.07,USA
78,79,,Bo Van Pelt,63,1.63,102.83,-66.03,94.76,USA
79,80,,Paul Broadhurst,53,1.63,86.43,-39.87,82.65,ENG
80,81,,Stephen Dodd,52,1.63,84.72,-51.98,87.49,WAL
81,82,,David Smail,52,1.62,84.06,-51.98,61.91,NZL
82,83,,Bradley Dredge,53,1.61,85.27,-44.33,87.83,WAL
83,84,,"Wes Short, Jr.",42,1.61,67.45,-4.59,67.12,USA
84,85,,Ryan Palmer,69,1.6,110.28,-62.97,82.23,USA
85,86,,Jay Haas,40,1.59,63.44,-115.11,33.58,USA
86,87,,Jason Bohn,58,1.57,91.26,-33.0,93.47,USA
87,88,,Justin Rose,60,1.57,94.11,-87.59,75.6,ENG
88,89,,Thomas Levet,57,1.55,88.62,-106.04,42.4,FRA
89,90,,Greg Owen,43,1.54,66.19,-52.81,83.03,ENG
90,91,,S.K. Ho,50,1.54,76.84,-55.0,65.12,KOR
91,92,,David Lynn,51,1.53,77.95,-56.94,61.7,ENG
92,93,,Raphael Jacquelin,52,1.52,79.0,-71.38,66.6,FRA
93,94,,Arron Oberholser,44,1.51,66.43,-64.57,58.99,USA
94,95,,Toru Taniguchi,56,1.5,84.21,-61.76,47.54,JPN
95,96,,Jonathan Kaye,49,1.5,73.5,-126.75,81.21,USA
96,97,,Todd Hamilton,61,1.46,89.35,-134.2,33.92,USA
97,98,,Paul Sheehan,56,1.46,81.78,-55.04,62.3,AUS
98,99,,Steve Flesch,62,1.46,90.27,-138.94,58.45,USA
99,100,,Keiichiro Fukabori,56,1.45,81.0,-53.62,68.02,JPN
100,101,,Yasuharu Imano,56,1.45,80.99,-28.69,79.21,JPN
101,102,,Loren Roberts,40,1.41,56.57,-69.59,51.31,USA
102,103,,Harrison Frazar,56,1.4,78.63,-58.31,62.6,USA
103,104,,Heath Slocum,60,1.4,83.98,-47.71,84.51,USA
104,105,,Jeff Maggert,46,1.4,64.32,-72.68,45.63,USA
105,106,,Jesper Parnevik,51,1.39,70.69,-74.28,47.63,SWE
106,107,,Maarten Lafeber,54,1.38,74.45,-54.57,82.73,NED
107,108,,Y.E. Yang,54,1.37,74.2,-39.82,47.36,KOR
108,109,,Joe Durant,51,1.35,69.08,-65.04,67.73,USA
109,110,,Bob Tway,52,1.35,70.09,-95.77,65.92,USA
110,111,,Peter Hanson,53,1.35,71.4,-39.35,70.79,SWE
111,112,,Tim Petrovic,66,1.34,88.73,-89.51,85.23,USA
112,113,,Thongchai Jaidee,53,1.34,70.96,-62.25,70.67,THA
113,114,,Bob Estes,50,1.34,66.86,-74.62,56.46,USA
114,115,,Pat Perez,60,1.34,80.18,-47.39,79.74,USA
115,116,,John Senden,64,1.31,83.78,-46.77,78.37,AUS
116,117,,Kirk Triplett,42,1.3,54.56,-87.92,38.11,USA
117,118,,Nick Price,40,1.3,51.87,-79.44,45.39,ZIM
118,119,,Dudley Hart,52,1.29,67.02,-46.72,64.53,USA
119,120,,Anders Hansen,51,1.28,65.42,-54.52,48.49,DEN
120,121,,Toshi Izawa,48,1.27,61.07,-57.29,51.17,JPN
121,122,,Simon Khan,48,1.27,60.97,-44.27,50.99,ENG
122,123,,Jyoti Randhawa,49,1.26,61.9,-58.89,48.17,IND
123,124,,Jeff Sluman,56,1.26,70.74,-73.35,69.23,USA
124,125,,Thaworn Wiratchant,51,1.26,64.41,-25.72,63.37,THA
125,126,,Joey Sindelar,60,1.26,75.55,-70.92,55.26,USA
126,127,,Richard Sterne,58,1.24,72.04,-40.51,72.76,RSA
127,128,,Steve Webster,52,1.24,64.35,-40.07,71.16,ENG
128,129,,Freddie Jacobson,51,1.23,62.85,-112.42,55.28,SWE
129,130,,Brian Davis,60,1.23,73.85,-94.25,77.81,ENG
130,131,,Joey Snyder III,40,1.21,48.57,-12.18,60.75,USA
131,132,,Stephen Gallacher,53,1.2,63.83,-65.26,26.74,SCO
132,133,,Woody Austin,59,1.2,70.97,-71.94,63.01,USA
133,134,,Barry Lane,53,1.2,63.6,-54.28,49.25,ENG
134,135,,Tag Ridings,50,1.19,59.74,-23.39,46.62,USA
135,136,,Steven Conran,53,1.19,63.23,-49.68,46.45,AUS
136,137,,Ryoken Kawagishi,58,1.17,68.06,-36.93,51.74,JPN
137,138,,Dinesh Chand,56,1.17,65.64,-28.29,50.46,FIJ
138,139,,Steve Lowery,60,1.16,69.55,-59.37,50.39,USA
139,140,,Jean-Francois Remesy,50,1.15,57.46,-42.94,38.26,FRA
140,141,,Corey Pavin,50,1.14,56.82,-44.31,46.31,USA
141,142,,Ryan Moore,40,1.12,44.62,-7.49,49.0,USA
142,143,,Jeff Brehaut,59,1.11,65.77,-32.62,63.56,USA
143,144,,Tadahiro Takayama,50,1.09,54.41,-26.32,56.3,JPN
144,145,,Charl Schwartzel,60,1.05,63.18,-42.12,57.08,RSA
145,146,,Robert Gamez,59,1.05,61.83,-53.54,55.09,USA
146,147,,Scott McCarron,51,1.04,53.19,-72.01,59.17,USA
147,148,,Jonathan Byrd,58,1.02,59.14,-63.55,40.79,USA
148,149,,J.L. Lewis,62,1.02,63.14,-70.39,61.43,USA
149,150,,Peter O'Malley,52,1.0,52.2,-44.14,44.05,AUS
150,151,,Rocco Mediate,43,1.0,43.13,-46.74,43.7,USA
151,152,,Brett Quigley,62,1.0,61.79,-55.15,62.43,USA
152,153,,Alex Cejka,62,0.98,60.81,-98.84,29.35,GER
153,154,,Gonzalo Fernandez-Castaño,40,0.98,39.16,-11.7,44.99,ESP
154,155,,Hiroyuki Fujita,52,0.98,50.82,-43.07,45.86,JPN
155,156,,Stephen Leaney,58,0.97,56.23,-81.93,43.09,AUS
156,157,,José Manuel Lara,60,0.97,57.92,-34.66,54.44,ESP
157,158,,Taichi Teshima,54,0.96,52.06,-38.31,43.93,JPN
158,159,,Arjun Atwal,54,0.96,51.85,-33.23,54.38,IND
159,160,,Graeme Storm,59,0.95,56.34,-22.21,58.4,ENG
160,161,,Billy Andrade,57,0.95,54.41,-47.23,59.16,USA
161,162,,Hidemasa Hoshino,54,0.93,50.27,-28.75,44.1,JPN
162,163,,Peter Hedblom,50,0.93,46.46,-37.99,51.01,SWE
163,164,,Brett Rumford,54,0.92,49.7,-41.68,38.47,AUS
164,165,,Kaname Yokoo,56,0.92,51.53,-21.88,40.31,JPN
165,166,,Duffy Waldorf,54,0.92,49.45,-74.9,29.63,USA
166,167,,Aaron Baddeley,58,0.91,52.89,-46.18,60.98,AUS
167,168,,Joe Ozaki,40,0.9,36.06,-29.17,38.83,JPN
168,169,,Tommy Armour III,57,0.9,51.28,-59.83,40.33,USA
169,170,,Briny Baird,63,0.9,56.53,-92.65,37.54,USA
170,171,,Terry Pilkadaris,43,0.89,38.42,-20.59,26.86,AUS
171,172,,Paul Lawrie,52,0.89,46.29,-27.07,50.01,SCO
172,173,,Kevin Na,65,0.89,57.66,-50.24,64.79,USA
173,174,,Daniel Chopra,77,0.88,67.99,-44.0,53.5,SWE
174,175,,Kevin Sutherland,53,0.88,46.8,-58.91,46.65,USA
175,176,,Charles Warren,58,0.88,51.04,-18.57,56.56,USA
176,177,,Steven Bowditch,41,0.88,36.05,-17.82,34.74,AUS
177,178,,Pierre Fulke,40,0.88,35.14,-18.1,39.93,SWE
178,179,,John Rollins,60,0.88,52.62,-62.37,45.28,USA
179,180,,Grégory Havret,56,0.87,48.76,-40.83,54.72,FRA
180,181,,Craig Barlow,51,0.87,44.34,-37.08,42.44,USA
181,182,,Joakim Haeggman,54,0.86,46.39,-64.61,21.75,SWE
182,183,,John Huston,51,0.85,43.43,-55.53,33.25,USA
183,184,,J.J. Henry,62,0.85,52.59,-39.95,47.83,USA
184,185,,Daisuke Maruyama,57,0.85,48.28,-34.63,48.09,JPN
185,186,,Katsumasa Miyamoto,54,0.84,45.16,-44.46,31.14,JPN
186,187,,Ben Curtis,52,0.83,43.31,-69.31,38.07,USA
187,188,,Scott Drummond,55,0.83,45.6,-51.93,26.36,SCO
188,189,,Tetsuji Hiratsuka,58,0.82,47.63,-59.11,36.69,JPN
189,190,,Soren Hansen,53,0.82,43.42,-35.47,41.52,DEN
190,191,,Robert-Jan Derksen,54,0.82,44.09,-32.16,41.76,NED
191,192,,Søren Kjeldsen,53,0.82,43.24,-38.79,38.99,DEN
192,193,,WC Liang,48,0.81,39.0,-17.1,33.78,CHN
193,194,,Hidemichi Tanaka,62,0.81,50.06,-47.85,40.65,JPN
194,195,,James Kingston,60,0.8,48.28,-39.73,43.14,RSA
195,196,,Prayad Marksaeng,63,0.8,50.68,-38.88,41.86,THA
196,197,,Ryuji Imada,49,0.8,39.36,-20.34,45.07,JPN
197,198,,Simon Dyson,55,0.8,43.82,-26.34,47.46,ENG
198,199,,James Driscoll,50,0.8,39.81,-19.14,45.62,USA
199,200,,Shiv Kapur,40,0.79,31.67,-0.65,32.32,IND
200,201,,Chris Riley,49,0.79,38.79,-102.85,18.44,USA
201,202,,Hank Kuehne,60,0.79,47.35,-44.86,40.36,USA
202,203,,Patrick Sheehan,68,0.79,53.5,-49.75,40.37,USA
203,204,,Dean Wilson,60,0.79,47.2,-26.68,41.49,USA
204,205,,I J Jang,40,0.78,31.08,-6.37,35.45,KOR
205,206,,Shinichi Yokota,55,0.77,42.48,-20.35,38.09,JPN
206,207,,Robert Damron,56,0.77,43.0,-42.56,36.33,USA
207,208,,Michael Allen,58,0.76,44.29,-31.13,32.99,USA
208,209,,Ricardo Gonzalez,43,0.76,32.83,-45.88,23.22,ARG
209,210,,Takuya Taniguchi,54,0.76,41.1,-19.94,32.24,JPN
210,211,,Tomohiro Kondo,56,0.76,42.47,-30.61,29.3,JPN
211,212,,Brent Geiberger,52,0.75,39.0,-46.32,15.36,USA
212,213,,Miles Tunnicliff,51,0.74,37.86,-36.13,30.27,ENG
213,214,,Keng-Chi Lin,64,0.74,47.27,-18.3,46.79,TPE
214,215,,Emanuele Canonica,57,0.73,41.42,-19.88,42.14,ITA
215,216,,Shaun Micheel,58,0.72,42.04,-88.19,30.87,USA
216,217,,Robert Karlsson,54,0.72,38.87,-29.27,46.91,SWE
217,218,,Tjaart van der Walt,46,0.72,33.09,-14.57,37.41,RSA
218,219,,Bubba Watson,47,0.71,33.26,-4.93,31.65,USA
219,220,,Alastair Forsyth,54,0.71,38.19,-60.4,19.74,SCO
220,221,,Mark Wilson,50,0.7,35.23,-16.87,32.23,USA
221,222,,Ryuichi Oda,51,0.7,35.9,-16.53,31.0,JPN
222,223,,Jong-Duck Kim,48,0.69,33.26,-28.05,21.69,KOR
223,224,,Hideto Tanihara,60,0.69,41.56,-45.71,25.92,JPN
224,225,,Toru Suzuki,59,0.69,40.67,-28.4,21.33,JPN
225,225,,D.J. Trahan,56,0.69,38.6,-12.3,43.85,USA
226,227,,Gary Orr,40,0.69,27.43,-16.91,32.43,SCO
227,228,,Chawalit Plaphol,61,0.68,41.45,-17.63,31.46,THA
228,229,,Tatsuhiko Takahashi,40,0.67,26.93,-6.75,29.91,JPN
229,230,,Cameron Beckman,61,0.67,41.04,-33.25,26.4,USA
230,231,,John Bickerton,55,0.67,36.95,-28.14,33.56,ENG
231,232,,Rich Beem,56,0.67,37.44,-34.49,40.99,USA
232,233,,Richard Johnson,55,0.66,36.46,-32.38,33.46,SWE
233,234,,Doug Barron,50,0.66,33.02,-17.29,40.3,USA
234,235,,Phillip Price,50,0.66,32.88,-66.09,22.23,WAL
235,236,,Brendan Jones,60,0.66,39.42,-59.29,23.77,AUS
236,237,,Mathew Goggin,58,0.65,37.98,-12.79,36.39,AUS
237,238,,Peter Lawrie,61,0.65,39.87,-28.01,43.82,IRL
238,239,,Brian Gay,65,0.65,42.41,-29.47,37.48,USA
239,240,,Andrew McLardy,42,0.65,27.38,-24.56,31.27,RSA
240,241,,Chris Campbell,40,0.65,25.89,-3.73,29.62,USA
241,242,,Kazuhiko Hosokawa,56,0.65,36.15,-19.0,32.37,JPN
242,243,,Marcel Siem,46,0.64,29.65,-39.23,16.63,GER
243,244,,Hunter Mahan,66,0.64,42.39,-34.89,29.31,USA
244,245,,Lee Janzen,51,0.64,32.62,-48.29,20.36,USA
245,246,,Simon Yates,41,0.64,26.19,-25.07,19.33,SCO
246,247,,Peter Tomasulo,40,0.63,25.22,-4.46,29.68,USA
247,248,,Peter Gustafsson,53,0.63,33.2,-11.74,37.08,SWE
248,249,,Edward Loar,40,0.63,25.05,-14.19,19.69,USA
249,250,,Jose-Filipe Lima,52,0.62,32.35,-16.62,29.2,POR
250,251,,Simon Wakefield,64,0.62,39.81,-18.41,47.74,ENG
251,252,,Titch Moore,52,0.62,32.23,-16.51,34.8,RSA
252,253,,Frank Lickliter II,60,0.62,37.07,-52.11,22.98,USA
253,254,,Andre Stolz,40,0.61,24.59,-33.88,5.06,AUS
254,255,,Damian McGrane,58,0.61,35.52,-19.63,35.7,IRL
255,256,,Kiyoshi Maita,52,0.61,31.82,-18.32,25.09,JPN
256,257,,Mark O'Meara,40,0.6,23.92,-50.03,11.62,USA
257,258,,Steven O'Hara,52,0.6,31.0,-17.73,32.43,SCO
258,259,,Nozomi Kawahara,55,0.6,32.78,-20.21,29.3,JPN
259,260,,Kevin Stadler,52,0.6,30.98,-11.57,28.81,USA
260,261,,Matt Gogel,53,0.59,31.5,-46.7,20.21,USA
261,262,,Marco Dawson,40,0.59,23.61,-12.97,26.52,USA
262,263,,Brian Bateman,56,0.59,33.05,-36.04,28.83,USA
263,264,,Richard Finch,40,0.59,23.58,-6.69,26.49,ENG
264,265,,Nick Watney,57,0.59,33.57,-16.14,32.81,USA
265,266,,Todd Fischer,68,0.59,40.02,-33.52,35.16,USA
266,267,,Hideki Kase,58,0.58,33.84,-35.48,12.17,JPN
267,268,,Lian-Wei Zhang,48,0.58,28.0,-23.18,27.23,CHN
268,269,,Nick Faldo,40,0.58,23.31,-35.01,17.75,ENG
269,270,,Jamie Donaldson,40,0.58,23.27,-21.83,27.97,WAL
270,271,,Anthony Wall,54,0.58,31.32,-18.82,29.63,ENG
271,272,,Tom Byrum,52,0.58,30.03,-44.33,17.7,USA
272,273,,Kent Jones,64,0.57,36.76,-36.42,29.42,USA
273,274,,Louis Oosthuizen,51,0.57,29.22,-25.99,24.76,RSA
274,275,,Peter Senior,40,0.57,22.63,-29.12,16.5,AUS
275,276,,José Coceres,42,0.56,23.58,-33.25,13.78,ARG
276,277,,Azuma Yano,55,0.56,30.67,-11.81,28.0,JPN
277,278,,Ian Woosnam,42,0.55,23.28,-16.34,19.71,WAL
278,279,,Oliver Wilson,52,0.55,28.78,-8.24,30.7,ENG
279,280,,Marcus Both,46,0.55,25.42,-9.97,25.2,AUS
280,281,,David Park,55,0.55,30.1,-30.15,23.02,WAL
281,282,,Chris Smith,65,0.55,35.52,-27.13,23.51,USA
282,283,,Stuart Little,58,0.55,31.68,-9.88,36.62,ENG
283,284,,Andrew Buckle,40,0.54,21.73,-7.28,25.46,AUS
284,285,,Omar Uresti,56,0.54,30.38,-15.84,32.28,USA
285,286,,Satoru Hirota,54,0.54,28.9,-8.94,27.76,JPN
286,287,,Jonathan Lomas,58,0.53,30.76,-24.26,23.89,ENG
287,288,,Jean Van de Velde,40,0.52,20.93,-6.07,22.64,FRA
288,289,,Gary Emerson,53,0.52,27.73,-24.76,25.2,ENG
289,290,,Jarrod Lyle,40,0.52,20.8,-8.82,28.28,AUS
290,291,,Terry Price,51,0.52,26.42,-33.4,13.56,AUS
291,292,,Michael Harris,40,0.52,20.68,-3.31,23.33,USA
292,293,,Marc Cayeux,65,0.52,33.52,-17.96,34.46,ZIM
293,294,,Brett Wetterich,57,0.51,29.1,-15.68,30.64,USA
294,295,,J.P. Hayes,49,0.51,24.99,-17.42,24.35,USA
295,296,,Wade Ormsby,62,0.51,31.58,-14.37,29.74,AUS
296,297,,Marcus Fraser,59,0.51,30.05,-38.5,24.31,AUS
297,298,,Jay Williamson,49,0.51,24.88,-34.7,19.64,USA
298,299,,Wen-Teh Lu,40,0.51,20.27,-4.41,21.56,TPE
299,300,,Greg Chalmers,64,0.5,32.23,-25.28,18.78,AUS
300,301,,Neal Lancaster,64,0.5,32.19,-36.81,26.45,USA
301,302,,Wei-tze Yeh,51,0.5,25.39,-27.09,11.12,TPE
302,303,,Marc Warren,42,0.5,20.86,-2.93,21.95,SCO
303,304,,Katsumune Imai,56,0.49,27.67,-29.22,15.24,JPN
304,305,,Paul Goydos,40,0.49,19.73,-22.94,27.06,USA
305,306,,Camilo Villegas,45,0.49,22.15,-11.07,21.4,COL
306,307,,Martin Erlandsson,51,0.49,25.08,-13.66,26.78,SWE
307,308,,Fredrik Widmark,45,0.49,21.9,-6.53,23.91,SWE
308,309,,Takashi Kamiyama,50,0.49,24.3,-24.63,6.19,JPN
309,310,,Christian Cévaër,53,0.49,25.75,-26.41,15.51,FRA
310,311,,Thammanoon Sriroj,68,0.49,33.03,-19.51,23.02,THA
311,312,,Kiyoshi Miyazato,52,0.49,25.25,-11.79,15.21,JPN
312,313,,Matt Kuchar,49,0.48,23.42,-17.23,19.57,USA
313,314,,Scott Laycock,42,0.48,20.01,-16.23,15.44,AUS
314,315,,,47,0.48,22.34,-14.76,22.48,
315,316,,Eduardo Romero,40,0.47,19.0,-44.92,4.79,ARG
316,317,,Joachim Backstom,40,0.47,18.9,-3.51,21.66,SWE
317,318,,Scott Hoch,40,0.47,18.85,-43.93,2.71,USA
318,319,,Bradford Vaughan,40,0.47,18.84,-2.34,19.34,RSA
319,320,,Bill Haas,41,0.47,19.26,-12.72,16.29,USA
320,321,,Scott Gutschewski,55,0.47,25.81,-10.92,25.72,USA
321,322,,Skip Kendall,61,0.47,28.53,-62.0,9.06,USA
322,323,,Markus Brier,54,0.47,25.25,-27.12,12.46,AUT
323,324,,David McKenzie,62,0.47,28.84,-21.12,19.37,AUS
324,325,,John Cook,46,0.46,21.04,-8.89,21.47,USA
325,326,,Mikael Lundberg,42,0.45,19.1,-8.14,20.32,SWE
326,327,,Christopher Hanell,41,0.45,18.62,-22.7,9.51,SWE
327,328,,Robert Coles,53,0.45,24.06,-20.13,22.24,ENG
328,329,,Craig Jones,49,0.45,22.16,-16.26,20.34,AUS
329,330,,Andrew Magee,40,0.45,18.0,-19.03,28.16,USA
330,331,,Steve Allan,68,0.45,30.56,-35.36,23.59,AUS
331,332,,Carlos Rodiles,54,0.44,23.98,-42.82,8.65,ESP
332,333,,Paul Azinger,45,0.44,19.93,-27.2,16.48,USA
333,334,,Troy Matteson,55,0.44,24.36,-6.65,27.41,USA
334,335,,Mathias Grönberg,59,0.44,26.03,-47.48,19.02,SWE
335,336,,Chris Couch,47,0.44,20.63,-14.62,24.09,USA
336,337,,Darren Fichardt,54,0.44,23.59,-37.54,15.61,RSA
337,338,,Steve Stricker,48,0.43,20.68,-17.68,16.93,USA
338,339,,D.A. Points,59,0.42,25.0,-12.27,23.52,USA
339,340,,Francois DeLamontagne,53,0.42,22.29,-9.95,22.88,FRA
340,341,,T.C. Wang,40,0.42,16.82,-8.37,15.37,TPE
341,342,,Yusaku Miyazato,49,0.42,20.34,-14.92,16.6,JPN
342,343,,Keith Horne,40,0.41,16.39,-11.15,18.57,RSA
343,344,,Darron Stiles,55,0.41,22.5,-12.73,23.59,USA
344,345,,Charlie Wi,44,0.41,17.93,-15.34,8.82,KOR
345,346,,Ted Oh,40,0.41,16.21,-6.52,13.84,USA
346,347,,Nathan Green,61,0.4,24.33,-9.62,23.31,AUS
347,348,,Gary Murphy,57,0.4,22.7,-24.38,20.2,IRL
348,349,,Mamo Osanai,53,0.4,20.94,-11.02,15.51,JPN
349,350,,Peter Fowler,60,0.39,23.44,-40.2,17.03,AUS
350,351,,Mårten Olander,54,0.39,21.08,-22.98,23.79,SWE
351,352,,Glen Day,61,0.39,23.76,-31.38,15.67,USA
352,353,,Martin Doyle,40,0.39,15.52,-8.13,13.43,AUS
353,354,,Jean-Francois Lucquin,52,0.38,20.01,-12.07,21.14,FRA
354,355,,Patrik Sjöland,47,0.38,18.02,-19.83,7.66,SWE
355,356,,Franklin Langham,55,0.38,21.02,-15.5,21.02,USA
356,357,,Andrew Butterfield,55,0.38,20.96,-6.64,23.21,ENG
357,358,,David Peoples,47,0.38,17.86,-27.39,11.88,USA
358,359,,Mark Roe,47,0.37,17.5,-16.96,13.03,ENG
359,360,,David Frost,51,0.37,18.96,-27.92,9.54,RSA
360,361,,David Drysdale,52,0.37,19.09,-9.14,17.7,SCO
361,362,,Mitsuhiro Tateyama,54,0.37,19.79,-11.77,17.41,JPN
362,363,,Takao Nogami,40,0.37,14.66,-2.66,16.0,JPN
363,364,,Lee Slattery,49,0.36,17.88,-13.44,12.03,ENG
364,365,,Dennis Paulson,45,0.36,16.39,-27.1,9.28,USA
365,366,,Scott Hend,62,0.36,22.5,-22.8,20.87,AUS
366,367,,Tsuyoshi Yoneyama,40,0.36,14.51,-29.66,6.16,JPN
367,368,,Wook-Soon Kang,40,0.36,14.46,-4.29,14.24,KOR
368,369,,Francesco Molinari,40,0.36,14.39,-3.71,16.42,ITA
369,370,,Makoto Inoue,54,0.36,19.18,-11.83,8.96,JPN
370,371,,Jun Kikuchi,52,0.35,18.39,-10.73,15.52,JPN
371,372,,Jeev Milkha Singh,68,0.35,23.97,-17.85,16.55,IND
372,373,,Danny Ellis,45,0.35,15.86,-15.01,9.81,USA
373,374,,Grégory Bourdy,55,0.35,19.15,-6.06,20.07,FRA
