,Last_5_Events_-_Putting_RANK THIS WEEK,Last_5_Events_-_Putting_RANK LAST WEEK,Last_5_Events_-_Putting_PLAYER NAME,Last_5_Events_-_Putting_EVENTS,Last_5_Events_-_Putting_RATING
63,T54,T54,Paul Gow,1,8.2
64,T54,T54,Lee Janzen,1,8.2
65,T54,T54,Kent Jones,2,8.2
66,T54,T54,Stephen Leaney,3,8.2
67,T54,T54,John Ray Leary,1,8.2
68,T54,T54,Steve Marino,1,8.2
69,T54,T54,Joe Ogilvie,4,8.2
70,T54,T54,Jesper Parnevik,3,8.2
71,T54,T54,Carl Pettersson,5,8.2
72,T54,T54,Ben Portie,1,8.2
73,T54,T54,Dicky Pride,2,8.2
74,T54,T54,Chris Riley,2,8.2
75,T54,T54,Justin Rose,3,8.2
76,T54,T54,Heath Slocum,5,8.2
77,T54,T54,Bob Sowards,1,8.2
78,T54,T54,Craig Stadler,3,8.2
79,T54,T25,David Toms,2,8.2
80,T54,T54,Duffy Waldorf,3,8.2
81,T54,T54,Jimmy Walker,3,8.2
82,T54,T54,Garrett Willis,2,8.2
83,T84,T83,Steve Allan,2,8.1
84,T84,T83,Paul Azinger,2,8.1
85,T84,T83,Briny Baird,2,8.1
86,T84,T83,Rich Beem,2,8.1
87,T84,T83,Bob Burns,1,8.1
88,T84,T83,Marc Cayeux,1,8.1
89,T84,T83,Gavin Coles,4,8.1
90,T84,T83,Brent Geiberger,2,8.1
91,T84,T83,Tim Herron,4,8.1
92,T84,T83,Tetsuji Hiratsuka,1,8.1
93,T84,T83,David Howell,2,8.1
94,T84,T83,Davis Love III,4,8.1
95,T84,T83,Steve Lowery,5,8.1
96,T84,T83,Len Mattiace,2,8.1
97,T84,T83,Spike McRoy,3,8.1
98,T84,T83,John Morgan,2,8.1
99,T84,T83,Sean O'Hair,4,8.1
100,T84,T83,Corey Pavin,4,8.1
101,T84,T83,John Riegger,3,8.1
102,T84,T83,Rory Sabbatini,2,8.1
103,T84,T83,Vijay Singh,3,8.1
104,T84,T83,Mike Springer,2,8.1
105,T84,T83,Kevin Stadler,2,8.1
106,T84,T83,Charlie Wi,3,8.1
107,T84,T83,Dean Wilson,4,8.1
108,T109,T109,Cameron Beckman,3,8.0
109,T109,T109,Mark Brooks,2,8.0
110,T109,T109,José Coceres,2,8.0
111,T109,T109,Ernie Els,3,8.0
112,T109,T109,Bob Estes,4,8.0
113,T109,T109,Dan Forsman,4,8.0
114,T109,T109,Carlos Franco,4,8.0
115,T109,T109,Scott Hoch,2,8.0
116,T109,T109,J.L. Lewis,4,8.0
117,T109,T109,Dick Mast,1,8.0
118,T109,T109,Colin Montgomerie,2,8.0
119,T109,T109,John Morse,1,8.0
120,T109,T109,Mark O'Meara,1,8.0
121,T109,T109,David Ogrin,1,8.0
122,T109,T109,Tom Scherrer,2,8.0
123,T109,T109,Henrik Stenson,2,8.0
124,T109,T109,Doug Tewell,1,8.0
125,T126,T127,Stephen Ames,4,7.9
126,T126,T127,Craig Barlow,2,7.9
127,T126,T127,Notah Begay III,3,7.9
128,T126,T127,Bart Bryant,5,7.9
129,T126,T127,Jonathan Byrd,5,7.9
130,T126,T127,Daniel Chopra,4,7.9
131,T126,T127,Brian Davis,4,7.9
132,T126,T127,Glen Day,3,7.9
133,T126,T127,Scott Dunlap,2,7.9
134,T126,T127,Todd Fischer,2,7.9
135,T126,T127,Brian Gay,2,7.9
136,T126,T127,Dudley Hart,3,7.9
137,T126,T127,J.P. Hayes,1,7.9
138,T126,T127,Miguel Angel Jiménez,2,7.9
139,T126,T127,Brendan Jones,1,7.9
140,T126,T127,Spencer Levin,3,7.9
141,T126,T127,Shigeki Maruyama,5,7.9
142,T126,T127,Paul McGinley,2,7.9
143,T126,T127,Rod Pampling,4,7.9
144,T126,T127,Brenden Pappas,4,7.9
145,T126,T127,Mike Standly,2,7.9
146,T126,T127,Hidemichi Tanaka,5,7.9
147,T126,T127,Brian Watts,1,7.9
148,T149,T150,Michael Allen,1,7.8
149,T149,T150,Rich Barcelo,1,7.8
150,T149,T150,Steven Bowditch,1,7.8
151,T149,T150,Alex Cejka,1,7.8
152,T149,T150,Nick Dougherty,2,7.8
153,T149,T172,Jim Furyk,3,7.8
154,T149,T150,Scott Gutschewski,3,7.8
155,T149,T150,Hunter Haas,4,7.8
156,T149,T150,Padraig Harrington,4,7.8
157,T149,T150,Michael Harris,2,7.8
158,T149,T150,Zach Johnson,1,7.8
159,T149,T150,Bernhard Langer,2,7.8
160,T149,T150,Brad Lardon,2,7.8
161,T149,T150,Jim McGovern,1,7.8
162,T149,T150,Sean Murphy,1,7.8
163,T149,T150,Arron Oberholser,2,7.8
164,T149,T150,Ryan Palmer,2,7.8
165,T149,T150,Ian Poulter,2,7.8
166,T149,T150,Phillip Price,2,7.8
167,T149,T150,Brandt Snedeker,1,7.8
168,T149,T150,Joey Snyder III,2,7.8
169,T149,T150,Bo Van Pelt,4,7.8
170,T149,T150,Mark Wilson,3,7.8
171,T172,T172,Arjun Atwal,4,7.7
172,T172,T172,Eric Axley,1,7.7
173,T172,T172,Jason Bohn,4,7.7
174,T172,T172,Guy Boros,3,7.7
175,T172,T172,Michael Clark II,1,7.7
176,T172,T172,Ryan Dillon,1,7.7
177,T172,T172,Jerry Kelly,3,7.7
178,T172,T172,Jason Knutzon,1,7.7
179,T172,T172,Ian Leggatt,1,7.7
180,T172,T172,Blaine McCallister,2,7.7
181,T172,T172,Geoff Ogilvy,3,7.7
182,T172,T172,Carl Paulson,1,7.7
183,T172,T172,Tag Ridings,4,7.7
184,T172,T172,Patrick Sheehan,2,7.7
185,T172,T172,Vaughn Taylor,4,7.7
186,T172,T172,Roland Thatcher,1,7.7
187,T172,T172,D.J. Trahan,2,7.7
188,T172,T172,Nick Watney,1,7.7
189,T172,T172,Jay Williamson,2,7.7
190,T191,T193,Chris Anderson,1,7.6
191,T191,T193,Billy Andrade,4,7.6
192,T191,T193,Chad Campbell,5,7.6
193,T191,T193,Steve Collins,1,7.6
194,T191,T193,Jay Delsing,4,7.6
195,T191,T193,David Duval,1,7.6
196,T191,T193,Harrison Frazar,5,7.6
197,T191,T193,Sergio Garcia,4,7.6
198,T191,T193,Tom Gillis,1,7.6
199,T191,T193,Per-Ulrik Johansson,3,7.6
200,T191,T193,Hank Kuehne,2,7.6
201,T191,T193,Neal Lancaster,2,7.6
202,T191,T193,Justin Leonard,5,7.6
203,T191,T193,Andrew Magee,1,7.6
204,T191,T193,Phil Mickelson,3,7.6
205,T191,T172,Kenny Perry,3,7.6
206,T191,T193,Scott Piercy,3,7.6
207,T191,T193,Tom Purtzer,1,7.6
208,T191,T193,Adam Scott,4,7.6
209,T191,T193,Marcel Siem,1,7.6
210,T191,T193,Kirk Triplett,1,7.6
211,T191,T193,Omar Uresti,2,7.6
212,T191,T193,Camilo Villegas,1,7.6
213,T214,T216,Robert Allenby,2,7.5
214,T214,T216,Jason Allred,1,7.5
215,T214,T216,Michael Bradley,3,7.5
216,T214,T216,Ángel Cabrera,2,7.5
217,T214,T216,John Elliott,1,7.5
218,T214,T216,Kelly Gibson,2,7.5
219,T214,T216,Nick Gilliam,2,7.5
220,T214,T216,Bill Glasson,2,7.5
221,T214,T216,Paul Goydos,3,7.5
222,T214,T216,Charley Hoffman,1,7.5
223,T214,T216,Yasuharu Imano,1,7.5
224,T214,T216,Brandt Jobe,4,7.5
225,T214,T216,Richard Johnson,1,7.5
226,T214,T216,Peter Lonard,5,7.5
227,T214,T216,Will MacKenzie,2,7.5
228,T214,T216,Nick O'Hern,2,7.5
229,T214,T216,Craig Parry,1,7.5
230,T214,T216,David Peoples,1,7.5
231,T214,T216,D.A. Points,3,7.5
232,T214,T216,Paul Sheehan,1,7.5
233,T214,T216,Scott Verplank,4,7.5
234,T235,T237,Brad Adamonis,1,7.4
235,T235,T237,Phil Blackmar,1,7.4
236,T235,T237,Jaxon Brigman,2,7.4
237,T235,T237,Paul Casey,1,7.4
238,T235,T193,Darren Clarke,2,7.4
239,T235,T237,Tim Conley,1,7.4
240,T235,T237,Ben Curtis,2,7.4
241,T235,T237,Robert Damron,2,7.4
242,T235,T237,Trevor Dodds,2,7.4
243,T235,T237,Richard Green,2,7.4
244,T235,T237,Bill Haas,2,7.4
245,T235,T237,J.J. Henry,4,7.4
246,T235,T237,P.H. Horgan III,1,7.4
247,T235,T237,Charles Howell III,5,7.4
248,T235,T237,Ryuji Imada,2,7.4
249,T235,T237,Steve Jones,1,7.4
250,T235,T237,Tom Lehman,5,7.4
251,T235,T237,Michael Putnam,3,7.4
252,T235,T237,Charl Schwartzel,1,7.4
253,T235,T237,Mike Small,2,7.4
254,T235,T237,Chris Starkjohann,2,7.4
255,T235,T237,Darron Stiles,2,7.4
256,T235,T237,Tommy Tolles,1,7.4
257,T235,T237,Tjaart van der Walt,2,7.4
258,T235,T237,Lee Westwood,3,7.4
259,T260,T261,Stuart Appleby,5,7.3
260,T260,T261,Tommy Armour III,4,7.3
261,T260,T261,Jeff Brehaut,3,7.3
262,T260,T261,Ryan Brehm,1,7.3
263,T260,T261,Olin Browne,3,7.3
264,T260,T261,Stephen Dodd,2,7.3
265,T260,T261,Niclas Fasth,3,7.3
266,T260,T261,Retief Goosen,4,7.3
267,T260,T261,Todd Hamilton,1,7.3
268,T260,T261,Trevor Immelman,3,7.3
269,T260,T261,David Lundstrom,1,7.3
270,T260,T261,Jeff Maggert,3,7.3
271,T260,T261,Ted Purdy,5,7.3
272,T260,T261,Jyoti Randhawa,2,7.3
273,T274,T276,Mark Calcavecchia,1,7.2
274,T274,T276,Matt Davidson,1,7.2
275,T274,T276,Luke Donald,3,7.2
276,T274,T276,Steve Elkington,1,7.2
277,T274,T276,Mathias Grönberg,2,7.2
278,T274,T276,David Hearn,1,7.2
279,T274,T276,Mike Heinen,1,7.2
280,T274,T276,David Ishii,1,7.2
281,T274,T276,Thongchai Jaidee,2,7.2
282,T274,T276,Frank Lickliter II,2,7.2
283,T274,T276,James McLean,1,7.2
284,T274,T276,Tim Petrovic,2,7.2
285,T274,T276,Nick Price,2,7.2
286,T274,T276,Brett Quigley,1,7.2
287,T274,T276,Dave Rummells,1,7.2
288,T274,T276,John Senden,5,7.2
289,T274,T276,Andre Stolz,1,7.2
290,T274,T276,Kevin Streelman,1,7.2
291,T274,T276,Hideto Tanihara,1,7.2
292,T274,T276,Peter Tomasulo,2,7.2
293,T294,T296,Will Dodson,1,7.1
294,T294,T296,David Edwards,2,7.1
295,T294,T296,Jason Gore,2,7.1
296,T294,T296,Jonathan Kaye,3,7.1
297,T294,T296,Tom Kite,2,7.1
298,T294,T296,Thomas Levet,2,7.1
299,T294,T296,Akio Sadakata,1,7.1
300,T294,T296,Scott Simpson,1,7.1
301,T294,T296,Joey Sindelar,4,7.1
302,T294,T296,Charles Warren,4,7.1
303,T294,T296,Brett Wetterich,2,7.1
304,T294,T296,Casey Wittenberg,2,7.1
305,T306,T309,Michael Campbell,2,7.0
306,T306,T309,Bradley Dredge,1,7.0
307,T306,T309,Billy Mayfair,5,7.0
308,T306,T309,Jack Nicklaus,1,7.0
309,T306,T309,Euan Walters,1,7.0
310,T311,T314,Jim Benepe,1,6.9
311,T311,T314,Paul Claxton,1,6.9
312,T311,T314,Joe Durant,3,6.9
313,T311,T314,Donnie Hammond,1,6.9
314,T311,T314,Jeff Hart,1,6.9
315,T311,T314,Mark Hensby,3,6.9
316,T311,T314,Michael Long,1,6.9
317,T311,T314,Shaun Micheel,3,6.9
318,T311,T314,Don Yrene,2,6.9
319,T320,T323,Ahmad Bateman,1,6.8
320,T320,T261,Chris DiMarco,2,6.8
321,T320,T323,Robin Freeman,1,6.8
322,T320,T323,Mike Hulbert,1,6.8
323,T320,T323,John Huston,2,6.8
324,T320,T323,Franklin Langham,1,6.8
325,T320,T323,David Morland IV,1,6.8
326,T327,T329,Thomas Bjørn,1,6.7
327,T327,T329,Greg Owen,2,6.7
328,T327,T329,David Roesch,1,6.7
329,T327,T329,Toru Taniguchi,1,6.7
330,T331,T333,Tripp Isenhour,1,6.6
331,T331,T333,Kevin Johnson,1,6.6
332,T333,T335,Camilo Benedetti,1,6.5
333,T333,T335,Stephen Gallacher,1,6.5
334,T333,T335,Bradley Hughes,1,6.5
335,T333,T335,Scott McCarron,1,6.5
336,T333,T335,Chris Smith,4,6.5
337,T338,T340,Rick Heath,1,6.4
338,T338,T340,Matt Hendrix,2,6.4
339,T338,T340,Greg Meyer,1,6.4
340,T338,T340,Simon Yates,1,6.4
341,342,344,John Rollins,3,6.3
342,T343,T345,Gene Sauers,1,6.2
343,T343,T345,Grant Waite,2,6.2
344,345,347,Neil Cheetham,1,6.1
345,T346,T348,Gary Hallberg,1,6.0
346,T346,T348,Vance Veazey,1,6.0
347,348,350,S.K. Ho,1,5.9
348,349,351,Paul Holtby,1,5.7
349,350,352,Scott Hend,1,5.6
350,351,353,Warren Abery,1,5.4
351,352,354,David Podas,1,5.1
352,353,355,Brian Nosler,1,4.2
