,Putting_Rating_RANK THIS WEEK,Putting_Rating_RANK LAST WEEK,Putting_Rating_PLAYER NAME,Putting_Rating_EVENTS,Putting_Rating_RATING
51,T50,T50,Arjun Atwal,16,8.1
52,T50,T50,Marc Cayeux,1,8.1
53,T50,T50,Stewart Cink,18,8.1
54,T50,T50,Gavin Coles,13,8.1
55,T50,T50,Chris DiMarco,14,8.1
56,T50,T50,Danny Ellis,4,8.1
57,T50,T50,Ernie Els,8,8.1
58,T50,T50,Robert Gamez,17,8.1
59,T50,T50,Richard Green,6,8.1
60,T50,T50,Tetsuji Hiratsuka,1,8.1
61,T50,T50,Peter Jacobsen,4,8.1
62,T50,T50,Shigeki Maruyama,21,8.1
63,T50,T50,Colin Montgomerie,3,8.1
64,T50,T50,John Morgan,2,8.1
65,T50,T50,Kevin Na,15,8.1
66,T50,T50,Jesper Parnevik,17,8.1
67,T50,T50,Vijay Singh,21,8.1
68,T50,T50,Mike Springer,2,8.1
69,T50,T50,David Toms,15,8.1
70,T50,T50,Bob Tway,15,8.1
71,T50,T50,Jimmy Walker,4,8.1
72,T73,T73,Paul Azinger,10,8.0
73,T73,T73,Jason Bohn,17,8.0
74,T73,T73,Mark Brooks,10,8.0
75,T73,T73,Ángel Cabrera,5,8.0
76,T73,T73,Daniel Chopra,19,8.0
77,T73,T73,Tim Clark,16,8.0
78,T73,T73,John Daly,12,8.0
79,T73,T73,Glen Day,13,8.0
80,T73,T73,John Elliott,6,8.0
81,T73,T73,Bob Estes,20,8.0
82,T73,T73,Tom Gillis,12,8.0
83,T73,T73,Matt Gogel,11,8.0
84,T73,T73,Hunter Haas,13,8.0
85,T73,T73,J.P. Hayes,9,8.0
86,T73,T73,Scott Hoch,1,8.0
87,T73,T73,Freddie Jacobson,12,8.0
88,T73,T73,Zach Johnson,19,8.0
89,T73,T73,Matt Kuchar,9,8.0
90,T73,T73,J.L. Lewis,17,8.0
91,T73,T73,Dick Mast,1,8.0
92,T73,T73,Phil Mickelson,14,8.0
93,T73,T73,José María Olazábal,11,8.0
94,T73,T73,Pat Perez,16,8.0
95,T73,T73,Brett Quigley,17,8.0
96,T73,T73,Rob Rashell,6,8.0
97,T73,T73,Tag Ridings,16,8.0
98,T73,T73,Rory Sabbatini,13,8.0
99,T73,T73,Tom Scherrer,2,8.0
100,T73,T73,Mike Standly,1,8.0
101,T73,T73,Henrik Stenson,2,8.0
102,T73,T73,Vaughn Taylor,19,8.0
103,T73,T73,Doug Tewell,1,8.0
104,T73,T73,Dean Wilson,17,8.0
105,T106,T106,Stephen Ames,15,7.9
106,T106,T106,Doug Barron,11,7.9
107,T106,T106,K.J. Choi,12,7.9
108,T106,T106,John Cook,9,7.9
109,T106,T106,Brian Davis,15,7.9
110,T106,T106,Luke Donald,11,7.9
111,T106,T106,Scott Dunlap,2,7.9
112,T106,T106,Jim Furyk,19,7.9
113,T106,T106,Brent Geiberger,10,7.9
114,T106,T106,Lucas Glover,16,7.9
115,T106,T106,Paul Goydos,9,7.9
116,T106,T106,Bill Haas,4,7.9
117,T106,T106,Padraig Harrington,10,7.9
118,T106,T106,Dudley Hart,17,7.9
119,T106,T106,John Huston,14,7.9
120,T106,T106,Lee Janzen,10,7.9
121,T106,T106,Richard Johnson,9,7.9
122,T106,T106,Jonathan Kaye,14,7.9
123,T106,T106,Bernhard Langer,10,7.9
124,T106,T106,Franklin Langham,13,7.9
125,T106,T106,Justin Leonard,13,7.9
126,T106,T106,Spencer Levin,3,7.9
127,T106,T106,Davis Love III,13,7.9
128,T106,T106,Steve Lowery,17,7.9
129,T106,T106,Hunter Mahan,19,7.9
130,T106,T106,Mark O'Meara,11,7.9
131,T106,T106,Geoff Ogilvy,19,7.9
132,T106,T106,Ryan Palmer,16,7.9
133,T106,T106,Brenden Pappas,10,7.9
134,T106,T106,Tom Pernice Jr.,21,7.9
135,T106,T106,Carl Pettersson,20,7.9
136,T106,T106,"Wes Short, Jr.",7,7.9
137,T106,T106,Kevin Stadler,14,7.9
138,T106,T106,Scott Verplank,17,7.9
139,T106,T106,Duffy Waldorf,14,7.9
140,T106,T106,Brian Watts,1,7.9
141,T106,T106,Brett Wetterich,10,7.9
142,T106,T106,Jay Williamson,11,7.9
143,T144,T144,Jason Allred,8,7.8
144,T144,T144,Rich Barcelo,1,7.8
145,T144,T144,Cameron Beckman,16,7.8
146,T144,T144,Rich Beem,7,7.8
147,T144,T144,Steven Bowditch,1,7.8
148,T144,T144,Olin Browne,18,7.8
149,T144,T144,Bart Bryant,18,7.8
150,T144,T144,Bob Burns,5,7.8
151,T144,T144,Ben Curtis,8,7.8
152,T144,T144,Robert Damron,16,7.8
153,T144,T144,Marco Dawson,18,7.8
154,T144,T144,Trevor Dodds,1,7.8
155,T144,T144,Nick Dougherty,3,7.8
156,T144,T144,David Duval,2,7.8
157,T144,T144,Nick Faldo,2,7.8
158,T144,T144,Fred Funk,20,7.8
159,T144,T144,Nick Gilliam,1,7.8
160,T144,T144,Jay Haas,10,7.8
161,T144,T144,Todd Hamilton,14,7.8
162,T144,T144,Michael Harris,2,7.8
163,T144,T144,Jeff Hart,9,7.8
164,T144,T144,Ryuji Imada,14,7.8
165,T144,T144,Kent Jones,17,7.8
166,T144,T144,Skip Kendall,8,7.8
167,T144,T144,Hank Kuehne,12,7.8
168,T144,T144,Neal Lancaster,18,7.8
169,T144,T144,Brad Lardon,2,7.8
170,T144,T144,Stephen Leaney,16,7.8
171,T144,T144,Andrew Magee,13,7.8
172,T144,T144,Graeme McDowell,8,7.8
173,T144,T144,Jim McGovern,1,7.8
174,T144,T144,Larry Mize,8,7.8
175,T144,T144,Sean Murphy,1,7.8
176,T144,T144,Arron Oberholser,12,7.8
177,T144,T144,Rod Pampling,17,7.8
178,T144,T144,D.A. Points,14,7.8
179,T144,T144,Loren Roberts,10,7.8
180,T144,T144,Adam Scott,13,7.8
181,T144,T144,Patrick Sheehan,20,7.8
182,T144,T144,Heath Slocum,21,7.8
183,T144,T144,Brandt Snedeker,1,7.8
184,T144,T144,Andre Stolz,3,7.8
185,T144,T144,Kirk Triplett,8,7.8
186,T144,T144,Mike Weir,9,7.8
187,T144,T144,Garrett Willis,3,7.8
188,T189,T189,Stuart Appleby,15,7.7
189,T189,T189,Woody Austin,20,7.7
190,T189,T189,Eric Axley,1,7.7
191,T189,T189,Guy Boros,3,7.7
192,T189,T189,Jeff Brehaut,12,7.7
193,T189,T189,Mark Calcavecchia,18,7.7
194,T189,T189,Chad Campbell,18,7.7
195,T189,T189,Matt Davidson,6,7.7
196,T189,T189,Jay Delsing,7,7.7
197,T189,T189,Ryan Dillon,1,7.7
198,T189,T189,Dan Forsman,9,7.7
199,T189,T189,Retief Goosen,11,7.7
200,T189,T189,Paul Gow,12,7.7
201,T189,T189,Mark Hensby,11,7.7
202,T189,T189,Glen Hnatiuk,7,7.7
203,T189,T189,Miguel Angel Jiménez,3,7.7
204,T189,T189,Brandt Jobe,20,7.7
205,T189,T189,Jerry Kelly,17,7.7
206,T189,T189,Jason Knutzon,1,7.7
207,T189,T189,Ian Leggatt,3,7.7
208,T189,T189,Frank Lickliter II,17,7.7
209,T189,T189,Jeff Maggert,13,7.7
210,T189,T189,John Maginnes,1,7.7
211,T189,T189,Paul McGinley,3,7.7
212,T189,T189,Craig Parry,8,7.7
213,T189,T189,Dennis Paulson,8,7.7
214,T189,T189,Jeff Sluman,20,7.7
215,T189,T189,Darron Stiles,13,7.7
216,T189,T189,Hal Sutton,2,7.7
217,T189,T189,D.J. Trahan,13,7.7
218,T189,T189,Nick Watney,14,7.7
219,T220,T220,Brian Bateman,17,7.6
220,T220,T220,Jonathan Byrd,21,7.6
221,T220,T220,Tom Byrum,15,7.6
222,T220,T220,Paul Claxton,10,7.6
223,T220,T220,Steve Collins,1,7.6
224,T220,T220,Fred Couples,10,7.6
225,T220,T220,Steve Flesch,11,7.6
226,T220,T220,Carlos Franco,14,7.6
227,T220,T220,Harrison Frazar,20,7.6
228,T220,T220,Bill Glasson,6,7.6
229,T220,T220,Scott Gutschewski,14,7.6
230,T220,T220,Charles Howell III,17,7.6
231,T220,T220,Per-Ulrik Johansson,3,7.6
232,T220,T220,Peter Lonard,15,7.6
233,T220,T220,Scott McCarron,14,7.6
234,T220,T220,Rocco Mediate,15,7.6
235,T220,T220,Shaun Micheel,11,7.6
236,T220,T220,Sean O'Hair,21,7.6
237,T220,T220,Scott Piercy,3,7.6
238,T220,T220,Tom Purtzer,1,7.6
239,T220,T220,Marcel Siem,1,7.6
240,T220,T220,Kevin Sutherland,18,7.6
241,T220,T220,Hidemichi Tanaka,19,7.6
242,T220,T220,Toru Taniguchi,2,7.6
243,T220,T220,Omar Uresti,15,7.6
244,T220,T220,Bo Van Pelt,21,7.6
245,T220,T220,Camilo Villegas,1,7.6
246,T247,T247,Steve Allan,17,7.5
247,T247,T247,Notah Begay III,4,7.5
248,T247,T247,Michael Bradley,2,7.5
249,T247,T247,Steve Elkington,13,7.5
250,T247,T247,Niclas Fasth,2,7.5
251,T247,T247,Sergio Garcia,13,7.5
252,T247,T247,Charley Hoffman,1,7.5
253,T247,T247,David Howell,5,7.5
254,T247,T247,Yasuharu Imano,1,7.5
255,T247,T247,Tom Lehman,12,7.5
256,T247,T247,Michael Long,10,7.5
257,T247,T247,Billy Mayfair,26,7.5
258,T247,T247,Greg Owen,17,7.5
259,T247,T247,David Peoples,4,7.5
260,T247,T247,Kenny Perry,14,7.5
261,T247,T247,Paul Sheehan,1,7.5
262,T247,T247,Mario Tiziani,11,7.5
263,T247,T247,Tjaart van der Walt,9,7.5
264,T265,T265,Craig Barlow,13,7.4
265,T265,T265,Danny Briggs,8,7.4
266,T265,T265,Jaxon Brigman,2,7.4
267,T265,T265,D.J. Brigman,10,7.4
268,T265,T265,Alex Cejka,13,7.4
269,T265,T265,David Edwards,3,7.4
270,T265,T265,Mathias Grönberg,11,7.4
271,T265,T265,Scott Hend,9,7.4
272,T265,T265,J.J. Henry,19,7.4
273,T265,T265,P.H. Horgan III,1,7.4
274,T265,T265,Trevor Immelman,5,7.4
275,T265,T265,Steve Jones,6,7.4
276,T265,T265,Brendan Jones,14,7.4
277,T265,T265,Will MacKenzie,12,7.4
278,T265,T265,Carl Paulson,6,7.4
279,T265,T265,Craig Perks,6,7.4
280,T265,T265,Tim Petrovic,16,7.4
281,T265,T265,Nick Price,9,7.4
282,T265,T265,Ted Purdy,25,7.4
283,T265,T265,Michael Putnam,3,7.4
284,T265,T265,John Rollins,18,7.4
285,T265,T265,Charl Schwartzel,1,7.4
286,T265,T265,John Senden,22,7.4
287,T265,T265,Joey Sindelar,23,7.4
288,T265,T265,Joey Snyder III,19,7.4
289,T265,T265,Chris Starkjohann,2,7.4
290,T265,T265,Hideto Tanihara,6,7.4
291,T265,T265,Charles Warren,15,7.4
292,T293,T293,Tommy Armour III,22,7.3
293,T293,T293,Briny Baird,18,7.3
294,T293,T293,Ryan Brehm,1,7.3
295,T293,T293,Stephen Dodd,2,7.3
296,T293,T293,Joe Durant,15,7.3
297,T293,T293,Jason Gore,5,7.3
298,T293,T293,David Lundstrom,1,7.3
299,T293,T293,Nick O'Hern,6,7.3
300,T293,T293,Ian Poulter,6,7.3
301,T293,T293,Jyoti Randhawa,2,7.3
302,T293,T293,Justin Rose,21,7.3
303,T293,T293,Lee Westwood,9,7.3
304,T293,T293,Casey Wittenberg,3,7.3
305,T306,T306,Robert Allenby,15,7.2
306,T306,T306,Mike Heinen,1,7.2
307,T306,T306,Thongchai Jaidee,2,7.2
308,T306,T306,Blaine McCallister,5,7.2
309,T306,T306,James McLean,1,7.2
310,T306,T306,Dave Rummells,1,7.2
311,T306,T306,Gene Sauers,2,7.2
312,T306,T306,Kevin Streelman,1,7.2
313,T306,T306,Roland Thatcher,12,7.2
314,T306,T306,Peter Tomasulo,2,7.2
315,T316,T316,Will Dodson,1,7.1
316,T316,T316,Akio Sadakata,1,7.1
317,T316,T316,Scott Simpson,3,7.1
318,T316,T316,Chris Smith,14,7.1
319,T320,T320,Michael Campbell,2,7.0
320,T320,T320,Jim Carter,6,7.0
321,T320,T320,Bradley Dredge,1,7.0
322,T320,T320,Matt Hendrix,1,7.0
323,T320,T320,Bradley Hughes,6,7.0
324,T320,T320,Tripp Isenhour,2,7.0
325,T320,T320,Euan Walters,2,7.0
326,T327,T327,Paul Casey,3,6.9
327,T327,T327,Donnie Hammond,1,6.9
328,T327,T327,David Hearn,10,6.9
329,T327,T327,Tom Kite,4,6.9
330,T327,T327,Thomas Levet,6,6.9
331,T332,T332,Ahmad Bateman,1,6.8
332,T332,T332,Mike Hulbert,1,6.8
333,T334,T334,Thomas Bjørn,1,6.7
334,T334,T334,Grant Waite,3,6.7
335,T336,T336,Kevin Johnson,1,6.6
336,T336,T336,Mike Small,1,6.6
337,T338,T338,Camilo Benedetti,1,6.5
338,T338,T338,Stephen Gallacher,1,6.5
339,T340,T340,Robin Freeman,2,6.4
340,T340,T340,Rick Heath,1,6.4
341,T340,T340,Greg Meyer,1,6.4
342,T340,T340,Simon Yates,1,6.4
343,344,344,Steve Pate,1,6.3
344,345,345,Neil Cheetham,1,6.1
345,346,346,Gary Hallberg,1,6.0
346,347,347,S.K. Ho,1,5.9
347,348,348,Paul Holtby,1,5.7
348,349,349,Warren Abery,1,5.4
349,350,350,David Podas,1,5.1
350,351,351,Brian Nosler,1,4.2
