,Power_Rating_RANK THIS WEEK,Power_Rating_RANK LAST WEEK,Power_Rating_PLAYER NAME,Power_Rating_EVENTS,Power_Rating_RATING
58,T53,,Scott Stallings,14,8.0
59,T53,,Jhonattan Vegas,15,8.0
60,T61,,Matt Atkins,1,7.9
61,T61,,Justin Rose,13,7.9
62,T61,,Harold Varner III,17,7.9
63,T64,,Patrick Cantlay,12,7.8
64,T64,,Charles Howell III,17,7.8
65,T64,,Ollie Schniederjans,18,7.8
66,T64,,Nick Watney,13,7.8
67,T68,,Dominic Bozzelli,9,7.7
68,T68,,Andres Gonzales,11,7.7
69,T68,,Charley Hoffman,20,7.7
70,T68,,Max Homa,1,7.7
71,T68,,Curtis Luck,5,7.7
72,T68,,Brendan Steele,16,7.7
73,T74,,Graham DeLaet,15,7.6
74,T74,,Matt Every,7,7.6
75,T74,,Tyrrell Hatton,6,7.6
76,T74,,Shane Lowry,8,7.6
77,T74,,Hunter Mahan,8,7.6
78,79,,Lucas Glover,20,7.5
79,T80,,Keegan Bradley,20,7.4
80,T80,,Stewart Cink,18,7.4
81,T80,,Harris English,12,7.4
82,T80,,Sung Kang,15,7.4
83,T80,,Grant Leaver,1,7.4
84,T80,,Charl Schwartzel,10,7.4
85,T86,,Billy Horschel,16,7.3
86,T86,,Freddie Jacobson,1,7.3
87,T86,,Steve Marino,2,7.3
88,T86,,Sebastián Muñoz,7,7.3
89,T86,,Seung-Yul Noh,13,7.3
90,T86,,Sean O'Hair,14,7.3
91,T86,,Renato Paratore,1,7.3
92,T86,,Seamus Power,15,7.3
93,T86,,Michael Putnam,3,7.3
94,T95,,Brian Campbell,6,7.2
95,T95,,Joel Dahmen,5,7.2
96,T95,,Bryson DeChambeau,12,7.2
97,T95,,Cody Gribble,10,7.2
98,T95,,Marc Leishman,16,7.2
99,T100,,Joseph Bramlett,1,7.1
100,T100,,Branden Grace,9,7.1
101,T100,,J.T. Poston,15,7.1
102,T103,,Rafael Campos,2,7.0
103,T103,,Rickie Fowler,14,7.0
104,T103,,Retief Goosen,5,7.0
105,T103,,Morgan Hoffmann,15,7.0
106,T103,,Phil Mickelson,18,7.0
107,T103,,Henrik Norlander,4,7.0
108,T103,,Patrick Reed,20,7.0
109,T103,,Jordan Spieth,15,7.0
110,T111,,Daniel Berger,15,6.9
111,T111,,Dylan Frittelli,1,6.9
112,T111,,Thorbjørn Olesen,3,6.9
113,T111,,Cameron Percy,10,6.9
114,T115,,Bud Cauley,17,6.8
115,T115,,Tommy Fleetwood,5,6.8
116,T115,,J.J. Henry,14,6.8
117,T115,,Martin Laird,14,6.8
118,T115,,Greg Owen,4,6.8
119,T115,,Thomas Pieters,3,6.8
120,T115,,Jimmy Walker,9,6.8
121,T122,,Jason Dufner,17,6.7
122,T122,,Martin Kaymer,5,6.7
123,T122,,Louis Oosthuizen,12,6.7
124,T125,,Paul Casey,17,6.6
125,T125,,Scott Piercy,9,6.6
126,T125,,Andres Romero,6,6.6
127,T125,,Sam Saunders,11,6.6
128,T125,,Shawn Stefani,9,6.6
129,T125,,Kevin Streelman,17,6.6
130,T131,,Russell Henley,19,6.5
131,T131,,Si Woo Kim,9,6.5
132,T131,,Cameron Smith,14,6.5
133,T134,,Blayne Barber,12,6.4
134,T134,,Joost Luiten,1,6.4
135,T134,,Kyle Stanley,22,6.4
136,T134,,Bernd Wiesberger,4,6.4
137,T138,,Julián Etulain,9,6.3
138,T138,,Yuta Ikeda,4,6.3
139,T138,,Patton Kizzire,12,6.3
140,T138,,David Lipsky,1,6.3
141,T138,,Robert Streb,16,6.3
142,T138,,Andy Sullivan,3,6.3
143,T138,,Jeunghun Wang,3,6.3
144,T145,,Jonas Blixt,10,6.2
145,T145,,Brad Fritsch,7,6.2
146,T145,,Tommy Gainey,2,6.2
147,T145,,Jim Herman,12,6.2
148,T145,,Mackenzie Hughes,22,6.2
149,T145,,Hiroshi Iwata,2,6.2
150,T145,,Ben Martin,13,6.2
151,T145,,Rory Sabbatini,11,6.2
152,T145,,Chase Seiffert,1,6.2
153,T145,,Bobby Wyatt,2,6.2
154,T155,,Ángel Cabrera,3,6.1
155,T155,,Miguel Angel Carballo,6,6.1
156,T155,,Jonathan Garrick,1,6.1
157,T155,,Kramer Hickok,1,6.1
158,T155,,Francesco Molinari,14,6.1
159,T155,,Alex Noren,6,6.1
160,T155,,J.J. Spaun,15,6.1
161,T155,,Nick Taylor,18,6.1
162,T155,,Boo Weekley,9,6.1
163,T164,,Robert Allenby,2,6.0
164,T164,,Charlie Danielson,1,6.0
165,T164,,Ryo Ishikawa,6,6.0
166,T164,,Kelly Kraft,11,6.0
167,T164,,Troy Matteson,1,6.0
168,T169,,Aaron Baddeley,7,5.9
169,T169,,Gonzalo Fernandez-Castaño,5,5.9
170,T169,,Jason Gore,1,5.9
171,T169,,James Hahn,17,5.9
172,T169,,Padraig Harrington,3,5.9
173,T169,,Tom Hoge,7,5.9
174,T169,,Beau Hossler,4,5.9
175,T169,,Whee Kim,8,5.9
176,T169,,Jared Sawada,1,5.9
177,T169,,Robby Shelton,5,5.9
178,T179,,Emiliano Grillo,15,5.8
179,T179,,Adam Hadwin,17,5.8
180,T179,,David Lingmerth,13,5.8
181,T179,,Troy Merritt,11,5.8
182,T179,,Vijay Singh,4,5.8
183,T179,,Braden Thornberry,1,5.8
184,T179,,Richy Werenski,11,5.8
185,T186,,Michael Bradley,1,5.7
186,T186,,Matt Gilchrest,1,5.7
187,T186,,Willy Wilcox,3,5.7
188,T189,,Tyler Aldridge,3,5.6
189,T189,,Ernie Els,3,5.6
190,T189,,Brian Harman,18,5.6
191,T189,,Russell Knox,10,5.6
192,T189,,Danny Lee,14,5.6
193,T189,,Y.E. Yang,3,5.6
194,T195,,Jonathan Byrd,6,5.5
195,T195,,Ross Fisher,3,5.5
196,T195,,Sahith Theegala,1,5.5
197,T198,,Rafa Cabrera Bello,8,5.4
198,T198,,Derek Fathauer,11,5.4
199,T198,,Bill Haas,15,5.4
200,T198,,Tim Herron,2,5.4
201,T198,,Davis Love III,5,5.4
202,T198,,Pat Perez,18,5.4
203,T198,,Brandt Snedeker,9,5.4
204,T198,,Zack Sucher,2,5.4
205,T198,,Miguel Tabuena,1,5.4
206,T207,,Brett Drewitt,7,5.3
207,T207,,Michael Kim,18,5.3
208,T207,,Rod Pampling,13,5.3
209,T207,,John Senden,3,5.3
210,T207,,Brett Stegmaier,7,5.3
211,T207,,Richard Sterne,2,5.3
212,T213,,Fabián Gómez,8,5.2
213,T213,,C.T. Pan,13,5.2
214,T213,,Daniel Summerhays,16,5.2
215,T216,,Chris Kirk,13,5.1
216,T216,,William McGirt,13,5.1
217,T218,,Mark Anderson,5,5.0
218,T218,,Kevin Kisner,18,5.0
219,T218,,Matt Kuchar,16,5.0
220,T218,,Paul Lawrie,1,5.0
221,T218,,John Merrick,3,5.0
222,T218,,John Peterson,3,5.0
223,T218,,Tyrone Van Aswegen,15,5.0
224,T225,,Scott Brown,15,4.9
225,T225,,Roberto Díaz,1,4.9
226,T225,,Nicholas Lindheim,8,4.9
227,T225,,Maverick McNealy,1,4.9
228,T225,,Shaun Norris,1,4.9
229,T225,,Jonathan Randolph,7,4.9
230,T225,,Kyle Reifers,11,4.9
231,T225,,Johnson Wagner,7,4.9
232,233,,Mike Hendry,1,4.8
233,T234,,Chris Evans,1,4.7
234,T234,,Pablo Larrazabal,1,4.7
235,T234,,Lee McCoy,3,4.7
236,T234,,Geoff Ogilvy,13,4.7
237,T234,,Chris Stroud,7,4.7
238,T234,,Fabrizio Zanotti,2,4.7
239,240,,Chad Campbell,17,4.6
240,T241,,Ricky Barnes,14,4.5
241,T241,,Alex Cejka,10,4.5
242,T241,,Will MacKenzie,6,4.5
243,T241,,Michael Thompson,7,4.5
244,T241,,Camilo Villegas,11,4.5
245,T241,,Lee Westwood,4,4.5
246,T247,,K.J. Choi,8,4.4
247,T247,,Matthew Fitzpatrick,4,4.4
248,T249,,John Huh,14,4.3
249,T249,,"Ted Potter, Jr.",1,4.3
250,T251,,Ryan Blaum,16,4.2
251,T251,,Matthew Griffin,2,4.2
252,T251,,Mark Hubbard,10,4.2
253,T251,,Zach Johnson,14,4.2
254,T251,,Ryan Moore,14,4.2
255,T251,,Ian Poulter,13,4.2
256,T251,,Webb Simpson,19,4.2
257,T251,,Henrik Stenson,7,4.2
258,T259,,Steven Bowditch,2,4.1
259,T259,,Satoshi Kodaira,3,4.1
260,T259,,Scott Langley,2,4.1
261,T259,,Bill Lunde,1,4.1
262,T259,,Vaughn Taylor,17,4.1
263,T259,,Chris Wood,4,4.1
264,T265,,Alex Moon,1,4.0
265,T265,,Chez Reavie,17,4.0
266,T265,,John Rollins,1,4.0
267,T268,,Sam Brazel,2,3.9
268,T268,,Roberto Castro,8,3.9
269,T268,,George McNeill,1,3.9
270,T271,,Eric Axley,1,3.8
271,T271,,Peter Malnati,13,3.8
272,T271,,Kevin Na,13,3.8
273,T271,,Cameron Tringale,11,3.8
274,T275,,Chad Collins,6,3.7
275,T275,,Justin Lower,1,3.7
276,T275,,Carl Pettersson,4,3.7
277,T275,,Steve Wheatcroft,6,3.7
278,T275,,Danny Willett,2,3.7
279,T280,,Luke Donald,7,3.5
280,T280,,Thongchai Jaidee,1,3.5
281,T280,,Charlie Wi,2,3.5
282,T283,,Greg Chalmers,9,3.4
283,T283,,Spencer Levin,9,3.4
284,T285,,Stuart Appleby,2,3.3
285,T285,,Arjun Atwal,2,3.3
286,T285,,Brian Gay,13,3.3
287,T285,,Billy Hurley III,13,3.3
288,T285,,Dicky Pride,3,3.3
289,T285,,Steve Stricker,7,3.3
290,T291,,Shane Bertsch,1,3.2
291,T291,,Wesley Bryan,16,3.2
292,T291,,David Hearn,13,3.2
293,T291,,Graeme McDowell,10,3.2
294,T291,,Hideto Tanihara,5,3.2
295,T296,,Rob Oppenheim,2,3.1
296,T296,,Tim Wilkinson,9,3.1
297,T298,,Ben Crane,14,3.0
298,T298,,D.A. Points,11,3.0
299,T300,,Steven Alker,9,2.9
300,T300,,Marcus Fraser,1,2.9
301,302,,K.T. Kim,2,2.8
302,303,,Ryan Armour,9,2.7
303,T304,,Jon Curran,5,2.6
304,T304,,Søren Kjeldsen,6,2.6
305,T304,,Bryce Molder,10,2.6
306,T307,,Jason Bohn,7,2.5
307,T307,,Brendon de Jonge,1,2.5
308,T307,,Bob Estes,2,2.5
309,T307,,Justin Leonard,1,2.5
310,T307,,Brian Stuard,9,2.5
311,312,,Ken Duke,10,2.4
312,T313,,Craig Barlow,1,2.3
313,T313,,Tim Petrovic,1,2.3
314,T313,,Mark Wilson,3,2.3
315,316,,Zac Blair,16,2.2
316,317,,Jim Furyk,7,2.1
317,318,,Brendon Todd,1,1.9
318,319,,Jerry Kelly,1,1.5
319,320,,David Toms,1,1.2
320,321,,Omar Uresti,1,1.0
