,Short_Game_Rating_RANK THIS WEEK,Short_Game_Rating_RANK LAST WEEK,Short_Game_Rating_PLAYER NAME,Short_Game_Rating_EVENTS,Short_Game_Rating_RATING
170,T157,,Robert Streb,15,6.2
171,T157,,Danny Willett,2,6.2
172,T173,,Eric Axley,1,6.1
173,T173,,Ryan Blaum,14,6.1
174,T173,,Jonas Blixt,10,6.1
175,T173,,Jason Bohn,7,6.1
176,T173,,Steven Bowditch,2,6.1
177,T173,,Harris English,11,6.1
178,T173,,Matthew Fitzpatrick,3,6.1
179,T173,,Martin Flores,11,6.1
180,T173,,Tim Herron,1,6.1
181,T173,,Jerry Kelly,1,6.1
182,T173,,Chris Kirk,13,6.1
183,T173,,Ben Martin,10,6.1
184,T173,,Sebastián Muñoz,6,6.1
185,T173,,Xander Schauffele,13,6.1
186,T173,,Brett Stegmaier,6,6.1
187,T173,,Kevin Tway,16,6.1
188,T173,,Tyrone Van Aswegen,14,6.1
189,T190,,Byeong Hun An,13,6.0
190,T190,,Keegan Bradley,16,6.0
191,T190,,Ryan Brehm,13,6.0
192,T190,,Kevin Chappell,16,6.0
193,T190,,Ben Crane,13,6.0
194,T190,,Tony Finau,19,6.0
195,T190,,Ryan Fox,1,6.0
196,T190,,James Hahn,16,6.0
197,T190,,Charles Howell III,15,6.0
198,T190,,Si Woo Kim,8,6.0
199,T190,,Peter Malnati,11,6.0
200,T190,,Graeme McDowell,10,6.0
201,T190,,Trey Mullinax,11,6.0
202,T190,,Thorbjørn Olesen,3,6.0
203,T190,,Cameron Percy,9,6.0
204,T190,,J.T. Poston,13,6.0
205,T190,,Chase Seiffert,1,6.0
206,T190,,Brendan Steele,13,6.0
207,T190,,Shawn Stefani,9,6.0
208,T190,,Kevin Streelman,15,6.0
209,T190,,Hudson Swafford,16,6.0
210,T190,,Michael Thompson,6,6.0
211,T190,,Harold Varner III,15,6.0
212,T190,,Willy Wilcox,2,6.0
213,T190,,Aaron Wise,3,6.0
214,T215,,Matt Atkins,1,5.9
215,T215,,Stewart Cink,16,5.9
216,T215,,Ernie Els,3,5.9
217,T215,,Billy Hurley III,12,5.9
218,T215,,Russell Knox,10,5.9
219,T215,,Brooks Koepka,12,5.9
220,T215,,Luke List,15,5.9
221,T215,,Greg Owen,4,5.9
222,T215,,Carl Pettersson,4,5.9
223,T215,,D.A. Points,9,5.9
224,T215,,Nick Taylor,18,5.9
225,T215,,Charlie Wi,2,5.9
226,T227,,Brian Campbell,5,5.8
227,T227,,Chad Collins,3,5.8
228,T227,,Jon Curran,5,5.8
229,T227,,Derek Fathauer,10,5.8
230,T227,,Bill Haas,14,5.8
231,T227,,J.J. Henry,13,5.8
232,T227,,Billy Horschel,13,5.8
233,T227,,Mackenzie Hughes,19,5.8
234,T227,,Patton Kizzire,10,5.8
235,T227,,Jason Kokrak,15,5.8
236,T227,,Kelly Kraft,11,5.8
237,T227,,Rick Lamb,4,5.8
238,T227,,Davis Love III,3,5.8
239,T227,,William McGirt,9,5.8
240,T227,,Alex Moon,1,5.8
241,T227,,Grayson Murray,15,5.8
242,T227,,Tag Ridings,8,5.8
243,T227,,Henrik Stenson,6,5.8
244,T227,,Boo Weekley,7,5.8
245,T246,,Dominic Bozzelli,8,5.7
246,T246,,Retief Goosen,5,5.7
247,T246,,Tyrrell Hatton,6,5.7
248,T246,,Scott Hend,2,5.7
249,T246,,Mark Hubbard,9,5.7
250,T246,,Ryan Palmer,6,5.7
251,T246,,Scott Piercy,8,5.7
252,T246,,Scott Stallings,13,5.7
253,T246,,Bubba Watson,10,5.7
254,T255,,Jim Herman,12,5.6
255,T255,,Scott Langley,2,5.6
256,T255,,Francesco Molinari,13,5.6
257,T255,,Chez Reavie,15,5.6
258,T255,,John Senden,3,5.6
259,T255,,Jeunghun Wang,3,5.6
260,T255,,Gary Woodland,11,5.6
261,T262,,Stuart Appleby,2,5.5
262,T262,,K.T. Kim,2,5.5
263,T262,,Andy Sullivan,3,5.5
264,T262,,Jhonattan Vegas,13,5.5
265,T262,,Nick Watney,13,5.5
266,T267,,Jonathan Byrd,5,5.4
267,T267,,Ross Fisher,3,5.4
268,T267,,Robert Garrigus,10,5.4
269,T267,,Russell Henley,16,5.4
270,T267,,Bill Lunde,1,5.4
271,T272,,Sam Brazel,2,5.3
272,T272,,Sam Burns,1,5.3
273,T272,,Joel Dahmen,5,5.3
274,T272,,Matthew Griffin,2,5.3
275,T272,,Nick Hardy,1,5.3
276,T272,,Yuta Ikeda,4,5.3
277,T272,,Andrew Johnston,3,5.3
278,T272,,Shane Lowry,5,5.3
279,T272,,Alex Noren,6,5.3
280,T272,,Shaun Norris,1,5.3
281,T272,,J.J. Spaun,14,5.3
282,T272,,Josh Teater,1,5.3
283,T272,,Mark Wilson,2,5.3
284,T272,,Chris Wood,4,5.3
285,286,,Andrew Loupe,4,5.2
286,T287,,Beau Hossler,4,5.1
287,T287,,Justin Leonard,1,5.1
288,T287,,Miguel Tabuena,1,5.1
289,T287,,Brendon Todd,1,5.1
290,T291,,Roberto Díaz,1,5.0
291,T291,,Max Homa,1,5.0
292,T293,,Charlie Beljan,1,4.9
293,T293,,Steve Marino,2,4.9
294,T293,,Henrik Norlander,3,4.9
295,T293,,Peter Uihlein,2,4.9
296,T297,,Mike Hendry,1,4.8
297,T297,,Troy Matteson,1,4.8
298,T299,,Charlie Danielson,1,4.7
299,T299,,Tommy Gainey,2,4.7
300,301,,Hunter Mahan,8,4.6
301,302,,Kenny Pigman,1,4.5
302,303,,John Merrick,2,4.4
303,304,,Robby Shelton,4,4.3
304,305,,Tyler Aldridge,2,4.2
305,T306,,Ángel Cabrera,3,4.1
306,T306,,Jonathan Garrick,1,4.1
307,T306,,Wesley McClain,1,4.1
308,309,,Daniel Obremski,1,3.9
309,T310,,Michael Johnson,1,3.8
310,T310,,Pablo Larrazabal,1,3.8
311,312,,Chris Evans,1,3.3
312,313,,Brandon Stone,1,2.9
313,314,,Marcus Fraser,1,2.3
