,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
31,T31,T31,Nicolas Colsaerts,12,20,1.0,3,15,2014200
32,T31,T31,Harris English,28,20,2.0,4,6,2014390
33,T31,T31,Sergio Garcia,16,20,3.0,2,12,2014430
34,T31,T31,Luke Guthrie,26,20,1.0,4,3,2014020
35,T31,T31,Peter Hanson,13,20,,1,16,2014040
36,T31,T31,Charley Hoffman,25,20,1.0,1,13,2014320
37,T31,T31,Russell Knox,26,20,,1,6,2014020
38,T31,T31,Francesco Molinari,12,20,4.0,2,11,2014430
39,T31,T31,Kevin Na,27,20,,3,12,2014010
40,T31,T31,John Peterson,25,20,3.0,2,6,2014020
41,T31,T31,Michael Putnam,30,20,,4,17,2014240
42,T31,T31,Chris Smith,7,20,,1,1,2014200
43,T44,T44,Ashun Wu,2,19,,3,10,2014040
44,T44,T44,Ben Curtis,24,19,,4,7,2014240
45,T44,T44,Joe Durant,15,19,4.0,1,7,2014450
46,T44,T44,Rickie Fowler,26,19,1.0,3,13,2014130
47,T44,T44,Hiroyuki Fujita,1,19,1.0,2,14,2014040
48,T44,T44,Robert Garrigus,25,19,4.0,1,5,2014020
49,T44,T44,Paul Goydos,19,19,,1,12,2014250
50,T44,T44,J.J. Henry,28,19,,4,12,2014380
51,T44,T44,Charles Howell III,29,19,1.0,2,7,2014010
52,T44,T44,Trevor Immelman,28,19,,2,18,2014020
53,T44,T44,Dustin Johnson,17,19,,1,10,2014110
54,T44,T44,Jerry Kelly,23,19,,1,18,2014130
55,T44,T44,John Merrick,25,19,4.0,2,2,2014150
56,T44,T44,Louis Oosthuizen,16,19,3.0,2,17,2014040
57,T44,T44,Alvaro Quiros,2,19,,2,12,2014060
58,T44,T44,Adam Scott,17,19,1.0,4,7,2014470
59,T44,T44,Nicholas Thompson,30,19,2.0,3,13,2014130
60,T44,T44,David Toms,20,19,5.0,1,7,2014020
61,T44,T44,Cameron Tringale,31,19,,3,12,2014280
62,T63,T63,Briny Baird,17,18,2.0,3,7,2014010
63,T63,T63,Brian Davis,28,18,,3,10,2014130
64,T63,T63,James Driscoll,25,18,2.0,1,12,2014020
65,T63,T63,Martin Flores,26,18,,1,17,2014140
66,T63,T63,Billy Horschel,27,18,2.0,3,8,2014110
67,T63,T63,Ryo Ishikawa,24,18,1.0,2,15,2014130
68,T63,T63,Matt Kuchar,24,18,1.0,1,10,2014250
69,T63,T63,Spencer Levin,20,18,1.0,3,1,2014060
70,T63,T63,Bill Lunde,1,18,1.0,1,9,2014020
71,T63,T63,David Lynn,11,18,,1,13,2014140
72,T63,T63,Will MacKenzie,27,18,1.0,4,7,2014020
73,T63,T63,Brendan Steele,26,18,4.0,2,13,2014130
74,T63,T63,Michael Thompson,22,18,3.0,1,8,2014110
75,T63,T63,Tyrone Van Aswegen,25,18,1.0,1,1,2014450
76,T63,T63,Johnson Wagner,24,18,1.0,4,13,2014380
77,T63,T63,Willy Wilcox,16,18,,2,7,2014450
78,T63,T63,Gary Woodland,25,18,1.0,3,2,2014110
79,T80,T80,Steven Bowditch,30,17,,2,9,2014130
80,T80,T80,Josh Broadaway,1,17,17.0,4,11,2014050
81,T80,T80,Ángel Cabrera,23,17,9.0,4,4,2014430
82,T80,T80,Chad Campbell,18,17,,1,17,2014130
83,T80,T80,Erik Compton,28,17,6.0,2,1,2014130
84,T80,T80,Tommy Gainey,26,17,,2,12,2014280
85,T80,T80,Brian Harman,32,17,,3,1,2014390
86,T80,T80,Freddie Jacobson,27,17,,1,2,2014160
87,T80,T80,Chris Kirk,28,17,,1,3,2014380
88,T80,T80,Scott Langley,29,17,,2,1,2014450
89,T80,T80,Hideki Matsuyama,24,17,,2,14,2014490
90,T80,T80,Chez Reavie,2,17,4.0,4,3,2014010
91,T80,T80,Vijay Singh,25,17,7.0,1,9,2014020
92,T80,T80,Jordan Spieth,27,17,1.0,1,13,2014140
93,T80,T80,Kevin Stadler,26,17,1.0,1,2,2014060
94,T80,T80,Kyle Stanley,28,17,1.0,1,13,2014280
95,T80,T80,Shawn Stefani,17,17,,1,2,2014460
96,T80,T80,Kevin Streelman,24,17,1.0,1,4,2014470
97,T80,T80,Josh Teater,28,17,,2,15,2014060
98,T80,T80,Brendon Todd,29,17,1.0,3,3,2014020
99,T80,T80,Bubba Watson,21,17,5.0,3,9,2014480
100,T101,T101,Robert Allenby,29,16,2.0,4,15,2014310
101,T101,T101,Kiradech Aphibarnrat,9,16,4.0,2,14,2014030
102,T101,T101,Stuart Appleby,29,16,1.0,4,7,2014120
103,T101,T101,Keegan Bradley,26,16,3.0,1,14,2014140
104,T101,T101,Scott Brown,30,16,,4,2,2014120
105,T101,T101,Jason Day,15,16,3.0,1,10,2014140
106,T101,T101,Jason Dufner,17,16,,2,8,2014370
107,T101,T101,Harrison Frazar,15,16,1.0,1,13,2014140
108,T101,T101,Brice Garnett,28,16,4.0,1,3,2014360
109,T101,T101,Bill Haas,28,16,1.0,1,17,2014450
110,T101,T101,Chesson Hadley,29,16,,4,13,2014020
111,T101,T101,Scott Hend,3,16,,4,16,2014030
112,T101,T101,Bronson La'Cassie,18,16,4.0,1,5,2014130
113,T101,T101,David Lingmerth,26,16,,3,16,2014220
114,T101,T101,Jeff Maggert,19,16,1.0,3,2,2014130
115,T101,T101,Troy Matteson,23,16,,4,3,2014020
116,T101,T101,William McGirt,29,16,1.0,1,7,2014450
117,T101,T101,Carl Pettersson,28,16,1.0,4,9,2014020
118,T101,T101,"Ted Potter, Jr.",24,16,1.0,1,10,2014020
119,T101,T101,John Senden,27,16,2.0,3,9,2014480
120,T101,T101,Henrik Stenson,15,16,,2,18,2014040
121,T101,T101,Chris Stroud,25,16,,2,1,2014130
122,T101,T101,Jimmy Walker,27,16,1.0,3,2,2014110
123,T124,T124,Stephen Ames,18,15,3.0,3,12,2014130
124,T124,T124,Jonathan Byrd,24,15,7.0,1,5,2014050
125,T124,T124,Roberto Castro,27,15,4.0,1,7,2014280
126,T124,T124,Bud Cauley,19,15,,1,4,2014450
127,T124,T124,Brendon de Jonge,31,15,1.0,1,11,2014390
128,T124,T124,Ernie Els,24,15,2.0,2,1,2014410
129,T124,T124,Gonzalo Fernandez-Castaño,25,15,1.0,2,5,2014360
130,T124,T124,Brian Gay,26,15,2.0,4,3,2014110
131,T124,T124,James Hahn,27,15,,4,18,2014250
132,T124,T124,Edward Loar,19,15,5.0,1,10,2014390
133,T124,T124,Hunter Mahan,25,15,,1,10,2014430
134,T124,T124,Ben Martin,26,15,,1,14,2014010
135,T124,T124,George McNeill,24,15,4.0,2,11,2014200
136,T124,T124,Troy Merritt,20,15,,2,18,2014390
137,T124,T124,Bryce Molder,25,15,7.0,1,6,2014250
138,T124,T124,Ryan Moore,24,15,,3,9,2014150
139,T124,T124,Seung-Yul Noh,27,15,4.0,3,6,2014360
140,T124,T124,Sean O'Hair,25,15,3.0,1,2,2014160
141,T124,T124,Geoff Ogilvy,26,15,1.0,1,1,2014160
142,T124,T124,Jeff Overton,24,15,5.0,2,3,2014130
143,T124,T124,Ryan Palmer,23,15,6.0,2,11,2014190
144,T124,T124,Kevin Tway,23,15,4.0,2,9,2014380
145,T124,T124,Bo Van Pelt,25,15,5.0,4,15,2014450
146,T124,T124,Y.E. Yang,28,15,4.0,1,12,2014020
147,T148,T148,Ricky Barnes,27,14,,2,16,2014310
148,T148,T148,Jason Bohn,25,14,,1,3,2014020
149,T148,T148,Rafa Cabrera Bello,5,14,,2,7,2014200
150,T148,T148,Patrick Cantlay,5,14,,4,7,2014380
151,T148,T148,Greg Chalmers,27,14,1.0,4,12,2014120
152,T148,T148,K.J. Choi,23,14,,2,17,2014030
153,T148,T148,Glen Day,5,14,,2,10,2014390
154,T148,T148,Jamie Donaldson,12,14,,4,2,2014040
155,T148,T148,Derek Ernst,28,14,1.0,1,13,2014280
156,T148,T148,Brad Fritsch,18,14,,2,1,2014390
157,T148,T148,Lucas Glover,26,14,7.0,3,4,2014050
158,T148,T148,Fabián Gómez,4,14,1.0,1,7,2014160
159,T148,T148,Oliver Goss,7,14,,3,3,2014380
160,T148,T148,Billy Hurley III,26,14,3.0,4,4,2014330
161,T148,T148,Jason Kokrak,19,14,,1,15,2014300
162,T148,T148,Marc Leishman,24,14,1.0,1,13,2014140
163,T148,T148,Davis Love III,22,14,,2,1,2014290
164,T148,T148,Greg Owen,8,14,1.0,2,7,2014200
165,T148,T148,Jesper Parnevik,3,14,2.0,1,5,2014200
166,T148,T148,Ian Poulter,17,14,12.0,3,1,2014040
167,T148,T148,Alex Prugh,16,14,,2,17,2014280
168,T148,T148,Wes Roach,22,14,3.0,1,1,2014280
169,T148,T148,Heath Slocum,23,14,1.0,1,8,2014160
170,T148,T148,Robert Streb,21,14,2.0,2,6,2014010
171,T148,T148,Nick Watney,25,14,2.0,4,3,2014450
172,T148,T148,Lee Williams,13,14,,2,15,2014200
173,T148,T148,Mark Wilson,25,14,,2,18,2014330
174,T175,T175,Sangmoon Bae,24,13,,1,15,2014160
175,T175,T175,Charlie Beljan,26,13,7.0,3,8,2014380
176,T175,T175,Thomas Bjørn,9,13,1.0,3,13,2014040
177,T175,T175,Grégory Bourdy,2,13,3.0,2,9,2014040
178,T175,T175,Ben Crane,25,13,3.0,1,11,2014280
179,T175,T175,Kevin Foley,15,13,,1,6,2014160
180,T175,T175,Scott Gardiner,18,13,3.0,1,6,2014160
181,T175,T175,Bobby Gates,14,13,1.0,1,16,2014120
182,T175,T175,Retief Goosen,26,13,1.0,2,16,2014370
183,T175,T175,Jason Gore,7,13,5.0,4,4,2014170
184,T175,T175,Russell Henley,29,13,2.0,2,13,2014460
185,T175,T175,Tim Herron,15,13,,1,11,2014190
186,T175,T175,J.B. Holmes,24,13,,3,9,2014140
187,T175,T175,Max Homa,8,13,,2,1,2014200
188,T175,T175,Matt Jones,25,13,,4,16,2014230
189,T175,T175,Shiv Kapur,2,13,1.0,1,15,2014030
190,T175,T175,Hyung-Sung Kim,6,13,3.0,3,17,2014330
191,T175,T175,Kevin Kisner,26,13,1.0,1,1,2014450
192,T175,T175,Brooks Koepka,16,13,,1,4,2014060
193,T175,T175,Peter Malnati,18,13,4.0,3,5,2014130
194,T175,T175,Phil Mickelson,21,13,1.0,2,7,2014290
195,T175,T175,Pat Perez,25,13,1.0,2,5,2014270
196,T175,T175,Scott Piercy,12,13,4.0,2,9,2014410
197,T175,T175,Andres Romero,26,13,,4,5,2014410
198,T175,T175,Rory Sabbatini,26,13,,1,10,2014300
199,T175,T175,Brandt Snedeker,25,13,7.0,3,11,2014040
200,T175,T175,Richard Sterne,7,13,,3,11,2014040
201,T175,T175,Lee Westwood,18,13,4.0,1,2,2014140
202,T203,T203,Alex Aragon,18,12,,1,3,2014450
203,T203,T203,Woody Austin,22,12,1.0,3,13,2014380
204,T203,T203,Eric Axley,10,12,2.0,1,8,2014200
205,T203,T203,Jonas Blixt,21,12,6.0,4,11,2014040
206,T203,T203,Mark Brown,1,12,1.0,2,16,2014040
207,T203,T203,Rafael Campos,1,12,1.0,3,12,2014200
208,T203,T203,Will Claxton,8,12,1.0,3,17,2014010
209,T203,T203,Luke Donald,17,12,5.0,3,8,2014250
210,T203,T203,Andres Gonzales,2,12,7.0,2,6,2014010
211,T203,T203,Emiliano Grillo,1,12,1.0,4,4,2014200
212,T203,T203,Adam Hadwin,1,12,,1,6,2014410
213,T203,T203,Berry Henson,1,12,,3,14,2014030
214,T203,T203,Jim Herman,21,12,,2,12,2014020
215,T203,T203,John Huh,28,12,,1,8,2014010
216,T203,T203,Lee Janzen,8,12,,1,6,2014160
217,T203,T203,Justin Leonard,22,12,,3,2,2014120
218,T203,T203,Shane Lowry,3,12,1.0,1,8,2014400
219,T203,T203,Rocco Mediate,3,12,,1,17,2014010
220,T203,T203,Tim Petrovic,10,12,,2,10,2014360
221,T203,T203,D.A. Points,27,12,1.0,2,5,2014280
222,T203,T203,Dicky Pride,13,12,6.0,1,2,2014450
223,T203,T203,Patrick Reed,28,12,,2,3,2014470
224,T203,T203,Jim Renner,25,12,6.0,4,12,2014380
225,T203,T203,Charl Schwartzel,18,12,,3,12,2014460
226,T203,T203,Scott Stallings,28,12,6.0,2,16,2014460
227,T203,T203,Paul Stankowski,3,12,3.0,2,7,2014200
228,T203,T203,Charlie Wi,25,12,,4,7,2014130
229,T203,T203,Tim Wilkinson,25,12,1.0,4,7,2014230
230,T231,T231,Blake Adams,8,11,1.0,2,1,2014060
231,T231,T231,Seuk-hyun Baek,2,11,,3,13,2014040
232,T231,T231,Gaganjeet Bhullar,2,11,,2,14,2014040
233,T231,T231,Kris Blanks,8,11,2.0,1,1,2014360
234,T231,T231,Chad Collins,28,11,,2,10,2014130
235,T231,T231,John Daly,15,11,,3,13,2014200
236,T231,T231,Victor Dubuisson,10,11,2.0,4,16,2014400
237,T231,T231,Fred Funk,8,11,,1,17,2014200
238,T231,T231,Stephen Gallacher,12,11,,3,14,2014210
239,T231,T231,Branden Grace,11,11,2.0,1,1,2014250
240,T231,T231,Nathan Green,4,11,,3,12,2014410
241,T231,T231,Padraig Harrington,16,11,1.0,2,12,2014150
242,T231,T231,David Howell,3,11,,3,4,2014400
243,T231,T231,Ryuji Imada,9,11,,2,1,2014200
244,T231,T231,Derek Lamely,2,11,3.0,2,13,2014200
245,T231,T231,Richard Lee,27,11,,3,2,2014390
246,T231,T231,Matteo Manassero,10,11,,3,16,2014040
247,T231,T231,Steve Marino,13,11,,4,5,2014410
248,T231,T231,Scott McCarron,12,11,,2,5,2014280
249,T231,T231,Graeme McDowell,17,11,1.0,1,13,2014190
250,T231,T231,Alan Morin,1,11,1.0,1,16,2014190
251,T231,T231,Joe Ogilvie,13,11,,2,2,2014060
252,T231,T231,Brett Quigley,1,11,,3,15,2014130
253,T231,T231,Steve Stricker,11,11,2.0,2,7,2014390
254,T231,T231,Tom Watson,5,11,1.0,2,11,2014400
255,T231,T231,Mike Weir,25,11,,2,5,2014050
256,T231,T231,Bernd Wiesberger,4,11,1.0,1,4,2014400
257,T258,T258,Jason Allred,9,10,,2,1,2014450
258,T258,T258,Benjamín Alvarado,6,10,,1,10,2014380
259,T258,T258,Aaron Baddeley,24,10,1.0,2,13,2014360
260,T258,T258,Matt Bettencourt,14,10,,2,10,2014310
261,T258,T258,Justin Bolli,6,10,,1,8,2014450
262,T258,T258,Miguel Angel Carballo,15,10,,4,11,2014360
263,T258,T258,Case Cochran,1,10,5.0,2,11,2014310
264,T258,T258,George Coetzee,6,10,1.0,2,14,2014040
265,T258,T258,Cody Gribble,1,10,3.0,3,2,2014350
266,T258,T258,Steven Ihm,1,10,,1,14,2014390
267,T258,T258,Thongchai Jaidee,9,10,2.0,4,5,2014040
268,T258,T258,Joost Luiten,9,10,2.0,1,15,2014300
269,T258,T258,John Mallinger,14,10,3.0,2,8,2014150
270,T258,T258,Len Mattiace,4,10,,2,1,2014450
271,T258,T258,Jordan Niebrugge,2,10,5.0,2,9,2014390
272,T258,T258,Kevin Penner,1,10,1.0,2,11,2014020
273,T258,T258,Kenny Perry,5,10,3.0,1,18,2014440
274,T258,T258,Kyle Reifers,2,10,,1,12,2014020
275,T258,T258,Tag Ridings,12,10,,1,17,2014390
276,T258,T258,Sam Saunders,1,10,,1,2,2014230
277,T258,T258,Scottie Scheffler,2,10,1.0,3,4,2014310
278,T258,T258,Marcel Siem,3,10,2.0,1,4,2014200
279,T258,T258,Ryan Sullivan,1,10,2.0,3,8,2014200
280,T258,T258,Jaco Van Zyl,1,10,6.0,3,10,2014040
281,T258,T258,Bobby Wyatt,5,10,,1,9,2014450
282,T283,T283,Daniel Balin,1,9,3.0,1,7,2014200
283,T283,T283,Cameron Beckman,12,9,,1,10,2014280
284,T283,T283,Shane Bertsch,1,9,,2,3,2014120
285,T283,T283,Mark Blakefield,1,9,4.0,1,3,2014220
286,T283,T283,Michael Block,2,9,,2,3,2014440
287,T283,T283,Michael Bradley,2,9,,2,12,2014390
288,T283,T283,Alex Cejka,6,9,4.0,1,1,2014450
289,T283,T283,José Coceres,6,9,6.0,3,11,2014020
290,T283,T283,Jon Curran,1,9,,2,5,2014250
291,T283,T283,Chris DiMarco,7,9,,1,17,2014200
292,T283,T283,Nicholas Fung,1,9,3.0,4,14,2014030
293,T283,T283,Simon Griffiths,1,9,2.0,1,17,2014350
294,T283,T283,Mike Hendry,1,9,,2,12,2014040
295,T283,T283,Mikko Ilonen,5,9,1.0,1,10,2014400
296,T283,T283,Miguel Angel Jiménez,8,9,1.0,1,7,2014350
297,T283,T283,Troy Kelly,2,9,,1,11,2014380
298,T283,T283,Doug LaBelle II,12,9,4.0,4,8,2014360
299,T283,T283,WC Liang,2,9,,2,16,2014040
300,T283,T283,Frank Lickliter II,4,9,,1,13,2014120
301,T283,T283,Billy Mayfair,4,9,5.0,1,7,2014360
302,T283,T283,Jamie McLeary,1,9,2.0,1,2,2014400
303,T283,T283,Colin Montgomerie,1,9,1.0,1,10,2014440
304,T283,T283,Koumei Oda,2,9,1.0,2,3,2014440
305,T283,T283,Daniel Popovic,1,9,3.0,3,13,2014040
306,T283,T283,Patrick Rodgers,7,9,,3,11,2014360
307,T283,T283,D.J. Trahan,5,9,2.0,2,1,2014200
308,T283,T283,Marc Turnesa,6,9,6.0,2,12,2014020
309,T283,T283,Peter Uihlein,7,9,,1,3,2014220
310,T283,T283,Scott Verplank,12,9,2.0,3,12,2014130
311,T283,T283,Armando Villarreal,2,9,9.0,2,1,2014450
312,T283,T283,Marc Warren,2,9,9.0,4,10,2014440
313,T283,T283,Brady Watt,4,9,,2,8,2014350
314,T315,T315,Thomas Aiken,3,8,4.0,1,5,2014410
315,T315,T315,Byeong Hun An,1,8,1.0,4,4,2014400
316,T315,T315,Mark Anderson,8,8,2.0,2,2,2014310
317,T315,T315,Guy Boros,2,8,3.0,2,3,2014390
318,T315,T315,Kristoffer Broberg,1,8,,2,10,2014400
319,T315,T315,Daniel Chopra,16,8,,2,9,2014380
320,T315,T315,Gary Christian,3,8,4.0,1,14,2014450
321,T315,T315,Darren Clarke,15,8,3.0,1,9,2014300
322,T315,T315,Donald Constable,1,8,,2,8,2014350
323,T315,T315,Fred Couples,3,8,,2,10,2014450
324,T315,T315,Jeff Curl,2,8,4.0,2,13,2014320
325,T315,T315,Eric Dugas,1,8,3.0,1,3,2014120
326,T315,T315,David Duval,15,8,,2,18,2014230
327,T315,T315,Tommy Fleetwood,3,8,2.0,3,2,2014040
328,T315,T315,Steve Flesch,5,8,5.0,1,5,2014310
329,T315,T315,Todd Hamilton,4,8,,2,16,2014390
330,T315,T315,Hunter Hamrick,1,8,,1,12,2014050
331,T315,T315,Wenyi Huang,1,8,1.0,1,18,2014040
332,T315,T315,Masahiro Kawamura,2,8,1.0,2,3,2014120
333,T315,T315,Ben Kohles,3,8,,3,10,2014160
334,T315,T315,Paul Lawrie,1,8,,2,10,2014400
335,T315,T315,Nicholas Lindheim,1,8,,3,8,2014350
336,T315,T315,Justin Lower,1,8,,1,6,2014330
337,T315,T315,Sandy Lyle,2,8,,4,10,2014260
338,T315,T315,Jay McLuen,2,8,,1,10,2014060
339,T315,T315,Edoardo Molinari,2,8,1.0,2,7,2014440
340,T315,T315,Thorbjørn Olesen,14,8,1.0,1,6,2014340
341,T315,T315,Rod Pampling,7,8,,1,7,2014200
342,T315,T315,Taylor Pendrith,1,8,1.0,3,10,2014410
343,T315,T315,Ted Purdy,2,8,,1,15,2014250
344,T315,T315,David Skinns,1,8,2.0,2,14,2014200
345,T315,T315,Vaughn Taylor,3,8,,4,9,2014360
346,T315,T315,Justin Thomas,7,8,1.0,2,1,2014130
347,T315,T315,Esteban Toledo,1,8,,1,10,2014060
348,T315,T315,Yoshinobu Tsukada,1,8,,1,7,2014400
349,T315,T315,Cameron Wilson,3,8,,1,1,2014350
350,T315,T315,Eugene Wong,1,8,8.0,2,2,2014410
351,T315,T315,Chris Wood,3,8,2.0,2,8,2014040
352,T315,T315,Tiger Woods,7,8,1.0,3,14,2014190
353,T315,T315,Ian Woosnam,1,8,,1,2,2014260
354,T315,T315,Fabrizio Zanotti,2,8,1.0,3,14,2014430
355,T356,T356,Max Alverio,1,7,2.0,1,2,2014200
356,T356,T356,Brian Anania,1,7,7.0,2,3,2014380
357,T356,T356,Rich Beem,3,7,1.0,2,3,2014280
358,T356,T356,Daniel Berger,1,7,3.0,1,6,2014350
359,T356,T356,Jamie Broce,1,7,1.0,1,3,2014440
360,T356,T356,Kevin Carrigan,1,7,,1,5,2014410
361,T356,T356,Will Collins,1,7,,2,2,2014450
362,T356,T356,Austin Cook,1,7,2.0,3,18,2014340
363,T356,T356,Derek Fathauer,1,7,1.0,1,15,2014190
364,T356,T356,Oliver Fisher,2,7,,1,11,2014400
365,T356,T356,Steven Fox,1,7,2.0,1,18,2014160
366,T356,T356,Robbie Greenwell,1,7,,1,6,2014410
367,T356,T356,Mark Hubbard,1,7,,2,16,2014010
368,T356,T356,Yuta Ikeda,1,7,3.0,2,4,2014120
369,T356,T356,Ryan Lenahan,1,7,1.0,1,14,2014390
370,T356,T356,Alexander Levy,2,7,3.0,3,13,2014440
371,T356,T356,Mingjie Huang,1,7,1.0,1,2,2014040
372,T356,T356,Toshinori Muto,1,7,2.0,1,15,2014120
373,T356,T356,Zachary Olsen,2,7,1.0,1,6,2014230
374,T356,T356,Rod Perry,7,7,,2,18,2014200
375,T356,T356,Chris Rodgers,1,7,1.0,3,9,2014400
376,T356,T356,Yoshitaka Takeya,1,7,,2,15,2014430
377,T356,T356,Hideto Tanihara,3,7,3.0,1,1,2014120
378,T356,T356,Dawie van der Walt,2,7,2.0,1,4,2014400
379,T356,T356,James Vargas,1,7,3.0,1,7,2014050
380,T356,T356,Chris Williams,4,7,,2,4,2014160
381,T382,T382,Arjun Atwal,4,6,3.0,1,5,2014370
382,T382,T382,Lucas Bjerregaard,1,6,2.0,3,10,2014350
383,T382,T382,Ryan Blaum,1,6,,1,11,2014350
384,T382,T382,David Bradshaw,1,6,4.0,1,10,2014280
385,T382,T382,Mark Brooks,2,6,3.0,3,4,2014130
386,T382,T382,Anthony Broussard,1,6,4.0,1,3,2014350
387,T382,T382,Olin Browne,1,6,6.0,2,4,2014320
388,T382,T382,Corey Conners,1,6,2.0,2,5,2014410
389,T382,T382,Franklin Corpening,1,6,4.0,1,6,2014320
390,T382,T382,Marco Dawson,1,6,,3,8,2014200
391,T382,T382,Bubba Dickerson,2,6,,1,4,2014250
392,T382,T382,Chris Doak,1,6,,1,17,2014350
393,T382,T382,Bob Estes,2,6,2.0,4,4,2014060
394,T382,T382,Nick Faldo,3,6,,1,7,2014380
395,T382,T382,Ross Fisher,2,6,,2,8,2014400
396,T382,T382,Oscar Fraustro,1,6,1.0,4,2,2014060
397,T382,T382,Joey Garber,1,6,,2,12,2014360
398,T382,T382,Talor Gooch,1,6,4.0,1,17,2014340
399,T382,T382,Dudley Hart,4,6,,4,4,2014270
400,T382,T382,Michael Hebert,1,6,,2,9,2014220
401,T382,T382,Rashid Ismail,1,6,,3,16,2014030
402,T382,T382,Peter Jacobsen,1,6,,1,18,2014130
403,T382,T382,Jin Jeong,3,6,1.0,4,8,2014210
404,T382,T382,Michael Kim,2,6,1.0,1,5,2014140
405,T382,T382,Masanori Kobayashi,1,6,2.0,2,10,2014400
406,T382,T382,Aaron Krueger,2,6,,2,16,2014390
407,T382,T382,Anirban Lahiri,3,6,,1,3,2014030
408,T382,T382,Bernhard Langer,1,6,4.0,3,5,2014260
409,T382,T382,Pablo Larrazabal,5,6,1.0,1,18,2014350
410,T382,T382,Ki Taek Lee,1,6,1.0,1,9,2014150
411,T382,T382,Timothy Madigan,1,6,1.0,2,14,2014410
412,T382,T382,Prayad Marksaeng,1,6,2.0,2,14,2014030
413,T382,T382,Robert McClellan,1,6,1.0,1,12,2014380
414,T382,T382,Paul McGinley,1,6,4.0,1,10,2014160
415,T382,T382,Jim McGovern,1,6,2.0,2,9,2014440
416,T382,T382,Yusaku Miyazato,2,6,2.0,1,5,2014400
417,T382,T382,Erick Morales,1,6,4.0,1,4,2014200
418,T382,T382,Mikey Moyers,1,6,1.0,2,17,2014380
419,T382,T382,David Oh,1,6,,1,10,2014350
420,T382,T382,Wade Ormsby,1,6,,2,14,2014030
421,T382,T382,Garrett Osborn,1,6,6.0,2,13,2014280
422,T382,T382,Siddikur Rahman,1,6,,3,3,2014030
423,T382,T382,Clayton Rask,1,6,2.0,1,18,2014350
424,T382,T382,Brett Rumford,3,6,1.0,3,9,2014040
425,T382,T382,Toru Taniguchi,1,6,1.0,2,13,2014350
426,T382,T382,Chris Thompson,2,6,,3,9,2014310
427,T382,T382,Derek Tolan,1,6,1.0,2,17,2014120
428,T382,T382,Jay Westerlund,1,6,1.0,2,2,2014200
429,T382,T382,Riley Wheeldon,1,6,1.0,1,14,2014140
430,T431,T431,Matthew Baldwin,1,5,5.0,2,14,2014400
431,T431,T431,Zac Blair,1,5,1.0,1,3,2014350
432,T431,T431,Joel Dahmen,1,5,4.0,1,14,2014410
433,T431,T431,Stuart Deane,2,5,1.0,1,9,2014310
434,T431,T431,Matt Dobyns,1,5,,2,13,2014350
435,T431,T431,Julián Etulain,1,5,,1,5,2014200
