,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,T1,T1,Aaron Baddeley,24,15
1,T1,T1,John Senden,27,15
2,T3,T3,Kevin Chappell,28,11
3,T3,T3,Davis Love III,22,11
4,T3,T3,Hideki Matsuyama,24,11
5,T3,T3,Brian Stuard,29,11
6,T7,T7,Robert Garrigus,25,10
7,T7,T7,Ryo Ishikawa,24,10
8,T7,T7,Chris Kirk,28,10
9,T7,T7,Scott Stallings,28,10
10,T7,T7,Brendon Todd,29,10
11,T12,T12,Keegan Bradley,26,9
12,T12,T12,Scott Brown,30,9
13,T12,T12,Paul Casey,16,9
14,T12,T12,Graham DeLaet,24,9
15,T12,T12,Harris English,28,9
16,T12,T12,Retief Goosen,26,9
17,T12,T12,Brian Harman,32,9
18,T12,T12,Billy Hurley III,26,9
19,T12,T12,Robert Karlsson,7,9
20,T12,T12,Martin Kaymer,19,9
21,T12,T12,Marc Leishman,24,9
22,T12,T12,Andrew Loupe,22,9
23,T12,T12,Webb Simpson,25,9
24,T12,T12,Brandt Snedeker,25,9
25,T12,T12,Bubba Watson,21,9
26,T27,T27,Jason Bohn,25,8
27,T27,T27,Jonathan Byrd,24,8
28,T27,T27,Brendon de Jonge,31,8
29,T27,T27,Victor Dubuisson,10,8
30,T27,T27,Rickie Fowler,26,8
31,T27,T27,Jim Furyk,21,8
32,T27,T27,Ryuji Imada,9,8
33,T27,T27,Lee Janzen,8,8
34,T27,T27,Dustin Johnson,17,8
35,T27,T27,Matt Jones,25,8
36,T27,T27,Jerry Kelly,23,8
37,T27,T27,Martin Laird,20,8
38,T27,T27,Scott Langley,29,8
39,T27,T27,Danny Lee,28,8
40,T27,T27,Richard Lee,27,8
41,T27,T27,Will MacKenzie,27,8
42,T27,T27,Hunter Mahan,25,8
43,T27,T27,Kevin Na,27,8
44,T27,T27,John Rollins,28,8
45,T27,T27,Jordan Spieth,27,8
46,T27,T27,Brendan Steele,26,8
47,T27,T27,Michael Thompson,22,8
48,T27,T27,Peter Uihlein,7,8
49,T27,T27,Jhonattan Vegas,23,8
50,T51,T51,Brian Davis,28,7
51,T51,T51,Jason Day,15,7
52,T51,T51,James Driscoll,25,7
53,T51,T51,Ken Duke,25,7
54,T51,T51,Scott Gardiner,18,7
55,T51,T51,Jason Gore,7,7
56,T51,T51,Bill Haas,28,7
57,T51,T51,David Hearn,28,7
58,T51,T51,J.J. Henry,28,7
59,T51,T51,Charley Hoffman,25,7
60,T51,T51,Billy Horschel,27,7
61,T51,T51,Brooks Koepka,16,7
62,T51,T51,Peter Malnati,18,7
63,T51,T51,William McGirt,29,7
64,T51,T51,Rory McIlroy,17,7
65,T51,T51,Jeff Overton,24,7
66,T51,T51,Pat Perez,25,7
67,T51,T51,"Ted Potter, Jr.",24,7
68,T51,T51,Wes Roach,22,7
69,T51,T51,Andres Romero,26,7
70,T51,T51,Rory Sabbatini,26,7
71,T51,T51,Sam Saunders,1,7
72,T51,T51,Charl Schwartzel,18,7
73,T51,T51,Adam Scott,17,7
74,T51,T51,Kevin Stadler,26,7
75,T51,T51,Hudson Swafford,26,7
76,T51,T51,Tyrone Van Aswegen,25,7
77,T51,T51,Jimmy Walker,27,7
78,T51,T51,Nick Watney,25,7
79,T51,T51,Charlie Wi,25,7
80,T51,T51,Willy Wilcox,16,7
81,T51,T51,Gary Woodland,25,7
82,T83,T83,Kiradech Aphibarnrat,9,6
83,T83,T83,Sangmoon Bae,24,6
84,T83,T83,Jonas Blixt,21,6
85,T83,T83,Greg Chalmers,27,6
86,T83,T83,K.J. Choi,23,6
87,T83,T83,Stewart Cink,25,6
88,T83,T83,Darren Clarke,15,6
89,T83,T83,Ben Curtis,24,6
90,T83,T83,Derek Ernst,28,6
91,T83,T83,Matt Every,26,6
92,T83,T83,Ross Fisher,2,6
93,T83,T83,Harrison Frazar,15,6
94,T83,T83,Chesson Hadley,29,6
95,T83,T83,James Hahn,27,6
96,T83,T83,Mike Hendry,1,6
97,T83,T83,Tim Herron,15,6
98,T83,T83,Justin Hicks,30,6
99,T83,T83,Morgan Hoffmann,32,6
100,T83,T83,Charles Howell III,29,6
101,T83,T83,Trevor Immelman,28,6
102,T83,T83,Thongchai Jaidee,9,6
103,T83,T83,Zach Johnson,26,6
104,T83,T83,Jason Kokrak,19,6
105,T83,T83,Matt Kuchar,24,6
106,T83,T83,Justin Leonard,22,6
107,T83,T83,John Merrick,25,6
108,T83,T83,Phil Mickelson,21,6
109,T83,T83,Francesco Molinari,12,6
110,T83,T83,Geoff Ogilvy,26,6
111,T83,T83,Greg Owen,8,6
112,T83,T83,Ryan Palmer,23,6
113,T83,T83,Carl Pettersson,28,6
114,T83,T83,Scott Piercy,12,6
115,T83,T83,Michael Putnam,30,6
116,T83,T83,Jim Renner,25,6
117,T83,T83,Scottie Scheffler,2,6
118,T83,T83,Robert Streb,21,6
119,T83,T83,Daniel Summerhays,27,6
120,T83,T83,Cameron Tringale,31,6
121,T83,T83,Bo Van Pelt,25,6
122,T83,T83,Camilo Villegas,29,6
123,T83,T83,Johnson Wagner,24,6
124,T83,T83,Lee Williams,13,6
125,T83,T83,Y.E. Yang,28,6
126,T127,T127,Jason Allred,9,5
127,T127,T127,Stephen Ames,18,5
128,T127,T127,Stuart Appleby,29,5
129,T127,T127,Ricky Barnes,27,5
130,T127,T127,Cameron Beckman,12,5
131,T127,T127,Charlie Beljan,26,5
132,T127,T127,Thomas Bjørn,9,5
133,T127,T127,Steven Bowditch,30,5
134,T127,T127,Ángel Cabrera,23,5
135,T127,T127,Rafa Cabrera Bello,5,5
136,T127,T127,Patrick Cantlay,5,5
137,T127,T127,Miguel Angel Carballo,15,5
138,T127,T127,Roberto Castro,27,5
139,T127,T127,Bud Cauley,19,5
140,T127,T127,Will Claxton,8,5
141,T127,T127,Nicolas Colsaerts,12,5
142,T127,T127,Joel Dahmen,1,5
143,T127,T127,Luke Donald,17,5
144,T127,T127,Jamie Donaldson,12,5
145,T127,T127,Jason Dufner,17,5
146,T127,T127,Joe Durant,15,5
147,T127,T127,David Duval,15,5
148,T127,T127,Darren Fichardt,2,5
149,T127,T127,Martin Flores,26,5
150,T127,T127,Brad Fritsch,18,5
151,T127,T127,Tommy Gainey,26,5
152,T127,T127,Sergio Garcia,16,5
153,T127,T127,Brice Garnett,28,5
154,T127,T127,Lucas Glover,26,5
155,T127,T127,Branden Grace,11,5
156,T127,T127,Emiliano Grillo,1,5
157,T127,T127,Luke Guthrie,26,5
158,T127,T127,J.B. Holmes,24,5
159,T127,T127,Max Homa,8,5
160,T127,T127,Freddie Jacobson,27,5
161,T127,T127,Kevin Kisner,26,5
162,T127,T127,Raymond Knoll,1,5
163,T127,T127,Russell Knox,26,5
164,T127,T127,Bronson La'Cassie,18,5
165,T127,T127,Anirban Lahiri,3,5
166,T127,T127,Spencer Levin,20,5
167,T127,T127,David Lingmerth,26,5
168,T127,T127,Ken Looper,1,5
169,T127,T127,Jamie Lovemark,20,5
170,T127,T127,John Mallinger,14,5
171,T127,T127,Ben Martin,26,5
172,T127,T127,Troy Matteson,23,5
173,T127,T127,Graeme McDowell,17,5
174,T127,T127,Bryce Molder,25,5
175,T127,T127,Seung-Yul Noh,27,5
176,T127,T127,Jesper Parnevik,3,5
177,T127,T127,D.A. Points,27,5
178,T127,T127,Ian Poulter,17,5
179,T127,T127,Dicky Pride,13,5
180,T127,T127,Alex Prugh,16,5
181,T127,T127,Patrick Reed,28,5
182,T127,T127,Justin Rose,19,5
183,T127,T127,Vijay Singh,25,5
184,T127,T127,Heath Slocum,23,5
185,T127,T127,Kyle Stanley,28,5
186,T127,T127,Shawn Stefani,17,5
187,T127,T127,Henrik Stenson,15,5
188,T127,T127,Chris Stroud,25,5
189,T127,T127,Andrew Svoboda,24,5
190,T127,T127,Hideto Tanihara,3,5
191,T127,T127,Vaughn Taylor,3,5
192,T127,T127,Josh Teater,28,5
193,T127,T127,Nicholas Thompson,30,5
194,T127,T127,Derek Tolan,1,5
195,T127,T127,David Toms,20,5
196,T127,T127,Kevin Tway,23,5
197,T127,T127,Marc Warren,2,5
198,T127,T127,Boo Weekley,24,5
199,T127,T127,Lee Westwood,18,5
200,T127,T127,Tim Wilkinson,25,5
201,T127,T127,Chris Williams,4,5
202,T127,T127,Bobby Wyatt,5,5
203,T204,T204,Blake Adams,8,4
204,T204,T204,Thomas Aiken,3,4
205,T204,T204,Robert Allenby,29,4
206,T204,T204,Mark Anderson,8,4
207,T204,T204,Woody Austin,22,4
208,T204,T204,Eric Axley,10,4
209,T204,T204,Justin Bolli,6,4
210,T204,T204,Chad Campbell,18,4
211,T204,T204,Tim Clark,26,4
212,T204,T204,George Coetzee,6,4
213,T204,T204,Chad Collins,28,4
214,T204,T204,Erik Compton,28,4
215,T204,T204,Fred Couples,3,4
216,T204,T204,Ben Crane,25,4
217,T204,T204,John Daly,15,4
218,T204,T204,Chris DiMarco,7,4
219,T204,T204,Ernie Els,24,4
220,T204,T204,Kevin Foley,15,4
221,T204,T204,Fred Funk,8,4
222,T204,T204,Bobby Gates,14,4
223,T204,T204,Brian Gay,26,4
