,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
107,T107,T107,Kiradech Aphibarnrat,5
108,T107,T107,Ricky Barnes,5
109,T107,T107,Thomas Bjørn,5
110,T107,T107,Chad Campbell,5
111,T107,T107,Patrick Cantlay,5
112,T107,T107,Paul Casey,5
113,T107,T107,Stewart Cink,5
114,T107,T107,José Coceres,5
115,T107,T107,Jamie Donaldson,5
116,T107,T107,Gonzalo Fernandez-Castaño,5
117,T107,T107,Martin Flores,5
118,T107,T107,Harrison Frazar,5
119,T107,T107,Tommy Gainey,5
120,T107,T107,Scott Gardiner,5
121,T107,T107,Russell Henley,5
122,T107,T107,John Huh,5
123,T107,T107,Bronson La'Cassie,5
124,T107,T107,Danny Lee,5
125,T107,T107,Richard Lee,5
126,T107,T107,Davis Love III,5
127,T107,T107,Graeme McDowell,5
128,T107,T107,William McGirt,5
129,T107,T107,John Merrick,5
130,T107,T107,Seung-Yul Noh,5
131,T107,T107,Sean O'Hair,5
132,T107,T107,Geoff Ogilvy,5
133,T107,T107,Dicky Pride,5
134,T107,T107,Alex Prugh,5
135,T107,T107,Rory Sabbatini,5
136,T107,T107,Charl Schwartzel,5
137,T107,T107,John Senden,5
138,T107,T107,Heath Slocum,5
139,T107,T107,Scott Stallings,5
140,T107,T107,Kevin Streelman,5
141,T107,T107,Andrew Svoboda,5
142,T107,T107,Michael Thompson,5
143,T107,T107,Tyrone Van Aswegen,5
144,T107,T107,Bo Van Pelt,5
145,T107,T107,Jhonattan Vegas,5
146,T107,T107,Johnson Wagner,5
147,T148,T148,Woody Austin,4
148,T148,T148,Aaron Baddeley,4
149,T148,T148,Sangmoon Bae,4
150,T148,T148,Jonathan Byrd,4
151,T148,T148,Ángel Cabrera,4
152,T148,T148,Roberto Castro,4
153,T148,T148,Kevin Chappell,4
154,T148,T148,Daniel Chopra,4
155,T148,T148,Will Claxton,4
156,T148,T148,Nicolas Colsaerts,4
157,T148,T148,Ben Crane,4
158,T148,T148,Ben Curtis,4
159,T148,T148,Brian Davis,4
160,T148,T148,James Driscoll,4
161,T148,T148,Derek Ernst,4
162,T148,T148,Bob Estes,4
163,T148,T148,Jason Gore,4
164,T148,T148,Emiliano Grillo,4
165,T148,T148,Peter Hanson,4
166,T148,T148,David Howell,4
167,T148,T148,Mikko Ilonen,4
168,T148,T148,Ryuji Imada,4
169,T148,T148,Trevor Immelman,4
170,T148,T148,Ryo Ishikawa,4
171,T148,T148,Jin Jeong,4
172,T148,T148,Robert Karlsson,4
173,T148,T148,Martin Kaymer,4
174,T148,T148,Brooks Koepka,4
175,T148,T148,D.H. Lee,4
176,T148,T148,David Lingmerth,4
177,T148,T148,David Lynn,4
178,T148,T148,Jeff Maggert,4
179,T148,T148,Hunter Mahan,4
180,T148,T148,Matteo Manassero,4
181,T148,T148,Steve Marino,4
182,T148,T148,Troy Matteson,4
183,T148,T148,Jay McLuen,4
184,T148,T148,George McNeill,4
185,T148,T148,Francesco Molinari,4
186,T148,T148,Louis Oosthuizen,4
187,T148,T148,Greg Owen,4
188,T148,T148,Tim Petrovic,4
189,T148,T148,Ian Poulter,4
190,T148,T148,Chez Reavie,4
191,T148,T148,Wes Roach,4
192,T148,T148,Kyle Stanley,4
193,T148,T148,Henrik Stenson,4
194,T148,T148,Josh Teater,4
195,T148,T148,Kevin Tway,4
196,T148,T148,Camilo Villegas,4
197,T148,T148,Nick Watney,4
198,T148,T148,Mike Weir,4
199,T148,T148,Lee Westwood,4
200,T148,T148,Lee Williams,4
201,T148,T148,Y.E. Yang,4
202,T203,T203,Jason Allred,3
203,T203,T203,Stephen Ames,3
204,T203,T203,Mark Anderson,3
205,T203,T203,Eric Axley,3
206,T203,T203,Briny Baird,3
207,T203,T203,Matt Bettencourt,3
208,T203,T203,Justin Bolli,3
209,T203,T203,Grégory Bourdy,3
210,T203,T203,Rafa Cabrera Bello,3
211,T203,T203,Mark Calcavecchia,3
212,T203,T203,Rafael Campos,3
213,T203,T203,George Coetzee,3
214,T203,T203,Glen Day,3
215,T203,T203,Chris DiMarco,3
216,T203,T203,Joe Durant,3
217,T203,T203,David Duval,3
218,T203,T203,Kevin Foley,3
219,T203,T203,Oscar Fraustro,3
220,T203,T203,Stephen Gallacher,3
221,T203,T203,Lucas Glover,3
222,T203,T203,Andres Gonzales,3
223,T203,T203,Branden Grace,3
224,T203,T203,Padraig Harrington,3
225,T203,T203,Scott Hend,3
226,T203,T203,Jim Herman,3
227,T203,T203,Steven Ihm,3
228,T203,T203,Lee Janzen,3
229,T203,T203,Shiv Kapur,3
230,T203,T203,Jamie Lovemark,3
231,T203,T203,Shane Lowry,3
232,T203,T203,Joost Luiten,3
233,T203,T203,John Mallinger,3
234,T203,T203,Len Mattiace,3
235,T203,T203,Scott McCarron,3
236,T203,T203,Edoardo Molinari,3
237,T203,T203,Jordan Niebrugge,3
238,T203,T203,Kenny Perry,3
239,T203,T203,"Ted Potter, Jr.",3
240,T203,T203,Alvaro Quiros,3
241,T203,T203,Siddikur Rahman,3
242,T203,T203,John Rollins,3
243,T203,T203,Andres Romero,3
244,T203,T203,Sam Saunders,3
245,T203,T203,Scottie Scheffler,3
246,T203,T203,David Skinns,3
247,T203,T203,Chris Smith,3
248,T203,T203,Shawn Stefani,3
249,T203,T203,Richard Sterne,3
250,T203,T203,Ryan Sullivan,3
251,T203,T203,Justin Thomas,3
252,T203,T203,Scott Verplank,3
253,T203,T203,Tom Watson,3
254,T203,T203,Bernd Wiesberger,3
255,T203,T203,Tim Wilkinson,3
256,T203,T203,Mark Wilson,3
257,T258,T258,Thomas Aiken,2
258,T258,T258,Byeong Hun An,2
259,T258,T258,Seuk-hyun Baek,2
260,T258,T258,Gaganjeet Bhullar,2
261,T258,T258,Miguel Angel Carballo,2
262,T258,T258,Fred Couples,2
263,T258,T258,John Daly,2
264,T258,T258,Hiroyuki Fujita,2
265,T258,T258,Nicholas Fung,2
266,T258,T258,Fabián Gómez,2
267,T258,T258,Oliver Goss,2
268,T258,T258,Nathan Green,2
269,T258,T258,Adam Hadwin,2
270,T258,T258,Todd Hamilton,2
271,T258,T258,Dudley Hart,2
272,T258,T258,Tim Herron,2
273,T258,T258,Wenyi Huang,2
274,T258,T258,Raphael Jacquelin,2
275,T258,T258,Thongchai Jaidee,2
276,T258,T258,Miguel Angel Jiménez,2
277,T258,T258,Masahiro Kawamura,2
278,T258,T258,Hyung-Sung Kim,2
279,T258,T258,Doug LaBelle II,2
280,T258,T258,Alexander Levy,2
281,T258,T258,Edward Loar,2
282,T258,T258,Prayad Marksaeng,2
283,T258,T258,Thorbjørn Olesen,2
284,T258,T258,Rod Pampling,2
285,T258,T258,Taylor Pendrith,2
286,T258,T258,D.A. Points,2
287,T258,T258,Daniel Popovic,2
288,T258,T258,Kyle Reifers,2
289,T258,T258,Jim Renner,2
290,T258,T258,Tag Ridings,2
291,T258,T258,Patrick Rodgers,2
292,T258,T258,Hideto Tanihara,2
293,T258,T258,Vaughn Taylor,2
294,T258,T258,Marc Turnesa,2
295,T258,T258,Jaco Van Zyl,2
296,T258,T258,Marc Warren,2
297,T258,T258,Chris Williams,2
298,T258,T258,Chris Wood,2
299,T258,T258,Tiger Woods,2
300,T258,T258,Bobby Wyatt,2
301,T258,T258,Fabrizio Zanotti,2
