,Best_Sub-Par_Rounds_Streak_RANK THIS WEEK,Best_Sub-Par_Rounds_Streak_RANK LAST WEEK,Best_Sub-Par_Rounds_Streak_PLAYER NAME,Best_Sub-Par_Rounds_Streak_CAREER BEST STREAK,Best_Sub-Par_Rounds_Streak_BEST YTD STREAK,Best_Sub-Par_Rounds_Streak_CURRENT STREAK
76,T62,T62,Peter Lonard,14,,
77,T62,T62,Jeff Maggert,14,4.0,
78,T62,T62,Rocco Mediate,14,,
79,T62,T62,Joe Ogilvie,14,1.0,
80,T62,T62,Loren Roberts,14,,
81,T62,T62,Bo Van Pelt,14,5.0,
82,T62,T62,Grant Waite,14,,
83,T62,T62,Mark Wilson,14,3.0,
84,T85,T85,Billy Andrade,13,,
85,T85,T85,Paul Azinger,13,,
86,T85,T85,Briny Baird,13,3.0,
87,T85,T85,Cameron Beckman,13,7.0,
88,T85,T85,Jason Bohn,13,13.0,
89,T85,T85,Bart Bryant,13,,
90,T85,T85,Brad Bryant,13,,
91,T85,T85,Rex Caldwell,13,,
92,T85,T85,John Cook,13,,
93,T85,T85,Ben Curtis,13,4.0,
94,T85,T85,Jay Delsing,13,,
95,T85,T85,David Duval,13,3.0,
96,T85,T85,Steve Elkington,13,,
97,T85,T85,Rick Fehr,13,,
98,T85,T85,Dan Forsman,13,,
99,T85,T85,Harrison Frazar,13,5.0,
100,T85,T85,David Frost,13,,
101,T85,T85,Fred Funk,13,1.0,
102,T85,T85,Buddy Gardner,13,,
103,T85,T85,Brian Gay,13,7.0,
104,T85,T85,Tim Herron,13,2.0,
105,T85,T85,Peter Jacobsen,13,1.0,
106,T85,T85,Neal Lancaster,13,,
107,T85,T85,Bernhard Langer,13,1.0,
108,T85,T85,Tom Lehman,13,,
109,T85,T85,Mark McCumber,13,,
110,T85,T85,Phil Mickelson,13,6.0,
111,T85,T85,Bryce Molder,13,7.0,
112,T85,T85,Calvin Peete,13,,
113,T85,T85,David Peoples,13,,
114,T85,T85,Scott Piercy,13,6.0,
115,T85,T85,Ted Purdy,13,,
116,T85,T85,Mike Reid,13,,
117,T85,T85,Dave Rummells,13,,
118,T85,T85,Tom Sieckmann,13,,
119,T85,T85,Tony Sills,13,,
120,T85,T85,Webb Simpson,13,10.0,
121,T85,T85,Brandt Snedeker,13,8.0,
122,T85,T85,Curtis Strange,13,,
123,T85,T85,Mike Sullivan,13,,
124,T85,T85,David Toms,13,13.0,
125,T85,T85,Duffy Waldorf,13,,
126,T85,T85,Jimmy Walker,13,6.0,
127,T85,T85,Bubba Watson,13,6.0,
128,T129,T129,Aaron Baddeley,12,4.0,
129,T129,T129,Dave Barr,12,,
130,T129,T129,Mark Brooks,12,1.0,
131,T129,T129,Mark Calcavecchia,12,3.0,
132,T129,T129,Chad Campbell,12,5.0,
133,T129,T129,Greg Chalmers,12,6.0,
134,T129,T129,Stewart Cink,12,5.0,
135,T129,T129,Danny Edwards,12,,
136,T129,T129,David Edwards,12,,
137,T129,T129,Joel Edwards,12,,
138,T129,T129,Brad Faxon,12,,
139,T129,T129,Robert Gamez,12,,
140,T129,T129,Paul Goydos,12,1.0,
141,T129,T129,Nathan Green,12,2.0,
142,T129,T129,Mathias Grönberg,12,,
143,T129,T129,Jay Haas,12,,
144,T129,T129,Mike Heinen,12,,
145,T129,T129,Billy Horschel,12,12.0,
146,T129,T129,Richard Johnson,12,,
147,T129,T129,Jonathan Kaye,12,,
148,T129,T129,Skip Kendall,12,,
149,T129,T129,Gary Koch,12,,
150,T129,T129,Greg Kraft,12,,
151,T129,T129,Scott Langley,12,12.0,
152,T129,T129,Bill Lunde,12,1.0,
153,T129,T129,Jim McGovern,12,,
154,T129,T129,Rory McIlroy,12,12.0,
155,T129,T129,Larry Mize,12,,
156,T129,T129,Gil Morgan,12,,
157,T129,T129,Frank Nobilo,12,,
158,T129,T129,José María Olazábal,12,,
159,T129,T129,Jeff Overton,12,12.0,
160,T129,T129,Don Pooley,12,,
161,T129,T129,Justin Rose,12,12.0,
162,T129,T129,Gene Sauers,12,,
163,T129,T129,John Senden,12,5.0,
164,T129,T129,Kevin Stadler,12,6.0,
165,T129,T129,Paul Stankowski,12,1.0,
166,T129,T129,Kevin Sutherland,12,,
167,T129,T129,Hal Sutton,12,,
168,T129,T129,Jhonattan Vegas,12,5.0,
169,T129,T129,Jay Williamson,12,,
170,T129,T129,Willie Wood,12,,
171,T129,T129,Fuzzy Zoeller,12,,
172,T173,T173,Craig Barlow,11,,
173,T173,T173,Chip Beck,11,,
174,T173,T173,Steven Bowditch,11,8.0,
175,T173,T173,Olin Browne,11,,
176,T173,T173,George Burns,11,,
177,T173,T173,Bob Burns,11,,
178,T173,T173,Tom Byrum,11,,
179,T173,T173,Jim Carter,11,,
180,T173,T173,Brandel Chamblee,11,,
181,T173,T173,K.J. Choi,11,6.0,
182,T173,T173,Michael Clark II,11,,
183,T173,T173,John Daly,11,2.0,
184,T173,T173,Bubba Dickerson,11,1.0,
185,T173,T173,Brad Fabel,11,,
186,T173,T173,Keith Fergus,11,,
187,T173,T173,Bruce Fleisher,11,,
188,T173,T173,Raymond Floyd,11,,
189,T173,T173,Sergio Garcia,11,11.0,
190,T173,T173,Jason Gore,11,4.0,
191,T173,T173,Todd Hamilton,11,2.0,
192,T173,T173,J.P. Hayes,11,,
193,T173,T173,J.J. Henry,11,6.0,
194,T173,T173,Charley Hoffman,11,9.0,
195,T173,T173,Dustin Johnson,11,7.0,
196,T173,T173,Ian Leggatt,11,,
197,T173,T173,Michael Letzig,11,,
198,T173,T173,Bruce Lietzke,11,,
199,T173,T173,John Mahaffey,11,,
200,T173,T173,Steve Marino,11,4.0,
201,T173,T173,Billy Mayfair,11,1.0,
202,T173,T173,George McNeill,11,4.0,
203,T173,T173,Shaun Micheel,11,,
204,T173,T173,Kevin Na,11,11.0,
205,T173,T173,Nick O'Hern,11,,
206,T173,T173,Geoff Ogilvy,11,5.0,
207,T173,T173,David Ogrin,11,,
208,T173,T173,Rod Pampling,11,2.0,
209,T173,T173,Pat Perez,11,11.0,
210,T173,T173,Carl Pettersson,11,8.0,
211,T173,T173,Nick Price,11,,
212,T173,T173,Aron Price,11,,
213,T173,T173,Dicky Pride,11,5.0,
214,T173,T173,Tom Purtzer,11,,
215,T173,T173,Clarence Rose,11,,
216,T173,T173,Rory Sabbatini,11,5.0,
217,T173,T173,"Wes Short, Jr.",11,,
218,T173,T173,Tim Simpson,11,,
219,T173,T173,Steve Stricker,11,8.0,
220,T173,T173,Chris Stroud,11,6.0,
221,T173,T173,Jim Thorpe,11,,
222,T173,T173,Brendon Todd,11,11.0,
223,T173,T173,Nick Watney,11,4.0,
224,T173,T173,Boo Weekley,11,6.0,
225,T173,T173,Richard Zokol,11,,
226,T227,T227,Michael Allen,10,,
227,T227,T227,Arjun Atwal,10,1.0,
228,T227,T227,Phil Blackmar,10,,
229,T227,T227,Mark Carnevale,10,,
230,T227,T227,Lennie Clements,10,,
231,T227,T227,Chad Collins,10,7.0,
232,T227,T227,Trevor Dodds,10,,
233,T227,T227,Ken Duke,10,6.0,
234,T227,T227,Ernie Els,10,7.0,
235,T227,T227,Bob Gilder,10,,
236,T227,T227,Bill Glasson,10,,
237,T227,T227,Lucas Glover,10,3.0,
238,T227,T227,David Gossett,10,1.0,
239,T227,T227,Jeff Gove,10,,
240,T227,T227,Hubert Green,10,,
241,T227,T227,Scott Gump,10,,
242,T227,T227,Dudley Hart,10,2.0,
243,T227,T227,Nolan Henke,10,,
244,T227,T227,Russell Henley,10,5.0,
245,T227,T227,Justin Hicks,10,7.0,
246,T227,T227,J.B. Holmes,10,10.0,
247,T227,T227,Mike Hulbert,10,,
248,T227,T227,Steve Jones,10,,
249,T227,T227,Matt Jones,10,8.0,
250,T227,T227,Kenny Knox,10,,
251,T227,T227,Martin Laird,10,10.0,
252,T227,T227,Steve Lowery,10,,
253,T227,T227,Mark Lye,10,,
254,T227,T227,Len Mattiace,10,3.0,
255,T227,T227,Larry Nelson,10,,
256,T227,T227,James Nitties,10,,
257,T227,T227,Greg Norman,10,,
258,T227,T227,Craig Perks,10,,
259,T227,T227,Tom Pernice Jr.,10,,
260,T227,T227,Chris Perry,10,,
261,T227,T227,Brett Quigley,10,1.0,
262,T227,T227,Jeff Quinney,10,,
263,T227,T227,Patrick Reed,10,6.0,
264,T227,T227,Heath Slocum,10,5.0,
265,T227,T227,Mike Smith,10,,
266,T227,T227,J.C. Snead,10,,
267,T227,T227,Kevin Streelman,10,5.0,
268,T227,T227,Brian Stuard,10,6.0,
269,T227,T227,Phil Tataurangi,10,,
270,T227,T227,Josh Teater,10,4.0,
271,T227,T227,Doug Tewell,10,,
272,T227,T227,Roland Thatcher,10,,
273,T227,T227,Nicholas Thompson,10,6.0,
274,T227,T227,Howard Twitty,10,,
275,T227,T227,Bobby Wadkins,10,,
276,T227,T227,Lanny Wadkins,10,,
277,T227,T227,Mark Wiebe,10,,
278,T279,T279,John Adams,9,,
279,T279,T279,Blake Adams,9,5.0,
280,T279,T279,Steve Allan,9,,
281,T279,T279,Tommy Armour III,9,,
282,T279,T279,Andy Bean,9,,
283,T279,T279,Notah Begay III,9,,
284,T279,T279,Jonas Blixt,9,6.0,
285,T279,T279,Guy Boros,9,1.0,
286,T279,T279,Keegan Bradley,9,9.0,
287,T279,T279,Bill Britton,9,,
288,T279,T279,Ángel Cabrera,9,4.0,
289,T279,T279,Bud Cauley,9,7.0,
290,T279,T279,Alex Cejka,9,1.0,
291,T279,T279,Chris Couch,9,,
292,T279,T279,Robert Damron,9,,
293,T279,T279,Jason Dufner,9,7.0,
294,T279,T279,Martin Flores,9,5.0,
295,T279,T279,Robin Freeman,9,,
296,T279,T279,Brad Fritsch,9,6.0,
297,T279,T279,"Jim Gallagher, Jr.",9,,
298,T279,T279,Robert Garrigus,9,6.0,
299,T279,T279,Kelly Gibson,9,,
300,T279,T279,Matt Gogel,9,,
301,T279,T279,Gary Hallberg,9,,
302,T279,T279,Padraig Harrington,9,3.0,
303,T279,T279,Morris Hatalsky,9,,
304,T279,T279,Mark Hayes,9,,
305,T279,T279,Brian Henninger,9,,
306,T279,T279,Jim Herman,9,3.0,
307,T279,T279,Ryuji Imada,9,4.0,
308,T279,T279,Trevor Immelman,9,4.0,
309,T279,T279,Hale Irwin,9,,
310,T279,T279,Brandt Jobe,9,,
311,T279,T279,Brendan Jones,9,,
312,T279,T279,Jeff Klauk,9,,
313,T279,T279,Hank Kuehne,9,,
314,T279,T279,Spencer Levin,9,9.0,
315,T279,T279,J.L. Lewis,9,,
316,T279,T279,Bob Lohr,9,,
317,T279,T279,Sandy Lyle,9,,
318,T279,T279,Will MacKenzie,9,9.0,
319,T279,T279,Daisuke Maruyama,9,,
320,T279,T279,David Mathis,9,,
321,T279,T279,Hideki Matsuyama,9,9.0,
322,T279,T279,William McGirt,9,5.0,
323,T279,T279,Spike McRoy,9,,
324,T279,T279,Colin Montgomerie,9,1.0,
325,T279,T279,Arron Oberholser,9,,
326,T279,T279,Greg Owen,9,4.0,
327,T279,T279,Ryan Palmer,9,6.0,
328,T279,T279,Dennis Paulson,9,,
329,T279,T279,John Riegger,9,,
330,T279,T279,John Rollins,9,3.0,
331,T279,T279,Ted Schulz,9,,
332,T279,T279,Adam Scott,9,7.0,
333,T279,T279,Jordan Spieth,9,8.0,
334,T279,T279,Mike Springer,9,,
335,T279,T279,Henrik Stenson,9,4.0,
336,T279,T279,Ron Streck,9,,
337,T279,T279,D.J. Trahan,9,1.0,
338,T279,T279,Omar Uresti,9,,
339,T279,T279,Stan Utley,9,,
340,T279,T279,Tom Watson,9,3.0,
341,T279,T279,Brett Wetterich,9,,
342,T279,T279,Charlie Wi,9,6.0,
343,T279,T279,Dean Wilson,9,,
344,T345,T345,Brad Adamonis,8,,
345,T345,T345,Fulton Allem,8,,
346,T345,T345,Ian Baker-Finch,8,,
347,T345,T345,Ricky Barnes,8,5.0,
348,T345,T345,Rich Beem,8,,
349,T345,T345,Matt Bettencourt,8,3.0,
350,T345,T345,Michael Bradley,8,1.0,
351,T345,T345,Ken Brown,8,,
352,T345,T345,Greg Bruckner,8,,
353,T345,T345,Curt Byrum,8,,
354,T345,T345,Michael Campbell,8,,
355,T345,T345,Paul Casey,8,5.0,
356,T345,T345,T.C. Chen,8,,
357,T345,T345,Daniel Chopra,8,4.0,
358,T345,T345,Bobby Clampett,8,,
359,T345,T345,Keith Clearwater,8,,
360,T345,T345,Ben Crenshaw,8,,
361,T345,T345,Matt Davidson,8,,
362,T345,T345,Graham DeLaet,8,8.0,
363,T345,T345,Mike Donald,8,,
364,T345,T345,James Driscoll,8,4.0,
365,T345,T345,Scott Dunlap,8,,
366,T345,T345,Matt Every,8,8.0,
367,T345,T345,Nick Faldo,8,,
368,T345,T345,Tommy Gainey,8,5.0,
369,T345,T345,Bobby Gates,8,1.0,
370,T345,T345,Tom Gillis,8,,
371,T345,T345,Andres Gonzales,8,3.0,
372,T345,T345,James Hahn,8,6.0,
373,T345,T345,Max Homa,8,8.0,
374,T345,T345,Miguel Angel Jiménez,8,2.0,
375,T345,T345,Anthony Kim,8,,
376,T345,T345,Marc Leishman,8,8.0,
377,T345,T345,Wayne Levi,8,,
378,T345,T345,Ken Looper,8,1.0,
379,T345,T345,Hunter Mahan,8,4.0,
380,T345,T345,John Mallinger,8,3.0,
381,T345,T345,Dick Mast,8,,
382,T345,T345,Parker McLachlin,8,,
383,T345,T345,Johnny Miller,8,,
384,T345,T345,Jodie Mudd,8,,
385,T345,T345,Jack Nicklaus,8,,
386,T345,T345,Seung-Yul Noh,8,5.0,
387,T345,T345,Sean O'Hair,8,5.0,
388,T345,T345,Cameron Percy,8,,
389,T345,T345,Michael Putnam,8,8.0,
390,T345,T345,Jack Renner,8,,
391,T345,T345,Tag Ridings,8,2.0,
392,T345,T345,Larry Rinker,8,,
393,T345,T345,Andres Romero,8,3.0,
394,T345,T345,Brendan Steele,8,8.0,
395,T345,T345,Daniel Summerhays,8,7.0,
396,T345,T345,Hudson Swafford,8,8.0,
397,T345,T345,Lance Ten Broeck,8,,
398,T345,T345,Michael Thompson,8,5.0,
399,T345,T345,Esteban Toledo,8,,
400,T345,T345,Lee Trevino,8,,
401,T345,T345,Ted Tryba,8,,
402,T345,T345,Marc Turnesa,8,2.0,
403,T345,T345,Fred Wadsworth,8,,
404,T345,T345,D.A. Weibring,8,,
405,T345,T345,Matt Weibring,8,,
406,T345,T345,Lee Westwood,8,4.0,
407,T345,T345,Tim Wilkinson,8,3.0,
408,T409,T409,JC Anderson,7,,
409,T409,T409,Eric Axley,7,3.0,
410,T409,T409,Charlie Beljan,7,6.0,
411,T409,T409,"David Berganio, Jr.",7,,
412,T409,T409,Justin Bolli,7,3.0,
413,T409,T409,David Branshaw,7,,
414,T409,T409,Billy Ray Brown,7,,
415,T409,T409,Scott Brown,7,7.0,
416,T409,T409,José Coceres,7,5.0,
417,T409,T409,Erik Compton,7,7.0,
418,T409,T409,Jason Day,7,6.0,
419,T409,T409,Ed Dougherty,7,,
420,T409,T409,Dave Eichelberger,7,,
421,T409,T409,David Graham,7,,
422,T409,T409,Luke Guthrie,7,7.0,
423,T409,T409,Chesson Hadley,7,7.0,
424,T409,T409,Brian Harman,7,7.0,
425,T409,T409,Jeff Hart,7,,
426,T409,T409,David Hearn,7,6.0,
427,T409,T409,Lon Hinkle,7,,
428,T409,T409,Gabriel Hjertstedt,7,,
429,T409,T409,Morgan Hoffmann,7,7.0,
430,T409,T409,P.H. Horgan III,7,,
431,T409,T409,David Howell,7,4.0,
432,T409,T409,John Huh,7,5.0,
433,T409,T409,Billy Hurley III,7,7.0,
434,T409,T409,Joe Inman,7,,
435,T409,T409,John Inman,7,,
436,T409,T409,Barry Jaeckel,7,,
437,T409,T409,Sung Kang,7,,
438,T409,T409,Kevin Kisner,7,7.0,
439,T409,T409,Russell Knox,7,6.0,
440,T409,T409,Jason Kokrak,7,7.0,
441,T409,T409,Billy Kratzert,7,,
442,T409,T409,Cliff Kresge,7,,
443,T409,T409,Kenichi Kuboya,7,,
444,T409,T409,Derek Lamely,7,1.0,
445,T409,T409,Andrew Loupe,7,7.0,
446,T409,T409,Jarrod Lyle,7,,
447,T409,T409,Ben Martin,7,7.0,
448,T409,T409,Bob May,7,,
449,T409,T409,John Merrick,7,5.0,
450,T409,T409,Troy Merritt,7,7.0,
451,T409,T409,Francesco Molinari,7,4.0,
452,T409,T409,Garth Mulroy,7,,
453,T409,T409,Tim Norris,7,,
454,T409,T409,Carl Paulson,7,,
455,T409,T409,John Peterson,7,7.0,
456,T409,T409,"Ted Potter, Jr.",7,3.0,
457,T409,T409,Ian Poulter,7,4.0,
458,T409,T409,Greg Powers,7,,
459,T409,T409,Alex Prugh,7,5.0,
460,T409,T409,Sam Randolph,7,,
461,T409,T409,Chi Chi Rodriguez,7,,
462,T409,T409,Bill Sander,7,,
463,T409,T409,Charl Schwartzel,7,5.0,
464,T409,T409,Jerry Smith,7,,
465,T409,T409,Scott Stallings,7,5.0,
466,T409,T409,Kyle Stanley,7,4.0,
467,T409,T409,Robert Streb,7,7.0,
468,T409,T409,Hideto Tanihara,7,2.0,
469,T409,T409,Vaughn Taylor,7,2.0,
470,T409,T409,Cameron Tringale,7,7.0,
471,T409,T409,Greg Twiggs,7,,
472,T409,T409,Willy Wilcox,7,7.0,
473,T409,T409,Gary Woodland,7,7.0,
474,T409,T409,Y.E. Yang,7,4.0,
475,T476,T476,Isao Aoki,6,,
476,T476,T476,Ryan Armour,6,,
477,T476,T476,Sangmoon Bae,6,4.0,
478,T476,T476,Shane Bertsch,6,1.0,
479,T476,T476,Woody Blackburn,6,,
480,T476,T476,Kris Blanks,6,1.0,
481,T476,T476,Patrick Cantlay,6,5.0,
482,T476,T476,Roberto Castro,6,4.0,
483,T476,T476,Kevin Chappell,6,4.0,
484,T476,T476,Darren Clarke,6,1.0,
485,T476,T476,Will Claxton,6,4.0,
486,T476,T476,Jim Colbert,6,,
487,T476,T476,Nicolas Colsaerts,6,4.0,
488,T476,T476,Frank Conner,6,,
489,T476,T476,Jim Dent,6,,
490,T476,T476,Victor Dubuisson,6,6.0,
491,T476,T476,John Fought,6,,
492,T476,T476,Stephen Gangluff,6,,
493,T476,T476,Scott Gardiner,6,5.0,
494,T476,T476,Brice Garnett,6,6.0,
495,T476,T476,Gibby Gilbert,6,,
496,T476,T476,Ernie Gonzalez,6,,
497,T476,T476,Dan Halldorson,6,,
498,T476,T476,Peter Hanson,6,4.0,
499,T476,T476,Scott Hend,6,3.0,
500,T476,T476,Mark Hensby,6,,
501,T476,T476,Ryo Ishikawa,6,4.0,
502,T476,T476,Troy Kelly,6,1.0,
503,T476,T476,Colt Knost,6,,
504,T476,T476,Barry Lane,6,,
505,T476,T476,D.H. Lee,6,4.0,
506,T476,T476,Danny Lee,6,5.0,
507,T476,T476,Richard Lee,6,5.0,
508,T476,T476,David Lingmerth,6,4.0,
509,T476,T476,Lyn Lott,6,,
510,T476,T476,Jamie Lovemark,6,3.0,
511,T476,T476,Peter Malnati,6,6.0,
512,T476,T476,Gary McCord,6,,
513,T476,T476,Paul McGinley,6,1.0,
514,T476,T476,Pat McGowan,6,,
515,T476,T476,Zack Miller,6,,
516,T476,T476,John Morse,6,,
517,T476,T476,Bob Murphy,6,,
518,T476,T476,Jim Nelford,6,,
519,T476,T476,Andy North,6,,
520,T476,T476,Mac O'Grady,6,,
521,T476,T476,Peter Oosterhuis,6,,
522,T476,T476,Louis Oosthuizen,6,4.0,
523,T476,T476,Mark Pfeil,6,,
524,T476,T476,Victor Regalado,6,,
525,T476,T476,Kyle Reifers,6,2.0,
526,T476,T476,Alexandre Rocha,6,,
527,T476,T476,Patrick Rodgers,6,2.0,
528,T476,T476,Brett Rumford,6,,
529,T476,T476,Sam Saunders,6,3.0,
530,T476,T476,Tom Scherrer,6,,
531,T476,T476,Sonny Skinner,6,,
532,T476,T476,Joey Snyder III,6,,
533,T476,T476,Shawn Stefani,6,3.0,
534,T476,T476,Darron Stiles,6,,
535,T476,T476,Leonard Thompson,6,,
536,T476,T476,Camilo Villegas,6,4.0,
537,T476,T476,Denis Watson,6,,
538,T476,T476,Lee Williams,6,4.0,
539,T476,T476,Garrett Willis,6,,
540,T541,T541,Joe Affrunti,5,,
541,T541,T541,Jason Allred,5,3.0,
542,T541,T541,Mark Anderson,5,3.0,
543,T541,T541,Kiradech Aphibarnrat,5,5.0,
544,T541,T541,Jim Benepe,5,,
545,T541,T541,Thomas Bjørn,5,5.0,
546,T541,T541,Ryan Blaum,5,,
547,T541,T541,Miguel Angel Carballo,5,2.0,
548,T541,T541,Jason Caron,5,,
549,T541,T541,Bobby Cole,5,,
550,T541,T541,Rod Curl,5,,
551,T541,T541,Terry Diehl,5,,
552,T541,T541,Jamie Donaldson,5,5.0,
553,T541,T541,Bob Eastwood,5,,
554,T541,T541,Derek Ernst,5,4.0,
555,T541,T541,Niclas Fasth,5,,
556,T541,T541,Gonzalo Fernandez-Castaño,5,5.0,
557,T541,T541,Forrest Fezler,5,,
558,T541,T541,Ross Fisher,5,,
559,T541,T541,Al Geiberger,5,,
560,T541,T541,Fabián Gómez,5,2.0,
561,T541,T541,Emiliano Grillo,5,4.0,
562,T541,T541,Hunter Haas,5,,
563,T541,T541,Phillip Hancock,5,,
564,T541,T541,Tom Jenkins,5,,
565,T541,T541,Robert Karlsson,5,4.0,
566,T541,T541,Martin Kaymer,5,4.0,
567,T541,T541,Ben Kohles,5,1.0,
568,T541,T541,Bronson La'Cassie,5,5.0,
569,T541,T541,Brad Lardon,5,,
570,T541,T541,Steve LeBrun,5,,
571,T541,T541,Luke List,5,,
572,T541,T541,David Lynn,5,4.0,
573,T541,T541,Mike McCullough,5,,
574,T541,T541,Graeme McDowell,5,5.0,
575,T541,T541,Jay McLuen,5,4.0,
576,T541,T541,Mark McNulty,5,,
577,T541,T541,Henrik Norlander,5,,
578,T541,T541,Jerry Pate,5,,
579,T541,T541,Jim Renner,5,2.0,
580,T541,T541,Bill Rogers,5,,
581,T541,T541,John Schroeder,5,,
582,T541,T541,Jason Schultz,5,,
583,T541,T541,Tom Shaw,5,,
584,T541,T541,Mike Small,5,,
585,T541,T541,Mike Standly,5,,
586,T541,T541,Andrew Svoboda,5,5.0,
587,T541,T541,Roger Tambellini,5,,
588,T541,T541,Tyrone Van Aswegen,5,5.0,
589,T541,T541,Jaco Van Zyl,5,2.0,
590,T541,T541,Marc Warren,5,2.0,
591,T541,T541,Aaron Watkins,5,,
592,T541,T541,Tom Weiskopf,5,,
593,T541,T541,Chris Wilson,5,,
594,T541,T541,Casey Wittenberg,5,,
595,T541,T541,Ian Woosnam,5,,
596,T597,T597,Thomas Aiken,4,2.0,
597,T597,T597,Steven Alker,4,,
598,T597,T597,Gary Christian,4,1.0,
599,T597,T597,Jon Curran,4,1.0,
600,T597,T597,Terry Dill,4,,
601,T597,T597,Dale Douglass,4,,
602,T597,T597,Lee Elder,4,,
603,T597,T597,Stephen Gallacher,4,3.0,
604,T597,T597,Adam Hadwin,4,2.0,
605,T597,T597,Hunter Hamrick,4,,
606,T597,T597,Matt Harmon,4,,
607,T597,T597,Mikko Ilonen,4,4.0,
608,T597,T597,Jin Jeong,4,4.0,
609,T597,T597,K.T. Kim,4,,
610,T597,T597,Bio Kim,4,,
611,T597,T597,Brooks Koepka,4,4.0,
612,T597,T597,Doug LaBelle II,4,2.0,
613,T597,T597,Pat Lindsey,4,,
614,T597,T597,Matteo Manassero,4,4.0,
615,T597,T597,Eric Meierdierks,4,,
616,T597,T597,Allen Miller,4,,
617,T597,T597,Andy Miller,4,,
618,T597,T597,Edoardo Molinari,4,3.0,
619,T597,T597,Patrick Moore,4,,
620,T597,T597,Bobby Nichols,4,,
621,T597,T597,Mike Nicolette,4,,
622,T597,T597,Lonnie Nielsen,4,,
623,T597,T597,Jin Park,4,,
624,T597,T597,Martin Piller,4,,
625,T597,T597,Gary Player,4,,
626,T597,T597,Alvaro Quiros,4,3.0,
627,T597,T597,Jonathan Randolph,4,,
628,T597,T597,Wes Roach,4,4.0,
