,Consecutive_Cuts_RANK THIS WEEK,Consecutive_Cuts_RANK LAST WEEK,Consecutive_Cuts_PLAYER NAME,Consecutive_Cuts_TOTAL,Consecutive_Cuts_START TOURNAMENT ID
44,T35,T35,Cameron Tringale,5,2014440
45,T35,T35,Johnson Wagner,5,2014380
46,T47,T47,Jason Bohn,4,2014440
47,T47,T47,Steven Bowditch,4,2014450
48,T47,T47,Marco Dawson,4,2012450
49,T47,T47,Victor Dubuisson,4,2014350
50,T47,T47,Russell Henley,4,2014460
51,T47,T47,Morgan Hoffmann,4,2014460
52,T47,T47,David Howell,4,2013250
53,T47,T47,Chris Kirk,4,2014460
54,T47,T47,Hideki Matsuyama,4,2014460
55,T47,T47,John Senden,4,2014460
56,T47,T47,Vijay Singh,4,2014410
57,T47,T47,Jordan Spieth,4,2014460
58,T47,T47,Brendan Steele,4,2014420
59,T47,T47,Shawn Stefani,4,2014440
60,T47,T47,Chris Stroud,4,2014440
61,T47,T47,Brian Stuard,4,2014450
62,T47,T47,Gary Woodland,4,2014460
63,T64,T64,Mark Anderson,3,2014270
64,T64,T64,Woody Austin,3,2014380
65,T64,T64,Grégory Bourdy,3,2013310
66,T64,T64,Keegan Bradley,3,2014460
67,T64,T64,K.J. Choi,3,2014460
68,T64,T64,Ben Curtis,3,2014410
69,T64,T64,Branden Grace,3,2014400
70,T64,T64,Chesson Hadley,3,2014460
71,T64,T64,Brian Harman,3,2014460
72,T64,T64,Scott Hend,3,2014030
73,T64,T64,Tim Herron,3,2014410
74,T64,T64,Billy Horschel,3,2014470
75,T64,T64,Charles Howell III,3,2014460
76,T64,T64,John Huh,3,2014450
77,T64,T64,Shiv Kapur,3,2013310
78,T64,T64,Martin Kaymer,3,2014470
79,T64,T64,K.T. Kim,3,2012350
80,T64,T64,Russell Knox,3,2014460
81,T64,T64,Kelly Kraft,3,2012440
82,T64,T64,Martin Laird,3,2014410
83,T64,T64,Scott Langley,3,2014450
84,T64,T64,Garth Mulroy,3,2012440
85,T64,T64,Toshinori Muto,3,2012320
86,T64,T64,Seung-Yul Noh,3,2014460
87,T64,T64,Geoff Ogilvy,3,2014470
88,T64,T64,Thorbjørn Olesen,3,2014400
89,T64,T64,Carl Paulson,3,2011450
90,T64,T64,Jonathan Randolph,3,2011300
91,T64,T64,Bob Shearer,3,1984320
92,T64,T64,Webb Simpson,3,2014470
93,T64,T64,Richard Sterne,3,2014430
94,T64,T64,Andre Stolz,3,2011300
95,T64,T64,Kevin Streelman,3,2014460
96,T64,T64,Bo Van Pelt,3,2014450
97,T64,T64,Jimmy Walker,3,2014470
98,T64,T64,Marc Warren,3,2013350
99,T64,T64,Matt Weibring,3,2011300
100,T64,T64,Lee Westwood,3,2014430
101,T64,T64,Tim Wilkinson,3,2014410
102,T64,T64,Chris Wood,3,2014040
103,T104,T104,Jason Allred,2,2014420
104,T104,T104,Seuk-hyun Baek,2,2014030
105,T104,T104,Gaganjeet Bhullar,2,2014030
106,T104,T104,David Branshaw,2,2007480
107,T104,T104,Josh Broadaway,2,2011100
108,T104,T104,Mark Brown,2,2013310
109,T104,T104,Rafael Campos,2,2013100
110,T104,T104,Paul Casey,2,2014450
111,T104,T104,Stewart Cink,2,2014460
112,T104,T104,Ben Crane,2,2014470
113,T104,T104,Brian Davis,2,2014450
114,T104,T104,Brendon de Jonge,2,2014460
115,T104,T104,Graham DeLaet,2,2014470
116,T104,T104,Jamie Donaldson,2,2014430
117,T104,T104,Matt Every,2,2014470
118,T104,T104,Gonzalo Fernandez-Castaño,2,2014460
119,T104,T104,Darren Fichardt,2,2014040
120,T104,T104,Matthew Fitzpatrick,2,2014270
121,T104,T104,Fred Funk,2,2014200
122,T104,T104,Tommy Gainey,2,2014420
123,T104,T104,Tom Gillis,2,2013330
124,T104,T104,Emiliano Grillo,2,2012110
125,T104,T104,Luke Guthrie,2,2014450
126,T104,T104,Hunter Haas,2,2013180
127,T104,T104,Scott Harrington,2,2006290
128,T104,T104,David Hearn,2,2014460
129,T104,T104,Mike Hendry,2,2013110
130,T104,T104,Scott Hoch,2,2008100
131,T104,T104,J.B. Holmes,2,2014470
132,T104,T104,Mikko Ilonen,2,2014430
133,T104,T104,Freddie Jacobson,2,2014470
134,T104,T104,Lee Janzen,2,2014420
135,T104,T104,Matt Jones,2,2014470
136,T104,T104,Jason Kokrak,2,2014460
137,T104,T104,Doug LaBelle II,2,2014420
138,T104,T104,Bernhard Langer,2,2013160
139,T104,T104,Danny Lee,2,2014460
140,T104,T104,Marc Leishman,2,2014470
141,T104,T104,Alexander Levy,2,2014430
142,T104,T104,David Lingmerth,2,2014420
143,T104,T104,Andrew Loupe,2,2014420
144,T104,T104,Shane Lowry,2,2014400
145,T104,T104,Joost Luiten,2,2014430
146,T104,T104,Jarrod Lyle,2,2012070
147,T104,T104,Will MacKenzie,2,2014470
148,T104,T104,Mac McLendon,2,1980430
149,T104,T104,George McNeill,2,2014470
150,T104,T104,John Merrick,2,2014420
151,T104,T104,Ryan Moore,2,2014470
152,T104,T104,Kevin Na,2,2014480
153,T104,T104,Jack Newton,2,1982420
154,T104,T104,Koumei Oda,2,2014400
155,T104,T104,Greg Owen,2,2014340
156,T104,T104,Craig Parry,2,2008320
157,T104,T104,Kenny Perry,2,2014350
158,T104,T104,Carl Pettersson,2,2014470
159,T104,T104,Daniel Popovic,2,2013340
160,T104,T104,Wes Roach,2,2014420
161,T104,T104,Alexandre Rocha,2,2013100
162,T104,T104,Sam Saunders,2,2013060
163,T104,T104,John Schroeder,2,1995300
164,T104,T104,Bob Smith,2,1985280
165,T104,T104,Hudson Swafford,2,2014420
166,T104,T104,Toru Taniguchi,2,2013340
167,T104,T104,Nicholas Thompson,2,2014420
168,T104,T104,Brendon Todd,2,2014480
169,T104,T104,Derek Tolan,2,2012110
170,T104,T104,Jhonattan Vegas,2,2014450
171,T104,T104,Camilo Villegas,2,2014470
172,T104,T104,Brett Wetterich,2,2012250
173,T104,T104,Mark Wilson,2,2014420
174,T104,T104,Fabrizio Zanotti,2,2014430
