,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
172,T172,T172,Aaron Baddeley,24,12,2.0
173,T172,T172,Ricky Barnes,27,12,
174,T172,T172,Cameron Beckman,12,12,
175,T172,T172,Rich Beem,3,12,2.0
176,T172,T172,Charlie Beljan,26,12,5.0
177,T172,T172,Kris Blanks,8,12,2.0
178,T172,T172,Jonas Blixt,21,12,
179,T172,T172,Bud Cauley,19,12,
180,T172,T172,José Coceres,6,12,1.0
181,T172,T172,Martin Flores,26,12,
182,T172,T172,Steven Fox,1,12,4.0
183,T172,T172,Brad Fritsch,18,12,
184,T172,T172,Fred Funk,8,12,2.0
185,T172,T172,Brice Garnett,28,12,6.0
186,T172,T172,Chesson Hadley,29,12,
187,T172,T172,Hunter Hamrick,1,12,
188,T172,T172,Shiv Kapur,2,12,8.0
189,T172,T172,Russell Knox,26,12,
190,T172,T172,Brooks Koepka,16,12,
191,T172,T172,Jason Kokrak,19,12,12.0
192,T172,T172,Jamie Lovemark,20,12,1.0
193,T172,T172,Ben Martin,26,12,1.0
194,T172,T172,Kiyoshi Miyazato,1,12,12.0
195,T172,T172,Koumei Oda,2,12,1.0
196,T172,T172,Jeff Overton,24,12,
197,T172,T172,Greg Owen,8,12,1.0
198,T172,T172,Ryan Palmer,23,12,1.0
199,T172,T172,Tim Petrovic,10,12,
200,T172,T172,Ian Poulter,17,12,5.0
201,T172,T172,Alex Prugh,16,12,
202,T172,T172,Siddikur Rahman,1,12,5.0
203,T172,T172,Andres Romero,26,12,
204,T172,T172,Scott Stallings,28,12,2.0
205,T172,T172,Gary Woodland,25,12,1.0
206,T207,T207,Daniel Berger,1,11,2.0
207,T207,T207,Steven Bowditch,30,11,
208,T207,T207,Mark Brooks,2,11,7.0
209,T207,T207,Jason Day,15,11,3.0
210,T207,T207,Jamie Donaldson,12,11,1.0
211,T207,T207,David Duval,15,11,
212,T207,T207,Gonzalo Fernandez-Castaño,25,11,8.0
213,T207,T207,Ross Fisher,2,11,8.0
214,T207,T207,Rhein Gibson,1,11,
215,T207,T207,Simon Griffiths,1,11,1.0
216,T207,T207,Peter Hanson,13,11,
217,T207,T207,Kyoung-Hoon Lee,1,11,
218,T207,T207,Matteo Manassero,10,11,
219,T207,T207,Steve Marino,13,11,1.0
220,T207,T207,Rory McIlroy,17,11,7.0
221,T207,T207,Bryce Molder,25,11,2.0
222,T207,T207,Seung-Yul Noh,27,11,1.0
223,T207,T207,Sean O'Hair,25,11,
224,T207,T207,Scott Piercy,12,11,6.0
225,T207,T207,Michael Putnam,30,11,10.0
226,T207,T207,Clayton Rask,1,11,4.0
227,T207,T207,Patrick Reed,28,11,
228,T207,T207,Chris Rodgers,1,11,
229,T207,T207,Patrick Rodgers,7,11,
230,T207,T207,Charl Schwartzel,18,11,
231,T207,T207,John Senden,27,11,1.0
232,T207,T207,Webb Simpson,25,11,1.0
233,T207,T207,Chris Smith,7,11,
234,T207,T207,Brett Stegmaier,1,11,7.0
235,T207,T207,Richard Sterne,7,11,
236,T207,T207,Justin Thomas,7,11,2.0
237,T207,T207,Jay Westerlund,1,11,
238,T207,T207,Bobby Wyatt,5,11,
239,T240,T240,Blake Adams,8,10,1.0
240,T240,T240,Thomas Aiken,3,10,6.0
241,T240,T240,Brian Anania,1,10,4.0
242,T240,T240,Alex Aragon,18,10,
243,T240,T240,Briny Baird,17,10,1.0
244,T240,T240,Kristoffer Broberg,1,10,
245,T240,T240,Jonathan Byrd,24,10,1.0
246,T240,T240,Graham DeLaet,24,10,3.0
247,T240,T240,Chris DiMarco,7,10,
248,T240,T240,Bob Estes,2,10,10.0
249,T240,T240,Matt Every,26,10,6.0
250,T240,T240,Steve Flesch,5,10,6.0
251,T240,T240,Kevin Foley,15,10,3.0
252,T240,T240,Harrison Frazar,15,10,1.0
253,T240,T240,Nicholas Fung,1,10,1.0
254,T240,T240,Bobby Gates,14,10,5.0
255,T240,T240,Fabián Gómez,4,10,1.0
256,T240,T240,Branden Grace,11,10,
257,T240,T240,Todd Hamilton,4,10,3.0
258,T240,T240,Padraig Harrington,16,10,1.0
259,T240,T240,Tim Herron,15,10,
260,T240,T240,Max Homa,8,10,
261,T240,T240,Yuta Ikeda,1,10,
262,T240,T240,Dustin Johnson,17,10,5.0
263,T240,T240,D.H. Lee,20,10,
264,T240,T240,David Lingmerth,26,10,
265,T240,T240,Andrew Loupe,22,10,1.0
266,T240,T240,Justin Lower,1,10,
267,T240,T240,Scott McCarron,12,10,3.0
268,T240,T240,Rocco Mediate,3,10,
269,T240,T240,Larry Mize,1,10,
270,T240,T240,Louis Oosthuizen,16,10,9.0
271,T240,T240,Wade Ormsby,1,10,
272,T240,T240,Rod Pampling,7,10,
273,T240,T240,Timothy Puetz,1,10,
274,T240,T240,Chez Reavie,2,10,1.0
275,T240,T240,Wes Roach,22,10,2.0
276,T240,T240,Vijay Singh,25,10,
277,T240,T240,Toru Taniguchi,1,10,4.0
278,T240,T240,Kevin Tway,23,10,
279,T240,T240,Billy Walsh,1,10,
280,T240,T240,Tom Watson,5,10,1.0
281,T240,T240,Brady Watt,4,10,3.0
282,T283,T283,Steven Alker,1,9,4.0
283,T283,T283,Jason Allred,9,9,
284,T283,T283,Benjamín Alvarado,6,9,4.0
285,T283,T283,Mark Anderson,8,9,
286,T283,T283,Arjun Atwal,4,9,4.0
287,T283,T283,Seuk-hyun Baek,2,9,4.0
288,T283,T283,Matt Bettencourt,14,9,
289,T283,T283,Grégory Bourdy,2,9,
290,T283,T283,Rafa Cabrera Bello,5,9,
291,T283,T283,Patrick Cantlay,5,9,
292,T283,T283,Will Claxton,8,9,
293,T283,T283,Ben Crenshaw,1,9,
294,T283,T283,John Daly,15,9,
295,T283,T283,Ernie Els,24,9,3.0
296,T283,T283,Nick Faldo,3,9,2.0
297,T283,T283,Niclas Fasth,1,9,1.0
298,T283,T283,Matthew Fitzpatrick,4,9,3.0
299,T283,T283,Andres Gonzales,2,9,2.0
300,T283,T283,Cody Gribble,1,9,
301,T283,T283,Michael Hebert,1,9,2.0
302,T283,T283,Ryan Helminen,1,9,1.0
303,T283,T283,J.B. Holmes,24,9,3.0
304,T283,T283,Lee Janzen,8,9,
305,T283,T283,Anirban Lahiri,3,9,
306,T283,T283,Tom Lewis,1,9,9.0
307,T283,T283,Peter Malnati,18,9,2.0
308,T283,T283,Troy Matteson,23,9,
309,T283,T283,Paul McGinley,1,9,9.0
310,T283,T283,José María Olazábal,1,9,1.0
311,T283,T283,Thorbjørn Olesen,14,9,
312,T283,T283,Carlos Ortiz,1,9,1.0
313,T283,T283,Jesper Parnevik,3,9,
314,T283,T283,Kenny Perry,5,9,
315,T283,T283,Kyle Reifers,2,9,1.0
316,T283,T283,Paul Stankowski,3,9,5.0
317,T283,T283,Kevin Sutherland,1,9,5.0
318,T283,T283,Tyrone Van Aswegen,25,9,
319,T283,T283,Danny Willett,3,9,
320,T283,T283,Fabrizio Zanotti,2,9,1.0
321,T322,T322,Byeong Hun An,1,8,3.0
322,T322,T322,Eric Axley,10,8,3.0
323,T322,T322,Daniel Balin,1,8,
324,T322,T322,George Coetzee,6,8,1.0
325,T322,T322,Nicolas Colsaerts,12,8,2.0
326,T322,T322,Fred Couples,3,8,
327,T322,T322,Marco Dawson,1,8,
328,T322,T322,Stuart Deane,2,8,
329,T322,T322,James Driscoll,25,8,2.0
330,T322,T322,Nathan Green,4,8,
331,T322,T322,Emiliano Grillo,1,8,5.0
332,T322,T322,Adam Hadwin,1,8,
333,T322,T322,Mikko Ilonen,5,8,
334,T322,T322,Ryuji Imada,9,8,
335,T322,T322,Peter Jacobsen,1,8,4.0
336,T322,T322,Masahiro Kawamura,2,8,
337,T322,T322,Hyung-Sung Kim,6,8,4.0
338,T322,T322,Pablo Larrazabal,5,8,1.0
339,T322,T322,Dave Levesque,1,8,8.0
340,T322,T322,Sandy Lyle,2,8,
341,T322,T322,Len Mattiace,4,8,
342,T322,T322,Michael McCoy,1,8,3.0
343,T322,T322,Yusaku Miyazato,2,8,1.0
344,T322,T322,Alan Morin,1,8,1.0
345,T322,T322,Mark O'Meara,1,8,8.0
346,T322,T322,Corey Pavin,1,8,
347,T322,T322,Rod Perry,7,8,5.0
348,T322,T322,Aron Price,1,8,
349,T322,T322,Fran Quinn,1,8,
350,T322,T322,Adam Rainaud,1,8,
351,T322,T322,Andrew Ruthkoski,1,8,2.0
352,T322,T322,Steve Schneiter,1,8,4.0
353,T322,T322,Robby Shelton,1,8,1.0
354,T322,T322,Marcel Siem,3,8,1.0
355,T322,T322,Vaughn Taylor,3,8,2.0
356,T322,T322,Chris Thompson,2,8,8.0
357,T322,T322,James Vargas,1,8,5.0
358,T322,T322,Cameron Wilson,3,8,
359,T322,T322,Tiger Woods,7,8,6.0
360,T322,T322,Ian Woosnam,1,8,
361,T362,T362,Brian Agee,1,7,1.0
362,T362,T362,Neal Ajubita,1,7,
363,T362,T362,Ashun Wu,2,7,
364,T362,T362,Craig Barlow,2,7,2.0
365,T362,T362,Josh Broadaway,1,7,3.0
366,T362,T362,Donald Constable,1,7,
367,T362,T362,Jeff Curl,2,7,1.0
368,T362,T362,Bubba Dickerson,2,7,
369,T362,T362,Andrew Dorn,1,7,
370,T362,T362,Darren Fichardt,2,7,2.0
371,T362,T362,Oliver Fisher,2,7,
372,T362,T362,Tommy Fleetwood,3,7,3.0
373,T362,T362,Hiroyuki Fujita,1,7,1.0
374,T362,T362,Joey Garber,1,7,6.0
375,T362,T362,Oliver Goss,7,7,
376,T362,T362,Dudley Hart,4,7,1.0
377,T362,T362,Berry Henson,1,7,
378,T362,T362,David Hronek,1,7,1.0
379,T362,T362,Wenyi Huang,1,7,
380,T362,T362,Hiroshi Iwata,1,7,
381,T362,T362,Dong-Kyu Jang,1,7,3.0
382,T362,T362,Jin Jeong,3,7,1.0
383,T362,T362,Troy Kelly,2,7,
384,T362,T362,Beonyeong Lee,1,7,1.0
385,T362,T362,Chang-woo Lee,1,7,7.0
386,T362,T362,WC Liang,2,7,2.0
387,T362,T362,Frank Lickliter II,4,7,
388,T362,T362,Shane Lowry,3,7,
389,T362,T362,Joost Luiten,9,7,1.0
390,T362,T362,David Lynn,11,7,1.0
391,T362,T362,Prayad Marksaeng,1,7,2.0
392,T362,T362,Jay McLuen,2,7,
393,T362,T362,Colin Montgomerie,1,7,
394,T362,T362,Mikey Moyers,1,7,1.0
395,T362,T362,Jordan Niebrugge,2,7,
396,T362,T362,Taylor Pendrith,1,7,
397,T362,T362,Brett Quigley,1,7,1.0
398,T362,T362,Alan Scheer,1,7,3.0
399,T362,T362,Craig Stevens,1,7,1.0
400,T362,T362,Ryan Sullivan,1,7,
401,T362,T362,Armando Villarreal,2,7,1.0
402,T362,T362,Bernd Wiesberger,4,7,3.0
403,T362,T362,Chris Williams,4,7,4.0
404,T362,T362,Eric Williamson,1,7,1.0
405,T362,T362,Eugene Wong,1,7,5.0
406,T362,T362,Azuma Yano,1,7,
407,T408,T408,Max Alverio,1,6,
408,T408,T408,Lucas Bjerregaard,1,6,
409,T408,T408,Zac Blair,1,6,4.0
410,T408,T408,Michael Block,2,6,
411,T408,T408,Guy Boros,2,6,
412,T408,T408,Michael Bradley,2,6,1.0
413,T408,T408,David Bradshaw,1,6,6.0
414,T408,T408,Mark Brown,1,6,
415,T408,T408,Julien Brun,1,6,1.0
416,T408,T408,Brian Campbell,1,6,4.0
417,T408,T408,Rafael Campos,1,6,1.0
418,T408,T408,David Carr,3,6,2.0
419,T408,T408,Austin Cook,1,6,1.0
420,T408,T408,Chris Doak,1,6,1.0
421,T408,T408,Paul Dunne,1,6,
422,T408,T408,Andrés Echavarría,1,6,5.0
423,T408,T408,Robert Gamez,1,6,2.0
424,T408,T408,Will Grimmer,1,6,4.0
425,T408,T408,Scott Hend,3,6,
426,T408,T408,Scott Jamieson,1,6,1.0
427,T408,T408,Michael Kim,2,6,1.0
428,T408,T408,Colt Knost,1,6,
429,T408,T408,Masanori Kobayashi,1,6,
430,T408,T408,Paul Lawrie,1,6,
431,T408,T408,Alexander Levy,2,6,1.0
432,T408,T408,Nicholas Lindheim,1,6,
433,T408,T408,Ken Looper,1,6,1.0
434,T408,T408,Daisuke Maruyama,1,6,1.0
435,T408,T408,Robert McClellan,1,6,6.0
436,T408,T408,Jim McGovern,1,6,6.0
437,T408,T408,Brandon McIver,1,6,5.0
438,T408,T408,Jamie McLeary,1,6,
439,T408,T408,David McNabb,1,6,1.0
440,T408,T408,Shaun Micheel,1,6,
441,T408,T408,Jason Millard,1,6,
442,T408,T408,Edoardo Molinari,2,6,1.0
443,T408,T408,David Oh,1,6,
444,T408,T408,Zachary Olsen,2,6,1.0
445,T408,T408,Rob Oppenheim,1,6,1.0
446,T408,T408,Garrett Osborn,1,6,
447,T408,T408,Andrea Pavan,1,6,1.0
448,T408,T408,Kevin Penner,1,6,
449,T408,T408,Jordi Garcia Pinto,1,6,4.0
450,T408,T408,Daniel Popovic,1,6,1.0
451,T408,T408,Garrick Porteous,1,6,1.0
452,T408,T408,Brett Rumford,3,6,1.0
453,T408,T408,David Skinns,1,6,2.0
454,T408,T408,Craig Stadler,1,6,
455,T408,T408,Yoshitaka Takeya,1,6,6.0
456,T408,T408,D.J. Trahan,5,6,2.0
457,T408,T408,Yoshinobu Tsukada,1,6,
458,T408,T408,Dawie van der Walt,2,6,1.0
459,T408,T408,David von Hoffmann,1,6,
460,T408,T408,Marc Warren,2,6,
461,T408,T408,Casey Wittenberg,1,6,2.0
462,T463,T463,Billy Andrade,1,5,
463,T463,T463,Matthew Baldwin,1,5,1.0
464,T463,T463,Ryan Blaum,1,5,
465,T463,T463,Jamie Broce,1,5,4.0
466,T463,T463,Olin Browne,1,5,5.0
467,T463,T463,Kelvin Burgin,1,5,
468,T463,T463,Kevin Carrigan,1,5,
469,T463,T463,Ashley Chesters,1,5,1.0
470,T463,T463,Roberto Díaz,1,5,2.0
471,T463,T463,Frank Esposito,1,5,1.0
472,T463,T463,Oscar Fraustro,1,5,1.0
473,T463,T463,Talor Gooch,1,5,2.0
474,T463,T463,David Gossett,3,5,1.0
475,T463,T463,Robbie Greenwell,1,5,2.0
476,T463,T463,Steve Holmes,1,5,5.0
477,T463,T463,Mu Hu,1,5,
478,T463,T463,Mark Hubbard,1,5,
479,T463,T463,Jesse Hutchins,1,5,
480,T463,T463,Steven Ihm,1,5,1.0
481,T463,T463,Hyung-Tae Kim,1,5,
482,T463,T463,Johan Kok,1,5,1.0
483,T463,T463,Neal Lancaster,1,5,1.0
484,T463,T463,Brad Lardon,1,5,
485,T463,T463,Paul McKechnie,1,5,2.0
486,T463,T463,Maverick McNealy,1,5,
487,T463,T463,Michael Miller,1,5,
488,T463,T463,Mingjie Huang,1,5,3.0
489,T463,T463,Dustin Morris,2,5,1.0
490,T463,T463,Garth Mulroy,1,5,
491,T463,T463,Brian Norman,1,5,1.0
492,T463,T463,Matt Pesta,1,5,4.0
493,T463,T463,Chris Riley,2,5,
494,T463,T463,Victor Riu,1,5,2.0
495,T463,T463,José de Jesús Rodríguez,1,5,2.0
496,T463,T463,Sam Saunders,1,5,3.0
497,T463,T463,Scottie Scheffler,2,5,1.0
498,T463,T463,"Wes Short, Jr.",1,5,2.0
499,T463,T463,Hunter Stewart,2,5,4.0
500,T463,T463,Kevin Stinson,1,5,
501,T463,T463,Graeme Storm,1,5,
502,T463,T463,Miguel Suarez,1,5,5.0
503,T463,T463,Adam Svensson,1,5,1.0
504,T463,T463,Austen Truslow,1,5,2.0
505,T463,T463,Jaco Van Zyl,1,5,1.0
506,T463,T463,Harold Varner III,2,5,
507,T463,T463,Justin Walters,1,5,1.0
508,T463,T463,Cory Whitsett,1,5,1.0
509,T463,T463,Mark Wiebe,1,5,1.0
510,T511,T511,Anthony Broussard,1,4,3.0
511,T511,T511,Hunter Brown,1,4,
512,T511,T511,Eli Cole,1,4,1.0
513,T511,T511,Will Collins,1,4,
514,T511,T511,Matt Dobyns,1,4,4.0
515,T511,T511,Rhys Enoch,1,4,1.0
516,T511,T511,Michael Gligic,1,4,
517,T511,T511,Chris Hanson,1,4,
518,T511,T511,Tyrrell Hatton,1,4,
519,T511,T511,Mike Hendry,1,4,
520,T511,T511,Michael Hoey,1,4,3.0
521,T511,T511,Raphael Jacquelin,1,4,1.0
522,T511,T511,Maximilian Kieffer,1,4,3.0
523,T511,T511,Raymond Knoll,1,4,3.0
524,T511,T511,Tomohiro Kondo,1,4,2.0
525,T511,T511,Derek Lamely,2,4,
526,T511,T511,Ryan Lenahan,1,4,1.0
527,T511,T511,Rick Lewallen,1,4,4.0
528,T511,T511,HaoTong Li,1,4,
529,T511,T511,Sam Love,2,4,
530,T511,T511,Bill Lunde,1,4,3.0
531,T511,T511,Bryden MacPherson,1,4,
532,T511,T511,Nick Mason,1,4,
533,T511,T511,Kelly Mitchum,2,4,2.0
534,T511,T511,Toshinori Muto,1,4,3.0
535,T511,T511,C.T. Pan,1,4,2.0
536,T511,T511,Andrew Putnam,1,4,
537,T511,T511,Sebastián Saavedra,2,4,
538,T511,T511,Nathan Smith,1,4,4.0
539,T511,T511,Hideto Tanihara,3,4,
540,T511,T511,Dave Tentis,1,4,1.0
541,T511,T511,Peter Uihlein,7,4,
542,T511,T511,Dustin Volk,1,4,
543,T544,T544,Mark Blakefield,1,3,3.0
544,T544,T544,Fielding Brewbaker,1,3,
545,T544,T544,Case Cochran,1,3,
546,T544,T544,Corey Conners,1,3,1.0
547,T544,T544,Rob Corcoran,1,3,1.0
548,T544,T544,Franklin Corpening,1,3,
549,T544,T544,Eric Dugas,1,3,1.0
550,T544,T544,Julián Etulain,1,3,2.0
551,T544,T544,Derek Fathauer,1,3,
552,T544,T544,Oscar Floren,1,3,
553,T544,T544,Aaron Goldberg,1,3,
554,T544,T544,Tano Goya,1,3,
555,T544,T544,Chris Hemmerich,1,3,3.0
556,T544,T544,Smylie Kaufman,1,3,3.0
557,T544,T544,Aaron Krueger,2,3,
558,T544,T544,Ki Taek Lee,1,3,1.0
559,T544,T544,Timothy Madigan,1,3,1.0
560,T544,T544,Erick Morales,1,3,2.0
561,T544,T544,Bradley Neil,1,3,3.0
562,T544,T544,Juvic Pagunsan,1,3,
563,T544,T544,Josh Persons,1,3,3.0
564,T544,T544,Ted Purdy,2,3,3.0
565,T544,T544,Mark Silvers,1,3,3.0
566,T544,T544,Ben Silverman,1,3,
567,T544,T544,John Singleton,1,3,1.0
568,T544,T544,Joey Snyder III,1,3,1.0
569,T544,T544,Matthew Southgate,1,3,
570,T544,T544,Bob Sowards,1,3,
571,T544,T544,Will Strickler,2,3,
572,T544,T544,Guan Tian Liang,1,3,2.0
573,T544,T544,Derek Tolan,1,3,1.0
574,T544,T544,Esteban Toledo,1,3,1.0
575,T544,T544,Martin Trainer,1,3,1.0
576,T544,T544,Paul Trittler,1,3,
577,T544,T544,Riley Wheeldon,1,3,1.0
578,T579,T579,Shane Bertsch,1,2,
579,T579,T579,Dustin Bray,1,2,
580,T579,T579,Alex Carpenter,1,2,
581,T579,T579,Keith Clearwater,1,2,
582,T579,T579,Hunter Green,1,2,1.0
583,T579,T579,Grant Leaver,1,2,
584,T579,T579,Don Littrell,1,2,1.0
585,T579,T579,Yanwei Liu,1,2,
586,T579,T579,Kirk Nelson,1,2,
587,T579,T579,Jared Sawada,1,2,2.0
