,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Brad Faxon,66.0,66,1
1,T1,T1,Steve Lowery,66.0,132,2
2,T1,T1,Kevin Na,66.0,66,1
3,T1,T1,Ryan Palmer,66.0,66,1
4,T5,T5,Billy Andrade,67.0,67,1
5,T5,T5,Geoff Ogilvy,67.0,67,1
6,T5,T5,Tag Ridings,67.0,67,1
7,T5,T5,Chris Smith,67.0,67,1
8,T9,T9,Chad Campbell,68.0,68,1
9,T9,T9,Todd Fischer,68.0,136,2
10,T9,T9,Bob Heintz,68.0,68,1
11,T9,T9,Glen Hnatiuk,68.0,68,1
12,T9,T9,Franklin Langham,68.0,68,1
13,T9,T9,Davis Love III,68.0,136,2
14,T9,T9,Phil Mickelson,68.0,68,1
15,T9,T9,Kenny Perry,68.0,68,1
16,T9,T9,Kirk Triplett,68.0,68,1
17,T9,T9,Bob Tway,68.0,136,2
18,T9,T9,Omar Uresti,68.0,204,3
19,T20,T20,Stephen Ames,68.5,137,2
20,T20,T20,Paul Azinger,68.5,137,2
21,T20,T20,Stewart Cink,68.5,137,2
22,T20,T20,Charles Howell III,68.5,137,2
23,T20,T20,Loren Roberts,68.5,137,2
24,T20,T20,Jeff Sluman,68.5,137,2
25,26,26,Olin Browne,68.67,206,3
26,T27,T27,Jason Bohn,69.0,138,2
27,T27,T27,Jim Carter,69.0,69,1
28,T27,T27,Fred Couples,69.0,69,1
29,T27,T27,Matt Davidson,69.0,69,1
30,T27,T27,Marco Dawson,69.0,69,1
31,T27,T27,Dudley Hart,69.0,69,1
32,T27,T27,Tim Herron,69.0,138,2
33,T27,T27,Ryuji Imada,69.0,69,1
34,T27,T27,Michael Long,69.0,69,1
35,T27,T27,Arron Oberholser,69.0,69,1
36,T27,T27,Rob Rashell,69.0,69,1
37,T27,T27,Hidemichi Tanaka,69.0,69,1
38,T27,T27,David Toms,69.0,69,1
39,40,40,Joe Durant,69.33,208,3
40,T41,T41,Frank Lickliter II,69.5,139,2
41,T41,T41,John Rollins,69.5,139,2
42,43,43,Zach Johnson,69.67,209,3
43,T44,T44,Daniel Chopra,70.0,140,2
44,T44,T44,Brent Geiberger,70.0,140,2
45,T44,T44,Bill Glasson,70.0,140,2
46,T44,T44,Shigeki Maruyama,70.0,140,2
47,T44,T44,Jesper Parnevik,70.0,140,2
48,T44,T44,Tom Pernice Jr.,70.0,70,1
49,T44,T44,D.A. Points,70.0,210,3
50,T44,T44,Steve Stricker,70.0,70,1
51,T44,T44,Brett Wetterich,70.0,70,1
52,53,53,Bob Estes,70.25,281,4
53,54,54,Patrick Sheehan,70.33,211,3
54,T55,T55,Briny Baird,70.5,282,4
55,T55,T55,Matt Gogel,70.5,141,2
56,T55,T55,Jay Haas,70.5,141,2
57,T55,T55,D.J. Trahan,70.5,141,2
58,T59,T59,Michael Allen,71.0,284,4
59,T59,T59,Cameron Beckman,71.0,71,1
60,T59,T59,Mark Calcavecchia,71.0,71,1
61,T59,T59,Alex Cejka,71.0,142,2
62,T59,T59,Paul Claxton,71.0,142,2
63,T59,T59,James Driscoll,71.0,71,1
64,T59,T59,Carlos Franco,71.0,142,2
65,T59,T59,Harrison Frazar,71.0,284,4
66,T59,T59,Brandt Jobe,71.0,213,3
67,T59,T59,Bernhard Langer,71.0,142,2
68,T59,T59,Adam Scott,71.0,71,1
69,T59,T59,Joey Sindelar,71.0,284,4
70,T59,T59,Roland Thatcher,71.0,142,2
71,T59,T59,Charles Warren,71.0,213,3
72,T59,T59,Dean Wilson,71.0,71,1
73,T74,T74,Robert Allenby,71.33,214,3
74,T74,T74,Robert Damron,71.33,214,3
75,T74,T74,Hunter Haas,71.33,214,3
76,T74,T74,Neal Lancaster,71.33,214,3
77,T74,T74,Bo Van Pelt,71.33,214,3
78,T79,T79,John Huston,71.5,143,2
79,T79,T79,Jonathan Kaye,71.5,143,2
80,T79,T79,Peter Lonard,71.5,143,2
81,T79,T79,Kevin Sutherland,71.5,286,4
82,T79,T79,Nick Watney,71.5,143,2
83,84,84,J.J. Henry,71.67,215,3
84,T85,T85,Steve Allan,72.0,144,2
85,T85,T85,Stuart Appleby,72.0,72,1
86,T85,T85,Justin Bolli,72.0,144,2
87,T85,T85,Jonathan Byrd,72.0,432,6
88,T85,T85,K.J. Choi,72.0,144,2
89,T85,T85,Brian Gay,72.0,72,1
90,T85,T85,Sean O'Hair,72.0,72,1
91,T85,T85,Dennis Paulson,72.0,72,1
92,T85,T85,Ted Purdy,72.0,216,3
93,T85,T85,Justin Rose,72.0,144,2
94,T85,T85,Mark Wilson,72.0,72,1
95,96,96,Brian Davis,72.33,217,3
96,T97,T97,Tommy Armour III,72.5,145,2
97,T97,T97,Scott Hend,72.5,145,2
98,T97,T97,Tom Lehman,72.5,145,2
99,T97,T97,Tim Petrovic,72.5,290,4
100,101,101,Darron Stiles,72.67,218,3
101,T102,T102,Jason Allred,73.0,146,2
102,T102,T102,Mark Brooks,73.0,219,3
103,T102,T102,Ben Crane,73.0,146,2
104,T102,T102,Jim Furyk,73.0,73,1
105,T102,T102,Retief Goosen,73.0,73,1
106,T102,T102,Scott Gutschewski,73.0,73,1
107,T102,T102,Jeff Hart,73.0,73,1
108,T102,T102,Matt Kuchar,73.0,73,1
109,T102,T102,Rocco Mediate,73.0,73,1
110,T102,T102,Carl Pettersson,73.0,219,3
111,T102,T102,Duffy Waldorf,73.0,146,2
112,T113,T113,Danny Briggs,73.5,147,2
113,T113,T113,Mario Tiziani,73.5,147,2
114,T115,T115,Kent Jones,73.67,221,3
115,T115,T115,Will MacKenzie,73.67,221,3
116,T115,T115,Rod Pampling,73.67,221,3
117,T118,T118,D.J. Brigman,74.0,74,1
118,T118,T118,Glen Day,74.0,74,1
119,T120,T120,Mark Hensby,74.5,149,2
120,T120,T120,Len Mattiace,74.5,149,2
