,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
114,T108,T108,Charles Warren,89,4.07,931,229
115,T108,T108,Lee Westwood,50,4.07,399,98
116,T108,T108,Jay Williamson,53,4.07,448,110
117,T118,T118,Stephen Ames,82,4.08,347,85
118,T118,T118,Ben Curtis,65,4.08,542,133
119,T118,T118,Chris DiMarco,83,4.08,648,159
120,T118,T118,Jay Haas,54,4.08,424,104
121,T118,T118,Franklin Langham,91,4.08,784,192
122,T118,T118,Larry Mize,54,4.08,441,108
123,T118,T118,Kevin Na,88,4.08,563,138
124,T118,T118,Ryan Palmer,101,4.08,535,131
125,T118,T118,Corey Pavin,77,4.08,702,172
126,T118,T118,D.A. Points,94,4.08,980,240
127,T118,T118,Ian Poulter,62,4.08,359,88
128,T118,T118,Rob Rashell,65,4.08,612,150
129,T118,T118,Omar Uresti,84,4.08,750,184
130,T131,T131,Aaron Baddeley,84,4.09,814,199
131,T131,T131,Robert Gamez,91,4.09,809,198
132,T131,T131,Mathias Grönberg,60,4.09,511,125
133,T131,T131,Jeff Hart,63,4.09,724,177
134,T131,T131,Steve Jones,56,4.09,569,139
135,T131,T131,Hank Kuehne,84,4.09,753,184
136,T131,T131,Bernhard Langer,67,4.09,479,117
137,T131,T131,Peter Lonard,85,4.09,736,180
138,T131,T131,Pat Perez,89,4.09,703,172
139,T131,T131,John Rollins,97,4.09,593,145
140,T131,T131,Dean Wilson,86,4.09,556,136
141,T142,T142,Chris Anderson,66,4.1,730,178
142,T142,T142,Ben Crane,78,4.1,500,122
143,T142,T142,Glen Hnatiuk,59,4.1,513,125
144,T142,T142,Bradley Hughes,52,4.1,603,147
145,T142,T142,Andrew Magee,82,4.1,832,203
146,T142,T142,Scott McCarron,78,4.1,504,123
147,T142,T142,Ted Purdy,122,4.1,963,235
148,T142,T142,Justin Rose,99,4.1,619,151
149,T150,T150,Doug Barron,70,4.11,469,114
150,T150,T150,Jim Carter,62,4.11,559,136
151,T150,T150,Will MacKenzie,75,4.11,563,137
152,T150,T150,Len Mattiace,86,4.11,809,197
153,T150,T150,Craig Perks,67,4.11,821,200
154,T150,T150,Adam Scott,72,4.11,255,62
155,T150,T150,Chris Smith,93,4.11,797,194
156,T157,T157,Mark Brooks,72,4.12,737,179
157,T157,T157,José Coceres,56,4.12,692,168
158,T157,T157,John Cook,72,4.12,420,102
159,T157,T157,Kent Jones,99,4.12,984,239
160,T157,T157,Steve Lowery,100,4.12,965,234
161,T157,T157,Shigeki Maruyama,99,4.12,531,129
162,T157,T157,Mark O'Meara,66,4.12,565,137
163,T157,T157,D.J. Trahan,81,4.12,565,137
164,T157,T157,Tiger Woods,76,4.12,247,60
165,T166,T166,Jason Allred,75,4.13,711,172
166,T166,T166,Brian Bateman,98,4.13,945,229
167,T166,T166,Tom Byrum,83,4.13,711,172
168,T166,T166,James Driscoll,73,4.13,821,199
169,T166,T166,Hunter Haas,83,4.13,467,113
170,T166,T166,J.P. Hayes,63,4.13,616,149
171,T166,T166,Tom Lehman,69,4.13,752,182
172,T166,T166,Hunter Mahan,103,4.13,784,190
173,T166,T166,Rocco Mediate,73,4.13,405,98
174,T166,T166,Joe Ogilvie,103,4.13,665,161
175,T166,T166,Dennis Paulson,63,4.13,396,96
176,T166,T166,Roland Thatcher,75,4.13,652,158
177,T166,T166,Mike Weir,71,4.13,674,163
178,T166,T166,Charlie Wi,67,4.13,479,116
179,T180,T180,Paul Claxton,79,4.14,703,170
180,T180,T180,John Elliott,58,4.14,576,139
181,T180,T180,Skip Kendall,80,4.14,687,166
182,T180,T180,Shaun Micheel,81,4.14,546,132
183,T184,T184,Craig Barlow,81,4.15,485,117
184,T184,T184,Alex Cejka,84,4.15,614,148
185,T184,T184,Brad Faxon,75,4.15,365,88
186,T184,T184,Ryuji Imada,78,4.15,623,150
187,T184,T184,David Toms,87,4.15,324,78
188,T189,T189,Danny Briggs,70,4.16,528,127
189,T189,T189,Matt Davidson,53,4.16,694,167
190,T189,T189,Paul Gow,78,4.16,533,128
191,192,192,Rich Beem,66,4.17,576,138
192,T193,T193,Todd Hamilton,94,4.18,498,119
193,T193,T193,Bob Heintz,67,4.18,878,210
194,T193,T193,Mark Hensby,70,4.18,414,99
195,T196,T196,Steve Flesch,90,4.19,758,181
196,T196,T196,Michael Long,72,4.19,674,161
197,T198,T198,Padraig Harrington,50,4.22,333,79
198,T198,T198,Hideto Tanihara,50,4.22,397,94
199,T200,T200,Bart Bryant,91,4.23,669,158
200,T200,T200,John Daly,78,4.23,643,152
201,202,202,Scott Hend,75,4.3,567,132
