,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
85,T77,T77,Dennis Paulson,70.5,282,4
86,T77,T77,D.A. Points,70.5,564,8
87,T77,T77,Vijay Singh,70.5,141,2
88,T77,T77,Tjaart van der Walt,70.5,423,6
89,90,90,Tim Petrovic,70.55,776,11
90,91,91,Frank Lickliter II,70.56,635,9
91,92,92,Heath Slocum,70.57,494,7
92,93,93,Rob Rashell,70.6,353,5
93,94,94,Jeff Hart,70.63,565,8
94,T95,T95,Steve Elkington,70.67,424,6
95,T95,T95,Shaun Micheel,70.67,424,6
96,97,97,Dan Forsman,70.75,283,4
97,98,98,Jerry Kelly,70.78,637,9
98,T99,T99,Brent Geiberger,70.8,354,5
99,T99,T99,Retief Goosen,70.8,354,5
100,T99,T99,Kent Jones,70.8,708,10
101,T99,T99,Joe Ogilvie,70.8,354,5
102,103,103,Ryan Palmer,70.83,425,6
103,104,104,Jim Carter,70.86,496,7
104,T105,T105,Stephen Ames,71.0,142,2
105,T105,T105,Jason Bohn,71.0,497,7
106,T105,T105,K.J. Choi,71.0,284,4
107,T105,T105,Chris DiMarco,71.0,284,4
108,T105,T105,Lucas Glover,71.0,568,8
109,T105,T105,Paul Gow,71.0,213,3
110,T105,T105,Padraig Harrington,71.0,71,1
111,T105,T105,Bernhard Langer,71.0,426,6
112,T105,T105,Stephen Leaney,71.0,284,4
113,T105,T105,Geoff Ogilvy,71.0,355,5
114,T105,T105,Dean Wilson,71.0,284,4
115,116,116,Patrick Sheehan,71.13,569,8
116,117,117,Tom Pernice Jr.,71.14,498,7
117,118,118,Neal Lancaster,71.17,427,6
118,T119,T119,Hunter Haas,71.2,356,5
119,T119,T119,David Hearn,71.2,356,5
120,121,121,John Huston,71.27,784,11
121,T122,T122,Doug Barron,71.33,428,6
122,T122,T122,Matt Davidson,71.33,428,6
123,T122,T122,Kevin Na,71.33,428,6
124,T122,T122,Sean O'Hair,71.33,214,3
125,126,126,John Rollins,71.4,357,5
126,127,127,Jonathan Byrd,71.44,643,9
127,T128,T128,Fred Couples,71.5,143,2
128,T128,T128,José María Olazábal,71.5,429,6
129,T128,T128,Chris Smith,71.5,429,6
130,T128,T128,Kirk Triplett,71.5,286,4
131,132,132,Len Mattiace,71.56,644,9
132,T133,T133,D.J. Trahan,71.57,501,7
133,T133,T133,Charles Warren,71.57,501,7
134,135,135,Chris Anderson,71.6,358,5
135,136,136,Cameron Beckman,71.63,573,8
136,T137,T137,Craig Barlow,71.67,215,3
137,T137,T137,Charles Howell III,71.67,215,3
138,T137,T137,Hunter Mahan,71.67,215,3
139,T137,T137,David Toms,71.67,215,3
140,T141,T141,Shigeki Maruyama,71.75,287,4
141,T141,T141,Lee Westwood,71.75,287,4
142,T143,T143,Chad Campbell,71.8,359,5
143,T143,T143,Jay Haas,71.8,359,5
144,145,145,Joey Snyder III,71.83,431,6
145,146,146,Mike Weir,71.86,503,7
146,147,147,Harrison Frazar,71.89,647,9
147,T148,T148,Arjun Atwal,72.0,216,3
148,T148,T148,Sergio Garcia,72.0,72,1
149,T148,T148,Mark O'Meara,72.0,288,4
150,T148,T148,Chris Riley,72.0,360,5
151,T148,T148,Adam Scott,72.0,144,2
152,T148,T148,Brett Wetterich,72.0,216,3
153,154,154,Mario Tiziani,72.14,505,7
154,T155,T155,Michael Allen,72.2,361,5
155,T155,T155,Jeff Brehaut,72.2,361,5
156,T155,T155,Tom Byrum,72.2,361,5
157,T155,T155,Matt Kuchar,72.2,361,5
158,T155,T155,Steve Lowery,72.2,722,10
159,T160,T160,Peter Lonard,72.25,578,8
160,T160,T160,Will MacKenzie,72.25,289,4
161,T162,T162,Michael Long,72.33,217,3
162,T162,T162,Phillip Price,72.33,217,3
163,164,164,Brian Bateman,72.36,796,11
164,165,165,Danny Briggs,72.38,579,8
165,T166,T166,Tom Gillis,72.4,362,5
166,T166,T166,J.P. Hayes,72.4,362,5
167,T166,T166,Ryuji Imada,72.4,362,5
168,T169,T169,Steve Flesch,72.5,435,6
169,T169,T169,Scott McCarron,72.5,145,2
170,T169,T169,Bob Tway,72.5,580,8
171,172,172,Jesper Parnevik,72.57,508,7
172,173,173,Andrew Magee,72.6,363,5
173,T174,T174,Ben Curtis,72.63,581,8
174,T174,T174,Skip Kendall,72.63,581,8
175,T176,T176,Rich Beem,72.67,654,9
176,T176,T176,James Driscoll,72.67,654,9
177,T178,T178,John Daly,72.75,291,4
178,T178,T178,Craig Perks,72.75,582,8
179,T178,T178,Rory Sabbatini,72.75,291,4
180,181,181,Charlie Wi,72.8,364,5
181,182,182,Franklin Langham,72.88,583,8
182,T183,T183,Jason Allred,73.0,292,4
183,T183,T183,Daniel Chopra,73.0,803,11
184,T183,T183,Steve Jones,73.0,438,6
185,T183,T183,Tom Lehman,73.0,438,6
186,T183,T183,Ian Poulter,73.0,219,3
187,T183,T183,Hideto Tanihara,73.0,219,3
188,189,189,Omar Uresti,73.14,512,7
189,T190,T190,Paul Claxton,73.25,586,8
190,T190,T190,Jeff Maggert,73.25,586,8
191,T190,T190,Rod Pampling,73.25,293,4
192,193,193,Bob Heintz,73.29,513,7
193,194,194,Bart Bryant,73.33,440,6
194,T195,T195,Mark Brooks,73.38,587,8
195,T195,T195,Alex Cejka,73.38,587,8
196,197,197,Todd Hamilton,73.5,588,8
197,198,198,Tim Herron,74.5,149,2
198,199,199,John Elliott,74.67,448,6
199,200,200,Stuart Appleby,75.0,225,3
200,201,201,Scott Hend,75.6,378,5
201,202,202,Roland Thatcher,76.75,307,4
