,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
142,T134,T134,Mike Weir,71,4.7,461,98
143,T144,T144,Doug Barron,70,4.71,598,127
144,T144,T144,John Daly,78,4.71,537,114
145,T144,T144,Tom Gillis,77,4.71,608,129
146,T144,T144,Mark Hensby,70,4.71,447,95
147,T144,T144,Glen Hnatiuk,59,4.71,419,89
148,T144,T144,Lee Janzen,75,4.71,584,124
149,T144,T144,Kent Jones,99,4.71,767,163
150,T144,T144,Tag Ridings,93,4.71,749,159
151,T144,T144,Kirk Triplett,55,4.71,405,86
152,T144,T144,Tjaart van der Walt,56,4.71,490,104
153,T144,T144,Duffy Waldorf,86,4.71,627,133
154,T155,T155,Justin Bolli,65,4.72,496,105
155,T155,T155,Alex Cejka,84,4.72,623,132
156,T155,T155,Steve Flesch,90,4.72,623,132
157,T155,T155,Hunter Haas,83,4.72,637,135
158,T159,T159,Todd Hamilton,94,4.73,695,147
159,T159,T159,Hank Kuehne,84,4.73,643,136
160,T159,T159,Andrew Magee,82,4.73,625,132
161,T159,T159,Larry Mize,54,4.73,388,82
162,T159,T159,Jesper Parnevik,84,4.73,629,133
163,T159,T159,Pat Perez,89,4.73,639,135
164,T159,T159,Chris Riley,67,4.73,459,97
165,T159,T159,Joey Sindelar,104,4.73,880,186
166,T159,T159,Charles Warren,89,4.73,686,145
167,T168,T168,Cameron Beckman,96,4.74,725,153
168,T168,T168,Tom Byrum,83,4.74,631,133
169,T168,T168,Brian Gay,101,4.74,758,160
170,T168,T168,Bradley Hughes,52,4.74,427,90
171,T168,T168,Rocco Mediate,73,4.74,597,126
172,T168,T168,Patrick Sheehan,114,4.74,882,186
173,T168,T168,Steve Stricker,62,4.74,488,103
174,T168,T168,Mark Wilson,74,4.74,602,127
175,T176,T176,Paul Azinger,66,4.75,542,114
176,T176,T176,Rich Beem,66,4.75,461,97
177,T176,T176,Danny Briggs,70,4.75,551,116
178,T176,T176,Matt Gogel,78,4.75,594,125
179,T176,T176,Jeff Hart,63,4.75,504,106
180,T176,T176,J.J. Henry,102,4.75,774,163
181,T176,T176,Franklin Langham,91,4.75,693,146
182,T176,T176,Hunter Mahan,103,4.75,764,161
183,T184,T184,Matt Davidson,53,4.76,428,90
184,T184,T184,Steve Jones,56,4.76,376,79
185,T184,T184,Jerry Kelly,101,4.76,738,155
186,T184,T184,Jeff Maggert,79,4.76,533,112
187,188,188,David Hearn,68,4.77,544,114
188,T189,T189,John Elliott,58,4.78,411,86
189,T189,T189,Bob Tway,87,4.78,617,129
190,T191,T191,Jason Allred,75,4.79,579,121
191,T191,T191,Mark Brooks,72,4.79,599,125
192,T191,T191,Rob Rashell,65,4.79,498,104
193,194,194,Freddie Jacobson,72,4.81,515,107
194,195,195,Craig Perks,67,4.83,526,109
195,196,196,Jim Carter,62,4.84,469,97
196,197,197,Bill Glasson,54,4.85,446,92
197,T198,T198,Ben Curtis,65,4.86,515,106
198,T198,T198,Len Mattiace,86,4.86,685,141
199,T198,T198,Mark O'Meara,66,4.86,578,119
200,T198,T198,Roland Thatcher,75,4.86,632,130
201,202,202,José Coceres,56,5.03,463,92
