,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
165,T165,T165,Will MacKenzie,72.5,435,6
166,T165,T165,Len Mattiace,72.5,145,2
167,T165,T165,Ian Poulter,72.5,145,2
168,T165,T165,Jay Williamson,72.5,145,2
169,170,170,Robert Damron,72.6,363,5
170,171,171,Neal Lancaster,72.8,364,5
171,172,172,Bob Estes,72.83,437,6
172,T173,T173,Chris Anderson,73.0,219,3
173,T173,T173,Justin Bolli,73.0,73,1
174,T173,T173,Scott Gutschewski,73.0,146,2
175,T173,T173,Steve Jones,73.0,219,3
176,T173,T173,Kevin Sutherland,73.0,438,6
177,178,178,Jonathan Byrd,73.14,512,7
178,179,179,Rocco Mediate,73.2,366,5
179,T180,T180,Brian Bateman,73.25,293,4
180,T180,T180,Lee Westwood,73.25,293,4
181,182,182,Hank Kuehne,73.29,513,7
182,T183,T183,Bill Glasson,73.33,220,3
183,T183,T183,Chris Riley,73.33,220,3
184,T185,T185,Glen Hnatiuk,73.5,147,2
185,T185,T185,Skip Kendall,73.5,147,2
186,T185,T185,Duffy Waldorf,73.5,294,4
187,188,188,Scott McCarron,73.6,368,5
188,T189,T189,Jason Allred,73.67,221,3
189,T189,T189,Tom Gillis,73.67,221,3
190,191,191,Nick Watney,73.8,369,5
191,192,192,Charlie Wi,73.83,443,6
192,T193,T193,Paul Gow,74.0,148,2
193,T193,T193,Dennis Paulson,74.0,74,1
194,T193,T193,Patrick Sheehan,74.0,740,10
195,196,196,Michael Long,74.5,149,2
196,197,197,Thomas Levet,75.0,225,3
197,198,198,Rob Rashell,76.0,76,1
