,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,33.94,577,17
1,2,2,Loren Roberts,34.56,311,9
2,T3,T3,Kevin Na,34.57,484,14
3,T3,T3,Omar Uresti,34.57,484,14
4,5,5,Bart Bryant,34.63,658,19
5,T6,T6,Michael Allen,34.67,520,15
6,T6,T6,J.J. Henry,34.67,624,18
7,8,8,Dan Forsman,34.75,278,8
8,9,9,Chad Campbell,34.8,696,20
9,T10,T10,Robert Allenby,34.93,524,15
10,T10,T10,Lucas Glover,34.93,524,15
11,T12,T12,John Cook,35.0,350,10
12,T12,T12,Matt Davidson,35.0,210,6
13,T12,T12,Davis Love III,35.0,525,15
14,T12,T12,Craig Perks,35.0,210,6
15,T12,T12,Nick Watney,35.0,455,13
16,17,17,Rocco Mediate,35.07,491,14
17,18,18,Jeff Brehaut,35.09,386,11
18,T19,T19,D.J. Brigman,35.1,351,10
19,T19,T19,Jim Furyk,35.1,737,21
20,T19,T19,Brenden Pappas,35.1,351,10
21,22,22,Fred Couples,35.15,457,13
22,23,23,Hidemichi Tanaka,35.17,633,18
23,24,24,Ben Crane,35.18,598,17
24,25,25,Rich Beem,35.2,176,5
25,T26,T26,Brent Geiberger,35.22,317,9
26,T26,T26,Richard Johnson,35.22,317,9
27,T26,T26,Steve Stricker,35.22,317,9
28,T26,T26,Jay Williamson,35.22,317,9
29,30,30,D.A. Points,35.23,458,13
30,31,31,David Toms,35.24,599,17
31,32,32,Olin Browne,35.26,670,19
32,33,33,Mark Wilson,35.27,388,11
33,T34,T34,Brad Faxon,35.31,459,13
34,T34,T34,Neal Lancaster,35.31,565,16
35,T34,T34,Charles Warren,35.31,459,13
36,37,37,Vaughn Taylor,35.32,671,19
37,T38,T38,Joe Durant,35.33,530,15
38,T38,T38,Bob Estes,35.33,742,21
39,T38,T38,Tag Ridings,35.33,530,15
40,T38,T38,Heath Slocum,35.33,742,21
41,T38,T38,Tjaart van der Walt,35.33,318,9
42,T43,T43,Vijay Singh,35.36,884,25
43,T43,T43,Mario Tiziani,35.36,389,11
44,45,45,Justin Bolli,35.38,283,8
45,T46,T46,Luke Donald,35.43,496,14
46,T46,T46,Chris Smith,35.43,496,14
47,T48,T48,Billy Mayfair,35.46,851,24
48,T48,T48,D.J. Trahan,35.46,461,13
49,50,50,Hunter Mahan,35.47,603,17
50,T51,T51,John Elliott,35.5,142,4
51,T51,T51,Zach Johnson,35.5,639,18
52,T51,T51,Justin Rose,35.5,710,20
53,T51,T51,Darron Stiles,35.5,426,12
54,T55,T55,Daniel Chopra,35.53,675,19
55,T55,T55,Todd Fischer,35.53,533,15
56,T55,T55,Justin Leonard,35.53,533,15
57,T58,T58,Glen Day,35.54,462,13
58,T58,T58,Ryuji Imada,35.54,462,13
59,T60,T60,Doug Barron,35.55,391,11
60,T60,T60,Tim Herron,35.55,782,22
61,T60,T60,Bo Van Pelt,35.55,782,22
62,63,63,Ryan Palmer,35.56,640,18
63,64,64,Brian Davis,35.57,498,14
64,T65,T65,Hank Kuehne,35.58,427,12
65,T65,T65,Roland Thatcher,35.58,427,12
66,67,67,Briny Baird,35.59,605,17
67,68,68,Paul Claxton,35.6,356,10
68,T69,T69,Charles Howell III,35.61,641,18
69,T69,T69,Joey Snyder III,35.61,641,18
70,71,71,Brandt Jobe,35.63,677,19
71,T72,T72,Retief Goosen,35.64,499,14
72,T72,T72,Duffy Waldorf,35.64,499,14
73,T74,T74,Jason Bohn,35.65,606,17
74,T74,T74,Steve Lowery,35.65,606,17
75,T76,T76,Billy Andrade,35.67,535,15
76,T76,T76,Shigeki Maruyama,35.67,749,21
77,78,78,Jeff Sluman,35.68,678,19
78,T79,T79,Steve Elkington,35.69,464,13
79,T79,T79,Jonathan Kaye,35.69,571,16
80,81,81,Joe Ogilvie,35.7,714,20
81,82,82,Glen Hnatiuk,35.71,250,7
82,83,83,Sean O'Hair,35.73,786,22
83,T84,T84,Arron Oberholser,35.75,429,12
84,T84,T84,Patrick Sheehan,35.75,715,20
85,86,86,Fred Funk,35.76,751,21
86,T87,T87,Marco Dawson,35.78,644,18
87,T87,T87,Kenny Perry,35.78,644,18
88,T87,T87,Chris Riley,35.78,322,9
89,T90,T90,Bernhard Langer,35.79,501,14
90,T90,T90,Carl Pettersson,35.79,680,19
91,T92,T92,Tim Petrovic,35.8,537,15
92,T92,T92,Brett Quigley,35.8,537,15
93,94,94,Bob Tway,35.81,573,16
94,T95,T95,José Coceres,35.83,215,6
95,T95,T95,Brian Gay,35.83,645,18
96,T95,T95,Phillip Price,35.83,430,12
97,T95,T95,Kevin Sutherland,35.83,645,18
98,T99,T99,Carlos Franco,35.86,502,14
99,T99,T99,Corey Pavin,35.86,502,14
100,T99,T99,Rob Rashell,35.86,251,7
101,T102,T102,Jonathan Byrd,35.89,682,19
102,T102,T102,Tim Clark,35.89,682,19
103,T102,T102,J.L. Lewis,35.89,646,18
104,T102,T102,Kirk Triplett,35.89,323,9
105,T106,T106,Stewart Cink,35.9,718,20
106,T106,T106,Tom Gillis,35.9,359,10
107,108,108,Lee Janzen,35.91,395,11
108,109,109,Kevin Stadler,35.92,431,12
109,T110,T110,Aaron Baddeley,35.93,503,14
110,T110,T110,John Huston,35.93,503,14
