,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
96,T82,T82,Ryan Palmer,101,4.06,2091,515
97,T82,T82,Pat Perez,89,4.06,1951,481
98,T82,T82,Carl Pettersson,109,4.06,2213,545
99,T82,T82,Brett Quigley,96,4.06,1969,485
100,T82,T82,Tjaart van der Walt,56,4.06,1221,301
101,T82,T82,Jay Williamson,53,4.06,1113,274
102,T103,T103,Aaron Baddeley,84,4.07,1742,428
103,T103,T103,Craig Barlow,81,4.07,1632,401
104,T103,T103,Jonathan Byrd,103,4.07,2143,527
105,T103,T103,Ben Crane,78,4.07,1652,406
106,T103,T103,Luke Donald,67,4.07,1354,333
107,T103,T103,Mathias Grönberg,60,4.07,1303,320
108,T103,T103,Hunter Haas,83,4.07,1705,419
109,T103,T103,Jerry Kelly,101,4.07,2129,523
110,T103,T103,Bernhard Langer,67,4.07,1425,350
111,T103,T103,Tom Lehman,69,4.07,1465,360
112,T103,T103,Peter Lonard,85,4.07,1827,449
113,T103,T103,Kevin Na,88,4.07,1832,450
114,T103,T103,Joe Ogilvie,103,4.07,2140,526
115,T103,T103,Corey Pavin,77,4.07,1599,393
116,T103,T103,Tag Ridings,93,4.07,1924,473
117,T103,T103,Rory Sabbatini,81,4.07,1738,427
118,T103,T103,Chris Smith,93,4.07,1980,487
119,T103,T103,Steve Stricker,62,4.07,1364,335
120,T103,T103,Charles Warren,89,4.07,1851,455
121,T103,T103,Nick Watney,91,4.07,1908,469
122,T103,T103,Lee Westwood,50,4.07,1086,267
123,T103,T103,Mark Wilson,74,4.07,1489,366
124,T125,T125,Stuart Appleby,84,4.08,1777,436
125,T125,T125,Woody Austin,100,4.08,2160,529
126,T125,T125,Mark Brooks,72,4.08,1549,380
127,T125,T125,Tim Clark,92,4.08,1930,473
128,T125,T125,Steve Elkington,67,4.08,1457,357
129,T125,T125,Todd Fischer,99,4.08,2103,515
130,T125,T125,Carlos Franco,78,4.08,1639,402
131,T125,T125,Matt Gogel,78,4.08,1630,400
132,T125,T125,Todd Hamilton,94,4.08,1973,483
133,T125,T125,Mark Hensby,70,4.08,1525,374
134,T125,T125,John Huston,90,4.08,1848,453
135,T125,T125,Brendan Jones,81,4.08,1721,422
136,T125,T125,J.L. Lewis,98,4.08,2087,511
137,T125,T125,Jesper Parnevik,84,4.08,1737,426
138,T125,T125,Chris Riley,67,4.08,1367,335
139,T125,T125,Omar Uresti,84,4.08,1845,452
140,T125,T125,Duffy Waldorf,86,4.08,1746,428
141,T142,T142,Steve Allan,102,4.09,2137,523
142,T142,T142,Skip Kendall,80,4.09,1651,404
143,T142,T142,Neal Lancaster,95,4.09,2063,505
144,T142,T142,Steve Lowery,100,4.09,2061,504
145,T142,T142,Andrew Magee,82,4.09,1672,409
146,T147,T147,Stephen Ames,82,4.1,1758,429
147,T147,T147,Paul Azinger,66,4.1,1430,349
148,T147,T147,Rich Beem,66,4.1,1354,330
149,T147,T147,Robert Damron,89,4.1,1899,463
150,T147,T147,Robert Gamez,91,4.1,1946,475
151,T147,T147,Bill Glasson,54,4.1,1161,283
152,T147,T147,Jay Haas,54,4.1,1078,263
153,T147,T147,Matt Kuchar,60,4.1,1338,326
154,T147,T147,Franklin Langham,91,4.1,1903,464
155,T147,T147,Frank Lickliter II,100,4.1,2063,503
156,T147,T147,Larry Mize,54,4.1,1131,276
157,T147,T147,Mark O'Meara,66,4.1,1390,339
158,T147,T147,Rod Pampling,89,4.1,1921,468
159,T147,T147,Phillip Price,77,4.1,1536,375
160,T147,T147,Patrick Sheehan,114,4.1,2352,574
161,T162,T162,Chris Anderson,66,4.11,1352,329
162,T162,T162,Brian Bateman,98,4.11,2023,492
163,T162,T162,D.J. Brigman,76,4.11,1601,390
164,T162,T162,Alex Cejka,84,4.11,1755,427
165,T162,T162,Gavin Coles,70,4.11,1539,374
166,T162,T162,John Elliott,58,4.11,1230,299
167,T162,T162,Lee Janzen,75,4.11,1570,382
168,T162,T162,Brenden Pappas,51,4.11,1129,275
169,T162,T162,Tim Petrovic,97,4.11,2017,491
170,T162,T162,D.A. Points,94,4.11,1952,475
171,T162,T162,Kevin Stadler,96,4.11,1982,482
172,T173,T173,John Daly,78,4.12,1688,410
173,T173,T173,James Driscoll,73,4.12,1512,367
174,T173,T173,Paul Gow,78,4.12,1658,402
175,T173,T173,Jeff Hart,63,4.12,1338,325
176,T173,T173,Hank Kuehne,84,4.12,1738,422
177,T173,T173,Len Mattiace,86,4.12,1839,446
178,T173,T173,Ian Poulter,62,4.12,1257,305
179,T173,T173,Rob Rashell,65,4.12,1428,347
180,T181,T181,Danny Briggs,70,4.13,1487,360
181,T181,T181,Tom Byrum,83,4.13,1881,455
182,T181,T181,Ben Curtis,65,4.13,1385,335
183,T181,T181,Matt Davidson,53,4.13,1177,285
184,T181,T181,Glen Hnatiuk,59,4.13,1189,288
185,T181,T181,Steve Jones,56,4.13,1194,289
186,T181,T181,Thomas Levet,54,4.13,1213,294
187,T181,T181,Michael Long,72,4.13,1544,374
188,T181,T181,Mike Weir,71,4.13,1446,350
189,T181,T181,Charlie Wi,67,4.13,1418,343
190,T191,T191,Jim Carter,62,4.14,1332,322
191,T191,T191,Paul Claxton,79,4.14,1746,422
192,T191,T191,Bob Heintz,67,4.14,1483,358
193,T191,T191,Will MacKenzie,75,4.14,1614,390
194,T191,T191,Shaun Micheel,81,4.14,1692,409
195,196,196,Jason Allred,75,4.15,1595,384
196,T197,T197,Steve Flesch,90,4.16,1889,454
197,T197,T197,Dennis Paulson,63,4.16,1380,332
198,199,199,Padraig Harrington,50,4.18,1090,261
199,T200,T200,Scott Hend,75,4.19,1639,391
200,T200,T200,Hideto Tanihara,50,4.19,1080,258
201,202,202,Craig Perks,67,4.2,1439,343
