,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
119,T120,T120,Michael Allen,90,-75,4.74,1470
120,T120,T120,John Daly,78,-75,4.69,1220
121,T120,T120,Bob Heintz,67,-75,4.67,1140
122,T120,T120,Franklin Langham,91,-75,4.74,1455
123,T120,T120,Rocco Mediate,73,-75,4.69,1215
124,T120,T120,Pat Perez,89,-75,4.73,1400
125,T120,T120,Kenny Perry,82,-75,4.68,1155
126,T120,T120,Bob Tway,87,-75,4.72,1340
127,T128,T128,Alex Cejka,84,-74,4.73,1355
128,T128,T128,Stewart Cink,98,-74,4.74,1440
129,T128,T128,Tom Gillis,77,-74,4.72,1300
130,T128,T128,Scott Hend,75,-74,4.7,1240
131,T132,T132,Tom Byrum,83,-73,4.72,1310
132,T132,T132,Paul Gow,78,-73,4.7,1220
133,T132,T132,Hank Kuehne,84,-73,4.73,1365
134,T132,T132,Bernhard Langer,67,-73,4.66,1080
135,T132,T132,Charlie Wi,67,-73,4.68,1145
136,T137,T137,Glen Day,80,-72,4.72,1290
137,T137,T137,Steve Elkington,67,-72,4.66,1060
138,T137,T137,Mathias Grönberg,60,-72,4.61,935
139,T137,T137,Mark Hensby,70,-72,4.65,1025
140,T137,T137,Corey Pavin,77,-72,4.69,1175
141,142,142,Steve Stricker,62,-71,4.65,1025
142,143,143,Dennis Paulson,63,-70,4.68,1110
143,T144,T144,Justin Leonard,78,-69,4.68,1095
144,T144,T144,Rory Sabbatini,81,-69,4.7,1165
145,146,146,Doug Barron,70,-67,4.73,1225
146,T147,T147,Justin Bolli,65,-65,4.7,1075
147,T147,T147,John Cook,72,-65,4.71,1130
148,T147,T147,Tom Lehman,69,-65,4.69,1050
149,T147,T147,Mike Weir,71,-65,4.69,1060
150,T151,T151,Stephen Ames,82,-63,4.74,1200
151,T151,T151,Danny Briggs,70,-63,4.73,1175
152,T151,T151,Brenden Pappas,51,-63,4.64,865
153,T154,T154,Dan Forsman,52,-62,4.65,875
154,T154,T154,Mark Wilson,74,-62,4.75,1240
155,156,156,Chris Anderson,66,-61,4.72,1080
156,T157,T157,Luke Donald,67,-60,4.64,825
157,T157,T157,David Hearn,68,-60,4.74,1140
158,T157,T157,Skip Kendall,80,-60,4.78,1355
159,T157,T157,Jeff Maggert,79,-60,4.74,1170
160,T157,T157,Arron Oberholser,65,-60,4.7,995
161,T157,T157,Mario Tiziani,67,-60,4.73,1095
162,163,163,J.P. Hayes,63,-59,4.72,1040
163,T164,T164,Gavin Coles,70,-58,4.76,1190
164,T164,T164,José María Olazábal,55,-58,4.66,845
165,T166,T166,Jason Allred,75,-57,4.77,1235
166,T166,T166,Paul Azinger,66,-57,4.75,1140
167,T166,T166,Ian Poulter,62,-57,4.67,865
168,T169,T169,Richard Johnson,50,-56,4.66,825
169,T169,T169,Jay Williamson,53,-56,4.7,945
170,T171,T171,Glen Hnatiuk,59,-55,4.7,925
171,T171,T171,Roland Thatcher,75,-55,4.79,1290
172,173,173,Brent Geiberger,61,-54,4.71,945
173,174,174,Matt Gogel,78,-53,4.79,1275
174,T175,T175,Padraig Harrington,50,-52,4.66,765
175,T175,T175,Loren Roberts,54,-52,4.69,830
176,T177,T177,Matt Kuchar,60,-50,4.75,985
177,T177,T177,Tjaart van der Walt,56,-50,4.74,975
178,T179,T179,Jay Haas,54,-49,4.72,890
179,T179,T179,Freddie Jacobson,72,-49,4.78,1130
180,T179,T179,Len Mattiace,86,-49,4.83,1410
181,T182,T182,Rich Beem,66,-47,4.77,1010
182,T182,T182,Rob Rashell,65,-47,4.78,1060
183,184,184,Brad Faxon,75,-45,4.8,1140
184,185,185,Mark Brooks,72,-44,4.82,1235
185,186,186,Kirk Triplett,55,-42,4.76,885
186,T187,T187,Craig Perks,67,-41,4.81,1100
187,T187,T187,Chris Riley,67,-41,4.8,1035
188,T187,T187,Lee Westwood,50,-41,4.7,690
189,190,190,Matt Davidson,53,-40,4.77,885
190,191,191,Bradley Hughes,52,-39,4.77,865
191,192,192,John Elliott,58,-38,4.79,900
192,193,193,Steve Jones,56,-37,4.78,835
193,194,194,Larry Mize,54,-36,4.77,775
194,195,195,Jeff Hart,63,-35,4.83,1045
195,196,196,Jim Carter,62,-34,4.83,980
196,197,197,Hideto Tanihara,50,-33,4.79,795
197,T198,T198,Bill Glasson,54,-30,4.83,870
198,T198,T198,Mark O'Meara,66,-30,4.88,1200
199,200,200,Ben Curtis,65,-28,4.88,1130
200,201,201,Thomas Levet,54,-27,4.84,825
201,202,202,José Coceres,56,-18,4.9,910
