,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
165,T161,T161,Scott Hend,28
166,T161,T161,Mark Hensby,21
167,T161,T161,Mario Tiziani,23
168,T161,T161,Kirk Triplett,18
169,T161,T161,Tjaart van der Walt,19
170,T171,T171,Mark Brooks,28
171,T171,T171,Ernie Els,11
172,T171,T171,Paul Goydos,15
173,T171,T171,Jeff Hart,23
174,T171,T171,Michael Long,26
175,T171,T171,Mark O'Meara,21
176,T171,T171,"Wes Short, Jr.",16
177,T171,T171,Jay Williamson,16
178,T179,T179,Danny Briggs,29
179,T179,T179,José Coceres,22
180,T179,T179,Jay Haas,16
181,T179,T179,Ryan Moore,14
182,T179,T179,Brenden Pappas,15
183,T179,T179,Dennis Paulson,24
184,T185,T185,Darren Clarke,12
185,T185,T185,Ben Curtis,24
186,T185,T185,Padraig Harrington,15
187,T185,T185,Glen Hnatiuk,21
188,T189,T189,Bill Glasson,21
189,T189,T189,Len Mattiace,34
190,T189,T189,Chris Riley,25
191,T192,T192,Rich Beem,26
192,T192,T192,Jim Carter,25
193,T192,T192,Matt Kuchar,21
194,T192,T192,Ian Poulter,20
195,T192,T192,Mike Weir,23
196,T197,T197,Craig Bowden,15
197,T197,T197,Bradley Hughes,20
198,T197,T197,Nick Price,16
199,T200,T200,Jay Delsing,11
200,T200,T200,Craig Perks,27
201,T200,T200,Lee Westwood,15
202,T203,T203,John Elliott,25
203,T203,T203,Graeme McDowell,14
204,T203,T203,Larry Mize,18
205,T203,T203,Carl Paulson,13
206,T203,T203,Rob Rashell,25
207,T208,T208,Jason Allred,29
208,T208,T208,Steve Jones,20
209,T208,T208,Craig Parry,15
210,T211,T211,Bob Burns,15
211,T211,T211,Matt Davidson,20
212,T211,T211,David Peoples,12
213,214,214,Hideto Tanihara,20
214,T215,T215,Jason Gore,8
215,T215,T215,Thomas Levet,20
216,T215,T215,Spike McRoy,12
217,T218,T218,Richard Green,11
218,T218,T218,Spencer Levin,7
219,T218,T218,Nick O'Hern,13
220,T221,T221,Trevor Immelman,14
221,T221,T221,Peter Jacobsen,11
222,T223,T223,Ángel Cabrera,11
223,T223,T223,Bill Haas,6
224,T223,T223,David Howell,12
225,T223,T223,Per-Ulrik Johansson,7
226,T223,T223,Ian Leggatt,12
227,T223,T223,Craig Stadler,6
228,T223,T223,Garrett Willis,7
229,T230,T230,David Edwards,9
230,T230,T230,Danny Ellis,7
231,T230,T230,Robin Freeman,8
232,T230,T230,John Maginnes,17
233,T234,T234,Guy Boros,5
234,T234,T234,Mike Heinen,7
235,T234,T234,Colin Montgomerie,6
236,T234,T234,Scott Simpson,9
237,T234,T234,Andre Stolz,12
238,T234,T234,Esteban Toledo,7
239,T234,T234,Grant Waite,6
240,T241,T241,Michael Campbell,5
241,T241,T241,Donnie Hammond,3
242,T241,T241,Miguel Angel Jiménez,9
243,T241,T241,Tom Kite,12
244,T241,T241,Blaine McCallister,9
245,T241,T241,Paul McGinley,6
246,T241,T241,Scott Piercy,4
247,T241,T241,Michael Putnam,5
248,T249,T249,Thomas Bjørn,8
249,T249,T249,Paul Casey,10
250,T249,T249,Tripp Isenhour,7
251,T249,T249,John Morgan,11
252,T249,T249,Gene Sauers,7
253,T249,T249,Mike Springer,5
254,T249,T249,Jimmy Walker,9
255,T249,T249,Casey Wittenberg,9
256,T257,T257,Notah Begay III,11
257,T257,T257,Nick Faldo,5
258,T257,T257,David Frost,10
259,T257,T257,John Riegger,4
260,T257,T257,Henrik Stenson,4
261,T257,T257,Euan Walters,18
262,T263,T263,Michael Bradley,4
263,T263,T263,David Duval,20
264,T263,T263,"Jim Gallagher, Jr.",5
265,T263,T263,Brad Lardon,4
266,T263,T263,Sandy Lyle,4
267,T263,T263,Dicky Pride,5
268,T263,T263,Bob Sowards,7
269,T263,T263,Hal Sutton,10
270,T271,T271,Colby Beckstrom,2
271,T271,T271,Jaxon Brigman,2
272,T271,T271,Brad Fabel,1
273,T271,T271,Gavin Flint,1
274,T271,T271,Nick Gilliam,3
275,T271,T271,Matt Hendrix,1
276,T271,T271,Brian Henninger,2
277,T271,T271,Scott Hoch,2
278,T271,T271,Jason Knutzon,1
279,T271,T271,Wayne Levi,1
280,T271,T271,Steve Pate,9
281,T271,T271,Tom Scherrer,2
282,T271,T271,Chris Starkjohann,4
283,T271,T271,Toru Taniguchi,7
284,T271,T271,Y.E. Yang,4
285,T286,T286,Rich Barcelo,3
286,T286,T286,Erik Compton,1
287,T286,T286,Trevor Dodds,2
288,T286,T286,Nick Dougherty,6
289,T286,T286,Bradley Dredge,1
290,T286,T286,Scott Drummond,1
291,T286,T286,Scott Dunlap,3
292,T286,T286,Nick Flanagan,1
293,T286,T286,Michael Harris,2
294,T286,T286,P.H. Horgan III,2
295,T286,T286,Mike Hulbert,4
296,T286,T286,Simon Khan,1
297,T286,T286,Joel Kribel,2
298,T286,T286,David Lundstrom,2
299,T286,T286,Jim McGovern,2
300,T286,T286,Sean Murphy,3
301,T286,T286,Dave Rummells,2
302,T286,T286,Lloyd Saltman,1
303,T286,T286,Boyd Summerhays,8
304,T286,T286,Camilo Villegas,2
305,T286,T286,Brian Watts,7
306,T286,T286,Willie Wood,4
307,T308,T308,John Bickerton,1
308,T308,T308,Steven Bowditch,1
309,T308,T308,Ryan Brehm,1
310,T308,T308,Michael Clark II,2
311,T308,T308,Chris Couch,1
312,T308,T308,Bubba Dickerson,1
313,T308,T308,Ryan Dillon,1
314,T308,T308,Stephen Dodd,4
315,T308,T308,Simon Dyson,2
316,T308,T308,Kenneth Ferrie,3
317,T308,T308,Kelly Grunewald,1
318,T308,T308,Gary Hallberg,1
319,T308,T308,Peter Hanson,3
320,T308,T308,Tetsuji Hiratsuka,2
321,T308,T308,Gabriel Hjertstedt,3
322,T308,T308,Charley Hoffman,1
323,T308,T308,Yasuharu Imano,1
324,T308,T308,Maarten Lafeber,2
325,T308,T308,Paul Lawrie,1
326,T308,T308,Luke List,2
327,T308,T308,Steve Marino,1
328,T308,T308,Casey Martin,1
329,T308,T308,Dick Mast,3
330,T308,T308,James McLean,5
331,T308,T308,Edoardo Molinari,1
332,T308,T308,John Morse,2
333,T308,T308,Greg Norman,2
334,T308,T308,Ben Portie,1
335,T308,T308,Tom Purtzer,1
336,T308,T308,Eric Ramsay,1
337,T308,T308,Charl Schwartzel,4
338,T308,T308,Patrik Sjöland,1
339,T308,T308,Mike Small,2
340,T308,T308,Mike Standly,2
341,T308,T308,Graeme Storm,1
342,T308,T308,Kevin Streelman,2
343,T308,T308,Tadahiro Takayama,1
344,T308,T308,Peter Tomasulo,2
345,T308,T308,Tom Watson,2
346,T308,T308,Steve Webster,2
347,T308,T308,Don Yrene,2
348,T349,T349,Joe Affrunti,2
349,T349,T349,Steven Alker,1
350,T349,T349,Eric Axley,2
351,T349,T349,Peter Baker,1
352,T349,T349,Ahmad Bateman,1
353,T349,T349,Jim Benepe,2
354,T349,T349,"David Berganio, Jr.",1
355,T349,T349,Jay Don Blake,1
356,T349,T349,Brett Boner,1
357,T349,T349,Brad Bryant,1
358,T349,T349,George Burns,1
359,T349,T349,Steve Collins,1
360,T349,T349,Tim Conley,1
361,T349,T349,Clark Dennis,2
362,T349,T349,Joel Edwards,1
363,T349,T349,Rick Fehr,1
364,T349,T349,Alastair Forsyth,1
365,T349,T349,Hiroyuki Fujita,1
366,T349,T349,Keiichiro Fukabori,1
367,T349,T349,Stephen Gangluff,1
368,T349,T349,Ignacio Garrido,1
369,T349,T349,Kelly Gibson,2
370,T349,T349,Ken Green,5
371,T349,T349,Scott Gump,2
372,T349,T349,Kevin Hall,2
373,T349,T349,Soren Hansen,1
374,T349,T349,Jason Hartwick,1
375,T349,T349,Rick Heath,1
376,T349,T349,Peter Hedblom,1
377,T349,T349,S.K. Ho,3
378,T349,T349,J.B. Holmes,1
379,T349,T349,Keith Huber,1
380,T349,T349,Thongchai Jaidee,4
381,T349,T349,Kevin Johnson,1
382,T349,T349,Tom Kalinowski,1
383,T349,T349,Chris Kamin,1
384,T349,T349,Shingo Katayama,5
385,T349,T349,Troy Kelly,1
386,T349,T349,Kenny Knox,1
387,T349,T349,Roger Maltbie,1
388,T349,T349,Eric Manning,1
389,T349,T349,Jonathan Mathias,1
390,T349,T349,Mark McCumber,1
391,T349,T349,Billy McKay,1
392,T349,T349,Kelly Mitchum,5
393,T349,T349,Alan Morin,2
394,T349,T349,David Ogrin,2
395,T349,T349,Jay Overton,1
396,T349,T349,Jeff Overton,1
397,T349,T349,Aron Price,2
398,T349,T349,Matthew Richardson,1
399,T349,T349,Robert Rock,1
400,T349,T349,Curt Saathoff,1
401,T349,T349,Akio Sadakata,2
402,T349,T349,Wilhelm Schauman,1
403,T349,T349,Tino Schuster,1
404,T349,T349,Steve Scott,1
405,T349,T349,Matt Seppanen,1
406,T349,T349,Paul Sheehan,1
407,T349,T349,Marcel Siem,1
408,T349,T349,Geoffrey Sisk,1
409,T349,T349,David Smail,1
410,T349,T349,Brandt Snedeker,2
411,T349,T349,Paul Stankowski,1
412,T349,T349,Mark Tucker,1
413,T349,T349,Lanny Wadkins,1
414,T349,T349,Aaron Watkins,1
415,T349,T349,Steve Wheatcroft,2
416,T349,T349,Michelle Wie,2
417,T349,T349,Kyle Willmann,2
418,T349,T349,Simon Yates,1
