,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Scott Verplank,62.0,62,1
1,2,2,Kevin Stadler,64.0,64,1
2,T3,T3,Mark Calcavecchia,65.0,65,1
3,T3,T3,Jim Furyk,65.0,65,1
4,T5,T5,Daniel Chopra,66.0,66,1
5,T5,T5,Stewart Cink,66.0,66,1
6,T5,T5,Tim Petrovic,66.0,66,1
7,T5,T5,Patrick Sheehan,66.0,66,1
8,T5,T5,Jay Williamson,66.0,66,1
9,T10,T10,Fred Couples,68.0,68,1
10,T10,T10,Retief Goosen,68.0,68,1
11,T10,T10,Steve Jones,68.0,68,1
12,T10,T10,Franklin Langham,68.0,68,1
13,T10,T10,Phillip Price,68.0,68,1
14,T10,T10,Rory Sabbatini,68.0,68,1
15,T10,T10,Omar Uresti,68.0,136,2
16,T10,T10,Tjaart van der Walt,68.0,68,1
17,T10,T10,Lee Westwood,68.0,68,1
18,T19,T19,Bob Estes,68.5,137,2
19,T19,T19,John Huston,68.5,137,2
20,T19,T19,Jonathan Kaye,68.5,137,2
21,T19,T19,Billy Mayfair,68.5,137,2
22,T19,T19,Duffy Waldorf,68.5,137,2
23,T24,T24,Stephen Ames,69.0,69,1
24,T24,T24,Woody Austin,69.0,69,1
25,T24,T24,Matt Gogel,69.0,69,1
26,T24,T24,Jay Haas,69.0,69,1
27,T24,T24,Justin Leonard,69.0,69,1
28,T24,T24,Steve Lowery,69.0,69,1
29,T24,T24,José María Olazábal,69.0,69,1
30,T31,T31,Marco Dawson,69.5,139,2
31,T31,T31,Brenden Pappas,69.5,139,2
32,T31,T31,Carl Pettersson,69.5,139,2
33,T31,T31,Mark Wilson,69.5,139,2
34,T35,T35,Tommy Armour III,70.0,280,4
35,T35,T35,Brian Bateman,70.0,210,3
36,T35,T35,Olin Browne,70.0,210,3
37,T35,T35,Jonathan Byrd,70.0,70,1
38,T35,T35,Chad Campbell,70.0,70,1
39,T35,T35,John Elliott,70.0,70,1
40,T35,T35,Bob Heintz,70.0,140,2
41,T35,T35,Kent Jones,70.0,210,3
42,T35,T35,Shigeki Maruyama,70.0,70,1
43,T35,T35,Craig Perks,70.0,140,2
44,T35,T35,Jeff Sluman,70.0,140,2
45,T35,T35,Bob Tway,70.0,70,1
46,T47,T47,Aaron Baddeley,70.5,141,2
47,T47,T47,Bart Bryant,70.5,141,2
48,T47,T47,John Senden,70.5,141,2
49,T47,T47,Vaughn Taylor,70.5,141,2
50,T51,T51,Steve Allan,71.0,142,2
51,T51,T51,Robert Allenby,71.0,71,1
52,T51,T51,Chris Anderson,71.0,142,2
53,T51,T51,Stuart Appleby,71.0,71,1
54,T51,T51,D.J. Brigman,71.0,71,1
55,T51,T51,Tom Gillis,71.0,71,1
56,T51,T51,Todd Hamilton,71.0,71,1
57,T51,T51,Padraig Harrington,71.0,142,2
58,T51,T51,Charles Howell III,71.0,71,1
59,T51,T51,Scott McCarron,71.0,142,2
60,T51,T51,Dennis Paulson,71.0,71,1
61,T51,T51,Brett Quigley,71.0,71,1
62,T51,T51,Nick Watney,71.0,71,1
63,T51,T51,Mike Weir,71.0,71,1
64,65,65,Glen Day,71.33,214,3
65,T66,T66,Billy Andrade,71.5,143,2
66,T66,T66,Ben Curtis,71.5,143,2
67,T66,T66,Dan Forsman,71.5,143,2
68,T66,T66,Skip Kendall,71.5,143,2
69,T66,T66,Hank Kuehne,71.5,143,2
70,T66,T66,Peter Lonard,71.5,143,2
71,T66,T66,Jeff Maggert,71.5,143,2
72,T66,T66,Chris Smith,71.5,143,2
73,74,74,J.L. Lewis,71.67,215,3
74,75,75,Brent Geiberger,71.75,287,4
75,T76,T76,Justin Bolli,72.0,72,1
76,T76,T76,Danny Briggs,72.0,72,1
77,T76,T76,Todd Fischer,72.0,72,1
78,T76,T76,Paul Gow,72.0,144,2
79,T76,T76,Bradley Hughes,72.0,72,1
80,T76,T76,Jerry Kelly,72.0,72,1
81,T76,T76,Shaun Micheel,72.0,72,1
82,T76,T76,Ryan Palmer,72.0,144,2
83,T76,T76,Corey Pavin,72.0,144,2
84,T76,T76,Hidemichi Tanaka,72.0,72,1
85,T76,T76,Charles Warren,72.0,72,1
86,87,87,Mark O'Meara,72.33,217,3
87,T88,T88,Gavin Coles,72.5,145,2
88,T88,T88,Carlos Franco,72.5,145,2
89,T88,T88,Andrew Magee,72.5,145,2
90,91,91,Jeff Hart,72.67,218,3
91,T92,T92,Michael Allen,73.0,73,1
92,T92,T92,Tom Byrum,73.0,73,1
93,T92,T92,Alex Cejka,73.0,73,1
94,T92,T92,Matt Davidson,73.0,73,1
95,T92,T92,Hunter Haas,73.0,73,1
96,T92,T92,Dudley Hart,73.0,73,1
97,T92,T92,Joe Ogilvie,73.0,73,1
98,T92,T92,D.A. Points,73.0,73,1
99,T100,T100,Jason Bohn,73.5,147,2
100,T100,T100,Freddie Jacobson,73.5,147,2
101,T100,T100,Michael Long,73.5,147,2
102,T100,T100,Kevin Na,73.5,147,2
103,T100,T100,Joey Sindelar,73.5,294,4
104,T100,T100,Dean Wilson,73.5,147,2
105,T106,T106,Brian Gay,74.0,222,3
106,T106,T106,J.J. Henry,74.0,74,1
107,T106,T106,Brendan Jones,74.0,74,1
108,T106,T106,Bernhard Langer,74.0,74,1
109,T106,T106,Arron Oberholser,74.0,74,1
110,T106,T106,John Rollins,74.0,74,1
111,T106,T106,Charlie Wi,74.0,74,1
112,113,113,Greg Owen,74.25,297,4
113,T114,T114,Steve Flesch,74.5,149,2
114,T114,T114,Robert Gamez,74.5,149,2
115,T114,T114,Tom Lehman,74.5,149,2
116,T114,T114,Roland Thatcher,74.5,149,2
117,118,118,Hunter Mahan,74.67,224,3
118,T119,T119,Mark Brooks,75.0,75,1
119,T119,T119,Fred Funk,75.0,75,1
120,T119,T119,Pat Perez,75.0,75,1
121,T119,T119,Rob Rashell,75.0,75,1
122,T119,T119,Mario Tiziani,75.0,75,1
123,T119,T119,Bo Van Pelt,75.0,75,1
124,T119,T119,Tiger Woods,75.0,75,1
125,T126,T126,Robert Damron,76.0,76,1
126,T126,T126,Chris DiMarco,76.0,76,1
127,T126,T126,Mark Hensby,76.0,152,2
128,129,129,Ted Purdy,76.5,306,4
129,130,130,John Daly,77.5,155,2
130,T131,T131,Harrison Frazar,78.0,78,1
131,T131,T131,Len Mattiace,78.0,78,1
132,133,133,J.P. Hayes,78.5,157,2
133,T134,T134,Craig Barlow,79.0,79,1
134,T134,T134,Tag Ridings,79.0,79,1
135,T134,T134,Justin Rose,79.0,79,1
136,T137,T137,Jim Carter,80.0,80,1
137,T137,T137,Ryuji Imada,80.0,80,1
138,T137,T137,Frank Lickliter II,80.0,160,2
139,T140,T140,Cameron Beckman,82.0,82,1
140,T140,T140,José Coceres,82.0,82,1
141,142,142,Scott Hend,83.0,83,1
