,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
162,T160,T160,Shaun Micheel,81,4.77,672,141
163,T160,T160,Rob Rashell,65,4.77,515,108
164,T160,T160,Jeff Sluman,94,4.77,791,166
165,T166,T166,Stephen Ames,82,4.78,612,128
166,T166,T166,Rich Beem,66,4.78,502,105
167,T166,T166,Brent Geiberger,61,4.78,492,103
168,T166,T166,Brenden Pappas,51,4.78,387,81
169,T166,T166,Tjaart van der Walt,56,4.78,435,91
170,T171,T171,Michael Allen,90,4.79,685,143
171,T171,T171,Matt Davidson,53,4.79,417,87
172,T171,T171,Jay Haas,54,4.79,441,92
173,T171,T171,Will MacKenzie,75,4.79,584,122
174,T171,T171,Len Mattiace,86,4.79,676,141
175,T171,T171,Mario Tiziani,67,4.79,527,110
176,T177,T177,Olin Browne,99,4.8,759,158
177,T177,T177,John Elliott,58,4.8,451,94
178,T177,T177,Bill Glasson,54,4.8,394,82
179,T177,T177,Scott Hend,75,4.8,600,125
180,T177,T177,Steve Jones,56,4.8,422,88
181,T177,T177,Matt Kuchar,60,4.8,456,95
182,T177,T177,Craig Perks,67,4.8,533,111
183,T177,T177,Hidemichi Tanaka,106,4.8,845,176
184,T185,T185,Bradley Hughes,52,4.81,399,83
185,T185,T185,Larry Mize,54,4.81,351,73
186,T185,T185,Kirk Triplett,55,4.81,438,91
187,T188,T188,Jim Carter,62,4.82,477,99
188,T188,T188,J.P. Hayes,63,4.82,496,103
189,190,190,Matt Gogel,78,4.83,628,130
190,T191,T191,Mark Brooks,72,4.85,592,122
191,T191,T191,Rory Sabbatini,81,4.85,592,122
192,T193,T193,Gavin Coles,70,4.86,578,119
193,T193,T193,Skip Kendall,80,4.86,670,138
194,T193,T193,Chris Riley,67,4.86,535,110
195,196,196,Stewart Cink,98,4.88,737,151
196,T197,T197,Ben Curtis,65,4.89,587,120
197,T197,T197,Mark O'Meara,66,4.89,592,121
198,199,199,Hideto Tanihara,50,4.9,387,79
199,200,200,Jeff Hart,63,4.91,506,103
200,201,201,Brad Faxon,75,4.92,556,113
201,202,202,Thomas Levet,54,4.96,417,84
