,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
0,T1,T1,Jim Furyk,94,-12,2.97,1113
1,T1,T1,Corey Pavin,77,-12,2.96,888
2,3,3,Loren Roberts,54,-11,2.95,642
3,4,4,Chad Campbell,95,-9,2.98,1104
4,T5,T5,Ben Crane,78,-6,2.98,918
5,T5,T5,Kirk Triplett,55,-6,2.97,627
6,7,7,Brad Faxon,75,-4,2.99,846
7,8,8,Luke Donald,67,-3,2.99,699
8,9,9,Stewart Cink,98,-2,2.99,1074
9,10,10,Bill Glasson,54,-1,3.0,633
10,11,11,Bart Bryant,91,1,3.0,1080
11,T12,T12,Phillip Price,77,3,3.01,897
12,T12,T12,Mark Wilson,74,3,3.01,861
13,14,14,Jeff Hart,63,4,3.02,747
14,15,15,Bob Estes,92,5,3.01,1128
15,T16,T16,Stephen Ames,82,6,3.02,942
16,T16,T16,Olin Browne,99,6,3.02,1173
17,T16,T16,Brenden Pappas,51,6,3.03,615
18,T16,T16,Kenny Perry,82,6,3.02,951
19,T16,T16,Heath Slocum,103,6,3.01,1203
20,T21,T21,Mathias Grönberg,60,7,3.03,711
21,T21,T21,Bob Heintz,67,7,3.03,813
22,T21,T21,Jerry Kelly,101,7,3.02,1209
23,T24,T24,Carlos Franco,78,8,3.03,918
24,T24,T24,Justin Rose,99,8,3.02,1158
25,T26,T26,Larry Mize,54,9,3.04,609
26,T26,T26,Jay Williamson,53,9,3.04,645
27,T28,T28,Tom Byrum,83,10,3.03,999
28,T28,T28,Tom Lehman,69,10,3.04,795
29,T28,T28,José María Olazábal,55,10,3.05,615
30,T28,T28,Tiger Woods,76,10,3.04,852
31,T32,T32,Arjun Atwal,65,11,3.04,795
32,T32,T32,Dudley Hart,84,11,3.03,1014
33,T32,T32,Hidemichi Tanaka,106,11,3.03,1248
34,T35,T35,Gavin Coles,70,12,3.04,843
35,T35,T35,J.P. Hayes,63,12,3.05,771
36,T35,T35,Richard Johnson,50,12,3.06,615
37,T35,T35,Matt Kuchar,60,12,3.05,735
38,T35,T35,Arron Oberholser,65,12,3.05,771
39,T35,T35,Pat Perez,89,12,3.03,1053
40,T35,T35,Kevin Sutherland,89,12,3.03,1053
41,T42,T42,Jeff Brehaut,71,13,3.05,825
42,T42,T42,Mark O'Meara,66,13,3.05,792
43,T44,T44,Doug Barron,70,14,3.05,849
44,T44,T44,Fred Funk,102,14,3.03,1221
45,T44,T44,Retief Goosen,71,14,3.06,708
46,T44,T44,Kent Jones,99,14,3.04,1191
47,T44,T44,Steve Lowery,100,14,3.04,1167
48,T44,T44,Carl Pettersson,109,14,3.03,1290
49,T44,T44,Rory Sabbatini,81,14,3.05,933
50,T44,T44,Mario Tiziani,67,14,3.05,795
51,T52,T52,Bernhard Langer,67,15,3.06,798
52,T52,T52,Stephen Leaney,89,15,3.04,1062
53,T52,T52,Justin Leonard,78,15,3.05,882
54,T55,T55,Robert Allenby,95,16,3.05,1053
55,T55,T55,Jason Bohn,91,16,3.04,1119
56,T55,T55,Glen Day,80,16,3.05,951
57,T55,T55,Steve Elkington,67,16,3.06,828
58,T55,T55,Todd Fischer,99,16,3.04,1185
59,T55,T55,Hunter Haas,83,16,3.05,957
60,T55,T55,Padraig Harrington,50,16,3.08,576
61,T55,T55,Glen Hnatiuk,59,16,3.07,675
62,T55,T55,Shigeki Maruyama,99,16,3.04,1176
63,T55,T55,Hideto Tanihara,50,16,3.08,591
64,T65,T65,Robert Gamez,91,17,3.05,1125
65,T65,T65,Tim Herron,100,17,3.04,1197
66,T65,T65,Phil Mickelson,81,17,3.06,873
67,T65,T65,Vijay Singh,111,17,3.04,1281
68,T65,T65,Darron Stiles,78,17,3.06,921
69,T65,T65,Steve Stricker,62,17,3.07,753
70,T65,T65,Scott Verplank,87,17,3.05,1026
71,T65,T65,Duffy Waldorf,86,17,3.05,972
