,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
70,T69,T69,J.J. Henry,70.8,708,10
71,T69,T69,Arron Oberholser,70.8,354,5
72,73,73,Steve Allan,70.82,779,11
73,74,74,Stephen Ames,70.86,496,7
74,75,75,Daniel Chopra,70.89,638,9
75,76,76,Rocco Mediate,70.9,709,10
76,T77,T77,Tim Clark,71.0,426,6
77,T77,T77,Matt Davidson,71.0,142,2
78,T77,T77,John Elliott,71.0,284,4
79,T77,T77,Padraig Harrington,71.0,426,6
80,T77,T77,Pat Perez,71.0,568,8
81,T77,T77,Patrick Sheehan,71.0,568,8
82,83,83,Billy Mayfair,71.11,640,9
83,84,84,Paul Azinger,71.14,498,7
84,T85,T85,Todd Fischer,71.17,427,6
85,T85,T85,Joey Sindelar,71.17,427,6
86,87,87,Michael Long,71.2,356,5
87,88,88,Brad Faxon,71.22,641,9
88,T89,T89,Olin Browne,71.25,570,8
89,T89,T89,Hunter Mahan,71.25,570,8
90,T89,T89,Chris Riley,71.25,285,4
91,T92,T92,Justin Leonard,71.29,499,7
92,T92,T92,John Rollins,71.29,499,7
93,T94,T94,Billy Andrade,71.33,856,12
94,T94,T94,Gavin Coles,71.33,214,3
95,96,96,Scott Gutschewski,71.36,785,11
96,T97,T97,Skip Kendall,71.38,571,8
97,T97,T97,Steve Stricker,71.38,571,8
98,T99,T99,Craig Barlow,71.4,357,5
99,T99,T99,José María Olazábal,71.4,357,5
100,T101,T101,Chad Campbell,71.43,500,7
101,T101,T101,Tim Herron,71.43,500,7
102,T101,T101,Shigeki Maruyama,71.43,500,7
103,T101,T101,Chris Smith,71.43,500,7
104,105,105,Fred Funk,71.45,786,11
105,T106,T106,Woody Austin,71.5,429,6
106,T106,T106,Jonathan Byrd,71.5,572,8
107,T106,T106,Scott Hend,71.5,715,10
108,T106,T106,Franklin Langham,71.5,572,8
109,T106,T106,Dennis Paulson,71.5,715,10
110,T106,T106,Carl Pettersson,71.5,572,8
111,T106,T106,Mario Tiziani,71.5,429,6
112,T106,T106,Charlie Wi,71.5,429,6
113,T114,T114,Mark O'Meara,71.57,501,7
114,T114,T114,Rory Sabbatini,71.57,501,7
115,116,116,Larry Mize,71.6,358,5
116,117,117,Tommy Armour III,71.63,573,8
117,T118,T118,Tag Ridings,71.67,430,6
118,T118,T118,Nick Watney,71.67,645,9
119,T120,T120,John Daly,71.71,502,7
120,T120,T120,Jeff Hart,71.71,502,7
121,T120,T120,Kent Jones,71.71,502,7
122,T120,T120,Bernhard Langer,71.71,502,7
123,T124,T124,Briny Baird,71.75,574,8
124,T124,T124,D.J. Brigman,71.75,574,8
125,T124,T124,Jim Carter,71.75,574,8
126,T124,T124,Kirk Triplett,71.75,287,4
127,T128,T128,Carlos Franco,71.8,359,5
128,T128,T128,Will MacKenzie,71.8,359,5
129,T130,T130,Brendan Jones,71.88,575,8
130,T130,T130,Phillip Price,71.88,575,8
131,132,132,Brett Quigley,71.89,647,9
132,T133,T133,Mark Calcavecchia,72.0,360,5
133,T133,T133,Richard Johnson,72.0,144,2
134,T133,T133,Davis Love III,72.0,648,9
135,T133,T133,D.A. Points,72.0,648,9
136,T133,T133,Justin Rose,72.0,576,8
137,T133,T133,Vaughn Taylor,72.0,432,6
138,139,139,Freddie Jacobson,72.11,649,9
139,T140,T140,Ben Curtis,72.14,505,7
140,T140,T140,Glen Hnatiuk,72.14,505,7
141,T142,T142,Bob Heintz,72.17,433,6
142,T142,T142,Jerry Kelly,72.17,433,6
143,T142,T142,Lee Westwood,72.17,433,6
144,T145,T145,Chris DiMarco,72.2,361,5
145,T145,T145,Bob Estes,72.2,361,5
146,T145,T145,Steve Flesch,72.2,361,5
147,T145,T145,David Toms,72.2,361,5
148,T149,T149,John Huston,72.22,650,9
149,T149,T149,Joey Snyder III,72.22,650,9
150,T151,T151,Alex Cejka,72.25,578,8
151,T151,T151,Tom Lehman,72.25,578,8
152,T151,T151,Jay Williamson,72.25,289,4
153,154,154,Brian Gay,72.29,506,7
154,155,155,Neal Lancaster,72.3,723,10
155,T156,T156,Steve Jones,72.33,217,3
156,T156,T156,J.L. Lewis,72.33,217,3
157,T158,T158,Stuart Appleby,72.38,579,8
158,T158,T158,Robert Gamez,72.38,579,8
159,T158,T158,Stephen Leaney,72.38,579,8
160,T161,T161,Brian Davis,72.4,362,5
161,T161,T161,Kevin Na,72.4,724,10
162,T161,T161,Roland Thatcher,72.4,362,5
163,164,164,Shaun Micheel,72.43,507,7
164,T165,T165,Jason Allred,72.5,580,8
165,T165,T165,Danny Briggs,72.5,725,10
166,T165,T165,Steve Elkington,72.5,290,4
167,T165,T165,J.P. Hayes,72.5,435,6
168,T165,T165,Charles Warren,72.5,435,6
169,T170,T170,Lee Janzen,72.63,581,8
170,T170,T170,Zach Johnson,72.63,581,8
171,T172,T172,Bradley Hughes,72.67,218,3
172,T172,T172,Corey Pavin,72.67,218,3
173,T174,T174,Chris Anderson,72.75,291,4
174,T174,T174,Steve Lowery,72.75,291,4
175,T174,T174,Andrew Magee,72.75,291,4
176,T174,T174,Hideto Tanihara,72.75,291,4
177,T178,T178,Paul Claxton,72.83,437,6
178,T178,T178,Len Mattiace,72.83,437,6
179,T178,T178,Greg Owen,72.83,437,6
180,T178,T178,Tim Petrovic,72.83,437,6
181,T178,T178,Scott Verplank,72.83,437,6
182,183,183,Doug Barron,72.88,583,8
183,184,184,Frank Lickliter II,72.89,656,9
184,T185,T185,Bill Glasson,73.0,146,2
185,T185,T185,Hunter Haas,73.0,584,8
186,T185,T185,Mark Wilson,73.0,219,3
187,188,188,Rob Rashell,73.11,658,9
188,189,189,Robert Damron,73.13,585,8
189,190,190,John Cook,73.14,512,7
190,191,191,Jay Haas,73.17,439,6
191,192,192,Jonathan Kaye,73.2,366,5
192,193,193,Rich Beem,73.25,293,4
193,194,194,José Coceres,73.33,220,3
194,195,195,Glen Day,73.43,514,7
195,196,196,Matt Kuchar,73.5,294,4
196,T197,T197,Kevin Sutherland,73.8,369,5
197,T197,T197,Mike Weir,73.8,369,5
198,199,199,Craig Perks,74.0,296,4
199,200,200,Justin Bolli,74.17,445,6
200,201,201,Thomas Levet,74.2,371,5
201,202,202,Tjaart van der Walt,75.33,226,3
