,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,76,3.9,859,220
1,2,2,David Toms,87,3.92,1401,357
2,3,3,Phil Mickelson,81,3.94,1313,333
3,4,4,Jim Furyk,94,3.95,1608,407
4,5,5,Dudley Hart,84,3.96,1578,398
5,T6,T6,Richard Johnson,50,3.97,837,211
6,T6,T6,Kenny Perry,82,3.97,1297,327
7,T6,T6,Justin Rose,99,3.97,1910,481
8,T9,T9,Luke Donald,67,3.98,1267,318
9,T9,T9,Davis Love III,80,3.98,1389,349
10,T9,T9,Vijay Singh,111,3.98,1563,393
11,T12,T12,Stuart Appleby,84,3.99,1350,338
12,T12,T12,Dan Forsman,52,3.99,1108,278
13,T12,T12,Tim Herron,100,3.99,2141,537
14,T12,T12,Charles Howell III,95,3.99,1861,467
15,T12,T12,Ryuji Imada,78,3.99,1740,436
16,T12,T12,Justin Leonard,78,3.99,1400,351
17,T12,T12,Adam Scott,72,3.99,1306,327
18,T19,T19,Doug Barron,70,4.0,1501,375
19,T19,T19,Olin Browne,99,4.0,1920,480
20,T19,T19,Bart Bryant,91,4.0,1914,479
21,T19,T19,José Coceres,56,4.0,1056,264
22,T19,T19,Hunter Haas,83,4.0,1730,432
23,T19,T19,Tom Lehman,69,4.0,1544,386
24,T19,T19,Shigeki Maruyama,99,4.0,2061,515
25,T19,T19,Geoff Ogilvy,97,4.0,1857,464
26,T19,T19,John Senden,101,4.0,2326,582
27,T19,T19,Dean Wilson,86,4.0,1593,398
28,T29,T29,Briny Baird,98,4.01,2169,541
29,T29,T29,Mark Calcavecchia,92,4.01,2248,560
30,T29,T29,Daniel Chopra,108,4.01,2435,607
31,T29,T29,Brad Faxon,75,4.01,1513,377
32,T29,T29,Billy Mayfair,114,4.01,2362,589
33,T29,T29,Rocco Mediate,73,4.01,1679,419
34,T29,T29,Tom Pernice Jr.,111,4.01,2425,605
35,T29,T29,Bo Van Pelt,112,4.01,2472,616
36,T37,T37,Jason Bohn,91,4.02,1698,422
37,T37,T37,Jeff Brehaut,71,4.02,1302,324
38,T37,T37,Chris DiMarco,83,4.02,1474,367
39,T37,T37,Steve Elkington,67,4.02,1460,363
40,T37,T37,Harrison Frazar,105,4.02,2005,499
41,T37,T37,Sergio Garcia,73,4.02,1062,264
42,T37,T37,Mathias Grönberg,60,4.02,1170,291
43,T37,T37,Scott Gutschewski,86,4.02,2024,504
44,T37,T37,J.J. Henry,102,4.02,2319,577
45,T37,T37,José María Olazábal,55,4.02,1045,260
46,T37,T37,Greg Owen,84,4.02,1398,348
47,T37,T37,Ryan Palmer,101,4.02,2263,563
48,T37,T37,Jesper Parnevik,84,4.02,1828,455
49,T37,T37,Scott Verplank,87,4.02,1768,440
50,T51,T51,Stewart Cink,98,4.03,2050,509
51,T51,T51,Marco Dawson,82,4.03,1850,459
52,T51,T51,Bob Estes,92,4.03,2301,571
53,T51,T51,Kent Jones,99,4.03,2221,551
54,T51,T51,Stephen Leaney,89,4.03,1769,439
55,T51,T51,Arron Oberholser,65,4.03,1161,288
56,T51,T51,Brett Quigley,96,4.03,1884,468
57,T51,T51,Jeff Sluman,94,4.03,2057,510
58,T51,T51,Chris Smith,93,4.03,1765,438
59,T51,T51,Joey Snyder III,102,4.03,2274,564
60,T51,T51,Kevin Sutherland,89,4.03,1962,487
61,T51,T51,D.J. Trahan,81,4.03,1612,400
62,T51,T51,Bob Tway,87,4.03,1780,442
63,T64,T64,Tommy Armour III,103,4.04,2481,614
64,T64,T64,Arjun Atwal,65,4.04,1543,382
65,T64,T64,Paul Azinger,66,4.04,1589,393
66,T64,T64,Craig Barlow,81,4.04,1685,417
67,T64,T64,Justin Bolli,65,4.04,1516,375
68,T64,T64,Alex Cejka,84,4.04,1820,451
69,T64,T64,Fred Couples,72,4.04,1610,399
70,T64,T64,Hunter Mahan,103,4.04,2337,579
71,T64,T64,Mark O'Meara,66,4.04,1456,360
72,T64,T64,Pat Perez,89,4.04,1816,450
73,T64,T64,Carl Pettersson,109,4.04,2187,542
74,T64,T64,John Rollins,97,4.04,2089,517
75,T64,T64,Hidemichi Tanaka,106,4.04,2381,590
76,T64,T64,Roland Thatcher,75,4.04,1465,363
77,T64,T64,Nick Watney,91,4.04,1921,475
78,T64,T64,Charlie Wi,67,4.04,1443,357
79,T80,T80,Woody Austin,100,4.05,2205,544
80,T80,T80,Cameron Beckman,96,4.05,2039,503
81,T80,T80,Chad Campbell,95,4.05,2091,516
82,T80,T80,Tim Clark,92,4.05,1801,445
83,T80,T80,John Cook,72,4.05,1623,401
84,T80,T80,Brian Davis,75,4.05,1666,411
85,T80,T80,Steve Flesch,90,4.05,1849,456
86,T80,T80,Carlos Franco,78,4.05,1571,388
87,T80,T80,Fred Funk,102,4.05,2464,609
88,T80,T80,Brian Gay,101,4.05,2111,521
89,T80,T80,J.P. Hayes,63,4.05,1336,330
90,T80,T80,Freddie Jacobson,72,4.05,1231,304
91,T80,T80,Zach Johnson,96,4.05,2051,507
92,T80,T80,Steve Lowery,100,4.05,2085,515
93,T80,T80,Patrick Sheehan,114,4.05,2570,634
94,T80,T80,Joey Sindelar,104,4.05,2060,509
95,T80,T80,Heath Slocum,103,4.05,2404,594
96,T80,T80,Tjaart van der Walt,56,4.05,1350,333
97,T80,T80,Duffy Waldorf,86,4.05,1893,467
98,T80,T80,Brett Wetterich,76,4.05,1501,371
99,T100,T100,Robert Allenby,95,4.06,1990,490
100,T100,T100,Billy Andrade,83,4.06,1674,412
101,T100,T100,Brian Bateman,98,4.06,2125,523
102,T100,T100,Jonathan Byrd,103,4.06,2442,602
103,T100,T100,John Daly,78,4.06,1554,383
104,T100,T100,Matt Gogel,78,4.06,1752,431
105,T100,T100,Brandt Jobe,96,4.06,2178,536
106,T100,T100,Jonathan Kaye,77,4.06,1681,414
107,T100,T100,Jerry Kelly,101,4.06,2072,510
108,T100,T100,Skip Kendall,80,4.06,1805,445
109,T100,T100,Neal Lancaster,95,4.06,2272,560
110,T100,T100,Bernhard Langer,67,4.06,1376,339
111,T100,T100,Andrew Magee,82,4.06,1650,406
112,T100,T100,Sean O'Hair,103,4.06,2367,583
113,T100,T100,Joe Ogilvie,103,4.06,2280,562
114,T100,T100,Ted Purdy,122,4.06,2794,688
115,T100,T100,Tag Ridings,93,4.06,1864,459
116,T100,T100,Loren Roberts,54,4.06,1063,262
117,T100,T100,Darron Stiles,78,4.06,1546,381
118,T100,T100,Vaughn Taylor,99,4.06,2174,536
119,T100,T100,Mario Tiziani,67,4.06,1583,390
120,T100,T100,Jay Williamson,53,4.06,1137,280
121,T122,T122,Paul Claxton,79,4.07,1813,445
122,T122,T122,Ben Crane,78,4.07,1570,386
123,T122,T122,Robert Gamez,91,4.07,2167,532
124,T122,T122,Retief Goosen,71,4.07,1236,304
125,T122,T122,Bob Heintz,67,4.07,1377,338
126,T122,T122,Glen Hnatiuk,59,4.07,1332,327
127,T122,T122,John Huston,90,4.07,1822,448
128,T122,T122,Matt Kuchar,60,4.07,1210,297
129,T122,T122,Peter Lonard,85,4.07,1767,434
130,T122,T122,Kevin Na,88,4.07,1639,403
131,T122,T122,D.A. Points,94,4.07,1975,485
132,T122,T122,Phillip Price,77,4.07,1805,443
133,T122,T122,Steve Stricker,62,4.07,1350,332
134,T122,T122,Omar Uresti,84,4.07,2094,514
135,T122,T122,Lee Westwood,50,4.07,944,232
136,T137,T137,Michael Allen,90,4.08,2233,547
137,T137,T137,Jason Allred,75,4.08,1636,401
138,T137,T137,Stephen Ames,82,4.08,2015,494
139,T137,T137,Tom Byrum,83,4.08,1946,477
140,T137,T137,Glen Day,80,4.08,1766,433
141,T137,T137,Tom Gillis,77,4.08,1623,398
142,T137,T137,Lucas Glover,88,4.08,2046,501
143,T137,T137,Jay Haas,54,4.08,1066,261
144,T137,T137,Todd Hamilton,94,4.08,2071,507
145,T137,T137,Bradley Hughes,52,4.08,1254,307
146,T137,T137,Franklin Langham,91,4.08,1944,477
147,T137,T137,J.L. Lewis,98,4.08,2193,538
148,T137,T137,Frank Lickliter II,100,4.08,2156,528
149,T137,T137,Rod Pampling,89,4.08,1987,487
150,T137,T137,Corey Pavin,77,4.08,1504,369
151,T137,T137,Tim Petrovic,97,4.08,2020,495
152,T153,T153,Aaron Baddeley,84,4.09,1739,425
153,T153,T153,K.J. Choi,78,4.09,1509,369
154,T153,T153,Robert Damron,89,4.09,2108,515
155,T153,T153,Joe Durant,81,4.09,1738,425
156,T153,T153,Brendan Jones,81,4.09,1811,443
157,T153,T153,Will MacKenzie,75,4.09,1724,422
158,T153,T153,Scott McCarron,78,4.09,1653,404
159,T153,T153,Brenden Pappas,51,4.09,1207,295
160,T153,T153,Rory Sabbatini,81,4.09,1756,429
161,T153,T153,Kevin Stadler,96,4.09,2028,496
162,T163,T163,Chris Anderson,66,4.1,1252,305
163,T163,T163,Danny Briggs,70,4.1,1381,337
164,T163,T163,Gavin Coles,70,4.1,1639,400
165,T163,T163,David Hearn,68,4.1,1607,392
166,T163,T163,Jeff Maggert,79,4.1,1652,403
167,T163,T163,Chris Riley,67,4.1,1496,365
168,T163,T163,Charles Warren,89,4.1,1945,474
169,T163,T163,Mike Weir,71,4.1,1548,378
170,T163,T163,Mark Wilson,74,4.1,1408,343
171,T172,T172,Matt Davidson,53,4.11,1270,309
172,T172,T172,Todd Fischer,99,4.11,2117,515
173,T172,T172,Brent Geiberger,61,4.11,1279,311
174,T172,T172,Padraig Harrington,50,4.11,1048,255
175,T172,T172,Jeff Hart,63,4.11,1340,326
176,T172,T172,Hank Kuehne,84,4.11,1774,432
177,T172,T172,Michael Long,72,4.11,1613,392
178,T172,T172,Shaun Micheel,81,4.11,1560,380
179,T180,T180,Rich Beem,66,4.12,1373,333
180,T180,T180,Bill Glasson,54,4.12,1257,305
181,T180,T180,Mark Hensby,70,4.12,1647,400
182,T180,T180,Larry Mize,54,4.12,1243,302
183,T184,T184,D.J. Brigman,76,4.13,1863,451
184,T184,T184,Mark Brooks,72,4.13,1791,434
185,T184,T184,Jim Carter,62,4.13,1449,351
186,T184,T184,Paul Gow,78,4.13,1849,448
187,T184,T184,Lee Janzen,75,4.13,1866,452
188,T184,T184,Steve Jones,56,4.13,1202,291
189,T184,T184,Dennis Paulson,63,4.13,1624,393
190,T184,T184,Rob Rashell,65,4.13,1594,386
191,T184,T184,Kirk Triplett,55,4.13,995,241
192,T193,T193,Ben Curtis,65,4.14,1251,302
193,T193,T193,Len Mattiace,86,4.14,1922,464
194,T195,T195,Steve Allan,102,4.15,2203,531
195,T195,T195,James Driscoll,73,4.15,1561,376
196,T195,T195,John Elliott,58,4.15,1377,332
197,T198,T198,Scott Hend,75,4.16,1584,381
198,T198,T198,Ian Poulter,62,4.16,1424,342
199,T198,T198,Hideto Tanihara,50,4.16,1236,297
200,201,201,Thomas Levet,54,4.19,1299,310
201,202,202,Craig Perks,67,4.2,1415,337
