,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Jason Bohn,67.67,203,3
1,2,2,Kevin Na,67.83,407,6
2,3,3,Richard Johnson,68.0,204,3
3,4,4,Dan Forsman,68.25,273,4
4,5,5,Tim Herron,68.3,683,10
5,6,6,Dudley Hart,68.5,411,6
6,7,7,Kenny Perry,68.67,206,3
7,T8,T8,Jim Furyk,69.0,207,3
8,T8,T8,Kirk Triplett,69.0,207,3
9,10,10,Glen Hnatiuk,69.17,415,6
10,11,11,Davis Love III,69.2,346,5
11,12,12,Hidemichi Tanaka,69.42,833,12
12,13,13,Harrison Frazar,69.56,626,9
13,T14,T14,Phil Mickelson,69.6,348,5
14,T14,T14,Loren Roberts,69.6,348,5
15,16,16,Bart Bryant,69.63,557,8
16,17,17,Brian Gay,69.71,488,7
17,T18,T18,Stuart Appleby,69.75,279,4
18,T18,T18,Jeff Brehaut,69.75,279,4
19,20,20,Omar Uresti,69.78,628,9
20,21,21,Steve Elkington,69.83,419,6
21,T22,T22,Rich Beem,70.0,280,4
22,T22,T22,Justin Leonard,70.0,350,5
23,T22,T22,Shigeki Maruyama,70.0,770,11
24,T22,T22,Tag Ridings,70.0,630,9
25,T22,T22,Vaughn Taylor,70.0,630,9
26,27,27,Tom Lehman,70.1,701,10
27,28,28,Olin Browne,70.13,561,8
28,29,29,Kevin Stadler,70.14,491,7
29,T30,T30,Scott Verplank,70.17,421,6
30,T30,T30,Nick Watney,70.17,421,6
31,32,32,Luke Donald,70.2,351,5
32,33,33,Brett Wetterich,70.25,281,4
33,34,34,Charles Howell III,70.33,633,9
34,T35,T35,Stewart Cink,70.36,774,11
35,T35,T35,Bob Estes,70.36,985,14
36,T37,T37,Joe Durant,70.38,563,8
37,T37,T37,Duffy Waldorf,70.38,563,8
38,T39,T39,Doug Barron,70.4,352,5
39,T39,T39,John Cook,70.4,352,5
40,T39,T39,Zach Johnson,70.4,704,10
41,T39,T39,Brenden Pappas,70.4,352,5
42,T39,T39,Brett Quigley,70.4,352,5
43,44,44,Fred Couples,70.43,493,7
44,45,45,John Rollins,70.44,634,9
45,46,46,Briny Baird,70.45,775,11
46,T47,T47,Matt Davidson,70.5,282,4
47,T47,T47,D.A. Points,70.5,564,8
48,T47,T47,Justin Rose,70.5,705,10
49,50,50,Hunter Mahan,70.54,917,13
50,T51,T51,Chad Campbell,70.56,635,9
51,T51,T51,Neal Lancaster,70.56,635,9
52,T51,T51,Jeff Sluman,70.56,635,9
53,T54,T54,James Driscoll,70.57,494,7
54,T54,T54,Todd Fischer,70.57,494,7
55,T54,T54,Charles Warren,70.57,494,7
56,57,57,Tim Clark,70.63,565,8
57,58,58,Frank Lickliter II,70.67,848,12
58,T59,T59,Hunter Haas,70.71,495,7
59,T59,T59,Carl Pettersson,70.71,495,7
60,T59,T59,Chris Smith,70.71,495,7
61,T62,T62,Michael Allen,70.75,849,12
62,T62,T62,Ryuji Imada,70.75,566,8
63,64,64,Tom Byrum,70.8,708,10
64,65,65,Joey Sindelar,70.82,779,11
65,66,66,Rob Rashell,70.83,425,6
66,T67,T67,Robert Allenby,70.86,496,7
67,T67,T67,Justin Bolli,70.86,496,7
68,69,69,Cameron Beckman,70.92,851,12
69,T70,T70,John Elliott,71.0,213,3
70,T70,T70,Brent Geiberger,71.0,213,3
71,T70,T70,Mathias Grönberg,71.0,284,4
72,T70,T70,J.J. Henry,71.0,710,10
73,T70,T70,Bernhard Langer,71.0,497,7
74,T70,T70,Billy Mayfair,71.0,852,12
75,T70,T70,Rocco Mediate,71.0,710,10
76,T70,T70,Sean O'Hair,71.0,852,12
77,T70,T70,Vijay Singh,71.0,355,5
78,T70,T70,Bo Van Pelt,71.0,639,9
79,80,80,Daniel Chopra,71.09,782,11
