,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Omar Uresti,69.14,968,14
1,2,2,Tiger Woods,69.18,1176,17
2,3,3,Glen Hnatiuk,69.43,486,7
3,4,4,Ben Crane,69.53,1182,17
4,5,5,Charles Warren,69.69,906,13
5,6,6,Jim Furyk,69.71,1464,21
6,7,7,David Toms,69.76,1186,17
7,8,8,Bart Bryant,69.79,1326,19
8,9,9,Jeff Brehaut,69.82,768,11
9,10,10,Vijay Singh,69.84,1746,25
10,11,11,Nick Watney,69.92,909,13
11,T12,T12,Rich Beem,70.0,350,5
12,T12,T12,John Cook,70.0,700,10
13,T12,T12,Bob Estes,70.0,1470,21
14,T12,T12,Brenden Pappas,70.0,700,10
15,T12,T12,Loren Roberts,70.0,630,9
16,17,17,Kevin Stadler,70.08,841,12
17,18,18,Dan Forsman,70.13,561,8
18,19,19,J.J. Henry,70.17,1263,18
19,20,20,Heath Slocum,70.19,1474,21
20,21,21,Lucas Glover,70.2,1053,15
21,22,22,Fred Couples,70.23,913,13
22,23,23,Shigeki Maruyama,70.24,1475,21
23,24,24,Olin Browne,70.26,1335,19
24,25,25,Doug Barron,70.27,773,11
25,26,26,D.A. Points,70.31,914,13
26,T27,T27,Davis Love III,70.33,1055,15
27,T27,T27,Tjaart van der Walt,70.33,633,9
28,29,29,Kevin Na,70.36,985,14
29,T30,T30,Glen Day,70.38,915,13
30,T30,T30,Steve Elkington,70.38,915,13
31,T32,T32,Michael Allen,70.4,1056,15
32,T32,T32,Robert Allenby,70.4,1056,15
33,34,34,Tim Herron,70.41,1549,22
34,35,35,Vaughn Taylor,70.42,1338,19
35,T36,T36,Aaron Baddeley,70.43,986,14
36,T36,T36,Rocco Mediate,70.43,986,14
37,38,38,Richard Johnson,70.44,634,9
38,39,39,Brad Faxon,70.46,916,13
39,40,40,Joe Durant,70.47,1057,15
40,T41,T41,Neal Lancaster,70.5,1128,16
41,T41,T41,Hidemichi Tanaka,70.5,1269,18
42,43,43,Billy Mayfair,70.63,1695,24
43,44,44,Duffy Waldorf,70.64,989,14
44,45,45,Steve Stricker,70.67,636,9
45,46,46,Stewart Cink,70.7,1414,20
46,T47,T47,Matt Gogel,70.73,778,11
47,T47,T47,Tim Petrovic,70.73,1061,15
48,T49,T49,Chad Campbell,70.75,1415,20
49,T49,T49,John Elliott,70.75,283,4
50,51,51,Bob Heintz,70.78,637,9
51,52,52,Scott Verplank,70.79,1345,19
52,53,53,Brett Wetterich,70.8,708,10
53,54,54,Bob Tway,70.81,1133,16
54,55,55,Justin Rose,70.85,1417,20
55,56,56,Tom Lehman,70.86,992,14
56,57,57,Tag Ridings,70.87,1063,15
57,T58,T58,Jason Bohn,70.88,1205,17
58,T58,T58,Jonathan Kaye,70.88,1134,16
59,60,60,Kenny Perry,70.89,1276,18
60,61,61,Justin Leonard,70.93,1064,15
61,T62,T62,Justin Bolli,71.0,568,8
62,T62,T62,Matt Davidson,71.0,426,6
63,T62,T62,Zach Johnson,71.0,1278,18
64,T62,T62,Matt Kuchar,71.0,639,9
65,66,66,Jeff Sluman,71.05,1350,19
66,T67,T67,Briny Baird,71.06,1208,17
67,T67,T67,Hunter Mahan,71.06,1208,17
68,T69,T69,John Huston,71.07,995,14
69,T69,T69,Corey Pavin,71.07,995,14
70,71,71,Hank Kuehne,71.08,853,12
71,T72,T72,James Driscoll,71.1,711,10
72,T72,T72,Harrison Frazar,71.1,1422,20
73,T74,T74,Marco Dawson,71.11,1280,18
74,T74,T74,Kirk Triplett,71.11,640,9
75,76,76,Phil Mickelson,71.12,1209,17
76,77,77,Chris DiMarco,71.13,1067,15
77,T78,T78,Arron Oberholser,71.17,854,12
78,T78,T78,Phillip Price,71.17,854,12
79,80,80,Mark Wilson,71.18,783,11
80,81,81,Chris Smith,71.21,997,14
81,82,82,Brent Geiberger,71.22,641,9
82,83,83,Bo Van Pelt,71.23,1567,22
83,84,84,Steve Lowery,71.24,1211,17
84,T85,T85,Daniel Chopra,71.26,1354,19
85,T85,T85,Brandt Jobe,71.26,1354,19
86,T87,T87,Brian Gay,71.28,1283,18
87,T87,T87,Charles Howell III,71.28,1283,18
88,T89,T89,Luke Donald,71.29,998,14
89,T89,T89,Skip Kendall,71.29,499,7
90,T91,T91,D.J. Brigman,71.3,713,10
91,T91,T91,Padraig Harrington,71.3,713,10
92,93,93,Sean O'Hair,71.32,1569,22
93,T94,T94,Bradley Hughes,71.33,428,6
94,T94,T94,J.L. Lewis,71.33,1284,18
95,T94,T94,Darron Stiles,71.33,856,12
96,97,97,Patrick Sheehan,71.35,1427,20
97,98,98,Carlos Franco,71.36,999,14
98,99,99,Ryuji Imada,71.38,928,13
99,T100,T100,Dudley Hart,71.39,1285,18
100,T100,T100,Ryan Palmer,71.39,1285,18
101,T102,T102,Paul Claxton,71.4,714,10
102,T102,T102,Todd Fischer,71.4,1071,15
103,104,104,Stephen Ames,71.41,1214,17
104,T105,T105,Chris Anderson,71.43,500,7
105,T105,T105,Tom Byrum,71.43,1000,14
106,T105,T105,Brian Davis,71.43,1000,14
107,T105,T105,Bernhard Langer,71.43,1000,14
108,T105,T105,Rob Rashell,71.43,500,7
109,T110,T110,Sergio Garcia,71.44,1143,16
110,T110,T110,Jeff Hart,71.44,643,9
111,T110,T110,Jay Williamson,71.44,643,9
112,113,113,D.J. Trahan,71.46,929,13
113,T114,T114,Tim Clark,71.47,1358,19
114,T114,T114,Carl Pettersson,71.47,1358,19
115,T116,T116,Geoff Ogilvy,71.48,1501,21
116,T116,T116,Tom Pernice Jr.,71.48,1501,21
117,T118,T118,Fred Funk,71.52,1502,21
118,T118,T118,John Senden,71.52,1502,21
119,T120,T120,Mark Calcavecchia,71.53,1359,19
120,T120,T120,Scott Gutschewski,71.53,1073,15
121,122,122,Joe Ogilvie,71.55,1431,20
122,123,123,Robert Damron,71.56,1145,16
123,124,124,Scott McCarron,71.64,1003,14
124,T125,T125,Hunter Haas,71.67,860,12
125,T125,T125,Craig Perks,71.67,430,6
126,T125,T125,John Rollins,71.67,1290,18
127,128,128,Kevin Sutherland,71.72,1291,18
128,129,129,Billy Andrade,71.73,1076,15
129,130,130,Woody Austin,71.75,1435,20
130,T131,T131,Tommy Armour III,71.77,1579,22
131,T131,T131,Joey Sindelar,71.77,1579,22
132,133,133,Retief Goosen,71.79,1005,14
133,134,134,Mathias Grönberg,71.8,718,10
134,135,135,Cameron Beckman,71.81,1149,16
135,T136,T136,Lee Janzen,71.82,790,11
136,T136,T136,Frank Lickliter II,71.82,1221,17
137,138,138,Jonathan Byrd,71.84,1365,19
138,139,139,Rory Sabbatini,71.86,1006,14
139,T140,T140,Brian Bateman,71.87,1078,15
140,T140,T140,Brett Quigley,71.87,1078,15
141,142,142,Stuart Appleby,71.88,1222,17
142,T143,T143,David Hearn,71.89,647,9
143,T143,T143,Joey Snyder III,71.89,1294,18
144,T145,T145,Will MacKenzie,71.92,863,12
145,T145,T145,Roland Thatcher,71.92,863,12
146,T145,T145,Mike Weir,71.92,863,12
147,T148,T148,Stephen Leaney,71.93,1079,15
148,T148,T148,Jeff Maggert,71.93,1007,14
149,150,150,Jerry Kelly,71.95,1367,19
150,T151,T151,Tom Gillis,72.0,720,10
151,T151,T151,Brendan Jones,72.0,864,12
152,T151,T151,Mario Tiziani,72.0,792,11
153,154,154,Arjun Atwal,72.07,1081,15
154,155,155,Alex Cejka,72.08,865,12
155,156,156,Ian Poulter,72.11,649,9
156,157,157,Ted Purdy,72.12,1875,26
157,158,158,Thomas Levet,72.13,577,8
158,159,159,Franklin Langham,72.15,938,13
159,160,160,J.P. Hayes,72.2,722,10
160,161,161,Freddie Jacobson,72.23,939,13
161,162,162,Greg Owen,72.24,1228,17
162,163,163,Dennis Paulson,72.25,578,8
163,164,164,José María Olazábal,72.27,795,11
164,165,165,Steve Allan,72.28,1301,18
165,T166,T166,Peter Lonard,72.33,1085,15
166,T166,T166,Rod Pampling,72.33,1302,18
167,168,168,K.J. Choi,72.4,1086,15
168,169,169,Jason Allred,72.43,507,7
169,T170,T170,Kent Jones,72.47,1232,17
170,T170,T170,Jesper Parnevik,72.47,1232,17
171,172,172,Robert Gamez,72.53,1233,17
172,173,173,Shaun Micheel,72.55,798,11
173,174,174,Michael Long,72.56,653,9
174,175,175,John Daly,72.57,1016,14
175,176,176,Dean Wilson,72.63,1162,16
176,177,177,Chris Riley,72.67,654,9
177,178,178,Adam Scott,72.69,1163,16
178,179,179,Andrew Magee,72.73,800,11
179,T180,T180,Todd Hamilton,72.75,1164,16
180,T180,T180,Steve Jones,72.75,582,8
181,T180,T180,Hideto Tanihara,72.75,291,4
182,183,183,Pat Perez,72.76,1237,17
183,T184,T184,Mark Brooks,72.8,728,10
184,T184,T184,Mark Hensby,72.8,1092,15
185,186,186,Paul Azinger,72.82,801,11
186,187,187,José Coceres,72.83,437,6
187,188,188,Larry Mize,72.88,583,8
188,189,189,Jay Haas,72.9,729,10
189,T190,T190,Craig Barlow,73.0,949,13
190,T190,T190,Danny Briggs,73.0,584,8
191,192,192,Charlie Wi,73.09,804,11
192,193,193,Ben Curtis,73.25,586,8
193,T194,T194,Gavin Coles,73.33,880,12
194,T194,T194,Paul Gow,73.33,880,12
195,196,196,Steve Flesch,73.47,1102,15
196,197,197,Scott Hend,73.56,662,9
197,198,198,Jim Carter,73.83,443,6
198,199,199,Mark O'Meara,73.92,887,12
199,200,200,Bill Glasson,74.14,519,7
200,201,201,Lee Westwood,74.7,747,10
201,202,202,Len Mattiace,75.0,600,8
