,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Briny Baird,34.71,1076,31
1,2,2,Dean Wilson,34.74,938,27
2,3,3,Marco Dawson,34.78,800,23
3,4,4,Bob Tway,34.8,870,25
4,5,5,Jim Furyk,34.84,871,25
5,T6,T6,Jason Bohn,34.96,979,28
6,T6,T6,Kevin Sutherland,34.96,874,25
7,T8,T8,Luke Donald,35.0,560,16
8,T8,T8,Retief Goosen,35.0,560,16
9,T8,T8,Dudley Hart,35.0,875,25
10,11,11,Tiger Woods,35.05,701,20
11,12,12,Ted Purdy,35.06,1192,34
12,T13,T13,John Senden,35.07,982,28
13,T13,T13,Vijay Singh,35.07,1017,29
14,T13,T13,Lee Westwood,35.07,491,14
15,16,16,Arjun Atwal,35.18,598,17
16,17,17,Bart Bryant,35.19,915,26
17,T18,T18,Olin Browne,35.21,986,28
18,T18,T18,Phil Mickelson,35.21,669,19
19,T18,T18,Joey Sindelar,35.21,1021,29
20,21,21,Mathias Grönberg,35.22,634,18
21,T22,T22,Michael Allen,35.23,1057,30
22,T22,T22,Tom Pernice Jr.,35.23,1092,31
23,T24,T24,J.P. Hayes,35.24,740,21
24,T24,T24,Hidemichi Tanaka,35.24,1163,33
25,26,26,Heath Slocum,35.25,987,28
26,T27,T27,Jeff Maggert,35.26,811,23
27,T27,T27,Jesper Parnevik,35.26,811,23
28,29,29,Kenny Perry,35.27,776,22
29,T30,T30,J.J. Henry,35.29,1094,31
30,T30,T30,Kirk Triplett,35.29,600,17
31,T32,T32,Brian Bateman,35.32,1095,31
32,T32,T32,Tom Lehman,35.32,671,19
33,T32,T32,Darron Stiles,35.32,883,25
34,T35,T35,Brendan Jones,35.33,954,27
35,T35,T35,Brett Quigley,35.33,1060,30
36,T35,T35,Tag Ridings,35.33,1060,30
37,38,38,Mark Calcavecchia,35.35,919,26
38,T39,T39,Freddie Jacobson,35.36,778,22
39,T39,T39,Mario Tiziani,35.36,778,22
40,41,41,Charles Howell III,35.37,955,27
41,42,42,Sergio Garcia,35.39,637,18
42,T43,T43,Bob Estes,35.4,885,25
43,T43,T43,Charles Warren,35.4,1062,30
44,T45,T45,Davis Love III,35.41,779,22
45,T45,T45,Justin Rose,35.41,956,27
46,T47,T47,Phillip Price,35.42,850,24
47,T47,T47,Scott Verplank,35.42,850,24
48,T49,T49,Jeff Sluman,35.44,957,27
49,T49,T49,Omar Uresti,35.44,957,27
50,51,51,Stephen Ames,35.45,780,22
51,T52,T52,José María Olazábal,35.47,532,15
52,T52,T52,Brenden Pappas,35.47,532,15
53,T52,T52,Ian Poulter,35.47,674,19
54,T55,T55,Lucas Glover,35.48,958,27
55,T55,T55,Bo Van Pelt,35.48,1171,33
56,T57,T57,Gavin Coles,35.5,781,22
57,T57,T57,Richard Johnson,35.5,568,16
58,59,59,Fred Funk,35.52,1030,29
59,T60,T60,Cameron Beckman,35.53,1066,30
60,T60,T60,Steve Jones,35.53,675,19
61,T60,T60,J.L. Lewis,35.53,1066,30
62,T60,T60,Billy Mayfair,35.53,1066,30
63,T64,T64,David Hearn,35.54,853,24
64,T64,T64,Roland Thatcher,35.54,853,24
65,T66,T66,Hunter Mahan,35.55,1173,33
66,T66,T66,Corey Pavin,35.55,782,22
67,T68,T68,Harrison Frazar,35.57,1067,30
68,T68,T68,Greg Owen,35.57,818,23
69,T68,T68,Steve Stricker,35.57,747,21
70,71,71,Stewart Cink,35.58,854,24
71,T72,T72,Justin Leonard,35.59,783,22
72,T72,T72,Sean O'Hair,35.59,961,27
73,T74,T74,Jonathan Byrd,35.6,1068,30
74,T74,T74,Joey Snyder III,35.6,1068,30
75,T76,T76,Robert Damron,35.61,997,28
76,T76,T76,Ryan Palmer,35.61,1104,31
77,T76,T76,Adam Scott,35.61,641,18
78,T76,T76,Vaughn Taylor,35.61,1104,31
79,T80,T80,Scott Gutschewski,35.62,926,26
80,T80,T80,Todd Hamilton,35.62,1033,29
81,T80,T80,John Rollins,35.62,1033,29
82,83,83,Chris Smith,35.63,1140,32
83,T84,T84,Joe Durant,35.64,891,25
84,T84,T84,Geoff Ogilvy,35.64,891,25
85,T84,T84,Carl Pettersson,35.64,1176,33
86,T84,T84,Charlie Wi,35.64,784,22
87,88,88,Fred Couples,35.65,713,20
88,T89,T89,Tommy Armour III,35.66,1034,29
89,T89,T89,Alex Cejka,35.66,1034,29
90,T91,T91,Carlos Franco,35.67,856,24
91,T91,T91,Jerry Kelly,35.67,1070,30
92,T91,T91,Rod Pampling,35.67,856,24
93,T94,T94,Mark Hensby,35.68,678,19
94,T94,T94,Pat Perez,35.68,999,28
95,T96,T96,Dan Forsman,35.69,571,16
96,T96,T96,D.J. Trahan,35.69,928,26
97,T98,T98,Aaron Baddeley,35.73,929,26
98,T98,T98,Jeff Brehaut,35.73,786,22
99,T98,T98,Jonathan Kaye,35.73,786,22
100,101,101,Duffy Waldorf,35.74,965,27
101,102,102,Ben Crane,35.75,715,20
102,103,103,Daniel Chopra,35.76,1180,33
103,104,104,Chad Campbell,35.77,930,26
104,105,105,Tom Byrum,35.78,966,27
105,T106,T106,Shigeki Maruyama,35.79,1002,28
106,T106,T106,Tjaart van der Walt,35.79,680,19
107,T108,T108,Danny Briggs,35.81,967,27
108,T108,T108,Peter Lonard,35.81,931,26
109,T108,T108,Andrew Magee,35.81,967,27
110,T108,T108,Mark O'Meara,35.81,752,21
111,112,112,K.J. Choi,35.82,788,22
112,T113,T113,Brent Geiberger,35.85,717,20
113,T113,T113,Tom Gillis,35.85,968,27
114,115,115,Padraig Harrington,35.86,502,14
115,T116,T116,John Huston,35.87,1076,30
116,T116,T116,Scott McCarron,35.87,825,23
117,T118,T118,Ryuji Imada,35.88,897,25
118,T118,T118,Rory Sabbatini,35.88,897,25
119,120,120,Hunter Haas,35.89,969,27
120,T121,T121,Chris DiMarco,35.91,790,22
121,T121,T121,Chris Riley,35.91,826,23
122,123,123,John Daly,35.92,862,24
123,124,124,Kevin Na,35.93,1078,30
124,125,125,Stephen Leaney,35.96,971,27
125,126,126,Nick Watney,35.97,1079,30
126,T127,T127,Stuart Appleby,36.0,828,23
127,T127,T127,Lee Janzen,36.0,900,25
128,T127,T127,Franklin Langham,36.0,1080,30
129,130,130,Robert Allenby,36.03,1045,29
130,131,131,Brandt Jobe,36.04,937,26
131,T132,T132,Kent Jones,36.06,1118,31
132,T132,T132,Skip Kendall,36.06,1118,31
133,134,134,Matt Gogel,36.07,974,27
134,T135,T135,Billy Andrade,36.08,938,26
135,T135,T135,Doug Barron,36.08,866,24
136,T135,T135,James Driscoll,36.08,902,25
137,T138,T138,Bradley Hughes,36.1,722,20
138,T138,T138,Frank Lickliter II,36.1,1119,31
139,140,140,Robert Gamez,36.11,1011,28
140,141,141,Loren Roberts,36.12,614,17
141,T142,T142,Woody Austin,36.13,1084,30
142,T142,T142,Justin Bolli,36.13,831,23
143,T142,T142,Brian Gay,36.13,1156,32
144,T145,T145,José Coceres,36.14,759,21
145,T145,T145,David Toms,36.14,759,21
146,147,147,Tim Herron,36.15,976,27
147,T148,T148,Tim Clark,36.17,868,24
148,T148,T148,Mark Wilson,36.17,868,24
149,150,150,Paul Azinger,36.18,796,22
150,151,151,Glen Day,36.19,941,26
151,T152,T152,Hank Kuehne,36.21,1050,29
152,T152,T152,Joe Ogilvie,36.21,1050,29
153,T154,T154,Michael Long,36.24,906,25
154,T154,T154,Patrick Sheehan,36.24,1232,34
155,T156,T156,Mark Brooks,36.25,1015,28
156,T156,T156,Steve Elkington,36.25,725,20
157,T158,T158,Brian Davis,36.26,834,23
158,T158,T158,Brett Wetterich,36.26,979,27
159,160,160,Len Mattiace,36.27,1197,33
160,161,161,John Cook,36.28,907,25
161,T162,T162,Bob Heintz,36.29,871,24
162,T162,T162,Steve Lowery,36.29,1125,31
163,T162,T162,Mike Weir,36.29,762,21
164,165,165,Jay Williamson,36.31,581,16
165,T166,T166,Steve Allan,36.32,1126,31
166,T166,T166,Hideto Tanihara,36.32,690,19
167,168,168,Zach Johnson,36.34,1054,29
168,T169,T169,Todd Fischer,36.35,1236,34
169,T169,T169,Neal Lancaster,36.35,1127,31
170,T169,T169,Arron Oberholser,36.35,727,20
171,172,172,Jeff Hart,36.36,800,22
172,T173,T173,Steve Flesch,36.39,1019,28
173,T173,T173,Tim Petrovic,36.39,1128,31
174,175,175,Paul Gow,36.4,910,25
175,176,176,Paul Claxton,36.41,1056,29
176,177,177,Rob Rashell,36.44,911,25
177,178,178,Kevin Stadler,36.47,1167,32
178,179,179,Rocco Mediate,36.48,839,23
179,180,180,Brad Faxon,36.5,803,22
180,181,181,Scott Hend,36.52,986,27
181,T182,T182,Bernhard Langer,36.53,694,19
182,T182,T182,Larry Mize,36.53,621,17
183,184,184,Shaun Micheel,36.54,1023,28
184,185,185,D.J. Brigman,36.56,914,25
185,T186,T186,Ben Curtis,36.58,878,24
186,T186,T186,Bill Glasson,36.58,695,19
187,T188,T188,Craig Barlow,36.6,915,25
188,T188,T188,Glen Hnatiuk,36.6,732,20
189,190,190,Jason Allred,36.61,1025,28
190,T191,T191,Thomas Levet,36.63,696,19
191,T191,T191,D.A. Points,36.63,1172,32
192,T193,T193,Jim Carter,36.67,880,24
193,T193,T193,Jay Haas,36.67,550,15
194,195,195,Matt Davidson,36.7,734,20
195,196,196,Will MacKenzie,36.71,881,24
196,197,197,Chris Anderson,36.75,882,24
197,198,198,Dennis Paulson,36.87,848,23
198,199,199,Matt Kuchar,36.9,775,21
199,200,200,Rich Beem,36.92,923,25
200,T201,T201,John Elliott,36.96,887,24
201,T201,T201,Craig Perks,36.96,961,26
