,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Loren Roberts,54,2.89,306,106
1,T2,T2,Corey Pavin,77,2.95,436,148
2,T2,T2,Kirk Triplett,55,2.95,310,105
3,4,4,Jim Furyk,94,2.96,554,187
4,T5,T5,Olin Browne,99,2.97,573,193
5,T5,T5,Brenden Pappas,51,2.97,306,103
6,T5,T5,Steve Stricker,62,2.97,359,121
7,T8,T8,Brad Faxon,75,2.98,411,138
8,T8,T8,Todd Hamilton,94,2.98,522,175
9,T8,T8,Tiger Woods,76,2.98,417,140
10,T11,T11,Bart Bryant,91,2.99,538,180
11,T11,T11,Chad Campbell,95,2.99,538,180
12,T11,T11,Jeff Sluman,94,2.99,578,193
13,T11,T11,Kevin Sutherland,89,2.99,517,173
14,T15,T15,Arjun Atwal,65,3.0,381,127
15,T15,T15,Ben Crane,78,3.0,462,154
16,T15,T15,Luke Donald,67,3.0,351,117
17,T15,T15,Fred Funk,102,3.0,608,203
18,T15,T15,Jerry Kelly,101,3.0,597,199
19,T20,T20,Robert Allenby,95,3.01,533,177
20,T20,T20,Dudley Hart,84,3.01,499,166
21,T20,T20,Bob Heintz,67,3.01,400,133
22,T20,T20,Tom Lehman,69,3.01,407,135
23,T20,T20,Phillip Price,77,3.01,442,147
24,T20,T20,Heath Slocum,103,3.01,599,199
25,T26,T26,Stephen Ames,82,3.02,465,154
26,T26,T26,Stewart Cink,98,3.02,543,180
27,T26,T26,Carlos Franco,78,3.02,447,148
28,T26,T26,Mathias Grönberg,60,3.02,341,113
29,T26,T26,Stephen Leaney,89,3.02,526,174
30,T26,T26,Davis Love III,80,3.02,468,155
31,T26,T26,Steve Lowery,100,3.02,589,195
32,T26,T26,Pat Perez,89,3.02,529,175
33,T26,T26,Tim Petrovic,97,3.02,571,189
34,T26,T26,Tjaart van der Walt,56,3.02,338,112
35,T36,T36,Brian Bateman,98,3.03,579,191
36,T36,T36,Todd Fischer,99,3.03,591,195
37,T36,T36,Neal Lancaster,95,3.03,579,191
38,T36,T36,Jeff Maggert,79,3.03,449,148
39,T36,T36,Justin Rose,99,3.03,593,196
40,T36,T36,Rory Sabbatini,81,3.03,463,153
41,T42,T42,Aaron Baddeley,84,3.04,511,168
42,T42,T42,Tom Byrum,83,3.04,495,163
43,T42,T42,Bob Estes,92,3.04,559,184
44,T42,T42,Retief Goosen,71,3.04,359,118
45,T42,T42,Glen Hnatiuk,59,3.04,337,111
46,T42,T42,Brendan Jones,81,3.04,478,157
47,T42,T42,Bernhard Langer,67,3.04,414,136
48,T42,T42,José María Olazábal,55,3.04,301,99
49,T42,T42,Kenny Perry,82,3.04,478,157
50,T42,T42,Hidemichi Tanaka,106,3.04,633,208
51,T42,T42,Hideto Tanihara,50,3.04,289,95
52,T42,T42,Mario Tiziani,67,3.04,392,129
53,T42,T42,Omar Uresti,84,3.04,507,167
54,T42,T42,Bo Van Pelt,112,3.04,674,222
55,T42,T42,Mark Wilson,74,3.04,435,143
56,T57,T57,Glen Day,80,3.05,476,156
57,T57,T57,Jeff Hart,63,3.05,369,121
58,T57,T57,J.J. Henry,102,3.05,613,201
59,T57,T57,Justin Leonard,78,3.05,452,148
60,T57,T57,Vaughn Taylor,99,3.05,601,197
61,T57,T57,Roland Thatcher,75,3.05,442,145
62,T57,T57,Scott Verplank,87,3.05,519,170
63,T64,T64,Jason Bohn,91,3.06,567,185
64,T64,T64,Tim Clark,92,3.06,535,175
65,T64,T64,John Cook,72,3.06,437,143
66,T64,T64,Fred Couples,72,3.06,413,135
67,T64,T64,John Daly,78,3.06,441,144
68,T64,T64,Chris DiMarco,83,3.06,453,148
69,T64,T64,James Driscoll,73,3.06,437,143
70,T64,T64,Robert Gamez,91,3.06,578,189
71,T64,T64,Bill Glasson,54,3.06,315,103
72,T64,T64,Tim Herron,100,3.06,602,197
73,T64,T64,Freddie Jacobson,72,3.06,422,138
74,T64,T64,Steve Jones,56,3.06,333,109
75,T64,T64,J.L. Lewis,98,3.06,605,198
76,T64,T64,Shigeki Maruyama,99,3.06,605,198
77,T64,T64,Shaun Micheel,81,3.06,492,161
78,T64,T64,Mark O'Meara,66,3.06,410,134
79,T64,T64,John Rollins,97,3.06,591,193
80,T64,T64,Vijay Singh,111,3.06,639,209
81,T64,T64,Joey Snyder III,102,3.06,603,197
82,T64,T64,Mike Weir,71,3.06,398,130
83,T64,T64,Jay Williamson,53,3.06,327,107
84,T64,T64,Dean Wilson,86,3.06,529,173
85,T86,T86,Michael Allen,90,3.07,562,183
86,T86,T86,Danny Briggs,70,3.07,408,133
87,T86,T86,Gavin Coles,70,3.07,421,137
88,T86,T86,Hunter Haas,83,3.07,482,157
89,T86,T86,Kent Jones,99,3.07,598,195
90,T86,T86,Jesper Parnevik,84,3.07,525,171
91,T86,T86,Carl Pettersson,109,3.07,663,216
92,T86,T86,Tag Ridings,93,3.07,575,187
93,T86,T86,Adam Scott,72,3.07,405,132
94,T86,T86,John Senden,101,3.07,618,201
95,T86,T86,Darron Stiles,78,3.07,463,151
96,T97,T97,Doug Barron,70,3.08,422,137
97,T97,T97,Rich Beem,66,3.08,379,123
98,T97,T97,Mark Brooks,72,3.08,449,146
99,T97,T97,Ben Curtis,65,3.08,401,130
100,T97,T97,Matt Gogel,78,3.08,474,154
101,T97,T97,J.P. Hayes,63,3.08,391,127
102,T97,T97,Matt Kuchar,60,3.08,366,119
103,T97,T97,Peter Lonard,85,3.08,523,170
104,T97,T97,Larry Mize,54,3.08,311,101
105,T97,T97,Arron Oberholser,65,3.08,391,127
106,T97,T97,Brett Quigley,96,3.08,563,183
107,T97,T97,Patrick Sheehan,114,3.08,687,223
108,T97,T97,Joey Sindelar,104,3.08,647,210
109,T97,T97,Kevin Stadler,96,3.08,563,183
110,T97,T97,Bob Tway,87,3.08,514,167
111,T112,T112,Steve Allan,102,3.09,615,199
112,T112,T112,Briny Baird,98,3.09,594,192
113,T112,T112,Alex Cejka,84,3.09,503,163
114,T112,T112,Robert Damron,89,3.09,559,181
115,T112,T112,Paul Gow,78,3.09,448,145
116,T112,T112,Michael Long,72,3.09,430,139
117,T112,T112,Kevin Na,88,3.09,531,172
118,T112,T112,Chris Smith,93,3.09,581,188
119,T112,T112,Duffy Waldorf,86,3.09,506,164
120,T112,T112,Charles Warren,89,3.09,541,175
121,T122,T122,Cameron Beckman,96,3.1,573,185
122,T122,T122,Daniel Chopra,108,3.1,651,210
123,T122,T122,Harrison Frazar,105,3.1,619,200
124,T122,T122,Brian Gay,101,3.1,624,201
125,T122,T122,Jay Haas,54,3.1,322,104
126,T122,T122,Mark Hensby,70,3.1,397,128
127,T122,T122,Ryuji Imada,78,3.1,484,156
128,T122,T122,Brandt Jobe,96,3.1,574,185
129,T122,T122,Zach Johnson,96,3.1,577,186
130,T122,T122,Richard Johnson,50,3.1,313,101
131,T122,T122,Will MacKenzie,75,3.1,450,145
132,T122,T122,Scott McCarron,78,3.1,456,147
133,T122,T122,Sean O'Hair,103,3.1,604,195
134,T122,T122,Craig Perks,67,3.1,406,131
135,T122,T122,Tom Pernice Jr.,111,3.1,667,215
136,T137,T137,Craig Barlow,81,3.11,488,157
137,T137,T137,Mark Calcavecchia,92,3.11,547,176
138,T137,T137,Jim Carter,62,3.11,370,119
139,T137,T137,Brent Geiberger,61,3.11,373,120
140,T137,T137,Scott Gutschewski,86,3.11,488,157
141,T137,T137,Padraig Harrington,50,3.11,299,96
142,T137,T137,John Huston,90,3.11,547,176
143,T137,T137,Franklin Langham,91,3.11,541,174
144,T137,T137,Rod Pampling,89,3.11,492,158
145,T137,T137,Ian Poulter,62,3.11,342,110
146,T137,T137,D.J. Trahan,81,3.11,470,151
147,T137,T137,Nick Watney,91,3.11,556,179
148,T137,T137,Charlie Wi,67,3.11,395,127
149,T150,T150,Steve Flesch,90,3.12,514,165
150,T150,T150,Lucas Glover,88,3.12,540,173
151,T150,T150,David Hearn,68,3.12,415,133
152,T150,T150,Phil Mickelson,81,3.12,458,147
153,T154,T154,Tommy Armour III,103,3.13,652,208
154,T154,T154,Jeff Brehaut,71,3.13,429,137
155,T154,T154,K.J. Choi,78,3.13,450,144
156,T154,T154,Paul Claxton,79,3.13,489,156
157,T154,T154,Marco Dawson,82,3.13,514,164
158,T154,T154,Joe Durant,81,3.13,501,160
159,T154,T154,Dan Forsman,52,3.13,329,105
160,T154,T154,Scott Hend,75,3.13,442,141
161,T154,T154,Bradley Hughes,52,3.13,322,103
162,T154,T154,Andrew Magee,82,3.13,497,159
163,T154,T154,Joe Ogilvie,103,3.13,616,197
164,T154,T154,Ryan Palmer,101,3.13,601,192
165,T154,T154,David Toms,87,3.13,470,150
166,T167,T167,Woody Austin,100,3.14,631,201
167,T167,T167,Brian Davis,75,3.14,474,151
168,T167,T167,Steve Elkington,67,3.14,421,134
169,T167,T167,Jonathan Kaye,77,3.14,455,145
170,T167,T167,Skip Kendall,80,3.14,502,160
171,T167,T167,Billy Mayfair,114,3.14,696,222
172,T167,T167,Rocco Mediate,73,3.14,474,151
173,T167,T167,Greg Owen,84,3.14,506,161
174,T167,T167,Dennis Paulson,63,3.14,399,127
175,T176,T176,Paul Azinger,66,3.15,412,131
176,T176,T176,Sergio Garcia,73,3.15,403,128
177,T176,T176,Lee Janzen,75,3.15,473,150
178,T176,T176,Frank Lickliter II,100,3.15,617,196
179,T176,T176,Lee Westwood,50,3.15,299,95
180,T176,T176,Brett Wetterich,76,3.15,463,147
181,T182,T182,D.J. Brigman,76,3.16,446,141
182,T182,T182,Jonathan Byrd,103,3.16,628,199
183,T182,T182,Matt Davidson,53,3.16,332,105
184,T182,T182,Tom Gillis,77,3.16,477,151
185,T182,T182,Charles Howell III,95,3.16,566,179
186,T182,T182,Hunter Mahan,103,3.16,647,205
187,T182,T182,Len Mattiace,86,3.16,534,169
188,T189,T189,Hank Kuehne,84,3.17,511,161
189,T189,T189,Thomas Levet,54,3.17,314,99
190,T189,T189,Geoff Ogilvy,97,3.17,577,182
191,T192,T192,D.A. Points,94,3.18,576,181
192,T192,T192,Rob Rashell,65,3.18,413,130
193,T192,T192,Chris Riley,67,3.18,416,131
194,195,195,Ted Purdy,122,3.19,763,239
195,T196,T196,Billy Andrade,83,3.21,536,167
196,T196,T196,Stuart Appleby,84,3.21,501,156
197,198,198,John Elliott,58,3.22,357,111
198,T199,T199,Chris Anderson,66,3.23,397,123
199,T199,T199,Justin Bolli,65,3.23,397,123
200,T199,T199,José Coceres,56,3.23,349,108
201,202,202,Jason Allred,75,3.26,479,147
