,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
52,T49,T49,Phillip Price,70.33,422,6
53,T49,T49,Roland Thatcher,70.33,633,9
54,55,55,J.L. Lewis,70.36,774,11
55,56,56,Bernhard Langer,70.4,352,5
56,T57,T57,Brandt Jobe,70.43,493,7
57,T57,T57,Justin Leonard,70.43,493,7
58,T59,T59,Mathias Grönberg,70.5,141,2
59,T59,T59,Greg Owen,70.5,282,4
60,T59,T59,Kenny Perry,70.5,705,10
61,62,62,Vaughn Taylor,70.57,494,7
62,63,63,Stewart Cink,70.6,706,10
63,64,64,Brenden Pappas,70.63,565,8
64,T65,T65,John Rollins,70.64,777,11
65,T65,T65,Chris Smith,70.64,777,11
66,T67,T67,Bob Estes,70.67,424,6
67,T67,T67,Stephen Leaney,70.67,636,9
68,T67,T67,Billy Mayfair,70.67,424,6
69,70,70,Shigeki Maruyama,70.69,919,13
70,71,71,Craig Barlow,70.7,707,10
71,T72,T72,Stuart Appleby,70.71,495,7
72,T72,T72,Fred Funk,70.71,495,7
73,74,74,Mark Brooks,70.8,354,5
74,T75,T75,Tom Byrum,70.83,425,6
75,T75,T75,Fred Couples,70.83,425,6
76,T75,T75,Geoff Ogilvy,70.83,425,6
77,T75,T75,Tim Petrovic,70.83,425,6
78,79,79,Matt Gogel,70.86,496,7
79,80,80,Tim Clark,70.88,567,8
80,81,81,J.J. Henry,70.89,638,9
81,T82,T82,Tommy Armour III,71.0,497,7
82,T82,T82,Brian Bateman,71.0,355,5
83,T82,T82,K.J. Choi,71.0,568,8
84,T82,T82,Jim Furyk,71.0,284,4
85,T82,T82,Bill Glasson,71.0,284,4
86,T82,T82,Dudley Hart,71.0,426,6
87,T82,T82,Brett Quigley,71.0,497,7
88,T82,T82,David Toms,71.0,710,10
89,T82,T82,Jay Williamson,71.0,355,5
90,T91,T91,Shaun Micheel,71.1,711,10
91,T91,T91,Dean Wilson,71.1,711,10
92,93,93,Hunter Haas,71.11,640,9
93,T94,T94,John Cook,71.13,569,8
94,T94,T94,Joe Durant,71.13,569,8
95,T94,T94,Scott Hend,71.13,569,8
96,T94,T94,Frank Lickliter II,71.13,569,8
97,98,98,Adam Scott,71.14,498,7
98,T99,T99,Olin Browne,71.17,427,6
99,T99,T99,Joey Snyder III,71.17,427,6
100,101,101,Darron Stiles,71.2,356,5
101,T102,T102,Jason Bohn,71.25,570,8
102,T102,T102,Chris DiMarco,71.25,570,8
103,T102,T102,Michael Long,71.25,570,8
104,T105,T105,Woody Austin,71.33,214,3
105,T105,T105,Steve Stricker,71.33,214,3
106,T107,T107,Jim Carter,71.4,357,5
107,T107,T107,Marco Dawson,71.4,357,5
108,T107,T107,Rocco Mediate,71.4,357,5
109,T107,T107,Rod Pampling,71.4,714,10
110,T111,T111,Lee Janzen,71.43,500,7
111,T111,T111,Hideto Tanihara,71.43,500,7
112,113,113,Carl Pettersson,71.44,643,9
113,T114,T114,Jeff Brehaut,71.5,286,4
114,T114,T114,Steve Flesch,71.5,572,8
115,T114,T114,Dan Forsman,71.5,286,4
116,T114,T114,Glen Hnatiuk,71.5,143,2
117,T114,T114,Charles Howell III,71.5,715,10
118,T114,T114,John Huston,71.5,286,4
119,T114,T114,Ryuji Imada,71.5,429,6
120,T114,T114,Davis Love III,71.5,429,6
121,T114,T114,Jeff Maggert,71.5,143,2
122,T114,T114,Larry Mize,71.5,143,2
123,T114,T114,Corey Pavin,71.5,429,6
124,T114,T114,D.A. Points,71.5,429,6
125,126,126,Robert Allenby,71.55,787,11
126,T127,T127,Rob Rashell,71.6,358,5
127,T127,T127,Omar Uresti,71.6,358,5
128,T129,T129,Billy Andrade,71.67,430,6
129,T129,T129,Scott Gutschewski,71.67,430,6
130,T129,T129,Charlie Wi,71.67,430,6
131,T132,T132,Stephen Ames,71.75,574,8
132,T132,T132,Cameron Beckman,71.75,287,4
133,T132,T132,J.P. Hayes,71.75,287,4
134,T132,T132,Loren Roberts,71.75,287,4
135,136,136,Rory Sabbatini,71.78,646,9
136,137,137,Mike Weir,71.8,359,5
137,138,138,Carlos Franco,71.83,431,6
138,T139,T139,Scott McCarron,71.86,503,7
139,T139,T139,Jeff Sluman,71.86,503,7
140,T139,T139,Hidemichi Tanaka,71.86,503,7
141,142,142,Matt Kuchar,71.88,575,8
142,T143,T143,Brian Davis,72.0,432,6
143,T143,T143,Todd Hamilton,72.0,432,6
144,T143,T143,Bradley Hughes,72.0,288,4
145,T143,T143,Brendan Jones,72.0,504,7
146,T143,T143,Peter Lonard,72.0,576,8
147,T143,T143,Tom Pernice Jr.,72.0,504,7
148,T143,T143,Bo Van Pelt,72.0,504,7
149,T150,T150,Briny Baird,72.09,793,11
150,T150,T150,Brian Gay,72.09,793,11
151,T152,T152,Michael Allen,72.14,505,7
152,T152,T152,Paul Claxton,72.14,505,7
153,T152,T152,Steve Lowery,72.14,505,7
154,T155,T155,Mark Calcavecchia,72.17,433,6
155,T155,T155,Pat Perez,72.17,433,6
156,T157,T157,James Driscoll,72.2,361,5
157,T157,T157,Mark Hensby,72.2,361,5
158,159,159,Kevin Na,72.22,650,9
159,T160,T160,Justin Bolli,72.25,578,8
160,T160,T160,Patrick Sheehan,72.25,578,8
161,162,162,Alex Cejka,72.29,506,7
162,163,163,Ryan Palmer,72.33,651,9
163,164,164,Thomas Levet,72.38,579,8
164,165,165,Freddie Jacobson,72.4,362,5
165,T166,T166,Luke Donald,72.43,507,7
166,T166,T166,Craig Perks,72.43,507,7
167,168,168,Tjaart van der Walt,72.5,290,4
168,T169,T169,John Daly,72.57,508,7
169,T169,T169,Richard Johnson,72.57,508,7
170,171,171,Heath Slocum,72.63,581,8
171,T172,T172,Tom Gillis,72.67,654,9
172,T172,T172,Duffy Waldorf,72.67,436,6
173,174,174,D.J. Brigman,72.71,509,7
174,T175,T175,Brad Faxon,72.75,291,4
175,T175,T175,Skip Kendall,72.75,582,8
176,177,177,Rich Beem,72.78,655,9
177,T178,T178,Danny Briggs,72.8,364,5
178,T178,T178,Kevin Stadler,72.8,728,10
179,180,180,Mark O'Meara,72.83,437,6
180,T181,T181,Gavin Coles,72.86,510,7
181,T181,T181,Lucas Glover,72.86,510,7
182,T183,T183,Matt Davidson,73.0,365,5
183,T183,T183,Brent Geiberger,73.0,292,4
184,T183,T183,Tom Lehman,73.0,146,2
185,T183,T183,Dennis Paulson,73.0,292,4
186,T183,T183,Brett Wetterich,73.0,511,7
187,188,188,Chris Riley,73.17,439,6
188,189,189,Steve Jones,73.2,366,5
189,190,190,Ian Poulter,73.33,440,6
190,191,191,Andrew Magee,73.38,587,8
191,192,192,John Elliott,73.5,588,8
192,193,193,Franklin Langham,73.6,368,5
193,194,194,Hank Kuehne,73.63,589,8
194,195,195,Jeff Hart,73.75,295,4
195,T196,T196,Jason Allred,74.0,370,5
196,T196,T196,José Coceres,74.0,296,4
197,T196,T196,Ben Curtis,74.0,444,6
198,199,199,Len Mattiace,74.27,817,11
199,200,200,Paul Azinger,74.5,596,8
200,201,201,Padraig Harrington,75.0,225,3
