,Total_Eagles_RANK THIS WEEK,Total_Eagles_RANK LAST WEEK,Total_Eagles_PLAYER NAME,Total_Eagles_ROUNDS,Total_Eagles_TOTAL
58,T45,T45,Geoff Ogilvy,97,8
59,T45,T45,Tim Petrovic,97,8
60,T45,T45,Chris Smith,93,8
61,T45,T45,Vaughn Taylor,99,8
62,T45,T45,Brett Wetterich,76,8
63,T64,T64,Jason Allred,75,7
64,T64,T64,Chris Anderson,66,7
65,T64,T64,Tommy Armour III,103,7
66,T64,T64,Daniel Chopra,108,7
67,T64,T64,John Daly,78,7
68,T64,T64,Chris DiMarco,83,7
69,T64,T64,Jim Furyk,94,7
70,T64,T64,Sergio Garcia,73,7
71,T64,T64,J.J. Henry,102,7
72,T64,T64,Brendan Jones,81,7
73,T64,T64,Scott McCarron,78,7
74,T64,T64,Rocco Mediate,73,7
75,T64,T64,Shaun Micheel,81,7
76,T64,T64,Kevin Na,88,7
77,T64,T64,Kenny Perry,82,7
78,T64,T64,Ted Purdy,122,7
79,T64,T64,Rory Sabbatini,81,7
80,T64,T64,Jeff Sluman,94,7
81,T64,T64,Charlie Wi,67,7
82,T64,T64,Jay Williamson,53,7
83,T84,T84,Billy Andrade,83,6
84,T84,T84,Cameron Beckman,96,6
85,T84,T84,Marco Dawson,82,6
86,T84,T84,Steve Flesch,90,6
87,T84,T84,Retief Goosen,71,6
88,T84,T84,Padraig Harrington,50,6
89,T84,T84,Bob Heintz,67,6
90,T84,T84,John Huston,90,6
91,T84,T84,Freddie Jacobson,72,6
92,T84,T84,Jerry Kelly,101,6
93,T84,T84,Hank Kuehne,84,6
94,T84,T84,Neal Lancaster,95,6
95,T84,T84,J.L. Lewis,98,6
96,T84,T84,Greg Owen,84,6
97,T84,T84,Ryan Palmer,101,6
98,T84,T84,Justin Rose,99,6
99,T84,T84,Adam Scott,72,6
100,T84,T84,Hidemichi Tanaka,106,6
101,T84,T84,Hideto Tanihara,50,6
102,T84,T84,Charles Warren,89,6
103,T84,T84,Dean Wilson,86,6
104,T105,T105,K.J. Choi,78,5
105,T105,T105,Stewart Cink,98,5
106,T105,T105,Gavin Coles,70,5
107,T105,T105,Ben Curtis,65,5
108,T105,T105,Robert Damron,89,5
109,T105,T105,Glen Day,80,5
110,T105,T105,Luke Donald,67,5
111,T105,T105,Brad Faxon,75,5
112,T105,T105,Bill Glasson,54,5
113,T105,T105,Matt Gogel,78,5
114,T105,T105,Todd Hamilton,94,5
115,T105,T105,Ryuji Imada,78,5
116,T105,T105,Jonathan Kaye,77,5
117,T105,T105,Tom Lehman,69,5
118,T105,T105,Thomas Levet,54,5
119,T105,T105,Hunter Mahan,103,5
120,T105,T105,Arron Oberholser,65,5
121,T105,T105,Dennis Paulson,63,5
122,T105,T105,Carl Pettersson,109,5
123,T105,T105,Ian Poulter,62,5
124,T105,T105,Patrick Sheehan,114,5
125,T105,T105,Heath Slocum,103,5
126,T105,T105,Darron Stiles,78,5
127,T105,T105,Roland Thatcher,75,5
128,T105,T105,Mario Tiziani,67,5
129,T105,T105,Omar Uresti,84,5
130,T105,T105,Lee Westwood,50,5
131,T132,T132,Stuart Appleby,84,4
132,T132,T132,Rich Beem,66,4
133,T132,T132,Jeff Brehaut,71,4
134,T132,T132,D.J. Brigman,76,4
135,T132,T132,Tom Byrum,83,4
136,T132,T132,Chad Campbell,95,4
137,T132,T132,Alex Cejka,84,4
138,T132,T132,Paul Claxton,79,4
139,T132,T132,Joe Durant,81,4
140,T132,T132,Todd Fischer,99,4
141,T132,T132,Robert Gamez,91,4
142,T132,T132,Tom Gillis,77,4
143,T132,T132,J.P. Hayes,63,4
144,T132,T132,Tim Herron,100,4
145,T132,T132,Lee Janzen,75,4
146,T132,T132,Steve Jones,56,4
147,T132,T132,Stephen Leaney,89,4
148,T132,T132,Phil Mickelson,81,4
149,T132,T132,Corey Pavin,77,4
150,T132,T132,Pat Perez,89,4
151,T132,T132,Craig Perks,67,4
152,T132,T132,Phillip Price,77,4
153,T132,T132,Rob Rashell,65,4
154,T132,T132,Steve Stricker,62,4
155,T132,T132,Bob Tway,87,4
156,T132,T132,Scott Verplank,87,4
157,T132,T132,Duffy Waldorf,86,4
158,T132,T132,Mark Wilson,74,4
159,T160,T160,Stephen Ames,82,3
160,T160,T160,Paul Azinger,66,3
161,T160,T160,Mark Brooks,72,3
162,T160,T160,Olin Browne,99,3
163,T160,T160,José Coceres,56,3
164,T160,T160,Matt Davidson,53,3
165,T160,T160,Dan Forsman,52,3
166,T160,T160,Fred Funk,102,3
167,T160,T160,Kent Jones,99,3
168,T160,T160,Franklin Langham,91,3
169,T160,T160,Justin Leonard,78,3
170,T160,T160,Will MacKenzie,75,3
171,T160,T160,Len Mattiace,86,3
172,T160,T160,José María Olazábal,55,3
173,T160,T160,Rod Pampling,89,3
174,T160,T160,Chris Riley,67,3
175,T160,T160,Kevin Sutherland,89,3
176,T177,T177,Jim Carter,62,2
177,T177,T177,John Cook,72,2
178,T177,T177,John Elliott,58,2
179,T177,T177,Paul Gow,78,2
180,T177,T177,Jay Haas,54,2
181,T177,T177,Jeff Hart,63,2
182,T177,T177,Glen Hnatiuk,59,2
183,T177,T177,Bradley Hughes,52,2
184,T177,T177,Zach Johnson,96,2
185,T177,T177,Richard Johnson,50,2
186,T177,T177,Skip Kendall,80,2
187,T177,T177,Matt Kuchar,60,2
188,T177,T177,Jeff Maggert,79,2
189,T177,T177,Mark O'Meara,66,2
190,T177,T177,Joey Sindelar,104,2
191,T177,T177,Tjaart van der Walt,56,2
192,T193,T193,Doug Barron,70,1
193,T193,T193,Justin Bolli,65,1
194,T193,T193,Danny Briggs,70,1
195,T193,T193,Steve Elkington,67,1
196,T193,T193,Brian Gay,101,1
197,T193,T193,Larry Mize,54,1
198,T193,T193,Brett Quigley,96,1
199,T193,T193,Loren Roberts,54,1
200,T193,T193,Kirk Triplett,55,1
201,T193,T193,Mike Weir,71,1
