,First_Tee_Early_Round_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_5_Scoring_Average_AVG,First_Tee_Early_Round_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Tim Herron,66.0,66,1
1,2,2,Andrew Magee,67.0,67,1
2,3,3,Tom Pernice Jr.,68.0,68,1
3,T4,T4,Brian Davis,69.0,69,1
4,T4,T4,Jay Haas,69.0,69,1
5,T4,T4,Tim Petrovic,69.0,69,1
6,T7,T7,Fred Couples,71.0,71,1
7,T7,T7,Todd Fischer,71.0,71,1
8,T9,T9,Bart Bryant,72.0,72,1
9,T9,T9,Mark Calcavecchia,72.0,72,1
10,T9,T9,David Toms,72.0,72,1
11,T12,T12,Duffy Waldorf,73.0,73,1
12,T12,T12,Nick Watney,73.0,73,1
13,T14,T14,Joe Durant,74.0,74,1
14,T14,T14,Phillip Price,74.0,74,1
15,T16,T16,Kent Jones,75.0,75,1
16,T16,T16,Kevin Sutherland,75.0,75,1
17,18,18,Pat Perez,77.0,77,1
18,19,19,Craig Barlow,79.0,79,1
