,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
46,T28,T28,Darron Stiles,78,4.03,3233,803
47,T28,T28,Steve Stricker,62,4.03,2663,660
48,T28,T28,Vaughn Taylor,99,4.03,4224,1048
49,T50,T50,Mark Calcavecchia,92,4.04,3944,976
50,T50,T50,Daniel Chopra,108,4.04,4436,1099
51,T50,T50,Tim Clark,92,4.04,3848,952
52,T50,T50,José Coceres,56,4.04,2309,572
53,T50,T50,Fred Couples,72,4.04,2960,733
54,T50,T50,Brian Davis,75,4.04,3143,778
55,T50,T50,Luke Donald,67,4.04,2755,682
56,T50,T50,Joe Durant,81,4.04,3483,863
57,T50,T50,Steve Elkington,67,4.04,2901,718
58,T50,T50,Brad Faxon,75,4.04,3100,768
59,T50,T50,Retief Goosen,71,4.04,2726,674
60,T50,T50,Charles Howell III,95,4.04,3895,965
61,T50,T50,Freddie Jacobson,72,4.04,3130,774
62,T50,T50,Rocco Mediate,73,4.04,3114,770
63,T50,T50,Ryan Palmer,101,4.04,4175,1033
64,T50,T50,Jesper Parnevik,84,4.04,3507,867
65,T50,T50,Jeff Sluman,94,4.04,3974,983
66,T50,T50,Kevin Sutherland,89,4.04,3732,923
67,T50,T50,Hidemichi Tanaka,106,4.04,4302,1065
68,T50,T50,Roland Thatcher,75,4.04,3066,759
69,T50,T50,Bo Van Pelt,112,4.04,4804,1189
70,T50,T50,Brett Wetterich,76,4.04,3163,783
71,T50,T50,Dean Wilson,86,4.04,3649,903
72,T50,T50,Mark Wilson,74,4.04,2927,725
73,T74,T74,Robert Allenby,95,4.05,3877,957
74,T74,T74,Tommy Armour III,103,4.05,4401,1087
75,T74,T74,Briny Baird,98,4.05,4127,1019
76,T74,T74,Cameron Beckman,96,4.05,3927,969
77,T74,T74,Jonathan Byrd,103,4.05,4277,1057
78,T74,T74,Brian Gay,101,4.05,4250,1050
79,T74,T74,Matt Gogel,78,4.05,3257,805
80,T74,T74,Mathias Grönberg,60,4.05,2514,620
81,T74,T74,David Hearn,68,4.05,2909,719
82,T74,T74,Stephen Leaney,89,4.05,3635,897
83,T74,T74,Hunter Mahan,103,4.05,4353,1075
84,T74,T74,Greg Owen,84,4.05,3381,835
85,T74,T74,Carl Pettersson,109,4.05,4433,1095
86,T74,T74,Phillip Price,77,4.05,3064,756
87,T74,T74,Ted Purdy,122,4.05,5388,1329
88,T74,T74,Brett Quigley,96,4.05,3889,961
89,T74,T74,Adam Scott,72,4.05,3039,750
90,T74,T74,Mario Tiziani,67,4.05,2779,686
91,T74,T74,Omar Uresti,84,4.05,3645,899
92,T74,T74,Nick Watney,91,4.05,3795,937
93,T94,T94,Michael Allen,90,4.06,3912,963
94,T94,T94,Billy Andrade,83,4.06,3516,865
95,T94,T94,Craig Barlow,81,4.06,3263,803
96,T94,T94,Chad Campbell,95,4.06,4097,1009
97,T94,T94,K.J. Choi,78,4.06,3267,805
98,T94,T94,Glen Day,80,4.06,3369,829
99,T94,T94,Carlos Franco,78,4.06,3243,798
100,T94,T94,Fred Funk,102,4.06,4479,1103
101,T94,T94,Lucas Glover,88,4.06,3670,905
102,T94,T94,Hunter Haas,83,4.06,3380,833
103,T94,T94,J.P. Hayes,63,4.06,2717,669
104,T94,T94,John Huston,90,4.06,3686,907
105,T94,T94,Kent Jones,99,4.06,4121,1015
106,T94,T94,Jerry Kelly,101,4.06,4279,1055
107,T94,T94,Neal Lancaster,95,4.06,4053,999
108,T94,T94,Bernhard Langer,67,4.06,2943,724
109,T94,T94,J.L. Lewis,98,4.06,4199,1034
110,T94,T94,Rod Pampling,89,4.06,3753,925
111,T94,T94,Pat Perez,89,4.06,3939,971
112,T94,T94,Tag Ridings,93,4.06,3859,951
113,T94,T94,Loren Roberts,54,4.06,2330,574
114,T94,T94,John Rollins,97,4.06,4128,1017
115,T94,T94,Chris Smith,93,4.06,3916,965
116,T94,T94,D.J. Trahan,81,4.06,3308,815
117,T94,T94,Tjaart van der Walt,56,4.06,2374,585
118,T94,T94,Duffy Waldorf,86,4.06,3544,873
119,T94,T94,Charles Warren,89,4.06,3708,913
120,T121,T121,Woody Austin,100,4.07,4362,1071
121,T121,T121,Paul Azinger,66,4.07,2822,693
122,T121,T121,Aaron Baddeley,84,4.07,3518,865
123,T121,T121,Justin Bolli,65,4.07,2695,662
124,T121,T121,Gavin Coles,70,4.07,3018,741
125,T121,T121,John Cook,72,4.07,3052,749
126,T121,T121,Todd Fischer,99,4.07,4147,1018
127,T121,T121,Robert Gamez,91,4.07,3932,965
128,T121,T121,Tom Gillis,77,4.07,3195,785
129,T121,T121,Tom Lehman,69,4.07,2972,731
130,T121,T121,Peter Lonard,85,4.07,3700,910
131,T121,T121,Steve Lowery,100,4.07,4090,1005
132,T121,T121,Jeff Maggert,79,4.07,3244,798
133,T121,T121,Kevin Na,88,4.07,3684,905
134,T121,T121,Joe Ogilvie,103,4.07,4297,1057
135,T121,T121,Brenden Pappas,51,4.07,2198,540
136,T121,T121,Corey Pavin,77,4.07,3190,783
137,T121,T121,Tim Petrovic,97,4.07,4031,991
138,T121,T121,Patrick Sheehan,114,4.07,4687,1151
139,T140,T140,Stephen Ames,82,4.08,3541,868
140,T140,T140,Alex Cejka,84,4.08,3501,858
141,T140,T140,Brent Geiberger,61,4.08,2585,633
142,T140,T140,Brendan Jones,81,4.08,3416,837
143,T140,T140,Matt Kuchar,60,4.08,2601,638
144,T140,T140,Scott McCarron,78,4.08,3182,779
145,T140,T140,Mark O'Meara,66,4.08,2788,684
146,T140,T140,D.A. Points,94,4.08,3862,947
147,T140,T140,Kevin Stadler,96,4.08,3893,953
148,T140,T140,Kirk Triplett,55,4.08,2242,550
149,T140,T140,Jay Williamson,53,4.08,2244,550
150,T151,T151,Chris Anderson,66,4.09,2652,649
151,T151,T151,Brian Bateman,98,4.09,4027,985
152,T151,T151,Tom Byrum,83,4.09,3678,899
153,T151,T151,Robert Damron,89,4.09,3800,929
154,T151,T151,Jay Haas,54,4.09,2182,534
155,T151,T151,Todd Hamilton,94,4.09,3969,971
156,T151,T151,Glen Hnatiuk,59,4.09,2373,580
157,T151,T151,Skip Kendall,80,4.09,3332,815
158,T151,T151,Frank Lickliter II,100,4.09,4109,1005
159,T151,T151,Will MacKenzie,75,4.09,3146,769
160,T151,T151,Chris Riley,67,4.09,2823,690
161,T151,T151,Charlie Wi,67,4.09,2775,678
162,T163,T163,Steve Allan,102,4.1,4222,1031
163,T163,T163,Paul Claxton,79,4.1,3439,839
164,T163,T163,Steve Flesch,90,4.1,3758,917
165,T163,T163,Padraig Harrington,50,4.1,2128,519
166,T163,T163,Jeff Hart,63,4.1,2626,640
167,T163,T163,Bob Heintz,67,4.1,2902,707
168,T163,T163,Bradley Hughes,52,4.1,2253,550
169,T163,T163,Lee Janzen,75,4.1,3140,765
170,T163,T163,Hank Kuehne,84,4.1,3464,844
171,T163,T163,Franklin Langham,91,4.1,3780,923
172,T163,T163,Andrew Magee,82,4.1,3362,821
173,T163,T163,Larry Mize,54,4.1,2223,542
174,T163,T163,Rory Sabbatini,81,4.1,3527,860
175,T163,T163,Lee Westwood,50,4.1,2204,537
176,T177,T177,Mark Brooks,72,4.11,3096,753
177,T177,T177,Ben Curtis,65,4.11,2808,684
178,T177,T177,John Daly,78,4.11,3405,828
179,T177,T177,Bill Glasson,54,4.11,2267,551
180,T177,T177,Paul Gow,78,4.11,3239,789
181,T177,T177,Mark Hensby,70,4.11,3123,759
182,T177,T177,Shaun Micheel,81,4.11,3429,835
183,T177,T177,Mike Weir,71,4.11,2944,716
184,T185,T185,Jason Allred,75,4.12,3174,770
185,T185,T185,Jim Carter,62,4.12,2639,641
186,T185,T185,James Driscoll,73,4.12,3037,737
187,T185,T185,Rob Rashell,65,4.12,2862,694
188,T189,T189,Danny Briggs,70,4.13,2947,714
189,T189,T189,D.J. Brigman,76,4.13,3192,773
190,T189,T189,Matt Davidson,53,4.13,2311,560
191,T189,T189,John Elliott,58,4.13,2476,599
192,T189,T189,Michael Long,72,4.13,3077,745
193,T189,T189,Dennis Paulson,63,4.13,2706,655
194,T189,T189,Ian Poulter,62,4.13,2547,617
195,T196,T196,Rich Beem,66,4.14,2761,667
196,T196,T196,Steve Jones,56,4.14,2426,586
197,T196,T196,Len Mattiace,86,4.14,3671,887
198,T199,T199,Scott Hend,75,4.16,3223,775
199,T199,T199,Thomas Levet,54,4.16,2432,584
200,T199,T199,Hideto Tanihara,50,4.16,2111,508
201,202,202,Craig Perks,67,4.17,2862,687
