,Tenth_Tee_Late_Round_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_5_Scoring_Average_AVG,Tenth_Tee_Late_Round_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Harrison Frazar,68.0,68,1
1,T1,T1,Neal Lancaster,68.0,68,1
2,T3,T3,Frank Lickliter II,70.0,70,1
3,T3,T3,Shaun Micheel,70.0,70,1
4,5,5,Tommy Armour III,71.0,71,1
5,T6,T6,Brian Bateman,72.0,72,1
6,T6,T6,Kevin Stadler,72.0,72,1
7,T8,T8,Billy Andrade,73.0,73,1
8,T8,T8,Aaron Baddeley,73.0,73,1
9,T8,T8,Chris DiMarco,73.0,73,1
10,T8,T8,Robert Gamez,73.0,73,1
11,T12,T12,Ben Curtis,74.0,74,1
12,T12,T12,J.J. Henry,74.0,74,1
13,T14,T14,John Daly,75.0,75,1
14,T14,T14,Geoff Ogilvy,75.0,75,1
15,T14,T14,Jay Williamson,75.0,75,1
16,17,17,Jason Allred,78.0,78,1
