,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
49,T41,T41,Vijay Singh,111,3.04,847,279
50,T41,T41,David Toms,87,3.04,538,177
51,T41,T41,Mike Weir,71,3.04,365,120
52,T41,T41,Charlie Wi,67,3.04,383,126
53,T54,T54,Steve Allan,102,3.05,583,191
54,T54,T54,Robert Allenby,95,3.05,516,169
55,T54,T54,Bart Bryant,91,3.05,561,184
56,T54,T54,Paul Gow,78,3.05,397,130
57,T54,T54,Todd Hamilton,94,3.05,516,169
58,T54,T54,Bob Heintz,67,3.05,433,142
59,T54,T54,Brendan Jones,81,3.05,452,148
60,T54,T54,Skip Kendall,80,3.05,433,142
61,T54,T54,Tom Lehman,69,3.05,393,129
62,T54,T54,Justin Leonard,78,3.05,533,175
63,T54,T54,Steve Lowery,100,3.05,583,191
64,T54,T54,Mark O'Meara,66,3.05,378,124
65,T54,T54,Joe Ogilvie,103,3.05,586,192
66,T54,T54,Tim Petrovic,97,3.05,559,183
67,T54,T54,Heath Slocum,103,3.05,522,171
68,T54,T54,Tiger Woods,76,3.05,628,206
69,T70,T70,Bob Estes,92,3.06,483,158
70,T70,T70,Lee Janzen,75,3.06,376,123
71,T70,T70,Jeff Maggert,79,3.06,444,145
72,T70,T70,Shaun Micheel,81,3.06,539,176
73,T70,T70,Rod Pampling,89,3.06,483,158
74,T70,T70,Carl Pettersson,109,3.06,668,218
75,T70,T70,Adam Scott,72,3.06,443,145
76,T70,T70,Steve Stricker,62,3.06,383,125
77,T70,T70,Kevin Sutherland,89,3.06,505,165
78,T70,T70,Nick Watney,91,3.06,544,178
79,T80,T80,Briny Baird,98,3.07,564,184
80,T80,T80,Doug Barron,70,3.07,423,138
81,T80,T80,Alex Cejka,84,3.07,467,152
82,T80,T80,John Cook,72,3.07,414,135
83,T80,T80,Glen Day,80,3.07,461,150
84,T80,T80,Steve Elkington,67,3.07,414,135
85,T80,T80,Carlos Franco,78,3.07,482,157
86,T80,T80,Robert Gamez,91,3.07,522,170
87,T80,T80,Scott Hend,75,3.07,451,147
88,T80,T80,Kent Jones,99,3.07,549,179
89,T80,T80,Bernhard Langer,67,3.07,420,137
90,T80,T80,Larry Mize,54,3.07,273,89
91,T80,T80,Jesper Parnevik,84,3.07,488,159
92,T80,T80,Brett Quigley,96,3.07,589,192
93,T80,T80,Jeff Sluman,94,3.07,564,184
94,T80,T80,Darron Stiles,78,3.07,495,161
95,T80,T80,Scott Verplank,87,3.07,562,183
96,T97,T97,John Daly,78,3.08,486,158
97,T97,T97,Sergio Garcia,73,3.08,514,167
98,T97,T97,Retief Goosen,71,3.08,391,127
99,T97,T97,Tim Herron,100,3.08,607,197
100,T97,T97,Glen Hnatiuk,59,3.08,305,99
101,T97,T97,Richard Johnson,50,3.08,376,122
102,T97,T97,Scott McCarron,78,3.08,447,145
103,T97,T97,Rory Sabbatini,81,3.08,481,156
104,T97,T97,D.J. Trahan,81,3.08,486,158
105,T97,T97,Omar Uresti,84,3.08,447,145
106,T97,T97,Dean Wilson,86,3.08,606,197
107,T97,T97,Mark Wilson,74,3.08,472,153
108,T109,T109,Chris Anderson,66,3.09,414,134
109,T109,T109,K.J. Choi,78,3.09,491,159
110,T109,T109,Gavin Coles,70,3.09,395,128
111,T109,T109,Marco Dawson,82,3.09,485,157
112,T109,T109,Matt Gogel,78,3.09,439,142
113,T109,T109,David Hearn,68,3.09,392,127
114,T109,T109,Hank Kuehne,84,3.09,485,157
115,T109,T109,Sean O'Hair,103,3.09,547,177
116,T109,T109,Joey Sindelar,104,3.09,683,221
117,T118,T118,Brian Bateman,98,3.1,558,180
118,T118,T118,Rich Beem,66,3.1,381,123
119,T118,T118,Tim Clark,92,3.1,576,186
120,T118,T118,Jay Haas,54,3.1,326,105
121,T118,T118,Hunter Haas,83,3.1,475,153
122,T118,T118,Steve Jones,56,3.1,338,109
123,T118,T118,Davis Love III,80,3.1,545,176
124,T118,T118,Will MacKenzie,75,3.1,416,134
125,T118,T118,Shigeki Maruyama,99,3.1,635,205
126,T118,T118,Phil Mickelson,81,3.1,536,173
127,T118,T118,Tom Pernice Jr.,111,3.1,626,202
128,T118,T118,Mario Tiziani,67,3.1,353,114
129,T118,T118,Bob Tway,87,3.1,514,166
130,T131,T131,Tommy Armour III,103,3.11,578,186
131,T131,T131,Danny Briggs,70,3.11,451,145
132,T131,T131,Paul Claxton,79,3.11,464,149
133,T131,T131,Robert Damron,89,3.11,510,164
134,T131,T131,Chris DiMarco,83,3.11,520,167
135,T131,T131,Mark Hensby,70,3.11,383,123
136,T131,T131,John Huston,90,3.11,563,181
137,T131,T131,Zach Johnson,96,3.11,603,194
138,T131,T131,Matt Kuchar,60,3.11,408,131
139,T131,T131,Neal Lancaster,95,3.11,532,171
140,T131,T131,Franklin Langham,91,3.11,528,170
141,T131,T131,Geoff Ogilvy,97,3.11,615,198
142,T131,T131,Rob Rashell,65,3.11,364,117
143,T144,T144,Michael Allen,90,3.12,493,158
144,T144,T144,Daniel Chopra,108,3.12,599,192
145,T144,T144,Matt Davidson,53,3.12,309,99
146,T144,T144,Brian Gay,101,3.12,631,202
147,T144,T144,Brent Geiberger,61,3.12,384,123
148,T144,T144,Scott Gutschewski,86,3.12,434,139
149,T144,T144,J.P. Hayes,63,3.12,405,130
150,T144,T144,Peter Lonard,85,3.12,546,175
151,T144,T144,Michael Long,72,3.12,418,134
152,T144,T144,Billy Mayfair,114,3.12,692,222
153,T144,T144,Patrick Sheehan,114,3.12,620,199
154,T144,T144,Kevin Stadler,96,3.12,562,180
155,T144,T144,Hideto Tanihara,50,3.12,256,82
156,T144,T144,Roland Thatcher,75,3.12,486,156
157,T144,T144,Charles Warren,89,3.12,540,173
158,T159,T159,Arjun Atwal,65,3.13,373,119
159,T159,T159,Paul Azinger,66,3.13,354,113
160,T159,T159,Cameron Beckman,96,3.13,560,179
161,T159,T159,José Coceres,56,3.13,366,117
162,T159,T159,Joe Durant,81,3.13,513,164
163,T159,T159,Harrison Frazar,105,3.13,689,220
164,T159,T159,Bradley Hughes,52,3.13,291,93
165,T159,T159,Kevin Na,88,3.13,610,195
166,T159,T159,Tag Ridings,93,3.13,594,190
167,T159,T159,Chris Riley,67,3.13,373,119
168,T159,T159,Vaughn Taylor,99,3.13,616,197
169,T159,T159,Tjaart van der Walt,56,3.13,307,98
170,T171,T171,Padraig Harrington,50,3.14,301,96
171,T171,T171,Ryuji Imada,78,3.14,471,150
172,T171,T171,Brandt Jobe,96,3.14,530,169
173,T171,T171,Dennis Paulson,63,3.14,320,102
174,T171,T171,Chris Smith,93,3.14,663,211
175,T171,T171,Joey Snyder III,102,3.14,571,182
176,T171,T171,Brett Wetterich,76,3.14,503,160
177,T178,T178,Jason Allred,75,3.15,451,143
178,T178,T178,Jim Carter,62,3.15,343,109
179,T178,T178,Ben Curtis,65,3.15,454,144
180,T178,T178,Tom Gillis,77,3.15,472,150
181,T178,T178,Greg Owen,84,3.15,604,192
182,T178,T178,Craig Perks,67,3.15,419,133
183,T178,T178,Ian Poulter,62,3.15,306,97
184,T178,T178,Ted Purdy,122,3.15,747,237
185,T178,T178,John Rollins,97,3.15,599,190
186,T187,T187,Justin Bolli,65,3.16,344,109
187,T187,T187,D.J. Brigman,76,3.16,386,122
188,T187,T187,Brian Davis,75,3.16,442,140
189,T187,T187,Steve Flesch,90,3.16,543,172
190,T187,T187,Freddie Jacobson,72,3.16,528,167
191,T192,T192,Billy Andrade,83,3.17,573,181
192,T192,T192,Jonathan Byrd,103,3.17,555,175
193,T192,T192,Dan Forsman,52,3.17,304,96
194,195,195,Stuart Appleby,84,3.18,605,190
195,196,196,Hunter Mahan,103,3.19,615,193
196,T197,T197,John Elliott,58,3.2,323,101
197,T197,T197,Frank Lickliter II,100,3.2,604,189
198,T197,T197,Andrew Magee,82,3.2,505,158
199,T197,T197,Len Mattiace,86,3.2,521,163
200,201,201,Charles Howell III,95,3.22,592,184
201,202,202,Lee Westwood,50,3.23,342,106
