,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
83,84,84,Fred Couples,70.4,352,5
84,T85,T85,Jeff Brehaut,70.43,493,7
85,T85,T85,Omar Uresti,70.43,493,7
86,T87,T87,Jonathan Byrd,70.5,423,6
87,T87,T87,Bradley Hughes,70.5,564,8
88,T87,T87,Jonathan Kaye,70.5,282,4
89,T87,T87,Rocco Mediate,70.5,282,4
90,T87,T87,Chris Smith,70.5,564,8
91,T87,T87,Kevin Stadler,70.5,564,8
92,T93,T93,Len Mattiace,70.57,494,7
93,T93,T93,Ryan Palmer,70.57,494,7
94,T93,T93,Carl Pettersson,70.57,494,7
95,96,96,Stephen Ames,70.6,353,5
96,T97,T97,Briny Baird,70.63,565,8
97,T97,T97,Chris DiMarco,70.63,565,8
98,T97,T97,Bill Glasson,70.63,565,8
99,T100,T100,Lee Janzen,70.67,212,3
100,T100,T100,Mark O'Meara,70.67,424,6
101,102,102,Neal Lancaster,70.71,495,7
102,T103,T103,Tom Gillis,70.75,566,8
103,T103,T103,Will MacKenzie,70.75,566,8
104,T103,T103,Kenny Perry,70.75,283,4
105,106,106,Tag Ridings,70.79,991,14
106,107,107,Alex Cejka,70.83,425,6
107,108,108,Tom Pernice Jr.,70.86,496,7
108,T109,T109,James Driscoll,70.88,567,8
109,T109,T109,Duffy Waldorf,70.88,567,8
110,111,111,Michael Long,70.89,638,9
111,T112,T112,Brian Davis,71.0,426,6
112,T112,T112,John Senden,71.0,284,4
113,T112,T112,Joey Sindelar,71.0,710,10
114,T112,T112,Nick Watney,71.0,568,8
115,T112,T112,Brett Wetterich,71.0,568,8
116,T117,T117,Robert Gamez,71.13,569,8
117,T117,T117,Brian Gay,71.13,569,8
118,T119,T119,Chris Anderson,71.14,498,7
119,T119,T119,Robert Damron,71.14,498,7
120,T119,T119,Charles Howell III,71.14,498,7
121,T119,T119,Justin Leonard,71.14,498,7
122,123,123,Darron Stiles,71.17,427,6
123,T124,T124,John Elliott,71.2,356,5
124,T124,T124,D.J. Trahan,71.2,356,5
125,T126,T126,Jason Bohn,71.22,641,9
126,T126,T126,Carlos Franco,71.22,641,9
127,T128,T128,Woody Austin,71.25,855,12
128,T128,T128,Dudley Hart,71.25,285,4
129,130,130,Mike Weir,71.29,499,7
130,T131,T131,Pat Perez,71.33,642,9
131,T131,T131,Brett Quigley,71.33,428,6
132,133,133,Cameron Beckman,71.38,928,13
133,T134,T134,John Cook,71.4,357,5
134,T134,T134,Joe Ogilvie,71.4,714,10
135,136,136,Sean O'Hair,71.43,500,7
136,137,137,Mark Wilson,71.44,643,9
137,T138,T138,Steve Elkington,71.5,286,4
138,T138,T138,José María Olazábal,71.5,143,2
139,T138,T138,Brenden Pappas,71.5,143,2
140,T138,T138,John Rollins,71.5,429,6
141,T138,T138,Vaughn Taylor,71.5,429,6
142,T143,T143,Chad Campbell,71.57,501,7
143,T143,T143,Glen Day,71.57,501,7
144,T143,T143,Hank Kuehne,71.57,501,7
145,146,146,Matt Kuchar,71.6,358,5
146,T147,T147,Freddie Jacobson,71.63,573,8
147,T147,T147,J.L. Lewis,71.63,573,8
148,T149,T149,Joe Durant,71.71,502,7
149,T149,T149,David Hearn,71.71,502,7
150,T149,T149,Skip Kendall,71.71,502,7
151,T149,T149,Kevin Na,71.71,502,7
152,153,153,Rich Beem,71.75,287,4
153,154,154,Andrew Magee,71.78,646,9
154,T155,T155,Brian Bateman,71.83,431,6
155,T155,T155,Justin Bolli,71.83,431,6
156,T157,T157,Paul Claxton,71.86,503,7
157,T157,T157,Brent Geiberger,71.86,503,7
158,T159,T159,Michael Allen,72.0,576,8
159,T159,T159,Mathias Grönberg,72.0,432,6
160,T159,T159,J.J. Henry,72.0,360,5
161,T159,T159,Mark Hensby,72.0,216,3
162,T159,T159,Bernhard Langer,72.0,216,3
163,T159,T159,Tiger Woods,72.0,72,1
164,165,165,Jesper Parnevik,72.11,649,9
165,166,166,Bart Bryant,72.14,505,7
166,167,167,Chris Riley,72.17,433,6
167,168,168,John Huston,72.2,361,5
168,T169,T169,Franklin Langham,72.25,578,8
169,T169,T169,Shaun Micheel,72.25,289,4
170,171,171,Tom Byrum,72.3,723,10
171,T172,T172,Jason Allred,72.38,941,13
172,T172,T172,Brendan Jones,72.38,579,8
173,174,174,Hideto Tanihara,72.4,362,5
174,175,175,Phillip Price,72.43,507,7
175,T176,T176,Steve Allan,72.5,290,4
176,T176,T176,Arron Oberholser,72.5,290,4
177,178,178,Geoff Ogilvy,72.57,508,7
178,179,179,D.A. Points,72.6,726,10
179,180,180,Craig Perks,72.63,581,8
180,181,181,Gavin Coles,72.71,509,7
181,182,182,Billy Andrade,72.75,291,4
182,183,183,Charles Warren,72.77,946,13
183,T184,T184,Todd Hamilton,72.8,364,5
184,T184,T184,Scott Hend,72.8,364,5
185,186,186,Hidemichi Tanaka,72.83,874,12
186,187,187,Fred Funk,72.89,656,9
187,T188,T188,Matt Davidson,73.0,511,7
188,T188,T188,Tim Petrovic,73.0,803,11
189,190,190,Matt Gogel,73.14,512,7
190,191,191,Ian Poulter,73.2,366,5
191,192,192,José Coceres,73.71,516,7
192,T193,T193,Ben Curtis,73.75,295,4
193,T193,T193,Dennis Paulson,73.75,295,4
194,195,195,Todd Fischer,73.88,591,8
195,196,196,Larry Mize,74.0,222,3
196,197,197,Rob Rashell,74.17,445,6
197,198,198,Aaron Baddeley,74.29,520,7
198,199,199,Steve Jones,74.6,373,5
199,200,200,Kirk Triplett,74.67,224,3
200,201,201,Jeff Hart,75.0,225,3
201,202,202,Thomas Levet,76.0,228,3
