,Back_9_Round_5_Scoring_Average_RANK THIS WEEK,Back_9_Round_5_Scoring_Average_RANK LAST WEEK,Back_9_Round_5_Scoring_Average_PLAYER NAME,Back_9_Round_5_Scoring_Average_AVG,Back_9_Round_5_Scoring_Average_TOTAL STROKES,Back_9_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Neal Lancaster,30.0,30,1
1,T2,T2,Brian Davis,32.0,32,1
2,T2,T2,Skip Kendall,32.0,32,1
3,T2,T2,Bernhard Langer,32.0,32,1
4,T2,T2,Andrew Magee,32.0,32,1
5,T2,T2,Loren Roberts,32.0,32,1
6,T7,T7,Billy Andrade,33.0,33,1
7,T7,T7,Ben Curtis,33.0,33,1
8,T7,T7,Fred Funk,33.0,33,1
9,T7,T7,Brent Geiberger,33.0,33,1
10,T7,T7,Tim Herron,33.0,33,1
11,T12,T12,Tim Clark,34.0,34,1
12,T12,T12,Justin Leonard,34.0,34,1
13,T12,T12,Jesper Parnevik,34.0,34,1
14,T12,T12,John Senden,34.0,34,1
15,T12,T12,Jeff Sluman,34.0,34,1
16,T12,T12,Hidemichi Tanaka,34.0,34,1
17,T12,T12,Nick Watney,34.0,34,1
18,T19,T19,Stewart Cink,35.0,35,1
19,T19,T19,Harrison Frazar,35.0,35,1
20,T19,T19,Robert Gamez,35.0,35,1
21,T19,T19,Jay Haas,35.0,35,1
22,T19,T19,Ryuji Imada,35.0,35,1
23,T19,T19,Peter Lonard,35.0,35,1
24,T19,T19,Davis Love III,35.0,35,1
25,T19,T19,Billy Mayfair,35.0,35,1
26,T19,T19,Shaun Micheel,35.0,35,1
27,T19,T19,Tom Pernice Jr.,35.0,35,1
28,T19,T19,Tim Petrovic,35.0,35,1
29,T19,T19,Ian Poulter,35.0,35,1
30,T19,T19,Justin Rose,35.0,35,1
31,T19,T19,Patrick Sheehan,35.0,35,1
32,T19,T19,Scott Verplank,35.0,35,1
33,T34,T34,Tommy Armour III,36.0,36,1
34,T34,T34,Briny Baird,36.0,36,1
35,T34,T34,Olin Browne,36.0,36,1
36,T34,T34,Bart Bryant,36.0,36,1
37,T34,T34,Fred Couples,36.0,36,1
38,T34,T34,Ben Crane,36.0,36,1
39,T34,T34,Todd Fischer,36.0,36,1
40,T34,T34,Jim Furyk,36.0,36,1
41,T34,T34,Dudley Hart,36.0,36,1
42,T34,T34,J.J. Henry,36.0,36,1
43,T34,T34,Jerry Kelly,36.0,36,1
44,T34,T34,Jeff Maggert,36.0,36,1
45,T34,T34,Joe Ogilvie,36.0,36,1
46,T34,T34,Ted Purdy,36.0,36,1
47,T34,T34,Chris Riley,36.0,36,1
48,T34,T34,Joey Sindelar,36.0,36,1
49,T50,T50,Stephen Ames,37.0,37,1
50,T50,T50,Brian Bateman,37.0,37,1
51,T50,T50,Mark Calcavecchia,37.0,37,1
52,T50,T50,Chris DiMarco,37.0,37,1
53,T50,T50,Freddie Jacobson,37.0,37,1
54,T50,T50,Kent Jones,37.0,37,1
55,T50,T50,Frank Lickliter II,37.0,37,1
56,T50,T50,Phil Mickelson,37.0,37,1
57,T50,T50,Kevin Stadler,37.0,37,1
58,T50,T50,David Toms,37.0,37,1
59,T50,T50,Duffy Waldorf,37.0,37,1
60,T61,T61,Craig Barlow,38.0,38,1
61,T61,T61,Phillip Price,38.0,38,1
62,T61,T61,Jay Williamson,38.0,38,1
63,T64,T64,Aaron Baddeley,39.0,39,1
64,T64,T64,John Daly,39.0,39,1
65,T64,T64,Robert Damron,39.0,39,1
66,T64,T64,Joe Durant,39.0,39,1
67,T64,T64,Steve Elkington,39.0,39,1
68,T64,T64,Kevin Sutherland,39.0,39,1
69,T70,T70,Jason Allred,40.0,40,1
70,T70,T70,Pat Perez,40.0,40,1
71,T72,T72,Geoff Ogilvy,41.0,41,1
72,T72,T72,Chris Smith,41.0,41,1
