,Par_4_Eagle_Leaders_RANK THIS WEEK,Par_4_Eagle_Leaders_RANK LAST WEEK,Par_4_Eagle_Leaders_PLAYER NAME,Par_4_Eagle_Leaders_ROUNDS,Par_4_Eagle_Leaders_TOTAL,Par_4_Eagle_Leaders_TOTAL PAR 4 HOLES,Par_4_Eagle_Leaders_TOTAL HOLE OUTS
0,T1,T1,Steve Allan,102,3,1031,3.0
1,T1,T1,Stewart Cink,98,3,974,2.0
2,T1,T1,Sergio Garcia,73,3,760,1.0
3,T1,T1,Scott McCarron,78,3,779,2.0
4,T1,T1,José María Olazábal,55,3,580,1.0
5,T1,T1,Tiger Woods,76,3,814,
6,T7,T7,Arjun Atwal,65,2,692,1.0
7,T7,T7,Woody Austin,100,2,1071,2.0
8,T7,T7,Briny Baird,98,2,1019,1.0
9,T7,T7,Cameron Beckman,96,2,969,2.0
10,T7,T7,Rich Beem,66,2,667,2.0
11,T7,T7,Jonathan Byrd,103,2,1057,
12,T7,T7,Mark Calcavecchia,92,2,976,1.0
13,T7,T7,José Coceres,56,2,572,2.0
14,T7,T7,Ben Crane,78,2,816,2.0
15,T7,T7,Marco Dawson,82,2,855,1.0
16,T7,T7,Glen Day,80,2,829,1.0
17,T7,T7,Luke Donald,67,2,682,
18,T7,T7,James Driscoll,73,2,737,2.0
19,T7,T7,Harrison Frazar,105,2,1065,1.0
20,T7,T7,Jim Furyk,94,2,1015,2.0
21,T7,T7,Todd Hamilton,94,2,971,2.0
22,T7,T7,Mark Hensby,70,2,759,
23,T7,T7,Bradley Hughes,52,2,550,2.0
24,T7,T7,Zach Johnson,96,2,1038,2.0
25,T7,T7,Steve Lowery,100,2,1005,2.0
26,T7,T7,Andrew Magee,82,2,821,2.0
27,T7,T7,Shigeki Maruyama,99,2,1067,2.0
28,T7,T7,Phil Mickelson,81,2,807,1.0
29,T7,T7,Arron Oberholser,65,2,678,2.0
30,T7,T7,Ryan Palmer,101,2,1033,1.0
31,T7,T7,Brenden Pappas,51,2,540,1.0
32,T7,T7,Jesper Parnevik,84,2,867,2.0
33,T7,T7,Patrick Sheehan,114,2,1151,2.0
34,T7,T7,Vijay Singh,111,2,1186,2.0
35,T7,T7,Hidemichi Tanaka,106,2,1065,2.0
36,T7,T7,D.J. Trahan,81,2,815,2.0
37,T7,T7,Omar Uresti,84,2,899,1.0
38,T7,T7,Tjaart van der Walt,56,2,585,2.0
39,T40,T40,Michael Allen,90,1,963,
40,T40,T40,Jason Allred,75,1,770,1.0
41,T40,T40,Billy Andrade,83,1,865,1.0
42,T40,T40,Stuart Appleby,84,1,883,
43,T40,T40,Tommy Armour III,103,1,1087,
44,T40,T40,Craig Barlow,81,1,803,
45,T40,T40,D.J. Brigman,76,1,773,1.0
46,T40,T40,Mark Brooks,72,1,753,1.0
47,T40,T40,Tom Byrum,83,1,899,
48,T40,T40,Jim Carter,62,1,641,1.0
49,T40,T40,Daniel Chopra,108,1,1099,1.0
50,T40,T40,Gavin Coles,70,1,741,1.0
51,T40,T40,Ben Curtis,65,1,684,1.0
52,T40,T40,John Daly,78,1,828,1.0
53,T40,T40,Matt Davidson,53,1,560,1.0
54,T40,T40,Brian Davis,75,1,778,
55,T40,T40,Chris DiMarco,83,1,818,
56,T40,T40,Bob Estes,92,1,995,1.0
57,T40,T40,Brad Faxon,75,1,768,1.0
58,T40,T40,Robert Gamez,91,1,965,1.0
59,T40,T40,Brent Geiberger,61,1,633,1.0
60,T40,T40,Bill Glasson,54,1,551,1.0
61,T40,T40,Matt Gogel,78,1,805,1.0
62,T40,T40,Retief Goosen,71,1,674,
63,T40,T40,Mathias Grönberg,60,1,620,1.0
64,T40,T40,Hunter Haas,83,1,833,1.0
65,T40,T40,Padraig Harrington,50,1,519,1.0
66,T40,T40,Dudley Hart,84,1,890,
67,T40,T40,David Hearn,68,1,719,
68,T40,T40,J.J. Henry,102,1,1054,1.0
69,T40,T40,Glen Hnatiuk,59,1,580,1.0
70,T40,T40,Ryuji Imada,78,1,829,1.0
71,T40,T40,Freddie Jacobson,72,1,774,
72,T40,T40,Richard Johnson,50,1,530,1.0
73,T40,T40,Steve Jones,56,1,586,1.0
74,T40,T40,Kent Jones,99,1,1015,1.0
75,T40,T40,Jonathan Kaye,77,1,785,1.0
76,T40,T40,Hank Kuehne,84,1,844,1.0
77,T40,T40,Neal Lancaster,95,1,999,
78,T40,T40,Franklin Langham,91,1,923,1.0
79,T40,T40,Tom Lehman,69,1,731,
80,T40,T40,J.L. Lewis,98,1,1034,1.0
81,T40,T40,Peter Lonard,85,1,910,1.0
82,T40,T40,Michael Long,72,1,745,1.0
83,T40,T40,Jeff Maggert,79,1,798,
84,T40,T40,Len Mattiace,86,1,887,
85,T40,T40,Mark O'Meara,66,1,684,1.0
86,T40,T40,Geoff Ogilvy,97,1,1003,1.0
87,T40,T40,Greg Owen,84,1,835,1.0
88,T40,T40,Rod Pampling,89,1,925,
89,T40,T40,Pat Perez,89,1,971,
90,T40,T40,Tom Pernice Jr.,111,1,1133,1.0
91,T40,T40,Kenny Perry,82,1,892,1.0
92,T40,T40,Carl Pettersson,109,1,1095,1.0
93,T40,T40,D.A. Points,94,1,947,
94,T40,T40,Tag Ridings,93,1,951,1.0
95,T40,T40,Chris Riley,67,1,690,1.0
96,T40,T40,Loren Roberts,54,1,574,1.0
97,T40,T40,John Rollins,97,1,1017,
98,T40,T40,Adam Scott,72,1,750,1.0
99,T40,T40,Joey Sindelar,104,1,1080,1.0
100,T40,T40,Chris Smith,93,1,965,1.0
101,T40,T40,Joey Snyder III,102,1,1037,1.0
102,T40,T40,Darron Stiles,78,1,803,1.0
103,T40,T40,Steve Stricker,62,1,660,1.0
104,T40,T40,Hideto Tanihara,50,1,508,1.0
105,T40,T40,Vaughn Taylor,99,1,1048,1.0
106,T40,T40,Roland Thatcher,75,1,759,1.0
107,T40,T40,Bo Van Pelt,112,1,1189,
108,T40,T40,Nick Watney,91,1,937,1.0
109,T40,T40,Lee Westwood,50,1,537,1.0
110,T40,T40,Jay Williamson,53,1,550,1.0
111,T40,T40,Dean Wilson,86,1,903,1.0
