,Par_5_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_5_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_5_Birdie_or_Better_Leaders_PLAYER NAME,Par_5_Birdie_or_Better_Leaders_ROUNDS,Par_5_Birdie_or_Better_Leaders_%,Par_5_Birdie_or_Better_Leaders_PAR 5 BIRDIES OR BETTER,Par_5_Birdie_or_Better_Leaders_PAR 5 HOLES
40,41,41,Robert Allenby,95,44.56,131,294
41,42,42,Vaughn Taylor,99,44.48,149,335
42,43,43,John Huston,90,44.44,128,288
43,44,44,Mark Hensby,70,44.39,91,205
44,45,45,Bob Heintz,67,44.3,101,228
45,46,46,Ben Crane,78,44.29,93,210
46,47,47,Brandt Jobe,96,44.26,131,296
47,48,48,John Rollins,97,44.19,137,310
48,49,49,Stuart Appleby,84,44.08,108,245
49,50,50,Ryan Palmer,101,44.0,143,325
50,51,51,Hunter Mahan,103,43.94,145,330
51,52,52,Daniel Chopra,108,43.87,154,351
52,53,53,John Daly,78,43.85,107,244
53,54,54,Omar Uresti,84,43.8,120,274
54,55,55,Jeff Brehaut,71,43.67,100,229
55,56,56,Ted Purdy,122,43.46,166,382
56,57,57,Jason Bohn,91,43.39,128,295
57,58,58,Aaron Baddeley,84,43.37,121,279
58,59,59,Brendan Jones,81,43.28,116,268
59,60,60,K.J. Choi,78,43.05,96,223
60,61,61,Carl Pettersson,109,43.01,157,365
61,62,62,Steve Stricker,62,42.93,88,205
62,63,63,Dan Forsman,52,42.86,75,175
63,64,64,Ian Poulter,62,42.77,74,173
64,65,65,Jim Furyk,94,42.71,123,288
65,66,66,D.J. Brigman,76,42.67,99,232
66,67,67,Chris Smith,93,42.51,139,327
67,68,68,Richard Johnson,50,42.42,70,165
68,69,69,Brett Wetterich,76,42.34,105,248
69,70,70,John Senden,101,42.26,142,336
70,71,71,Lucas Glover,88,42.18,124,294
71,72,72,Glen Hnatiuk,59,42.16,78,185
72,73,73,Scott McCarron,78,42.13,107,254
73,74,74,Brian Davis,75,42.01,113,269
74,T75,T75,Steve Elkington,67,41.98,89,212
75,T75,T75,Justin Rose,99,41.98,136,324
76,T77,T77,Robert Gamez,91,41.95,125,298
77,T77,T77,Zach Johnson,96,41.95,125,298
78,T79,T79,Tim Petrovic,97,41.94,130,310
79,T79,T79,Duffy Waldorf,86,41.94,117,279
80,81,81,Craig Barlow,81,41.79,112,268
81,82,82,Ryuji Imada,78,41.76,109,261
82,83,83,Jonathan Kaye,77,41.73,106,254
83,84,84,Phillip Price,77,41.7,108,259
84,85,85,Shigeki Maruyama,99,41.64,127,305
85,86,86,Justin Leonard,78,41.55,91,219
86,87,87,Darron Stiles,78,41.47,107,258
87,88,88,J.L. Lewis,98,41.46,136,328
88,89,89,Tom Pernice Jr.,111,41.44,150,362
89,90,90,Neal Lancaster,95,41.41,135,326
90,91,91,Hank Kuehne,84,41.39,113,273
91,92,92,Joe Durant,81,41.33,112,271
92,93,93,D.A. Points,94,41.23,127,308
93,94,94,Chad Campbell,95,41.22,115,279
94,95,95,Luke Donald,67,41.21,68,165
95,96,96,Padraig Harrington,50,41.18,63,153
96,97,97,Dennis Paulson,63,40.99,91,222
97,98,98,José María Olazábal,55,40.83,69,169
98,99,99,Bernhard Langer,67,40.74,88,216
99,100,100,Will MacKenzie,75,40.73,101,248
100,101,101,Marco Dawson,82,40.7,116,285
101,102,102,Brian Bateman,98,40.63,130,320
102,T103,T103,Sean O'Hair,103,40.58,127,313
103,T103,T103,Lee Westwood,50,40.58,56,138
104,105,105,Carlos Franco,78,40.53,107,264
105,106,106,Dudley Hart,84,40.49,115,284
106,107,107,J.P. Hayes,63,40.38,84,208
107,108,108,Rory Sabbatini,81,40.34,94,233
108,109,109,Robert Damron,89,40.32,125,310
109,110,110,Jesper Parnevik,84,40.15,110,274
110,111,111,Steve Lowery,100,40.12,134,334
111,112,112,Chris DiMarco,83,39.92,95,238
112,113,113,Jeff Sluman,94,39.81,129,324
113,114,114,Paul Gow,78,39.75,97,244
114,115,115,Hidemichi Tanaka,106,39.72,141,355
115,116,116,Pat Perez,89,39.64,111,280
116,T117,T117,Tim Herron,100,39.63,128,323
117,T117,T117,Heath Slocum,103,39.63,128,323
118,T119,T119,J.J. Henry,102,39.47,133,337
119,T119,T119,Andrew Magee,82,39.47,105,266
120,121,121,Joey Snyder III,102,39.39,130,330
121,122,122,Lee Janzen,75,39.36,98,249
122,123,123,Hunter Haas,83,39.26,106,270
123,124,124,Joey Sindelar,104,39.19,145,370
124,125,125,Shaun Micheel,81,39.18,105,268
125,126,126,Paul Claxton,79,39.16,103,263
126,127,127,Michael Long,72,39.13,90,230
127,128,128,Rocco Mediate,73,39.09,95,243
128,129,129,Justin Bolli,65,39.07,84,215
129,130,130,Cameron Beckman,96,39.03,121,310
130,131,131,Stephen Ames,82,38.75,93,240
131,132,132,Loren Roberts,54,38.55,64,166
132,133,133,Jason Allred,75,38.46,95,247
133,134,134,Todd Fischer,99,38.44,128,333
134,135,135,Stephen Leaney,89,38.38,114,297
135,136,136,Steve Allan,102,38.25,127,332
136,137,137,Mike Weir,71,38.21,81,212
137,138,138,Paul Azinger,66,38.16,87,228
138,139,139,Tom Lehman,69,38.1,80,210
139,140,140,Jeff Maggert,79,38.03,89,234
140,141,141,Kent Jones,99,38.02,127,334
141,T142,T142,Patrick Sheehan,114,37.99,144,379
142,T142,T142,Charlie Wi,67,37.99,87,229
143,144,144,Tjaart van der Walt,56,37.95,74,195
144,145,145,Bob Estes,92,37.89,108,285
145,146,146,Steve Flesch,90,37.77,105,278
146,147,147,Michael Allen,90,37.76,111,294
147,148,148,Jay Haas,54,37.64,67,178
148,149,149,Matt Davidson,53,37.29,66,177
149,150,150,Rob Rashell,65,37.26,79,212
150,151,151,Kevin Na,88,37.2,109,293
151,152,152,Matt Kuchar,60,37.06,73,197
152,T153,T153,Fred Funk,102,37.01,114,308
153,T153,T153,Todd Hamilton,94,37.01,114,308
154,T155,T155,Peter Lonard,85,36.94,99,268
155,T155,T155,Bob Tway,87,36.94,99,268
156,157,157,David Hearn,68,36.84,84,228
157,158,158,Kenny Perry,82,36.8,85,231
158,159,159,Doug Barron,70,36.73,90,245
159,160,160,Chris Riley,67,36.71,76,207
160,161,161,Brent Geiberger,61,36.51,69,189
161,162,162,Bradley Hughes,52,36.42,63,173
162,163,163,Tommy Armour III,103,36.23,125,345
163,164,164,Mario Tiziani,67,36.07,79,219
164,165,165,Alex Cejka,84,35.79,97,271
165,166,166,Olin Browne,99,35.76,113,316
166,167,167,Rich Beem,66,35.64,72,202
167,168,168,Jerry Kelly,101,35.49,115,324
168,169,169,Jay Williamson,53,35.45,67,189
169,T170,T170,John Cook,72,35.4,80,226
170,T170,T170,Franklin Langham,91,35.4,103,291
171,172,172,Tom Gillis,77,35.38,92,260
172,173,173,Corey Pavin,77,35.32,83,235
173,174,174,Gavin Coles,70,35.29,84,238
174,175,175,Chris Anderson,66,35.19,76,216
175,176,176,Arron Oberholser,65,35.18,70,199
176,T177,T177,John Elliott,58,35.0,63,180
177,T177,T177,Craig Perks,67,35.0,77,220
178,179,179,Brian Gay,101,34.65,114,329
179,180,180,Freddie Jacobson,72,34.51,78,226
180,181,181,Roland Thatcher,75,34.5,89,258
181,182,182,Danny Briggs,70,34.47,81,235
182,183,183,Stewart Cink,98,34.38,99,288
183,184,184,Tom Byrum,83,34.35,90,262
184,185,185,Matt Gogel,78,34.12,87,255
185,186,186,Brad Faxon,75,33.77,77,228
186,187,187,Larry Mize,54,33.55,52,155
187,188,188,Steve Jones,56,33.53,56,167
188,189,189,José Coceres,56,33.52,61,182
189,190,190,Kirk Triplett,55,33.33,59,177
190,191,191,Glen Day,80,32.95,85,258
191,192,192,Hideto Tanihara,50,32.7,52,159
192,193,193,Skip Kendall,80,32.47,88,271
193,194,194,Mark Wilson,74,32.26,80,248
194,195,195,Thomas Levet,54,32.12,53,165
195,196,196,Mark Brooks,72,30.36,75,247
196,197,197,Len Mattiace,86,30.14,85,282
197,198,198,Bill Glasson,54,29.31,51,174
198,199,199,Ben Curtis,65,28.32,64,226
199,200,200,Jeff Hart,63,28.23,59,209
200,201,201,Mark O'Meara,66,27.92,67,240
201,202,202,Jim Carter,62,25.51,50,196
