,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Ben Curtis,66.0,66,1
1,T1,T1,Tiger Woods,66.0,66,1
2,3,3,Rich Beem,67.5,135,2
3,4,4,Jim Furyk,67.67,406,6
4,T5,T5,José Coceres,68.0,68,1
5,T5,T5,Chris Riley,68.0,68,1
6,T5,T5,Vijay Singh,68.0,272,4
7,8,8,Paul Claxton,68.25,273,4
8,9,9,Mathias Grönberg,68.33,205,3
9,10,10,Arron Oberholser,68.4,342,5
10,T11,T11,Freddie Jacobson,68.5,274,4
11,T11,T11,Matt Kuchar,68.5,137,2
12,T11,T11,Tim Petrovic,68.5,274,4
13,T11,T11,Mark Wilson,68.5,137,2
14,15,15,Brad Faxon,68.57,480,7
15,16,16,Dudley Hart,68.6,343,5
16,T17,T17,Fred Funk,68.67,618,9
17,T17,T17,Shaun Micheel,68.67,206,3
18,19,19,Bart Bryant,68.75,550,8
19,20,20,Stephen Leaney,68.83,413,6
20,T21,T21,Olin Browne,69.0,345,5
21,T21,T21,Mark Hensby,69.0,345,5
22,T21,T21,Loren Roberts,69.0,69,1
23,T21,T21,Justin Rose,69.0,483,7
24,T21,T21,David Toms,69.0,414,6
25,T21,T21,D.J. Trahan,69.0,345,5
26,27,27,Kent Jones,69.11,622,9
27,T28,T28,Davis Love III,69.17,415,6
28,T28,T28,Greg Owen,69.17,415,6
29,T28,T28,Scott Verplank,69.17,415,6
30,T31,T31,Billy Andrade,69.2,346,5
31,T31,T31,Pat Perez,69.2,346,5
32,T33,T33,Carlos Franco,69.25,277,4
33,T33,T33,Brian Gay,69.25,554,8
34,35,35,Steve Lowery,69.29,485,7
35,T36,T36,Jeff Brehaut,69.33,208,3
36,T36,T36,Chad Campbell,69.33,624,9
37,38,38,Carl Pettersson,69.38,555,8
38,T39,T39,Luke Donald,69.4,347,5
39,T39,T39,Kenny Perry,69.4,347,5
40,41,41,Hunter Haas,69.43,486,7
41,T42,T42,Chris DiMarco,69.5,417,6
42,T42,T42,Steve Elkington,69.5,417,6
43,T42,T42,Brett Wetterich,69.5,278,4
44,T45,T45,Matt Davidson,69.67,209,3
45,T45,T45,Scott Gutschewski,69.67,627,9
46,T45,T45,John Rollins,69.67,418,6
47,T45,T45,Adam Scott,69.67,418,6
48,49,49,Heath Slocum,69.69,906,13
49,50,50,Zach Johnson,69.71,488,7
50,T51,T51,Stuart Appleby,69.75,279,4
51,T51,T51,Todd Fischer,69.75,558,8
52,T51,T51,José María Olazábal,69.75,279,4
53,T54,T54,Brian Davis,69.8,349,5
54,T54,T54,Neal Lancaster,69.8,698,10
55,T54,T54,Phil Mickelson,69.8,349,5
56,T54,T54,Darron Stiles,69.8,349,5
57,58,58,Charles Howell III,69.83,419,6
58,T59,T59,Phillip Price,69.86,489,7
59,T59,T59,Bob Tway,69.86,489,7
60,61,61,Brian Bateman,69.88,559,8
61,T62,T62,Craig Barlow,70.0,350,5
62,T62,T62,Doug Barron,70.0,560,8
63,T62,T62,Jason Bohn,70.0,420,6
64,T62,T62,Sergio Garcia,70.0,70,1
65,T62,T62,Richard Johnson,70.0,70,1
66,T62,T62,Chris Smith,70.0,140,2
67,T62,T62,Kirk Triplett,70.0,140,2
68,T69,T69,Geoff Ogilvy,70.11,631,9
69,T69,T69,Bo Van Pelt,70.11,631,9
70,71,71,Billy Mayfair,70.13,561,8
71,72,72,Matt Gogel,70.17,421,6
72,T73,T73,Larry Mize,70.2,351,5
73,T73,T73,Rod Pampling,70.2,702,10
74,75,75,Robert Gamez,70.22,632,9
75,76,76,Glen Hnatiuk,70.25,281,4
76,77,77,D.A. Points,70.29,492,7
77,78,78,Shigeki Maruyama,70.33,422,6
78,79,79,Tim Herron,70.44,634,9
79,T80,T80,Robert Allenby,70.5,423,6
80,T80,T80,Chris Anderson,70.5,141,2
81,T80,T80,Jeff Hart,70.5,282,4
82,T80,T80,Bob Heintz,70.5,141,2
83,T80,T80,Franklin Langham,70.5,423,6
84,85,85,John Senden,70.55,776,11
85,T86,T86,Jesper Parnevik,70.57,494,7
86,T86,T86,Jay Williamson,70.57,494,7
87,88,88,Briny Baird,70.6,353,5
88,T89,T89,Woody Austin,70.67,848,12
89,T89,T89,Stewart Cink,70.67,636,9
90,T89,T89,Gavin Coles,70.67,424,6
91,T89,T89,Ryuji Imada,70.67,424,6
92,T89,T89,Dean Wilson,70.67,424,6
93,T94,T94,Daniel Chopra,70.7,707,10
94,T94,T94,Bob Estes,70.7,707,10
95,96,96,John Huston,70.71,495,7
96,97,97,Mark Calcavecchia,70.73,778,11
97,T98,T98,Jason Allred,70.75,283,4
98,T98,T98,Fred Couples,70.75,283,4
99,T98,T98,Joe Durant,70.75,283,4
100,T98,T98,Steve Stricker,70.75,283,4
101,102,102,Nick Watney,70.8,354,5
102,103,103,Paul Azinger,70.83,425,6
103,104,104,Tommy Armour III,70.85,921,13
104,105,105,Rory Sabbatini,70.86,496,7
105,106,106,Tom Pernice Jr.,70.92,851,12
106,T107,T107,Stephen Ames,71.0,497,7
107,T107,T107,John Elliott,71.0,71,1
108,T107,T107,Harrison Frazar,71.0,426,6
109,T107,T107,Bill Glasson,71.0,71,1
110,T107,T107,Brendan Jones,71.0,355,5
111,T107,T107,Ryan Palmer,71.0,639,9
112,T107,T107,Brett Quigley,71.0,355,5
113,T107,T107,Kevin Stadler,71.0,568,8
114,T107,T107,Hidemichi Tanaka,71.0,568,8
115,T107,T107,Roland Thatcher,71.0,213,3
116,T107,T107,Mario Tiziani,71.0,213,3
117,T118,T118,Lee Janzen,71.17,427,6
118,T118,T118,Michael Long,71.17,427,6
119,120,120,Retief Goosen,71.2,356,5
120,121,121,Paul Gow,71.22,641,9
121,122,122,Scott McCarron,71.25,285,4
122,T123,T123,Tom Lehman,71.29,499,7
123,T123,T123,Duffy Waldorf,71.29,499,7
124,T125,T125,Justin Bolli,71.33,214,3
125,T125,T125,Tim Clark,71.33,428,6
126,T125,T125,James Driscoll,71.33,214,3
127,T125,T125,Jay Haas,71.33,214,3
128,T125,T125,Kevin Na,71.33,214,3
129,T125,T125,Kevin Sutherland,71.33,428,6
130,T131,T131,Bradley Hughes,71.5,286,4
131,T131,T131,Justin Leonard,71.5,286,4
132,T131,T131,Corey Pavin,71.5,286,4
133,T131,T131,Hideto Tanihara,71.5,286,4
134,T131,T131,Charlie Wi,71.5,286,4
135,136,136,Jonathan Kaye,71.57,501,7
136,T137,T137,John Cook,71.6,358,5
137,T137,T137,Andrew Magee,71.6,358,5
138,T137,T137,Brenden Pappas,71.6,358,5
139,T137,T137,Joey Snyder III,71.6,716,10
140,T141,T141,Robert Damron,71.67,430,6
141,T141,T141,Hank Kuehne,71.67,215,3
142,T141,T141,Mark O'Meara,71.67,430,6
143,144,144,J.L. Lewis,71.7,717,10
144,145,145,Marco Dawson,71.71,1004,14
145,T146,T146,Lucas Glover,71.8,718,10
146,T146,T146,Vaughn Taylor,71.8,359,5
147,T148,T148,Arjun Atwal,71.83,431,6
148,T148,T148,Frank Lickliter II,71.83,431,6
149,T150,T150,Todd Hamilton,71.86,503,7
150,T150,T150,Hunter Mahan,71.86,503,7
151,152,152,Steve Allan,71.9,719,10
152,T153,T153,Cameron Beckman,72.0,288,4
153,T153,T153,Danny Briggs,72.0,72,1
154,T153,T153,Glen Day,72.0,432,6
155,T153,T153,Steve Flesch,72.0,504,7
156,T153,T153,Dan Forsman,72.0,216,3
157,T153,T153,Tom Gillis,72.0,144,2
158,T153,T153,Joe Ogilvie,72.0,504,7
159,T153,T153,Rob Rashell,72.0,216,3
160,T153,T153,Charles Warren,72.0,360,5
161,T153,T153,Mike Weir,72.0,360,5
162,163,163,Sean O'Hair,72.1,721,10
163,T164,T164,Jonathan Byrd,72.14,505,7
164,T164,T164,Ben Crane,72.14,505,7
165,T166,T166,Aaron Baddeley,72.2,361,5
166,T166,T166,Alex Cejka,72.2,361,5
167,T166,T166,Padraig Harrington,72.2,361,5
168,T166,T166,Thomas Levet,72.2,361,5
169,T166,T166,Peter Lonard,72.2,361,5
170,T171,T171,J.J. Henry,72.22,650,9
171,T171,T171,Jeff Sluman,72.22,650,9
172,173,173,Brandt Jobe,72.3,723,10
173,T174,T174,Tom Byrum,72.33,434,6
174,T174,T174,Joey Sindelar,72.33,217,3
175,T174,T174,Omar Uresti,72.33,651,9
176,T177,T177,John Daly,72.4,362,5
177,T177,T177,Jeff Maggert,72.4,362,5
178,179,179,Rocco Mediate,72.43,507,7
179,180,180,Bernhard Langer,72.5,290,4
180,181,181,Patrick Sheehan,72.63,581,8
181,182,182,Mark Brooks,72.67,436,6
182,183,183,Scott Hend,72.75,291,4
183,T184,T184,Skip Kendall,72.8,364,5
184,T184,T184,Ian Poulter,72.8,364,5
185,186,186,Tjaart van der Walt,72.83,437,6
186,187,187,D.J. Brigman,73.0,657,9
187,188,188,Ted Purdy,73.22,659,9
188,T189,T189,David Hearn,73.4,367,5
189,T189,T189,Dennis Paulson,73.4,367,5
190,T191,T191,K.J. Choi,73.5,147,2
191,T191,T191,Will MacKenzie,73.5,294,4
192,T193,T193,Len Mattiace,73.67,221,3
193,T193,T193,Tag Ridings,73.67,221,3
194,T193,T193,Lee Westwood,73.67,221,3
