,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,76,4.52,1058,234
1,2,2,Vijay Singh,111,4.54,1586,349
2,T3,T3,Retief Goosen,71,4.55,855,188
3,T3,T3,Charles Howell III,95,4.55,1338,294
4,T5,T5,Tim Clark,92,4.56,1226,269
5,T5,T5,James Driscoll,73,4.56,1141,250
6,T5,T5,Sergio Garcia,73,4.56,931,204
7,T8,T8,Billy Andrade,83,4.58,1327,290
8,T8,T8,Harrison Frazar,105,4.58,1572,343
9,T8,T8,David Toms,87,4.58,1089,238
10,T8,T8,D.J. Trahan,81,4.58,1192,260
11,T8,T8,Scott Verplank,87,4.58,1204,263
12,T13,T13,Frank Lickliter II,100,4.59,1520,331
13,T13,T13,Billy Mayfair,114,4.59,1667,363
14,T13,T13,Phil Mickelson,81,4.59,1075,234
15,T16,T16,Stuart Appleby,84,4.6,1127,245
16,T16,T16,Woody Austin,100,4.6,1499,326
17,T16,T16,Adam Scott,72,4.6,966,210
18,T16,T16,Bo Van Pelt,112,4.6,1735,377
19,T20,T20,Mathias Grönberg,60,4.61,863,187
20,T20,T20,Scott Gutschewski,86,4.61,1263,274
21,T20,T20,Davis Love III,80,4.61,1087,236
22,T20,T20,Geoff Ogilvy,97,4.61,1396,303
23,T20,T20,Nick Watney,91,4.61,1412,306
24,T25,T25,Arjun Atwal,65,4.62,984,213
25,T25,T25,Jason Bohn,91,4.62,1363,295
26,T25,T25,Bart Bryant,91,4.62,1279,277
27,T25,T25,Ben Crane,78,4.62,971,210
28,T25,T25,Jim Furyk,94,4.62,1331,288
29,T25,T25,Carl Pettersson,109,4.62,1686,365
30,T25,T25,John Rollins,97,4.62,1432,310
31,T25,T25,Kevin Stadler,96,4.62,1516,328
32,T25,T25,Omar Uresti,84,4.62,1265,274
33,T34,T34,Briny Baird,98,4.63,1468,317
34,T34,T34,Jonathan Byrd,103,4.63,1520,328
35,T34,T34,Fred Couples,72,4.63,1038,224
36,T34,T34,Lucas Glover,88,4.63,1360,294
37,T34,T34,D.A. Points,94,4.63,1427,308
38,T34,T34,Brett Quigley,96,4.63,1481,320
39,T34,T34,Tag Ridings,93,4.63,1473,318
40,T34,T34,John Senden,101,4.63,1556,336
41,T34,T34,Dean Wilson,86,4.63,1353,292
42,T43,T43,Robert Allenby,95,4.64,1363,294
43,T43,T43,Jeff Brehaut,71,4.64,1063,229
44,T43,T43,Mark Calcavecchia,92,4.64,1318,284
45,T43,T43,Brian Davis,75,4.64,1248,269
46,T43,T43,Luke Donald,67,4.64,765,165
47,T43,T43,Dudley Hart,84,4.64,1319,284
48,T43,T43,John Huston,90,4.64,1335,288
49,T43,T43,Michael Long,72,4.64,1068,230
50,T43,T43,Joe Ogilvie,103,4.64,1530,330
51,T43,T43,Greg Owen,84,4.64,1300,280
52,T43,T43,Brenden Pappas,51,4.64,802,173
53,T43,T43,Kevin Sutherland,89,4.64,1354,292
54,T43,T43,Charles Warren,89,4.64,1384,298
55,T56,T56,Aaron Baddeley,84,4.65,1298,279
56,T56,T56,Daniel Chopra,108,4.65,1633,351
57,T56,T56,Dan Forsman,52,4.65,813,175
58,T56,T56,Mark Hensby,70,4.65,953,205
59,T56,T56,Zach Johnson,96,4.65,1386,298
60,T56,T56,Jonathan Kaye,77,4.65,1181,254
61,T56,T56,Neal Lancaster,95,4.65,1516,326
62,T56,T56,Hunter Mahan,103,4.65,1533,330
63,T56,T56,Ryan Palmer,101,4.65,1511,325
64,T56,T56,Ted Purdy,122,4.65,1777,382
65,T56,T56,Darron Stiles,78,4.65,1200,258
66,T56,T56,Steve Stricker,62,4.65,954,205
67,T56,T56,Vaughn Taylor,99,4.65,1558,335
68,T69,T69,Brian Bateman,98,4.66,1491,320
69,T69,T69,K.J. Choi,78,4.66,1039,223
70,T69,T69,Robert Damron,89,4.66,1444,310
71,T69,T69,Joe Durant,81,4.66,1263,271
72,T69,T69,Steve Elkington,67,4.66,988,212
73,T69,T69,Padraig Harrington,50,4.66,713,153
74,T69,T69,Tim Herron,100,4.66,1505,323
75,T69,T69,Richard Johnson,50,4.66,769,165
76,T69,T69,Brendan Jones,81,4.66,1248,268
77,T69,T69,Bernhard Langer,67,4.66,1007,216
78,T69,T69,José María Olazábal,55,4.66,787,169
79,T69,T69,Phillip Price,77,4.66,1207,259
80,T69,T69,Justin Rose,99,4.66,1510,324
81,T82,T82,D.J. Brigman,76,4.67,1083,232
82,T82,T82,Paul Claxton,79,4.67,1228,263
83,T82,T82,Chris DiMarco,83,4.67,1112,238
84,T82,T82,Carlos Franco,78,4.67,1232,264
85,T82,T82,Robert Gamez,91,4.67,1391,298
86,T82,T82,Bob Heintz,67,4.67,1065,228
87,T82,T82,Ryuji Imada,78,4.67,1220,261
88,T82,T82,Brandt Jobe,96,4.67,1381,296
89,T82,T82,Stephen Leaney,89,4.67,1388,297
90,T82,T82,J.L. Lewis,98,4.67,1533,328
91,T82,T82,Steve Lowery,100,4.67,1561,334
92,T82,T82,Shigeki Maruyama,99,4.67,1423,305
93,T82,T82,Scott McCarron,78,4.67,1185,254
94,T82,T82,Ian Poulter,62,4.67,808,173
95,T82,T82,Heath Slocum,103,4.67,1510,323
96,T97,T97,Craig Barlow,81,4.68,1254,268
97,T97,T97,Marco Dawson,82,4.68,1335,285
98,T97,T97,Lee Janzen,75,4.68,1165,249
99,T97,T97,Justin Leonard,78,4.68,1026,219
100,T97,T97,Sean O'Hair,103,4.68,1465,313
101,T97,T97,Rod Pampling,89,4.68,1222,261
102,T97,T97,Dennis Paulson,63,4.68,1040,222
103,T97,T97,Tom Pernice Jr.,111,4.68,1695,362
104,T97,T97,Kenny Perry,82,4.68,1080,231
105,T97,T97,Jeff Sluman,94,4.68,1516,324
106,T97,T97,Chris Smith,93,4.68,1530,327
107,T97,T97,Charlie Wi,67,4.68,1072,229
108,T109,T109,John Daly,78,4.69,1145,244
109,T109,T109,Bob Estes,92,4.69,1338,285
110,T109,T109,Todd Fischer,99,4.69,1563,333
111,T109,T109,Fred Funk,102,4.69,1446,308
112,T109,T109,J.J. Henry,102,4.69,1581,337
113,T109,T109,Tom Lehman,69,4.69,985,210
114,T109,T109,Will MacKenzie,75,4.69,1163,248
115,T109,T109,Rocco Mediate,73,4.69,1140,243
116,T109,T109,Kevin Na,88,4.69,1375,293
117,T109,T109,Corey Pavin,77,4.69,1103,235
118,T109,T109,Loren Roberts,54,4.69,778,166
119,T109,T109,Joey Snyder III,102,4.69,1547,330
120,T109,T109,Duffy Waldorf,86,4.69,1308,279
121,T109,T109,Mike Weir,71,4.69,995,212
122,T109,T109,Brett Wetterich,76,4.69,1163,248
123,T124,T124,Tommy Armour III,103,4.7,1622,345
124,T124,T124,Justin Bolli,65,4.7,1010,215
125,T124,T124,Chad Campbell,95,4.7,1310,279
126,T124,T124,Paul Gow,78,4.7,1147,244
127,T124,T124,Hunter Haas,83,4.7,1269,270
128,T124,T124,Scott Hend,75,4.7,1166,248
129,T124,T124,Glen Hnatiuk,59,4.7,870,185
130,T124,T124,Andrew Magee,82,4.7,1250,266
131,T124,T124,Shaun Micheel,81,4.7,1260,268
132,T124,T124,Arron Oberholser,65,4.7,935,199
133,T124,T124,Tim Petrovic,97,4.7,1458,310
134,T124,T124,Rory Sabbatini,81,4.7,1096,233
135,T124,T124,Hidemichi Tanaka,106,4.7,1670,355
136,T124,T124,Lee Westwood,50,4.7,649,138
137,T124,T124,Jay Williamson,53,4.7,889,189
138,T139,T139,John Cook,72,4.71,1065,226
139,T139,T139,Brent Geiberger,61,4.71,891,189
140,T139,T139,Peter Lonard,85,4.71,1262,268
141,T139,T139,Jesper Parnevik,84,4.71,1290,274
142,T139,T139,Joey Sindelar,104,4.71,1744,370
143,T144,T144,Chris Anderson,66,4.72,1019,216
144,T144,T144,Cameron Beckman,96,4.72,1464,310
145,T144,T144,Tom Byrum,83,4.72,1237,262
146,T144,T144,Glen Day,80,4.72,1218,258
147,T144,T144,Tom Gillis,77,4.72,1226,260
148,T144,T144,Jay Haas,54,4.72,841,178
149,T144,T144,J.P. Hayes,63,4.72,981,208
150,T144,T144,Kent Jones,99,4.72,1576,334
151,T144,T144,Bob Tway,87,4.72,1265,268
152,T153,T153,Steve Allan,102,4.73,1571,332
153,T153,T153,Doug Barron,70,4.73,1158,245
154,T153,T153,Danny Briggs,70,4.73,1112,235
155,T153,T153,Olin Browne,99,4.73,1496,316
156,T153,T153,Alex Cejka,84,4.73,1281,271
157,T153,T153,Steve Flesch,90,4.73,1314,278
158,T153,T153,Todd Hamilton,94,4.73,1458,308
159,T153,T153,Jerry Kelly,101,4.73,1533,324
160,T153,T153,Hank Kuehne,84,4.73,1292,273
161,T153,T153,Pat Perez,89,4.73,1325,280
162,T153,T153,Mario Tiziani,67,4.73,1035,219
163,T164,T164,Michael Allen,90,4.74,1395,294
164,T164,T164,Stephen Ames,82,4.74,1137,240
165,T164,T164,Stewart Cink,98,4.74,1366,288
166,T164,T164,Brian Gay,101,4.74,1560,329
167,T164,T164,David Hearn,68,4.74,1080,228
168,T164,T164,Franklin Langham,91,4.74,1380,291
169,T164,T164,Jeff Maggert,79,4.74,1110,234
170,T164,T164,Patrick Sheehan,114,4.74,1796,379
171,T164,T164,Tjaart van der Walt,56,4.74,925,195
172,T173,T173,Paul Azinger,66,4.75,1083,228
173,T173,T173,Matt Kuchar,60,4.75,935,197
174,T173,T173,Mark Wilson,74,4.75,1178,248
175,T176,T176,Gavin Coles,70,4.76,1132,238
176,T176,T176,Kirk Triplett,55,4.76,843,177
177,T178,T178,Jason Allred,75,4.77,1178,247
178,T178,T178,Rich Beem,66,4.77,963,202
179,T178,T178,Matt Davidson,53,4.77,845,177
180,T178,T178,Bradley Hughes,52,4.77,826,173
181,T178,T178,Larry Mize,54,4.77,739,155
182,T183,T183,Freddie Jacobson,72,4.78,1081,226
183,T183,T183,Steve Jones,56,4.78,798,167
184,T183,T183,Skip Kendall,80,4.78,1295,271
185,T183,T183,Rob Rashell,65,4.78,1013,212
186,T187,T187,John Elliott,58,4.79,862,180
187,T187,T187,Matt Gogel,78,4.79,1222,255
188,T187,T187,Hideto Tanihara,50,4.79,762,159
189,T187,T187,Roland Thatcher,75,4.79,1235,258
190,T191,T191,Brad Faxon,75,4.8,1095,228
191,T191,T191,Chris Riley,67,4.8,994,207
192,193,193,Craig Perks,67,4.81,1059,220
193,194,194,Mark Brooks,72,4.82,1191,247
194,T195,T195,Jim Carter,62,4.83,946,196
195,T195,T195,Bill Glasson,54,4.83,840,174
196,T195,T195,Jeff Hart,63,4.83,1010,209
197,T195,T195,Len Mattiace,86,4.83,1361,282
198,199,199,Thomas Levet,54,4.84,798,165
199,T200,T200,Ben Curtis,65,4.88,1102,226
200,T200,T200,Mark O'Meara,66,4.88,1170,240
201,202,202,José Coceres,56,4.9,892,182
