,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,76,3.92,1610,411
1,2,2,Vijay Singh,111,3.93,2337,594
2,3,3,David Toms,87,3.95,1680,425
3,T4,T4,Phil Mickelson,81,3.96,1626,411
4,T4,T4,Kenny Perry,82,3.96,1795,453
5,6,6,Sergio Garcia,73,3.97,1505,379
6,T7,T7,Marco Dawson,82,3.98,1668,419
7,T7,T7,Dan Forsman,52,3.98,1020,256
8,T7,T7,Scott Gutschewski,86,3.98,1738,437
9,T10,T10,Stuart Appleby,84,3.99,1785,447
10,T10,T10,Ben Crane,78,3.99,1637,410
11,T10,T10,Jim Furyk,94,3.99,2044,512
12,T10,T10,Tim Herron,100,3.99,2137,536
13,T10,T10,Ryuji Imada,78,3.99,1655,415
14,T15,T15,Arjun Atwal,65,4.0,1363,341
15,T15,T15,Tim Clark,92,4.0,1918,479
16,T15,T15,Chris DiMarco,83,4.0,1642,411
17,T15,T15,Steve Elkington,67,4.0,1444,361
18,T15,T15,Richard Johnson,50,4.0,1055,264
19,T15,T15,Justin Leonard,78,4.0,1682,420
20,T15,T15,Steve Stricker,62,4.0,1299,325
21,T22,T22,Olin Browne,99,4.01,2003,499
22,T22,T22,Bart Bryant,91,4.01,2021,504
23,T22,T22,Stewart Cink,98,4.01,1984,495
24,T22,T22,José Coceres,56,4.01,1140,284
25,T22,T22,Luke Donald,67,4.01,1401,349
26,T22,T22,Brad Faxon,75,4.01,1523,380
27,T22,T22,Shigeki Maruyama,99,4.01,2169,541
28,T22,T22,Billy Mayfair,114,4.01,2354,587
29,T22,T22,Rod Pampling,89,4.01,1832,457
30,T22,T22,Jesper Parnevik,84,4.01,1770,441
31,T22,T22,Phillip Price,77,4.01,1528,381
32,T22,T22,Bob Tway,87,4.01,1829,456
33,T22,T22,Mark Wilson,74,4.01,1438,359
34,T35,T35,Joe Durant,81,4.02,1742,433
35,T35,T35,Harrison Frazar,105,4.02,2124,528
36,T35,T35,Matt Gogel,78,4.02,1627,405
37,T35,T35,Padraig Harrington,50,4.02,1038,258
38,T35,T35,Brandt Jobe,96,4.02,1980,493
39,T35,T35,Zach Johnson,96,4.02,2107,524
40,T35,T35,Davis Love III,80,4.02,1646,409
41,T35,T35,Geoff Ogilvy,97,4.02,2035,506
42,T35,T35,Ryan Palmer,101,4.02,2084,518
43,T35,T35,Justin Rose,99,4.02,2011,500
44,T45,T45,Jonathan Byrd,103,4.03,2134,530
45,T45,T45,Mark Calcavecchia,92,4.03,1979,491
46,T45,T45,Gavin Coles,70,4.03,1479,367
47,T45,T45,Brian Davis,75,4.03,1576,391
48,T45,T45,Bob Estes,92,4.03,2021,501
49,T45,T45,Dudley Hart,84,4.03,1804,448
50,T45,T45,David Hearn,68,4.03,1426,354
51,T45,T45,Freddie Jacobson,72,4.03,1580,392
52,T45,T45,Neal Lancaster,95,4.03,1990,494
53,T45,T45,Rocco Mediate,73,4.03,1535,381
54,T45,T45,Sean O'Hair,103,4.03,2185,542
55,T45,T45,Arron Oberholser,65,4.03,1387,344
56,T45,T45,José María Olazábal,55,4.03,1174,291
57,T45,T45,Brenden Pappas,51,4.03,1069,265
58,T45,T45,Tim Petrovic,97,4.03,2014,500
59,T45,T45,Brett Quigley,96,4.03,1920,476
60,T45,T45,Joey Sindelar,104,4.03,2167,538
61,T45,T45,Darron Stiles,78,4.03,1616,401
62,T45,T45,Omar Uresti,84,4.03,1800,447
63,T45,T45,Scott Verplank,87,4.03,1939,481
64,T45,T45,Nick Watney,91,4.03,1887,468
65,T45,T45,Brett Wetterich,76,4.03,1567,389
66,T45,T45,Dean Wilson,86,4.03,1809,449
67,T68,T68,Doug Barron,70,4.04,1442,357
68,T68,T68,Daniel Chopra,108,4.04,2224,551
69,T68,T68,Steve Flesch,90,4.04,1869,463
70,T68,T68,Mathias Grönberg,60,4.04,1211,300
71,T68,T68,Jerry Kelly,101,4.04,2150,532
72,T68,T68,J.L. Lewis,98,4.04,2112,523
73,T68,T68,Will MacKenzie,75,4.04,1532,379
74,T68,T68,Hunter Mahan,103,4.04,2184,540
75,T68,T68,Carl Pettersson,109,4.04,2220,550
76,T68,T68,Jeff Sluman,94,4.04,2003,496
77,T68,T68,Kevin Sutherland,89,4.04,1884,466
78,T68,T68,Bo Van Pelt,112,4.04,2413,597
79,T68,T68,Duffy Waldorf,86,4.04,1798,445
80,T81,T81,Robert Allenby,95,4.05,1960,484
81,T81,T81,Paul Azinger,66,4.05,1392,344
82,T81,T81,Jason Bohn,91,4.05,1960,484
83,T81,T81,Jeff Brehaut,71,4.05,1406,347
84,T81,T81,Tom Byrum,83,4.05,1797,444
85,T81,T81,Alex Cejka,84,4.05,1746,431
86,T81,T81,Fred Couples,72,4.05,1499,370
87,T81,T81,Carlos Franco,78,4.05,1604,396
88,T81,T81,Robert Gamez,91,4.05,1986,490
89,T81,T81,Lucas Glover,88,4.05,1815,448
90,T81,T81,Hunter Haas,83,4.05,1675,414
91,T81,T81,J.J. Henry,102,4.05,2141,529
92,T81,T81,Glen Hnatiuk,59,4.05,1184,292
93,T81,T81,Charles Howell III,95,4.05,1971,487
94,T81,T81,John Huston,90,4.05,1838,454
95,T81,T81,Matt Kuchar,60,4.05,1263,312
96,T81,T81,Stephen Leaney,89,4.05,1825,451
97,T81,T81,Steve Lowery,100,4.05,2029,501
98,T81,T81,Mark O'Meara,66,4.05,1398,345
99,T81,T81,Greg Owen,84,4.05,1678,414
100,T81,T81,Tom Pernice Jr.,111,4.05,2296,567
101,T81,T81,D.A. Points,94,4.05,1910,472
102,T81,T81,Tag Ridings,93,4.05,1935,478
103,T81,T81,Adam Scott,72,4.05,1532,378
104,T81,T81,John Senden,101,4.05,2096,518
105,T81,T81,Patrick Sheehan,114,4.05,2335,577
106,T81,T81,Chris Smith,93,4.05,1936,478
107,T81,T81,Joey Snyder III,102,4.05,2092,517
108,T81,T81,Hidemichi Tanaka,106,4.05,2150,531
109,T81,T81,Vaughn Taylor,99,4.05,2120,523
110,T81,T81,Roland Thatcher,75,4.05,1518,375
111,T81,T81,Charles Warren,89,4.05,1857,458
112,T81,T81,Charlie Wi,67,4.05,1357,335
113,T114,T114,Stephen Ames,82,4.06,1783,439
114,T114,T114,Chris Anderson,66,4.06,1300,320
115,T114,T114,Woody Austin,100,4.06,2202,542
116,T114,T114,Aaron Baddeley,84,4.06,1776,437
117,T114,T114,Craig Barlow,81,4.06,1631,402
118,T114,T114,Brian Bateman,98,4.06,2004,493
119,T114,T114,Cameron Beckman,96,4.06,1961,483
120,T114,T114,Paul Claxton,79,4.06,1693,417
121,T114,T114,Todd Fischer,99,4.06,2044,503
122,T114,T114,Fred Funk,102,4.06,2249,554
123,T114,T114,Brian Gay,101,4.06,2150,529
124,T114,T114,Kent Jones,99,4.06,2064,508
125,T114,T114,Bernhard Langer,67,4.06,1518,374
126,T114,T114,Tom Lehman,69,4.06,1507,371
127,T114,T114,Peter Lonard,85,4.06,1873,461
128,T114,T114,Joe Ogilvie,103,4.06,2157,531
129,T114,T114,Pat Perez,89,4.06,1988,490
130,T114,T114,Ted Purdy,122,4.06,2714,669
131,T114,T114,Heath Slocum,103,4.06,2184,538
132,T114,T114,Kevin Stadler,96,4.06,1911,471
133,T114,T114,Tjaart van der Walt,56,4.06,1153,284
134,T135,T135,Billy Andrade,83,4.07,1746,429
135,T135,T135,Tommy Armour III,103,4.07,2207,542
136,T135,T135,Briny Baird,98,4.07,2062,507
137,T135,T135,Glen Day,80,4.07,1668,410
138,T135,T135,Retief Goosen,71,4.07,1384,340
139,T135,T135,Jay Haas,54,4.07,1104,271
140,T135,T135,Bob Heintz,67,4.07,1419,349
141,T135,T135,Kevin Na,88,4.07,1852,455
142,T143,T143,Michael Allen,90,4.08,1955,479
143,T143,T143,K.J. Choi,78,4.08,1676,411
144,T143,T143,Ben Curtis,65,4.08,1423,349
145,T143,T143,Robert Damron,89,4.08,1901,466
146,T143,T143,Tom Gillis,77,4.08,1599,392
147,T143,T143,Brendan Jones,81,4.08,1695,415
148,T143,T143,Jonathan Kaye,77,4.08,1571,385
149,T143,T143,Frank Lickliter II,100,4.08,2046,502
150,T143,T143,Shaun Micheel,81,4.08,1737,426
151,T143,T143,Corey Pavin,77,4.08,1591,390
152,T153,T153,Jason Allred,75,4.09,1579,386
153,T153,T153,Chad Campbell,95,4.09,2082,509
154,T153,T153,Paul Gow,78,4.09,1581,387
155,T153,T153,Todd Hamilton,94,4.09,1996,488
156,T153,T153,Jeff Hart,63,4.09,1288,315
157,T153,T153,Skip Kendall,80,4.09,1681,411
158,T153,T153,Hank Kuehne,84,4.09,1726,422
159,T153,T153,Franklin Langham,91,4.09,1877,459
160,T153,T153,John Rollins,97,4.09,2077,508
161,T153,T153,Mike Weir,71,4.09,1498,366
162,T163,T163,Steve Allan,102,4.1,2085,508
163,T163,T163,Justin Bolli,65,4.1,1346,328
164,T163,T163,Jim Carter,62,4.1,1307,319
165,T163,T163,John Cook,72,4.1,1547,377
166,T163,T163,J.P. Hayes,63,4.1,1360,332
167,T163,T163,Lee Janzen,75,4.1,1570,383
168,T163,T163,Andrew Magee,82,4.1,1690,412
169,T163,T163,Jeff Maggert,79,4.1,1648,402
170,T163,T163,Chris Riley,67,4.1,1456,355
171,T163,T163,Mario Tiziani,67,4.1,1394,340
172,T163,T163,Jay Williamson,53,4.1,1131,276
173,T174,T174,John Daly,78,4.11,1717,418
174,T174,T174,Larry Mize,54,4.11,1092,266
175,T174,T174,Dennis Paulson,63,4.11,1326,323
176,T174,T174,D.J. Trahan,81,4.11,1667,406
