,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
50,51,51,Carl Pettersson,35.06,1157,33
51,T52,T52,Chad Campbell,35.08,912,26
52,T52,T52,Bob Estes,35.08,877,25
53,T52,T52,Jim Furyk,35.08,877,25
54,T52,T52,Will MacKenzie,35.08,842,24
55,56,56,Davis Love III,35.09,772,22
56,57,57,Rocco Mediate,35.1,737,21
57,58,58,Bart Bryant,35.12,913,26
58,T59,T59,Chris Anderson,35.13,808,23
59,T59,T59,Marco Dawson,35.13,808,23
60,T59,T59,Kent Jones,35.13,1089,31
61,T59,T59,Rod Pampling,35.13,843,24
62,T63,T63,Olin Browne,35.14,984,28
63,T63,T63,Justin Leonard,35.14,773,22
64,T65,T65,Daniel Chopra,35.15,1160,33
65,T65,T65,Brett Wetterich,35.15,914,26
66,67,67,Bradley Hughes,35.16,668,19
67,T68,T68,Ryan Palmer,35.17,1055,30
68,T68,T68,Adam Scott,35.17,633,18
69,T70,T70,Ted Purdy,35.18,1196,34
70,T70,T70,Loren Roberts,35.18,598,17
71,T72,T72,Lucas Glover,35.19,950,27
72,T72,T72,Jeff Hart,35.19,739,21
73,T72,T72,Sean O'Hair,35.19,950,27
74,75,75,Patrick Sheehan,35.21,1197,34
75,76,76,Jeff Sluman,35.22,951,27
76,77,77,Gavin Coles,35.23,775,22
77,78,78,Lee Janzen,35.24,881,25
78,T79,T79,Robert Gamez,35.25,987,28
79,T79,T79,Kevin Stadler,35.25,1128,32
80,T81,T81,Shaun Micheel,35.26,952,27
81,T81,T81,Greg Owen,35.26,811,23
82,T83,T83,Briny Baird,35.27,1058,30
83,T83,T83,Chris DiMarco,35.27,776,22
84,T83,T83,J.L. Lewis,35.27,1058,30
85,T83,T83,Joey Snyder III,35.27,1058,30
86,T87,T87,Joe Durant,35.28,882,25
87,T87,T87,Mathias Grönberg,35.28,635,18
88,89,89,Robert Damron,35.29,988,28
89,T90,T90,Hunter Haas,35.3,953,27
90,T90,T90,Charles Howell III,35.3,953,27
91,T92,T92,Joey Sindelar,35.31,1024,29
92,T92,T92,Chris Smith,35.31,1130,32
93,T92,T92,Hidemichi Tanaka,35.31,1130,32
94,T92,T92,Vaughn Taylor,35.31,1024,29
95,96,96,Woody Austin,35.34,1025,29
96,T97,T97,Doug Barron,35.35,813,23
97,T97,T97,Glen Hnatiuk,35.35,707,20
98,T97,T97,Pat Perez,35.35,919,26
99,T97,T97,Duffy Waldorf,35.35,919,26
100,T101,T101,Glen Day,35.36,884,25
101,T101,T101,Bob Tway,35.36,884,25
102,103,103,Brent Geiberger,35.37,672,19
103,104,104,Jeff Brehaut,35.38,743,21
104,T105,T105,Harrison Frazar,35.4,1062,30
105,T105,T105,Michael Long,35.4,885,25
106,T107,T107,Paul Gow,35.42,850,24
107,T107,T107,Bob Heintz,35.42,850,24
108,T107,T107,Hunter Mahan,35.42,1169,33
109,T110,T110,Padraig Harrington,35.43,496,14
110,T110,T110,Kevin Na,35.43,992,28
111,T112,T112,Craig Barlow,35.44,886,25
112,T112,T112,Retief Goosen,35.44,567,16
113,T114,T114,J.J. Henry,35.47,1064,30
114,T114,T114,Tom Lehman,35.47,674,19
115,T114,T114,Brenden Pappas,35.47,532,15
116,T117,T117,Robert Allenby,35.48,1029,29
117,T117,T117,Geoff Ogilvy,35.48,887,25
118,T117,T117,Darron Stiles,35.48,887,25
119,T117,T117,Mike Weir,35.48,745,21
120,121,121,Billy Andrade,35.5,923,26
121,T122,T122,Jay Haas,35.53,533,15
122,T122,T122,José María Olazábal,35.53,533,15
123,T122,T122,Charles Warren,35.53,1066,30
124,T125,T125,Jonathan Kaye,35.55,711,20
125,T125,T125,D.A. Points,35.55,1102,31
126,T127,T127,Richard Johnson,35.56,569,16
127,T127,T127,D.J. Trahan,35.56,889,25
128,T129,T129,K.J. Choi,35.57,747,21
129,T129,T129,Heath Slocum,35.57,996,28
130,T131,T131,Fred Funk,35.59,1032,29
131,T131,T131,Scott McCarron,35.59,783,22
132,T131,T131,Omar Uresti,35.59,961,27
133,T134,T134,Steve Allan,35.61,1104,31
134,T134,T134,Brian Gay,35.61,1104,31
135,T136,T136,Aaron Baddeley,35.62,926,26
136,T136,T136,Matt Kuchar,35.62,748,21
137,T136,T136,Mario Tiziani,35.62,748,21
138,T139,T139,Hideto Tanihara,35.63,677,19
139,T139,T139,Jay Williamson,35.63,570,16
140,T141,T141,Jason Bohn,35.68,999,28
141,T141,T141,Danny Briggs,35.68,892,25
142,T141,T141,Bernhard Langer,35.68,678,19
143,144,144,Alex Cejka,35.7,964,27
144,T145,T145,David Hearn,35.71,857,24
145,T145,T145,Tom Pernice Jr.,35.71,1107,31
146,147,147,Jesper Parnevik,35.74,822,23
147,T148,T148,Jason Allred,35.75,1001,28
148,T148,T148,Fred Couples,35.75,715,20
149,T148,T148,Carlos Franco,35.75,858,24
150,T151,T151,Jim Carter,35.78,823,23
151,T151,T151,Bill Glasson,35.78,644,18
152,T151,T151,John Huston,35.78,966,27
153,T154,T154,Paul Claxton,35.79,1002,28
154,T154,T154,Frank Lickliter II,35.79,1038,29
155,T154,T154,Joe Ogilvie,35.79,1038,29
156,T154,T154,John Rollins,35.79,1038,29
157,T154,T154,Rory Sabbatini,35.79,859,24
158,159,159,John Cook,35.8,895,25
159,T160,T160,Scott Hend,35.81,967,27
160,T160,T160,Steve Lowery,35.81,1110,31
161,T162,T162,John Daly,35.83,824,23
162,T162,T162,Thomas Levet,35.83,645,18
163,164,164,Todd Fischer,35.84,1147,32
164,165,165,Matt Davidson,35.85,717,20
165,166,166,Justin Bolli,35.87,825,23
166,T167,T167,Brendan Jones,35.88,933,26
167,T167,T167,Larry Mize,35.88,610,17
168,T169,T169,Tom Byrum,35.89,969,27
169,T169,T169,Matt Gogel,35.89,969,27
170,171,171,Len Mattiace,35.91,1185,33
171,172,172,Roland Thatcher,35.92,862,24
172,T173,T173,Michael Allen,35.93,1078,30
173,T173,T173,Brian Bateman,35.93,1078,30
174,175,175,Paul Azinger,35.95,791,22
175,176,176,James Driscoll,35.96,899,25
176,177,177,Skip Kendall,35.97,1115,31
177,T178,T178,D.J. Brigman,36.0,900,25
178,T178,T178,Mark Hensby,36.0,684,19
179,T178,T178,Mark O'Meara,36.0,756,21
180,181,181,Tim Petrovic,36.03,1117,31
181,182,182,Peter Lonard,36.04,937,26
182,183,183,Tjaart van der Walt,36.05,685,19
183,184,184,Tom Gillis,36.07,974,27
184,185,185,Freddie Jacobson,36.09,794,22
185,T186,T186,Rob Rashell,36.12,903,25
186,T186,T186,Kirk Triplett,36.12,614,17
187,188,188,Chris Riley,36.14,795,22
188,T189,T189,Mark Brooks,36.17,868,24
189,T189,T189,Franklin Langham,36.17,1049,29
190,191,191,Craig Perks,36.19,941,26
191,192,192,Dennis Paulson,36.22,833,23
192,T193,T193,José Coceres,36.29,762,21
193,T193,T193,Ben Curtis,36.29,871,24
194,195,195,Steve Jones,36.32,690,19
195,196,196,Todd Hamilton,36.38,1055,29
196,197,197,Cameron Beckman,36.4,1092,30
197,198,198,Ian Poulter,36.44,656,18
198,199,199,Jeff Maggert,36.5,803,22
199,200,200,Rich Beem,36.52,913,25
200,201,201,John Elliott,36.55,804,22
201,202,202,Andrew Magee,36.56,987,27
