,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,76,3.91,2088,534
1,2,2,Mark Wilson,74,3.95,874,221
2,T3,T3,Ben Crane,78,3.96,1219,308
3,T3,T3,Vijay Singh,111,3.96,2792,705
4,T3,T3,Bob Tway,87,3.96,1225,309
5,T3,T3,Charles Warren,89,3.96,832,210
6,T7,T7,Bart Bryant,91,3.98,1449,364
7,T7,T7,Joe Durant,81,3.98,1086,273
8,T7,T7,David Hearn,68,3.98,725,182
9,T7,T7,Jonathan Kaye,77,3.98,891,224
10,T7,T7,Joey Sindelar,104,3.98,1254,315
11,T7,T7,Darron Stiles,78,3.98,1042,262
12,T13,T13,Brandt Jobe,96,3.99,1374,344
13,T13,T13,Roland Thatcher,75,3.99,949,238
14,T13,T13,Omar Uresti,84,3.99,801,201
15,T16,T16,Aaron Baddeley,84,4.0,965,241
16,T16,T16,Dan Forsman,52,4.0,460,115
17,T16,T16,Sergio Garcia,73,4.0,1676,419
18,T16,T16,Ryuji Imada,78,4.0,973,243
19,T16,T16,Phil Mickelson,81,4.0,1505,376
20,T16,T16,Geoff Ogilvy,97,4.0,1610,402
21,T16,T16,Heath Slocum,103,4.0,1345,336
22,T23,T23,Arjun Atwal,65,4.01,983,245
23,T23,T23,José Coceres,56,4.01,561,140
24,T23,T23,Marco Dawson,82,4.01,1011,252
25,T23,T23,J.J. Henry,102,4.01,1339,334
26,T23,T23,Arron Oberholser,65,4.01,870,217
27,T28,T28,Chris DiMarco,83,4.02,1174,292
28,T28,T28,Jim Furyk,94,4.02,1915,476
29,T28,T28,Lucas Glover,88,4.02,1177,293
30,T28,T28,Paul Gow,78,4.02,857,213
31,T28,T28,Zach Johnson,96,4.02,1622,403
32,T28,T28,Sean O'Hair,103,4.02,1663,414
33,T28,T28,Ted Purdy,122,4.02,1631,406
34,T28,T28,Steve Stricker,62,4.02,876,218
35,T28,T28,Vaughn Taylor,99,4.02,1230,306
36,T28,T28,David Toms,87,4.02,1629,405
37,T38,T38,Steve Allan,102,4.03,1280,318
38,T38,T38,Michael Allen,90,4.03,1125,279
39,T38,T38,Doug Barron,70,4.03,979,243
40,T38,T38,Stewart Cink,98,4.03,1439,357
41,T38,T38,Fred Couples,72,4.03,1061,263
42,T38,T38,Brad Faxon,75,4.03,1222,303
43,T38,T38,Todd Fischer,99,4.03,1403,348
44,T38,T38,Matt Gogel,78,4.03,830,206
45,T38,T38,Retief Goosen,71,4.03,1185,294
46,T38,T38,J.P. Hayes,63,4.03,765,190
47,T38,T38,Tim Herron,100,4.03,1678,416
48,T38,T38,Hunter Mahan,103,4.03,1232,306
49,T38,T38,José María Olazábal,55,4.03,944,234
50,T38,T38,Rod Pampling,89,4.03,1319,327
51,T38,T38,Kenny Perry,82,4.03,1922,477
52,T38,T38,Phillip Price,77,4.03,781,194
53,T38,T38,Scott Verplank,87,4.03,1645,408
54,T38,T38,Brett Wetterich,76,4.03,1244,309
55,T56,T56,Chris Anderson,66,4.04,670,166
56,T56,T56,Cameron Beckman,96,4.04,828,205
57,T56,T56,James Driscoll,73,4.04,655,162
58,T56,T56,Padraig Harrington,50,4.04,747,185
59,T56,T56,Richard Johnson,50,4.04,857,212
60,T56,T56,J.L. Lewis,98,4.04,1035,256
61,T56,T56,Peter Lonard,85,4.04,1197,296
62,T56,T56,Jeff Maggert,79,4.04,897,222
63,T56,T56,Shigeki Maruyama,99,4.04,1707,423
64,T56,T56,Mario Tiziani,67,4.04,453,112
65,T66,T66,Olin Browne,99,4.05,1273,314
66,T66,T66,K.J. Choi,78,4.05,1412,349
67,T66,T66,Tim Clark,92,4.05,1563,386
68,T66,T66,Brian Davis,75,4.05,904,223
69,T66,T66,Glen Day,80,4.05,831,205
70,T66,T66,Steve Elkington,67,4.05,912,225
71,T66,T66,Harrison Frazar,105,4.05,1583,391
72,T66,T66,Billy Mayfair,114,4.05,1584,391
73,T66,T66,Joe Ogilvie,103,4.05,1352,334
74,T66,T66,Tag Ridings,93,4.05,1287,318
75,T66,T66,Justin Rose,99,4.05,1491,368
76,T77,T77,Robert Allenby,95,4.06,1290,318
77,T77,T77,Stuart Appleby,84,4.06,1665,410
78,T77,T77,Craig Barlow,81,4.06,1093,269
79,T77,T77,Jason Bohn,91,4.06,1379,340
80,T77,T77,Mark Brooks,72,4.06,568,140
81,T77,T77,Jonathan Byrd,103,4.06,1020,251
82,T77,T77,Scott Gutschewski,86,4.06,1096,270
83,T77,T77,Todd Hamilton,94,4.06,1400,345
84,T77,T77,Freddie Jacobson,72,4.06,1335,329
85,T77,T77,Bernhard Langer,67,4.06,1088,268
86,T77,T77,Justin Leonard,78,4.06,1394,343
87,T77,T77,Steve Lowery,100,4.06,1040,256
88,T77,T77,Ryan Palmer,101,4.06,1377,339
89,T77,T77,Brenden Pappas,51,4.06,771,190
90,T77,T77,Loren Roberts,54,4.06,747,184
91,T92,T92,Jeff Brehaut,71,4.07,988,243
92,T92,T92,Chad Campbell,95,4.07,1481,364
93,T92,T92,Daniel Chopra,108,4.07,1114,274
