,Lowest_Round_RANK THIS WEEK,Lowest_Round_RANK LAST WEEK,Lowest_Round_PLAYER NAME,Lowest_Round_ROUNDS,Lowest_Round_VALUE,Lowest_Round_TOURN/COURSE,Lowest_Round_ROUND
91,T69,T69,Todd Fischer,99,64,Western Open/Co,1
92,T69,T69,Fred Funk,102,64,Milwaukee/Brown,3
93,T69,T69,Jim Furyk,94,64,Western Open/Co,1
94,T69,T69,Retief Goosen,71,64,THE TOUR Champ/,1
95,T69,T69,Scott Gutschewski,86,64,Las Vegas/TPC S,1
96,T69,T69,Dudley Hart,84,64,Bob Hope Chrysl,3
97,T69,T69,J.P. Hayes,63,64,B.C. Open/En-Jo,3
98,T69,T69,David Hearn,68,64,Texas Open/LaCa,1
99,T69,T69,Scott Hend,75,64,Buick Invitatio,2
100,T69,T69,J.J. Henry,102,64,FUNAI-Disney/Pa,1
101,T69,T69,Mark Hensby,70,64,John Deere Clas,4
102,T69,T69,Tim Herron,100,64,Bob Hope Chrysl,2
103,T69,T69,Ryuji Imada,78,64,Las Vegas/TPC C,1
104,T69,T69,Lee Janzen,75,64,Honda Classic/C,2
105,T69,T69,Steve Jones,56,64,THE PLAYERS/TPC,1
106,T69,T69,Brendan Jones,81,64,B.C. Open/En-Jo,2
107,T69,T69,Jerry Kelly,101,64,Milwaukee/Brown,1
108,T69,T69,Neal Lancaster,95,64,B.C. Open/En-Jo,4
109,T69,T69,Stephen Leaney,89,64,FUNAI-Disney/Pa,2
110,T69,T69,Thomas Levet,54,64,MCI Heritage/Ha,1
111,T69,T69,Steve Lowery,100,64,FUNAI-Disney/Pa,1
112,T69,T69,Dick Mast,8,64,Sony Open/Waial,2
113,T69,T69,Jim McGovern,7,64,B.C. Open/En-Jo,3
114,T69,T69,Larry Mize,54,64,Sony Open/Waial,3
115,T69,T69,Colin Montgomerie,20,64,WGC-Am Express/,1
116,T69,T69,Sean O'Hair,103,64,THE TOUR Champ/,3
117,T69,T69,Arron Oberholser,65,64,Buick Invitatio,1
118,T69,T69,Geoff Ogilvy,97,64,FUNAI-Disney/Pa,1
119,T69,T69,José María Olazábal,55,64,Ford Champ/Dora,1
120,T69,T69,Rod Pampling,89,64,Las Vegas/TPC S,2
121,T69,T69,Brenden Pappas,51,64,B.C. Open/En-Jo,1
122,T69,T69,Corey Pavin,77,64,Barclays Class/,2
123,T69,T69,Pat Perez,89,64,FUNAI-Disney/Pa,1
124,T69,T69,Tim Petrovic,97,64,Colonial/Coloni,4
125,T69,T69,Phillip Price,77,64,Texas Open/LaCa,1
126,T69,T69,Ted Purdy,122,64,Texas Open/LaCa,1
127,T69,T69,Tom Purtzer,4,64,Colonial/Coloni,4
128,T69,T69,Rory Sabbatini,81,64,EDS B. Nelson/T,4
129,T69,T69,Heath Slocum,103,64,So. Farm Bureau,3
130,T69,T69,Jeff Sluman,94,64,Milwaukee/Brown,2
131,T69,T69,Mike Springer,14,64,B.C. Open/En-Jo,1
132,T69,T69,Steve Stricker,62,64,Tucson/Tucson N,1
133,T69,T69,Vaughn Taylor,99,64,Reno-Tahoe Open,3
134,T69,T69,D.J. Trahan,81,64,Colonial/Coloni,1
135,T69,T69,Kirk Triplett,55,64,FedEx St. Jude/,1
136,T69,T69,Bob Tway,87,64,So. Farm Bureau,1
137,T69,T69,Omar Uresti,84,64,John Deere Clas,4
138,T69,T69,Tjaart van der Walt,56,64,Las Vegas/TPC C,1
139,T69,T69,Bo Van Pelt,112,64,Milwaukee/Brown,3
140,T69,T69,Duffy Waldorf,86,64,Bob Hope Chrysl,1
141,T69,T69,Nick Watney,91,64,Texas Open/LaCa,1
142,T69,T69,Brett Wetterich,76,64,EDS B. Nelson/T,1
143,T144,T144,Steve Allan,102,65,Buick Open/Warw,2
144,T144,T144,Robert Allenby,95,65,Deutsche Bank/T,2
145,T144,T144,Jason Allred,75,65,Bob Hope Chrysl,2
146,T144,T144,Tommy Armour III,103,65,Texas Open/LaCa,2
147,T144,T144,Paul Azinger,66,65,Buick Champ/TPC,2
148,T144,T144,Rich Barcelo,8,65,Reno-Tahoe Open,2
149,T144,T144,Doug Barron,70,65,Reno-Tahoe Open,4
150,T144,T144,Notah Begay III,30,65,FUNAI-Disney/Pa,1
151,T144,T144,Craig Bowden,41,65,John Deere Clas,1
152,T144,T144,D.J. Brigman,76,65,Reno-Tahoe Open,4
153,T144,T144,Mark Brooks,72,65,EDS B. Nelson/T,3
154,T144,T144,Jim Carter,62,65,Las Vegas/TPC C,2
155,T144,T144,Daniel Chopra,108,65,Las Vegas/TPC S,4
156,T144,T144,Stewart Cink,98,65,Ford Champ/Dora,2
157,T144,T144,Darren Clarke,41,65,Buick Champ/TPC,2
158,T144,T144,Paul Claxton,79,65,Buick Open/Warw,3
159,T144,T144,Gavin Coles,70,65,Shell Houston/R,1
160,T144,T144,John Cook,72,65,So. Farm Bureau,2
161,T144,T144,Fred Couples,72,65,Bob Hope Chrysl,1
162,T144,T144,Chris DiMarco,83,65,Buick Open/Warw,2
163,T144,T144,Luke Donald,67,65,Sony Open/Waial,3
164,T144,T144,James Driscoll,73,65,Milwaukee/Brown,2
165,T144,T144,David Duval,44,65,Las Vegas/TPC C,2
166,T144,T144,Bob Estes,92,65,Milwaukee/Brown,4
167,T144,T144,Steve Flesch,90,65,FUNAI-Disney/Pa,2
168,T144,T144,Carlos Franco,78,65,Tucson/Tucson N,1
169,T144,T144,David Frost,24,65,The Open/St. An,2
170,T144,T144,Sergio Garcia,73,65,Booz Allen/Cong,4
171,T144,T144,Brian Gay,101,65,Las Vegas/TPC C,2
172,T144,T144,Tom Gillis,77,65,Milwaukee/Brown,2
173,T144,T144,Jason Gore,28,65,FUNAI-Disney/Pa,1
174,T144,T144,Paul Gow,78,65,B.C. Open/En-Jo,2
175,T144,T144,Paul Goydos,48,65,Las Vegas/TPC S,2
176,T144,T144,Mathias Grönberg,60,65,B.C. Open/En-Jo,1
177,T144,T144,Todd Hamilton,94,65,EDS B. Nelson/T,3
178,T144,T144,Bob Heintz,67,65,Texas Open/LaCa,2
179,T144,T144,Glen Hnatiuk,59,65,John Deere Clas,1
180,T144,T144,P.H. Horgan III,6,65,B.C. Open/En-Jo,2
181,T144,T144,John Huston,90,65,Las Vegas/TPC C,2
182,T144,T144,Trevor Immelman,43,65,Masters/Augusta,3
183,T144,T144,Richard Johnson,50,65,Milwaukee/Brown,3
184,T144,T144,Hank Kuehne,84,65,FUNAI-Disney/Pa,2
185,T144,T144,Bernhard Langer,67,65,Bob Hope Chrysl,3
186,T144,T144,Franklin Langham,91,65,Buick Champ/TPC,1
187,T144,T144,Brad Lardon,12,65,Texas Open/LaCa,1
188,T144,T144,Frank Lickliter II,100,65,So. Farm Bureau,2
189,T144,T144,Will MacKenzie,75,65,Las Vegas/TPC C,1
190,T144,T144,Andrew Magee,82,65,Bob Hope Chrysl,3
191,T144,T144,Len Mattiace,86,65,Barclays Class/,2
192,T144,T144,Scott McCarron,78,65,FBR Open/TPC Sc,4
193,T144,T144,Paul McGinley,24,65,WGC-Am Express/,2
194,T144,T144,Shaun Micheel,81,65,84 LUMBER/Nemac,1
195,T144,T144,John Morgan,27,65,Texas Open/LaCa,1
196,T144,T144,Kevin Na,88,65,Buick Champ/TPC,4
197,T144,T144,Nick O'Hern,46,65,THE PLAYERS/TPC,2
198,T144,T144,Mark O'Meara,66,65,84 LUMBER/Nemac,1
199,T144,T144,Jesper Parnevik,84,65,FBR Open/TPC Sc,4
200,T144,T144,Scott Piercy,15,65,Las Vegas/TPC S,2
201,T144,T144,Nick Price,49,65,FUNAI-Disney/Pa,1
202,T144,T144,Loren Roberts,54,65,Bob Hope Chrysl,4
203,T144,T144,Adam Scott,72,65,THE TOUR Champ/,3
204,T144,T144,"Wes Short, Jr.",44,65,B.C. Open/En-Jo,2
205,T144,T144,Joey Snyder III,102,65,So. Farm Bureau,3
206,T144,T144,Craig Stadler,24,65,Bob Hope Chrysl,3
207,T144,T144,Kevin Streelman,6,65,Milwaukee/Brown,1
208,T144,T144,Hidemichi Tanaka,106,65,Texas Open/LaCa,4
209,T144,T144,Hideto Tanihara,50,65,B.C. Open/En-Jo,4
210,T144,T144,Roland Thatcher,75,65,Milwaukee/Brown,3
211,T144,T144,Esteban Toledo,19,65,Tucson/Tucson N,1
212,T144,T144,Grant Waite,19,65,B.C. Open/En-Jo,4
213,T144,T144,Charlie Wi,67,65,84 LUMBER/Nemac,1
214,T215,T215,Justin Bolli,65,66,John Deere Clas,4
215,T215,T215,Guy Boros,17,66,Reno-Tahoe Open,1
216,T215,T215,Tom Byrum,83,66,So. Farm Bureau,1
217,T215,T215,Ángel Cabrera,32,66,WGC-Am Express/,2
218,T215,T215,Paul Casey,24,66,Ford Champ/Dora,1
219,T215,T215,Alex Cejka,84,66,Texas Open/LaCa,1
220,T215,T215,José Coceres,56,66,Texas Open/LaCa,1
221,T215,T215,Chris Couch,4,66,Western Open/Co,1
222,T215,T215,Danny Ellis,22,66,Reno-Tahoe Open,4
223,T215,T215,Dan Forsman,52,66,Texas Open/LaCa,2
224,T215,T215,Brent Geiberger,61,66,Las Vegas/TPC S,1
225,T215,T215,Bill Haas,21,66,Memorial Tourna,3
226,T215,T215,Soren Hansen,4,66,The Open/St. An,3
227,T215,T215,Jeff Hart,63,66,Milwaukee/Brown,2
228,T215,T215,Jason Hartwick,4,66,EDS B. Nelson/T,1
229,T215,T215,Peter Hedblom,4,66,U.S. Open Champ,2
230,T215,T215,Peter Jacobsen,31,66,Bob Hope Chrysl,1
231,T215,T215,Shingo Katayama,12,66,PGA Championshi,2
232,T215,T215,Jonathan Kaye,77,66,Reno-Tahoe Open,2
233,T215,T215,Skip Kendall,80,66,So. Farm Bureau,2
234,T215,T215,Tom Kite,31,66,Booz Allen/Cong,3
235,T215,T215,Matt Kuchar,60,66,Milwaukee/Brown,3
236,T215,T215,Ian Leggatt,30,66,EDS B. Nelson/C,1
237,T215,T215,Michael Long,72,66,Milwaukee/Brown,1
238,T215,T215,Graeme McDowell,44,66,THE PLAYERS/TPC,2
239,T215,T215,Spike McRoy,33,66,Buick Champ/TPC,3
240,T215,T215,Rocco Mediate,73,66,So. Farm Bureau,4
241,T215,T215,Greg Owen,84,66,FUNAI-Disney/Ma,3
242,T215,T215,Craig Parry,48,66,Ford Champ/Dora,2
243,T215,T215,Carl Paulson,36,66,B.C. Open/En-Jo,2
244,T215,T215,Craig Perks,67,66,EDS B. Nelson/T,3
245,T215,T215,Dicky Pride,12,66,AT&T Pebble/Pop,1
246,T215,T215,Brett Quigley,96,66,B.C. Open/En-Jo,3
247,T215,T215,Rob Rashell,65,66,Bob Hope Chrysl,1
248,T215,T215,Tag Ridings,93,66,So. Farm Bureau,2
249,T215,T215,Chris Riley,67,66,Bob Hope Chrysl,4
250,T215,T215,Charl Schwartzel,10,66,WGC-Am Express/,2
251,T215,T215,Henrik Stenson,16,66,WGC-NEC Invit'l,1
252,T215,T215,Hal Sutton,23,66,Texas Open/LaCa,4
253,T215,T215,Toru Taniguchi,16,66,Buick Invitatio,2
254,T215,T215,Jay Williamson,53,66,EDS B. Nelson/T,3
255,T215,T215,Garrett Willis,21,66,John Deere Clas,1
256,T215,T215,Y.E. Yang,12,66,Reno-Tahoe Open,3
257,T258,T258,Chris Anderson,66,67,B.C. Open/En-Jo,1
258,T258,T258,Brad Bryant,2,67,FUNAI-Disney/Pa,1
259,T258,T258,Bob Burns,40,67,84 LUMBER/Nemac,1
260,T258,T258,Trevor Dodds,6,67,B.C. Open/En-Jo,1
261,T258,T258,Nick Dougherty,20,67,WGC-NEC Invit'l,1
262,T258,T258,Scott Dunlap,9,67,Bell Canadian/S,1
263,T258,T258,John Elliott,58,67,Nissan Open/Riv,2
264,T258,T258,Kenneth Ferrie,10,67,WGC-Am Express/,2
265,T258,T258,Keiichiro Fukabori,4,67,U.S. Open Champ,2
266,T258,T258,Richard Green,37,67,Memorial Tourna,1
267,T258,T258,Jay Haas,54,67,WGC-NEC Invit'l,3
268,T258,T258,Gary Hallberg,4,67,Las Vegas/TPC C,2
269,T258,T258,Michael Harris,8,67,Bell Canadian/S,3
270,T258,T258,Rick Heath,4,67,Ford Champ/Dora,2
271,T258,T258,Mike Heinen,17,67,FedEx St. Jude/,2
272,T258,T258,Brian Henninger,7,67,So. Farm Bureau,1
273,T258,T258,David Howell,34,67,WGC-Am Express/,4
274,T258,T258,Bradley Hughes,52,67,Buick Champ/TPC,2
275,T258,T258,Miguel Angel Jiménez,30,67,WGC-NEC Invit'l,4
276,T258,T258,Per-Ulrik Johansson,23,67,Reno-Tahoe Open,2
277,T258,T258,Troy Kelly,2,67,U.S. Open Champ,2
278,T258,T258,Maarten Lafeber,6,67,The Open/St. An,3
279,T258,T258,Wayne Levi,4,67,B.C. Open/En-Jo,2
280,T258,T258,Spencer Levin,20,67,B.C. Open/En-Jo,3
281,T258,T258,David Lundstrom,6,67,Texas Open/LaCa,1
282,T258,T258,Sandy Lyle,13,67,The Open/St. An,2
283,T258,T258,John Maginnes,37,67,Milwaukee/Brown,1
284,T258,T258,Blaine McCallister,29,67,B.C. Open/En-Jo,2
285,T258,T258,Dennis Paulson,63,67,Las Vegas/TPC C,1
286,T258,T258,David Peoples,31,67,Reno-Tahoe Open,4
287,T258,T258,Dave Rummells,6,67,B.C. Open/En-Jo,1
288,T258,T258,Gene Sauers,18,67,Milwaukee/Brown,2
289,T258,T258,Tom Scherrer,8,67,Tucson/Tucson N,2
290,T258,T258,Scott Simpson,25,67,Tucson/Tucson N,3
291,T258,T258,Mike Standly,6,67,Texas Open/LaCa,4
292,T258,T258,Chris Starkjohann,11,67,Bob Hope Chrysl,4
293,T258,T258,Jimmy Walker,23,67,Shell Houston/R,1
294,T258,T258,Casey Wittenberg,26,67,So. Farm Bureau,2
295,T296,T296,Steven Alker,2,68,Buick Invitatio,1
296,T296,T296,Steven Bowditch,4,68,Buick Champ/TPC,2
297,T296,T296,Michael Campbell,20,68,WGC-Am Express/,2
298,T296,T296,Erik Compton,4,68,Ford Champ/Dora,2
299,T296,T296,Bubba Dickerson,3,68,AT&T Pebble/Pop,1
300,T296,T296,Ryan Dillon,4,68,Tucson/Tucson N,2
301,T296,T296,Stephen Dodd,12,68,WGC-Am Express/,2
302,T296,T296,Brad Fabel,4,68,B.C. Open/En-Jo,4
303,T296,T296,Gavin Flint,4,68,B.C. Open/En-Jo,4
304,T296,T296,Robin Freeman,21,68,B.C. Open/En-Jo,2
305,T296,T296,Hiroyuki Fujita,4,68,The Open/St. An,2
306,T296,T296,Nick Gilliam,8,68,Milwaukee/Brown,2
307,T296,T296,Ken Green,8,68,Milwaukee/Brown,2
308,T296,T296,Kevin Hall,4,68,Milwaukee/Brown,1
309,T296,T296,Donnie Hammond,10,68,Las Vegas/TPC S,2
310,T296,T296,Scott Hoch,5,68,Ford Champ/Dora,1
311,T296,T296,Mike Hulbert,11,68,B.C. Open/En-Jo,4
312,T296,T296,Yasuharu Imano,4,68,WGC-Am Express/,2
313,T296,T296,Tripp Isenhour,18,68,Texas Open/LaCa,2
314,T296,T296,Thongchai Jaidee,14,68,The Open/St. An,2
315,T296,T296,Joel Kribel,6,68,AT&T Pebble/Spy,3
316,T296,T296,Sean Murphy,8,68,Sony Open/Waial,4
317,T296,T296,David Ogrin,4,68,Texas Open/LaCa,1
318,T296,T296,Jeff Overton,2,68,Buick Champ/TPC,2
319,T296,T296,Steve Pate,20,68,AT&T Pebble/Pop,1
320,T296,T296,Ben Portie,4,68,Tucson/Tucson N,2
321,T296,T296,Aron Price,4,68,B.C. Open/En-Jo,2
322,T296,T296,Eric Ramsay,4,68,The Open/St. An,4
323,T296,T296,John Riegger,13,68,Sony Open/Waial,2
324,T296,T296,Akio Sadakata,6,68,Texas Open/LaCa,2
325,T296,T296,Lloyd Saltman,4,68,The Open/St. An,3
326,T296,T296,Tino Schuster,4,68,The Open/St. An,1
327,T296,T296,Mike Small,8,68,PGA Championshi,2
328,T296,T296,Bob Sowards,18,68,FUNAI-Disney/Pa,2
329,T296,T296,Andre Stolz,28,68,Ford Champ/Dora,1
330,T296,T296,Peter Tomasulo,8,68,AT&T Pebble/Peb,3
331,T296,T296,Camilo Villegas,6,68,Western Open/Co,2
332,T296,T296,Euan Walters,41,68,Buick Invitatio,1
333,T296,T296,Aaron Watkins,2,68,Tucson/Tucson N,2
334,T296,T296,Willie Wood,9,68,So. Farm Bureau,2
335,T296,T296,Simon Yates,4,68,WGC-Am Express/,2
336,T337,T337,Joe Affrunti,4,69,Milwaukee/Brown,1
337,T337,T337,Eric Axley,5,69,BellSouth Class,2
338,T337,T337,Colby Beckstrom,6,69,Buick Open/Warw,1
339,T337,T337,Jim Benepe,4,69,B.C. Open/En-Jo,1
340,T337,T337,"David Berganio, Jr.",2,69,Tucson/Tucson N,2
341,T337,T337,Jay Don Blake,2,69,B.C. Open/En-Jo,1
342,T337,T337,Ryan Brehm,4,69,Buick Open/Warw,2
343,T337,T337,Michael Clark II,4,69,John Deere Clas,1
344,T337,T337,Steve Collins,4,69,Bell Canadian/S,2
345,T337,T337,Clark Dennis,4,69,Texas Open/LaCa,1
346,T337,T337,Bradley Dredge,4,69,WGC-Am Express/,4
347,T337,T337,Scott Drummond,4,69,The Open/St. An,3
348,T337,T337,Nick Faldo,14,69,The Open/St. An,4
349,T337,T337,Nick Flanagan,4,69,The Open/St. An,3
350,T337,T337,"Jim Gallagher, Jr.",10,69,Milwaukee/Brown,2
351,T337,T337,Stephen Gangluff,4,69,FedEx St. Jude/,1
352,T337,T337,Tetsuji Hiratsuka,4,69,Tucson/Tucson N,2
353,T337,T337,Gabriel Hjertstedt,6,69,Tucson/Tucson N,1
354,T337,T337,Charley Hoffman,4,69,Buick Invitatio,2
355,T337,T337,Keith Huber,2,69,B.C. Open/En-Jo,1
356,T337,T337,Kevin Johnson,4,69,Honda Classic/C,2
357,T337,T337,Chris Kamin,2,69,Tucson/Tucson N,2
358,T337,T337,Simon Khan,4,69,The Open/St. An,1
359,T337,T337,Jason Knutzon,4,69,John Deere Clas,1
360,T337,T337,Luke List,6,69,Masters/Augusta,2
361,T337,T337,Steve Marino,4,69,Deutsche Bank/T,1
362,T337,T337,Casey Martin,3,69,AT&T Pebble/Spy,3
363,T337,T337,Jonathan Mathias,2,69,Sony Open/Waial,2
364,T337,T337,Mark McCumber,4,69,Bob Hope Chrysl,2
365,T337,T337,James McLean,12,69,Bell Canadian/S,3
366,T337,T337,Matthew Richardson,4,69,The Open/St. An,2
367,T337,T337,Curt Saathoff,2,69,Ford Champ/Dora,2
368,T337,T337,Steve Scott,3,69,AT&T Pebble/Spy,2
369,T337,T337,Geoffrey Sisk,2,69,Deutsche Bank/T,2
370,T337,T337,David Smail,4,69,The Open/St. An,3
371,T337,T337,Boyd Summerhays,16,69,Milwaukee/Brown,2
372,T337,T337,Mark Tucker,2,69,B.C. Open/En-Jo,1
373,T337,T337,Brian Watts,16,69,Buick Champ/TPC,1
374,T375,T375,Perry Arthur,2,70,EDS B. Nelson/T,2
375,T375,T375,Peter Baker,2,70,The Open/St. An,1
376,T375,T375,Ahmad Bateman,4,70,Zurich Classic/,2
377,T375,T375,John Bickerton,4,70,The Open/St. An,2
378,T375,T375,Brett Boner,3,70,AT&T Pebble/Peb,3
379,T375,T375,Tim Conley,2,70,B.C. Open/En-Jo,2
380,T375,T375,Paul Danielson,2,70,Bell Canadian/S,2
381,T375,T375,Simon Dyson,6,70,The Open/St. An,1
382,T375,T375,Matt Every,4,70,U.S. Open Champ,4
383,T375,T375,Niclas Fasth,10,70,WGC-Am Express/,2
384,T375,T375,Rick Fehr,2,70,Buick Invitatio,2
385,T375,T375,Alastair Forsyth,2,70,The Open/St. An,2
386,T375,T375,Stephen Gallacher,10,70,WGC-NEC Invit'l,4
387,T375,T375,Kelly Gibson,4,70,B.C. Open/En-Jo,1
388,T375,T375,Jaime Gomez,2,70,Bell Canadian/S,2
389,T375,T375,Scott Gump,4,70,Milwaukee/Brown,2
390,T375,T375,Tyler Hall,2,70,Buick Champ/TPC,2
391,T375,T375,J.B. Holmes,2,70,So. Farm Bureau,1
392,T375,T375,Kazuhiko Hosokawa,4,70,WGC-NEC Invit'l,1
393,T375,T375,Darrell Kestner,4,70,PGA Championshi,2
394,T375,T375,Kenny Knox,2,70,B.C. Open/En-Jo,2
395,T375,T375,Paul Lawrie,4,70,The Open/St. An,4
396,T375,T375,James Lepp,2,70,Bell Canadian/S,2
397,T375,T375,Brian Madison,2,70,EDS B. Nelson/T,1
398,T375,T375,Roger Maltbie,3,70,AT&T Pebble/Peb,1
399,T375,T375,Gary March,2,70,Milwaukee/Brown,1
400,T375,T375,Greg Meyer,4,70,Sony Open/Waial,2
401,T375,T375,Chris Ming,2,70,Bell Canadian/S,2
402,T375,T375,Kelly Mitchum,10,70,Greensboro/Fore,2
403,T375,T375,Edoardo Molinari,4,70,The Open/St. An,2
404,T375,T375,John Morse,4,70,B.C. Open/En-Jo,2
405,T375,T375,Greg Norman,6,70,The Open/St. An,3
406,T375,T375,Jay Overton,2,70,Bay Hill Invita,2
407,T375,T375,Jyoti Randhawa,8,70,WGC-Am Express/,2
408,T375,T375,David Roesch,2,70,Milwaukee/Brown,1
409,T375,T375,Steve Schneiter,4,70,PGA Championshi,4
410,T375,T375,Matt Seppanen,2,70,Buick Open/Warw,2
411,T375,T375,Brandt Snedeker,6,70,MCI Heritage/Ha,3
412,T375,T375,Graeme Storm,4,70,The Open/St. An,2
