,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Glen Hnatiuk,33.71,236,7
1,2,2,Kevin Stadler,34.17,410,12
2,3,3,Brett Wetterich,34.3,343,10
3,4,4,Ben Crane,34.35,584,17
4,5,5,Charles Warren,34.38,447,13
5,6,6,Matt Gogel,34.45,379,11
6,7,7,Vijay Singh,34.48,862,25
7,8,8,Aaron Baddeley,34.5,483,14
8,9,9,David Toms,34.53,587,17
9,T10,T10,Skip Kendall,34.57,242,7
10,T10,T10,Shigeki Maruyama,34.57,726,21
11,T10,T10,Omar Uresti,34.57,484,14
12,13,13,Jim Furyk,34.62,727,21
13,T14,T14,Bob Estes,34.67,728,21
14,T14,T14,Bob Heintz,34.67,312,9
15,16,16,Steve Elkington,34.69,451,13
16,T17,T17,Doug Barron,34.73,382,11
17,T17,T17,Jeff Brehaut,34.73,382,11
18,19,19,Scott Verplank,34.79,661,19
19,T20,T20,Rich Beem,34.8,174,5
20,T20,T20,Stewart Cink,34.8,696,20
21,T20,T20,Padraig Harrington,34.8,348,10
22,23,23,Glen Day,34.85,453,13
23,T24,T24,Tim Herron,34.86,767,22
24,T24,T24,Heath Slocum,34.86,732,21
25,26,26,Matt Kuchar,34.89,314,9
26,27,27,Brenden Pappas,34.9,349,10
27,28,28,Nick Watney,34.92,454,13
28,T29,T29,Tom Lehman,34.93,489,14
29,T29,T29,Tim Petrovic,34.93,524,15
30,T31,T31,Olin Browne,35.0,665,19
31,T31,T31,John Cook,35.0,350,10
32,T31,T31,Chris DiMarco,35.0,525,15
33,T31,T31,James Driscoll,35.0,350,10
34,T31,T31,Harrison Frazar,35.0,700,20
35,T31,T31,Hunter Haas,35.0,420,12
36,T31,T31,Bob Tway,35.0,560,16
37,T31,T31,Tjaart van der Walt,35.0,315,9
38,T31,T31,Duffy Waldorf,35.0,490,14
39,T40,T40,Fred Couples,35.08,456,13
40,T40,T40,D.A. Points,35.08,456,13
41,T42,T42,Kenny Perry,35.11,632,18
42,T42,T42,Vaughn Taylor,35.11,667,19
43,44,44,Joe Durant,35.13,527,15
44,45,45,John Huston,35.14,492,14
