,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
149,150,150,Mike Weir,71.83,862,12
150,T151,T151,Lucas Glover,71.87,1078,15
151,T151,T151,Kevin Na,71.87,1078,15
152,153,153,Jeff Brehaut,71.89,647,9
153,154,154,Hideto Tanihara,71.9,719,10
154,155,155,Ryuji Imada,71.91,791,11
155,T156,T156,Steve Flesch,71.93,1007,14
156,T156,T156,Rod Pampling,71.93,1007,14
157,158,158,Brian Bateman,71.94,1151,16
158,T159,T159,Stuart Appleby,72.0,720,10
159,T159,T159,Matt Kuchar,72.0,936,13
160,T159,T159,Scott McCarron,72.0,648,9
161,162,162,Daniel Chopra,72.06,1153,16
162,163,163,Hank Kuehne,72.07,1081,15
163,164,164,Rory Sabbatini,72.08,937,13
164,165,165,Matt Davidson,72.09,793,11
165,T166,T166,J.P. Hayes,72.11,649,9
166,T166,T166,Richard Johnson,72.11,649,9
167,168,168,Peter Lonard,72.13,1154,16
168,169,169,Mario Tiziani,72.14,505,7
169,170,170,Michael Allen,72.17,866,12
170,T171,T171,Steve Lowery,72.18,1227,17
171,T171,T171,Charlie Wi,72.18,794,11
172,173,173,Bob Heintz,72.3,723,10
173,174,174,Roland Thatcher,72.31,940,13
174,175,175,Mark Brooks,72.38,941,13
175,T176,T176,James Driscoll,72.5,1015,14
176,T176,T176,Mark O'Meara,72.5,725,10
177,T176,T176,Omar Uresti,72.5,870,12
178,179,179,Danny Briggs,72.54,943,13
179,180,180,Tom Gillis,72.57,1016,14
180,181,181,Craig Perks,72.6,1089,15
181,T182,T182,John Daly,72.64,799,11
182,T182,T182,Chris Riley,72.64,799,11
183,184,184,Skip Kendall,72.69,1163,16
184,185,185,Brett Wetterich,72.7,727,10
185,186,186,Rich Beem,72.72,1309,18
186,187,187,Paul Claxton,72.73,1091,15
187,188,188,Scott Hend,72.85,947,13
188,189,189,Todd Hamilton,72.86,1020,14
189,190,190,Alex Cejka,72.87,1093,15
190,191,191,Jeff Maggert,72.9,729,10
191,192,192,Tom Lehman,73.0,584,8
192,193,193,Len Mattiace,73.05,1461,20
193,194,194,Andrew Magee,73.08,950,13
194,195,195,Steve Jones,73.09,804,11
195,196,196,Franklin Langham,73.15,951,13
196,197,197,Ben Curtis,73.21,1025,14
197,198,198,Ian Poulter,73.22,659,9
198,199,199,Paul Azinger,73.4,734,10
199,200,200,Jason Allred,73.56,662,9
200,T201,T201,John Elliott,74.0,1036,14
201,T201,T201,Padraig Harrington,74.0,296,4
