,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
95,96,96,Frank Lickliter II,100,16.12,162,1005
96,T97,T97,Daniel Chopra,108,16.11,177,1099
97,T97,T97,Joe Durant,81,16.11,139,863
98,T99,T99,Todd Hamilton,94,16.07,156,971
99,T99,T99,Tjaart van der Walt,56,16.07,94,585
100,T101,T101,Woody Austin,100,16.06,172,1071
101,T101,T101,John Daly,78,16.06,133,828
102,T103,T103,John Elliott,58,16.03,96,599
103,T103,T103,Jesper Parnevik,84,16.03,139,867
104,105,105,Brett Quigley,96,16.02,154,961
105,T106,T106,Todd Fischer,99,16.01,163,1018
106,T106,T106,Tom Lehman,69,16.01,117,731
107,108,108,Brian Gay,101,16.0,168,1050
108,109,109,David Hearn,68,15.99,115,719
109,110,110,Jason Bohn,91,15.98,155,970
110,111,111,Dean Wilson,86,15.95,144,903
111,112,112,J.J. Henry,102,15.94,168,1054
112,113,113,Rory Sabbatini,81,15.93,137,860
113,114,114,Steve Allan,102,15.91,164,1031
114,115,115,Nick Watney,91,15.9,149,937
115,116,116,Retief Goosen,71,15.88,107,674
116,T117,T117,Chris Anderson,66,15.87,103,649
117,T117,T117,Phillip Price,77,15.87,120,756
118,T117,T117,Hidemichi Tanaka,106,15.87,169,1065
119,120,120,J.P. Hayes,63,15.84,106,669
120,121,121,Neal Lancaster,95,15.82,158,999
121,122,122,Padraig Harrington,50,15.8,82,519
122,123,123,Gavin Coles,70,15.79,117,741
123,124,124,K.J. Choi,78,15.78,127,805
124,T125,T125,Brian Bateman,98,15.74,155,985
125,T125,T125,Kevin Stadler,96,15.74,150,953
126,127,127,Tom Pernice Jr.,111,15.71,178,1133
127,128,128,Jerry Kelly,101,15.64,165,1055
128,129,129,Charlie Wi,67,15.63,106,678
129,T130,T130,Bob Estes,92,15.58,155,995
130,T130,T130,Rocco Mediate,73,15.58,120,770
131,132,132,Matt Gogel,78,15.53,125,805
132,133,133,Stephen Leaney,89,15.5,139,897
133,134,134,Mathias Grönberg,60,15.48,96,620
134,135,135,Billy Andrade,83,15.38,133,865
135,136,136,John Cook,72,15.35,115,749
136,137,137,Mario Tiziani,67,15.31,105,686
137,T138,T138,Tommy Armour III,103,15.27,166,1087
138,T138,T138,Alex Cejka,84,15.27,131,858
139,140,140,Omar Uresti,84,15.24,137,899
140,141,141,Steve Elkington,67,15.18,109,718
141,T142,T142,Chad Campbell,95,15.16,153,1009
142,T142,T142,Lee Janzen,75,15.16,116,765
143,144,144,Scott McCarron,78,15.15,118,779
144,145,145,Heath Slocum,103,15.12,160,1058
145,146,146,Andrew Magee,82,15.1,124,821
146,147,147,Adam Scott,72,15.07,113,750
147,148,148,J.L. Lewis,98,14.99,155,1034
148,149,149,Greg Owen,84,14.97,125,835
149,150,150,Paul Gow,78,14.96,118,789
150,151,151,Carlos Franco,78,14.91,119,798
151,152,152,Lee Westwood,50,14.9,80,537
152,153,153,Jeff Sluman,94,14.85,146,983
153,154,154,Steve Flesch,90,14.83,136,917
154,155,155,D.A. Points,94,14.78,140,947
155,156,156,Tim Petrovic,97,14.73,146,991
156,157,157,Corey Pavin,77,14.69,115,783
157,158,158,Tom Byrum,83,14.68,132,899
158,159,159,Briny Baird,98,14.62,149,1019
159,160,160,Bradley Hughes,52,14.55,80,550
160,161,161,Stephen Ames,82,14.52,126,868
161,162,162,Bernhard Langer,67,14.5,105,724
162,163,163,Ben Curtis,65,14.47,99,684
163,164,164,Jay Haas,54,14.42,77,534
164,165,165,Loren Roberts,54,14.29,82,574
165,166,166,Mike Weir,71,14.25,102,716
166,167,167,Larry Mize,54,14.21,77,542
167,168,168,Charles Howell III,95,14.2,137,965
168,169,169,Scott Hend,75,14.19,110,775
169,170,170,Brendan Jones,81,14.1,118,837
170,171,171,Brent Geiberger,61,14.06,89,633
171,172,172,Kevin Sutherland,89,13.98,129,923
172,173,173,Skip Kendall,80,13.87,113,815
173,174,174,Paul Claxton,79,13.83,116,839
174,175,175,Jay Williamson,53,13.82,76,550
175,176,176,Robert Damron,89,13.78,128,929
176,T177,T177,Jeff Hart,63,13.75,88,640
177,T177,T177,Len Mattiace,86,13.75,122,887
178,179,179,Michael Long,72,13.69,102,745
179,180,180,Franklin Langham,91,13.65,126,923
180,181,181,Rich Beem,66,13.64,91,667
181,182,182,Chris Riley,67,13.48,93,690
182,T183,T183,D.J. Brigman,76,13.45,104,773
183,T183,T183,Mark O'Meara,66,13.45,92,684
184,T185,T185,Matt Davidson,53,13.39,75,560
185,T185,T185,Craig Perks,67,13.39,92,687
186,187,187,Ian Poulter,62,13.29,82,617
187,188,188,Dennis Paulson,63,13.28,87,655
188,189,189,Thomas Levet,54,13.18,77,584
189,T190,T190,Matt Kuchar,60,13.17,84,638
190,T190,T190,Shaun Micheel,81,13.17,110,835
191,T192,T192,Mark Brooks,72,13.15,99,753
192,T192,T192,Fred Funk,102,13.15,145,1103
193,194,194,Jason Allred,75,13.12,101,770
194,195,195,Glen Hnatiuk,59,13.1,76,580
195,196,196,Bill Glasson,54,12.89,71,551
196,197,197,Danny Briggs,70,12.61,90,714
197,198,198,Hideto Tanihara,50,12.6,64,508
198,199,199,Rob Rashell,65,12.39,86,694
199,200,200,Jim Carter,62,12.32,79,641
200,201,201,James Driscoll,73,11.67,86,737
201,202,202,Steve Jones,56,11.09,65,586
