,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
152,153,153,Charlie Wi,67,11.79,31,263
153,154,154,Jason Allred,75,11.78,35,297
154,T155,T155,Scott McCarron,78,11.71,35,299
155,T155,T155,Kevin Na,88,11.71,41,350
156,157,157,Len Mattiace,86,11.66,40,343
157,158,158,Steve Flesch,90,11.64,39,335
158,159,159,Carl Pettersson,109,11.63,50,430
159,160,160,Greg Owen,84,11.38,37,325
160,161,161,Andrew Magee,82,11.36,36,317
161,162,162,James Driscoll,73,11.34,33,291
162,163,163,Brent Geiberger,61,11.25,27,240
163,164,164,Vijay Singh,111,11.24,48,427
164,T165,T165,Justin Leonard,78,11.22,33,294
165,T165,T165,Frank Lickliter II,100,11.22,44,392
166,167,167,Ben Curtis,65,11.15,29,260
167,168,168,Hunter Mahan,103,11.14,46,413
168,169,169,Joe Durant,81,11.11,36,324
169,170,170,Dan Forsman,52,11.0,23,209
170,171,171,Tim Petrovic,97,10.99,41,373
171,172,172,Rob Rashell,65,10.98,29,264
172,173,173,Alex Cejka,84,10.94,36,329
173,174,174,Nick Watney,91,10.86,39,359
174,175,175,Tom Gillis,77,10.82,33,305
175,176,176,Franklin Langham,91,10.8,38,352
176,177,177,Will MacKenzie,75,10.77,32,297
177,178,178,Jesper Parnevik,84,10.75,36,335
178,179,179,Robert Damron,89,10.74,39,363
179,180,180,John Rollins,97,10.7,41,383
180,181,181,Brett Quigley,96,10.67,40,375
181,182,182,D.J. Trahan,81,10.61,33,311
182,T183,T183,Doug Barron,70,10.6,30,283
183,T183,T183,Matt Davidson,53,10.6,23,217
184,185,185,Tjaart van der Walt,56,10.53,24,228
185,186,186,Justin Bolli,65,10.51,27,257
186,187,187,Paul Azinger,66,10.49,28,267
187,188,188,D.J. Brigman,76,10.31,30,291
188,189,189,Craig Perks,67,10.27,27,263
189,T190,T190,Scott Gutschewski,86,10.22,33,323
190,T190,T190,Hank Kuehne,84,10.22,33,323
191,192,192,Ted Purdy,122,10.1,49,485
192,193,193,Freddie Jacobson,72,10.07,28,278
193,194,194,Steve Jones,56,10.05,22,219
194,195,195,Ryuji Imada,78,9.87,31,314
195,196,196,Jonathan Byrd,103,9.82,39,397
196,197,197,Dennis Paulson,63,9.73,25,257
197,198,198,Charles Howell III,95,9.7,35,361
198,199,199,Stuart Appleby,84,9.62,30,312
199,200,200,Bradley Hughes,52,9.39,20,213
200,201,201,Steve Elkington,67,9.06,25,276
201,202,202,Chris Riley,67,8.63,22,255
