,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
34,T29,T29,William McGirt,98,"7' 6""",4627.25,618
35,T29,T29,Steve Stricker,53,"7' 6""",2581.667,344
36,T29,T29,Dawie van der Walt,72,"7' 6""",2684.75,358
37,T29,T29,Camilo Villegas,83,"7' 6""",3839.0,511
38,T29,T29,Boo Weekley,83,"7' 6""",3646.75,484
39,T40,T40,Daniel Berger,92,"7' 5""",3636.583,489
40,T40,T40,Harris English,97,"7' 5""",3944.833,534
41,T40,T40,Emiliano Grillo,93,"7' 5""",3611.083,486
42,T40,T40,Luke Guthrie,57,"7' 5""",2575.333,346
43,T40,T40,Charley Hoffman,91,"7' 5""",3729.833,505
44,T40,T40,Michael Kim,100,"7' 5""",4663.083,627
45,T40,T40,Rory McIlroy,69,"7' 5""",2631.833,353
46,T40,T40,Ryan Moore,86,"7' 5""",3556.75,482
47,T40,T40,Bubba Watson,72,"7' 5""",2462.0,331
48,T49,T49,Paul Casey,77,"7' 4""",2858.667,392
49,T49,T49,Jim Furyk,52,"7' 4""",2034.0829999999999,277
50,T49,T49,Lucas Glover,75,"7' 4""",3191.833,437
51,T49,T49,Fabián Gómez,82,"7' 4""",3937.75,539
52,T49,T49,Colt Knost,90,"7' 4""",3745.833,510
53,T49,T49,Steve Marino,72,"7' 4""",2769.333,377
54,T49,T49,Martin Piller,59,"7' 4""",2414.917,331
55,T49,T49,D.A. Points,55,"7' 4""",1954.75,268
56,T49,T49,Patrick Rodgers,89,"7' 4""",3348.5,459
57,T49,T49,Brett Stegmaier,87,"7' 4""",3653.167,499
58,T49,T49,Robert Streb,87,"7' 4""",3020.5,412
59,T60,T60,Zac Blair,99,"7' 3""",4297.5,592
60,T60,T60,Alex Cejka,71,"7' 3""",2590.333,357
61,T60,T60,K.J. Choi,73,"7' 3""",3552.25,489
62,T60,T60,Sergio Garcia,54,"7' 3""",1438.6670000000001,199
63,T60,T60,Adam Hadwin,93,"7' 3""",4683.083,646
64,T60,T60,Morgan Hoffmann,71,"7' 3""",3190.417,439
65,T60,T60,Tom Hoge,81,"7' 3""",3407.0,468
66,T60,T60,J.B. Holmes,77,"7' 3""",3212.333,441
67,T60,T60,Mark Hubbard,101,"7' 3""",4410.333,608
68,T60,T60,Freddie Jacobson,86,"7' 3""",3803.417,523
69,T60,T60,Matt Jones,83,"7' 3""",3060.333,424
70,T60,T60,Jason Kokrak,89,"7' 3""",3407.0,470
71,T60,T60,Matt Kuchar,100,"7' 3""",4139.0,570
72,T60,T60,Andrew Loupe,75,"7' 3""",3564.0,494
73,T60,T60,George McNeill,51,"7' 3""",2296.417,315
74,T60,T60,Wes Roach,59,"7' 3""",2293.833,317
75,T60,T60,Sam Saunders,69,"7' 3""",2671.333,368
76,T60,T60,Kyle Stanley,92,"7' 3""",3868.667,532
77,T60,T60,Tim Wilkinson,72,"7' 3""",2750.167,379
78,T79,T79,Thomas Aiken,70,"7' 2""",2199.667,306
79,T79,T79,Peter Malnati,85,"7' 2""",4028.0,560
80,T79,T79,Sean O'Hair,89,"7' 2""",4350.0,605
81,T79,T79,Greg Owen,85,"7' 2""",3017.833,422
82,T79,T79,Rory Sabbatini,57,"7' 2""",1868.4170000000001,260
83,T79,T79,Charl Schwartzel,73,"7' 2""",2917.25,407
84,T79,T79,Webb Simpson,70,"7' 2""",2813.5,394
85,T79,T79,Kevin Streelman,82,"7' 2""",2943.25,409
86,T79,T79,Cameron Tringale,81,"7' 2""",3585.083,502
87,T88,T88,Tyler Aldridge,83,"7' 1""",3181.833,450
88,T88,T88,Ricky Barnes,97,"7' 1""",4168.667,592
89,T88,T88,Scott Brown,88,"7' 1""",3426.417,486
90,T88,T88,Bronson Burgoon,83,"7' 1""",3076.667,436
91,T88,T88,Stewart Cink,61,"7' 1""",2094.583,294
92,T88,T88,Brendon de Jonge,83,"7' 1""",3089.167,436
93,T88,T88,Graham DeLaet,70,"7' 1""",2766.667,392
94,T88,T88,Derek Fathauer,94,"7' 1""",4060.583,574
95,T88,T88,Tony Finau,95,"7' 1""",3741.0,526
96,T88,T88,Dustin Johnson,87,"7' 1""",3411.333,484
97,T88,T88,Danny Lee,93,"7' 1""",3506.333,497
98,T88,T88,Hunter Mahan,61,"7' 1""",2529.333,359
99,T88,T88,Hideki Matsuyama,76,"7' 1""",3030.833,427
100,T88,T88,Seung-Yul Noh,85,"7' 1""",3541.75,500
101,T88,T88,Rob Oppenheim,67,"7' 1""",2580.917,364
102,T88,T88,Chez Reavie,90,"7' 1""",3791.083,535
103,T88,T88,Brendan Steele,88,"7' 1""",3066.167,434
104,T88,T88,Justin Thomas,99,"7' 1""",3621.917,510
105,T88,T88,Mark Wilson,66,"7' 1""",2642.167,371
106,T107,T107,Jonas Blixt,79,"7' 0""",3707.667,528
107,T107,T107,Steven Bowditch,71,"7' 0""",2946.917,421
108,T107,T107,Ángel Cabrera,62,"7' 0""",2330.0,333
109,T107,T107,Chad Campbell,90,"7' 0""",3773.75,536
110,T107,T107,Roberto Castro,97,"7' 0""",4035.083,577
111,T107,T107,Rhein Gibson,58,"7' 0""",2069.0,296
112,T107,T107,Jason Gore,78,"7' 0""",2903.75,413
113,T107,T107,Chesson Hadley,81,"7' 0""",3228.917,459
114,T107,T107,Russell Knox,92,"7' 0""",3188.917,453
115,T107,T107,Martin Laird,82,"7' 0""",3362.417,481
116,T107,T107,Andrew Landry,53,"7' 0""",1730.4170000000001,246
117,T107,T107,Marc Leishman,89,"7' 0""",3233.917,464
118,T107,T107,Jamie Lovemark,91,"7' 0""",4166.75,596
119,T107,T107,Phil Mickelson,75,"7' 0""",3265.5,466
120,T107,T107,Francesco Molinari,64,"7' 0""",2715.083,390
121,T107,T107,Carlos Ortiz,79,"7' 0""",2862.583,410
122,T107,T107,Ryan Palmer,86,"7' 0""",3917.667,558
123,T107,T107,Scott Piercy,87,"7' 0""",2978.0,426
124,T107,T107,Justin Rose,65,"7' 0""",2455.833,349
125,T107,T107,Jimmy Walker,85,"7' 0""",3693.0,529
126,T107,T107,Steve Wheatcroft,85,"7' 0""",3645.917,522
127,T128,T128,Chad Collins,73,"6' 11""",3188.5,462
128,T128,T128,Retief Goosen,55,"6' 11""",2513.833,365
129,T128,T128,James Hahn,85,"6' 11""",3166.5,458
130,T128,T128,Jim Herman,93,"6' 11""",3300.833,476
131,T128,T128,Bryce Molder,80,"6' 11""",3643.5,525
132,T128,T128,Patrick Reed,105,"6' 11""",4073.75,590
133,T128,T128,Vijay Singh,72,"6' 11""",3240.5,466
134,T128,T128,Brandt Snedeker,93,"6' 11""",3838.083,553
135,T128,T128,Brian Stuard,66,"6' 11""",3038.75,437
136,T128,T128,Nick Taylor,83,"6' 11""",3186.667,460
137,T128,T128,Brendon Todd,66,"6' 11""",3005.917,437
138,T128,T128,David Toms,62,"6' 11""",2628.5,380
139,T128,T128,Harold Varner III,92,"6' 11""",3680.417,532
140,T141,T141,Abraham Ancer,51,"6' 10""",1716.3329999999999,252
141,T141,T141,Aaron Baddeley,93,"6' 10""",3920.833,577
142,T141,T141,Jason Bohn,67,"6' 10""",2850.833,419
143,T141,T141,Ben Crane,80,"6' 10""",3247.0,477
144,T141,T141,Ken Duke,58,"6' 10""",2412.667,352
145,T141,T141,Rickie Fowler,80,"6' 10""",2945.583,433
146,T141,T141,Brian Harman,104,"6' 10""",4701.25,690
147,T141,T141,Hiroshi Iwata,85,"6' 10""",3373.083,496
148,T141,T141,Sung Kang,89,"6' 10""",3628.583,528
149,T141,T141,Scott Langley,65,"6' 10""",2523.167,368
150,T141,T141,D.H. Lee,61,"6' 10""",2261.833,330
151,T141,T141,Spencer Levin,104,"6' 10""",3883.25,568
152,T141,T141,David Lingmerth,84,"6' 10""",3000.667,438
153,T141,T141,Rod Pampling,54,"6' 10""",1751.5829999999999,256
154,T155,T155,Jon Curran,99,"6' 9""",4326.583,641
155,T155,T155,Billy Hurley III,66,"6' 9""",3083.75,457
156,T155,T155,Kelly Kraft,63,"6' 9""",2096.917,311
157,T155,T155,Will MacKenzie,84,"6' 9""",2994.417,444
158,T159,T159,Keegan Bradley,82,"6' 8""",2695.0,405
159,T159,T159,Kevin Chappell,93,"6' 8""",3548.917,531
160,T159,T159,Luke Donald,81,"6' 8""",2763.75,417
161,T159,T159,Bill Haas,86,"6' 8""",2774.75,416
162,T159,T159,Jerry Kelly,76,"6' 8""",2674.083,402
163,T159,T159,Whee Kim,82,"6' 8""",2926.75,439
164,T159,T159,Si Woo Kim,113,"6' 8""",4754.833,711
165,T159,T159,Luke List,79,"6' 8""",3195.75,480
166,T159,T159,Troy Merritt,77,"6' 8""",3167.167,478
167,T159,T159,Geoff Ogilvy,63,"6' 8""",2245.917,336
168,T159,T159,Jeff Overton,69,"6' 8""",2754.583,411
169,T159,T159,Cameron Smith,73,"6' 8""",2183.0,327
170,T159,T159,Tyrone Van Aswegen,105,"6' 8""",4183.333,628
171,T159,T159,Gary Woodland,95,"6' 8""",3452.167,518
172,T173,T173,John Huh,86,"6' 7""",3520.75,533
173,T173,T173,Shawn Stefani,91,"6' 7""",3366.583,509
174,T173,T173,Willy Wilcox,67,"6' 7""",2706.583,411
175,T176,T176,Branden Grace,63,"6' 6""",1925.5,296
176,T176,T176,Padraig Harrington,54,"6' 6""",2042.6670000000001,315
177,T176,T176,Chris Kirk,90,"6' 6""",3602.75,555
178,T179,T179,Stuart Appleby,71,"6' 5""",3339.75,521
179,T179,T179,Erik Compton,65,"6' 5""",2336.0,362
180,T179,T179,Derek Ernst,59,"6' 5""",1877.75,292
181,T179,T179,Anirban Lahiri,72,"6' 5""",2266.75,352
182,T179,T179,Graeme McDowell,63,"6' 5""",1969.1670000000001,305
183,T184,T184,Scott Stallings,74,"6' 3""",2707.25,431
184,T184,T184,Vaughn Taylor,72,"6' 3""",2911.583,464
