,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
0,1,1,Jason Day,76,54.48,391,213
1,2,2,Aaron Baddeley,93,54.43,474,258
2,3,3,Andrew Landry,53,52.54,236,124
3,4,4,Kevin Kisner,97,52.48,505,265
4,5,5,Freddie Jacobson,86,52.22,473,247
5,6,6,Phil Mickelson,75,52.03,419,218
6,7,7,Steve Stricker,53,51.76,284,147
7,T8,T8,Steven Bowditch,71,51.53,392,202
8,T8,T8,Brian Harman,104,51.53,619,319
9,10,10,Steve Marino,72,51.35,407,209
10,11,11,Jon Curran,99,51.21,578,296
11,12,12,Wes Roach,59,50.81,307,156
12,13,13,Brandt Snedeker,93,50.8,498,253
13,14,14,Jonas Blixt,79,50.43,460,232
14,15,15,Billy Hurley III,66,50.38,397,200
15,16,16,Bryce Molder,80,50.35,433,218
16,17,17,Brooks Koepka,75,50.32,465,234
17,18,18,Sung Kang,89,50.21,482,242
18,T19,T19,Ben Crane,80,50.0,464,232
19,T19,T19,Adam Hadwin,93,50.0,630,315
20,21,21,Martin Piller,59,49.85,323,161
21,22,22,Andrew Loupe,75,49.78,452,225
22,23,23,Patton Kizzire,93,49.68,475,236
23,24,24,K.J. Choi,73,49.67,451,224
24,25,25,Mark Hubbard,101,49.48,578,286
25,26,26,Hunter Mahan,61,49.44,360,178
26,27,27,Anirban Lahiri,72,49.43,352,174
27,28,28,Jamie Lovemark,91,49.08,597,293
28,29,29,Brendon Todd,66,48.96,386,189
29,30,30,Retief Goosen,55,48.91,321,157
30,31,31,Morgan Hoffmann,71,48.89,407,199
31,32,32,Steve Wheatcroft,85,48.88,491,240
32,33,33,Jimmy Walker,85,48.78,492,240
33,34,34,William McGirt,98,48.75,558,272
34,35,35,Daniel Summerhays,99,48.63,512,249
35,36,36,Matt Kuchar,100,48.61,502,244
36,37,37,Marc Leishman,89,48.57,455,221
37,38,38,Harris English,97,48.54,480,233
38,39,39,Shane Lowry,57,48.5,233,113
39,40,40,Sean O'Hair,89,48.4,595,288
40,41,41,Stuart Appleby,71,48.29,468,226
41,42,42,Tyrone Van Aswegen,105,48.24,653,315
42,T43,T43,Zac Blair,99,48.2,556,268
43,T43,T43,Dustin Johnson,87,48.2,471,227
44,45,45,Russell Henley,76,48.17,492,237
45,46,46,Billy Horschel,73,48.06,387,186
46,47,47,Sam Saunders,69,48.01,352,169
47,T48,T48,Seung-Yul Noh,85,48.0,450,216
48,T48,T48,Ryan Palmer,86,48.0,550,264
49,50,50,Brendon de Jonge,83,47.94,461,221
50,51,51,Scott Brown,88,47.93,459,220
51,52,52,Troy Merritt,77,47.79,498,238
52,53,53,Derek Fathauer,94,47.66,491,234
53,54,54,Fabián Gómez,82,47.65,533,254
54,55,55,Jhonattan Vegas,97,47.57,576,274
55,56,56,Michael Kim,100,47.55,593,282
56,57,57,D.H. Lee,61,47.48,318,151
57,58,58,Hiroshi Iwata,85,47.46,472,224
58,59,59,Thomas Aiken,70,47.37,342,162
59,60,60,Cameron Tringale,81,47.35,528,250
60,61,61,Russell Knox,92,47.21,430,203
61,62,62,David Hearn,95,47.07,563,265
62,63,63,Ryan Moore,86,47.05,440,207
63,64,64,Ricky Barnes,97,46.98,547,257
64,65,65,Emiliano Grillo,93,46.95,509,239
65,66,66,Jordan Spieth,80,46.92,373,175
66,67,67,Chad Collins,73,46.85,461,216
67,68,68,Branden Grace,63,46.83,284,133
68,69,69,Tim Wilkinson,72,46.69,332,155
69,70,70,Cameron Smith,73,46.65,328,153
70,71,71,Rickie Fowler,80,46.62,414,193
71,72,72,Si Woo Kim,113,46.6,661,308
72,73,73,Colt Knost,90,46.55,464,216
73,74,74,Whee Kim,82,46.51,473,220
74,75,75,Hudson Swafford,104,46.45,648,301
75,76,76,Ben Martin,92,46.43,560,260
