,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
0,1,1,Padraig Harrington,27.27,300,11
1,2,2,David Toms,27.31,355,13
2,3,3,Erik Compton,27.45,302,11
3,4,4,Jordan Spieth,27.5,495,18
4,5,5,Jason Day,27.53,468,17
5,6,6,Steve Stricker,27.54,358,13
6,7,7,Aaron Baddeley,27.56,496,18
7,T8,T8,Jonas Blixt,27.64,387,14
8,T8,T8,Russell Henley,27.64,387,14
9,10,10,Phil Mickelson,27.67,415,15
10,11,11,Stuart Appleby,27.69,360,13
11,12,12,Derek Fathauer,27.85,557,20
12,13,13,Abraham Ancer,27.86,195,7
13,14,14,Patrick Reed,27.96,643,23
14,T15,T15,J.B. Holmes,28.0,448,16
15,T15,T15,Scott Langley,28.0,336,12
16,T15,T15,Dicky Pride,28.0,196,7
17,18,18,Hiroshi Iwata,28.07,421,15
18,19,19,Nick Taylor,28.13,450,16
19,20,20,Chris Kirk,28.18,479,17
20,21,21,Brooks Koepka,28.19,451,16
21,22,22,Ken Duke,28.22,254,9
22,23,23,Steve Wheatcroft,28.24,480,17
23,24,24,Ernie Els,28.25,339,12
24,25,25,Jamie Lovemark,28.26,537,19
25,T26,T26,Zach Johnson,28.29,594,21
26,T26,T26,Tim Wilkinson,28.29,396,14
27,28,28,D.A. Points,28.3,283,10
28,29,29,Alex Cejka,28.31,368,13
29,T30,T30,George McNeill,28.33,170,6
30,T30,T30,Bryce Molder,28.33,425,15
31,T30,T30,Wes Roach,28.33,255,9
32,T33,T33,John Huh,28.38,454,16
33,T33,T33,Rob Oppenheim,28.38,369,13
34,35,35,Sung Kang,28.41,483,17
35,36,36,Peter Malnati,28.42,341,12
36,T37,T37,Jon Curran,28.43,597,21
37,T37,T37,Brian Harman,28.43,597,21
38,39,39,Martin Piller,28.44,256,9
39,T40,T40,Daniel Summerhays,28.45,626,22
40,T40,T40,Dawie van der Walt,28.45,313,11
41,42,42,Ben Crane,28.46,370,13
42,43,43,Ryan Moore,28.47,541,19
43,T44,T44,Kevin Chappell,28.5,570,20
44,T44,T44,Luke Guthrie,28.5,285,10
45,T44,T44,Graeme McDowell,28.5,285,10
46,T44,T44,Willy Wilcox,28.5,342,12
47,48,48,Anirban Lahiri,28.53,428,15
48,49,49,Jason Bohn,28.54,371,13
49,50,50,Kevin Kisner,28.57,600,21
50,51,51,Patton Kizzire,28.58,543,19
51,52,52,Jimmy Walker,28.59,486,17
52,53,53,Adam Hadwin,28.6,572,20
53,T54,T54,Ricky Barnes,28.63,544,19
54,T54,T54,Brandt Snedeker,28.63,544,19
55,T56,T56,Si Woo Kim,28.64,630,22
56,T56,T56,Sam Saunders,28.64,315,11
57,58,58,Tony Finau,28.65,573,20
58,T59,T59,Retief Goosen,28.67,344,12
59,T59,T59,Louis Oosthuizen,28.67,344,12
60,61,61,Michael Kim,28.71,603,21
61,T62,T62,Ben Martin,28.72,517,18
62,T62,T62,Sean O'Hair,28.72,517,18
63,T64,T64,Jeff Overton,28.73,316,11
64,T64,T64,Cameron Tringale,28.73,431,15
65,66,66,Smylie Kaufman,28.76,489,17
66,67,67,Billy Hurley III,28.77,374,13
67,68,68,Bill Haas,28.78,518,18
68,T69,T69,Andres Gonzales,28.79,403,14
69,T69,T69,Tom Hoge,28.79,403,14
70,71,71,Webb Simpson,28.8,432,15
71,T72,T72,Andrew Loupe,28.82,317,11
72,T72,T72,Chez Reavie,28.82,490,17
73,74,74,Freddie Jacobson,28.83,519,18
74,T75,T75,Bronson Burgoon,28.87,433,15
75,T75,T75,Fabián Gómez,28.87,433,15
76,77,77,Kyle Stanley,28.89,520,18
77,78,78,Luke List,28.92,376,13
78,79,79,K.J. Choi,28.93,434,15
79,80,80,Jim Herman,28.94,521,18
80,T81,T81,Dustin Johnson,28.95,579,20
81,T81,T81,Marc Leishman,28.95,579,20
82,83,83,Jason Dufner,28.96,695,24
83,T84,T84,Daniel Berger,29.0,609,21
84,T84,T84,Chad Collins,29.0,348,12
85,86,86,Zac Blair,29.05,552,19
86,T87,T87,Rickie Fowler,29.06,494,17
87,T87,T87,John Senden,29.06,494,17
88,89,89,Jason Gore,29.08,349,12
89,90,90,Mark Wilson,29.09,320,11
90,91,91,Scott Stallings,29.1,291,10
91,T92,T92,Rod Pampling,29.11,262,9
92,T92,T92,Adam Scott,29.11,553,19
93,94,94,Matt Kuchar,29.13,670,23
94,95,95,Troy Merritt,29.14,408,14
95,T96,T96,Kelly Kraft,29.17,350,12
96,T96,T96,Cameron Smith,29.17,350,12
97,T96,T96,Johnson Wagner,29.17,525,18
98,T99,T99,Steven Bowditch,29.18,321,11
99,T99,T99,Charl Schwartzel,29.18,496,17
100,101,101,Justin Thomas,29.19,613,21
101,102,102,Blayne Barber,29.2,438,15
102,103,103,Francesco Molinari,29.21,409,14
103,T104,T104,Luke Donald,29.22,526,18
104,T104,T104,David Lingmerth,29.22,526,18
105,T106,T106,David Hearn,29.25,585,20
106,T106,T106,Charley Hoffman,29.25,585,20
107,108,108,Chesson Hadley,29.27,439,15
108,T109,T109,James Hahn,29.29,498,17
109,T109,T109,Matt Jones,29.29,410,14
110,T109,T109,Brian Stuard,29.29,410,14
111,112,112,Carlos Ortiz,29.3,293,10
112,T113,T113,Branden Grace,29.31,381,13
113,T113,T113,Will MacKenzie,29.31,469,16
114,T113,T113,Shawn Stefani,29.31,469,16
115,T116,T116,Roberto Castro,29.32,645,22
116,T116,T116,Danny Lee,29.32,557,19
117,T116,T116,Kevin Na,29.32,645,22
118,T116,T116,Scott Piercy,29.32,557,19
119,120,120,Gary Woodland,29.33,616,21
120,121,121,Tyler Aldridge,29.36,411,14
121,122,122,Tyrone Van Aswegen,29.39,676,23
122,T123,T123,Whee Kim,29.4,441,15
123,T123,T123,Hideki Matsuyama,29.4,441,15
124,T123,T123,Seung-Yul Noh,29.4,441,15
125,T126,T126,Scott Brown,29.47,560,19
126,T126,T126,Colt Knost,29.47,560,19
127,T126,T126,Vijay Singh,29.47,442,15
128,T129,T129,Spencer Levin,29.5,590,20
129,T129,T129,Justin Rose,29.5,413,14
130,T129,T129,Hudson Swafford,29.5,649,22
