,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
0,1,1,Daniel Summerhays,99,42,586,7.2
1,T2,T2,Chris Stroud,82,41,486,8.4
2,T2,T2,Hudson Swafford,104,41,623,6.6
3,4,4,Adam Hadwin,93,40,646,6.2
4,5,5,Fabián Gómez,82,39,539,7.2
5,6,6,William McGirt,98,37,618,6.0
6,T7,T7,David Hearn,95,36,569,6.3
7,T7,T7,Spencer Levin,104,36,568,6.3
8,T9,T9,Brian Harman,104,35,690,5.1
9,T9,T9,Ben Martin,92,35,555,6.3
10,T9,T9,Sean O'Hair,89,35,605,5.8
11,T12,T12,Zach Johnson,90,34,542,6.3
12,T12,T12,Si Woo Kim,113,34,711,4.8
13,T12,T12,Patton Kizzire,93,34,525,6.5
14,T12,T12,Seung-Yul Noh,85,34,500,6.8
15,16,16,Brandt Snedeker,93,33,553,6.0
16,17,17,Daniel Berger,92,32,489,6.5
17,T18,T18,Chad Campbell,90,31,536,5.8
18,T18,T18,Scott Pinckney,87,31,455,6.8
19,T18,T18,John Senden,88,31,518,6.0
20,T18,T18,Johnson Wagner,86,31,509,6.1
21,T22,T22,Matt Kuchar,100,30,570,5.3
22,T22,T22,Peter Malnati,85,30,560,5.4
23,T22,T22,Bryce Molder,80,30,525,5.7
24,T25,T25,Blayne Barber,84,29,500,5.8
25,T25,T25,Jon Curran,99,29,641,4.5
26,T25,T25,Jason Dufner,105,29,517,5.6
27,T25,T25,Chesson Hadley,81,29,459,6.3
28,T25,T25,Morgan Hoffmann,71,29,439,6.6
29,T25,T25,Dustin Johnson,87,29,484,6.0
30,T25,T25,Chris Kirk,90,29,555,5.2
31,T25,T25,Martin Laird,82,29,481,6.0
32,T25,T25,Kyle Reifers,115,29,645,4.5
33,T25,T25,Jordan Spieth,80,29,462,6.3
34,T35,T35,Ricky Barnes,97,28,592,4.7
35,T35,T35,Zac Blair,99,28,592,4.7
36,T35,T35,Jason Bohn,67,28,419,6.7
37,T35,T35,Charley Hoffman,91,28,505,5.5
38,T35,T35,Tom Hoge,81,28,468,6.0
39,T35,T35,Patrick Reed,105,28,590,4.7
40,T35,T35,Jhonattan Vegas,97,28,542,5.2
41,T42,T42,Jonas Blixt,79,27,528,5.1
42,T42,T42,Tony Finau,95,27,526,5.1
43,T42,T42,Danny Lee,93,27,497,5.4
44,T42,T42,Hideki Matsuyama,76,27,427,6.3
