,Putting_from_3_RANK THIS WEEK,Putting_from_3_RANK LAST WEEK,Putting_from_3_PLAYER NAME,Putting_from_3_ROUNDS,Putting_from_3_% MADE,Putting_from_3_ATTEMPTS,Putting_from_3_PUTTS MADE
0,T1,T1,Jason Bohn,67,100.0,652,652
1,T1,T1,Ben Crane,80,100.0,701,701
2,T1,T1,Jim Furyk,52,100.0,505,505
3,T1,T1,Andres Gonzales,80,100.0,690,690
4,T1,T1,Kelly Kraft,63,100.0,454,454
5,T1,T1,Ryan Palmer,86,100.0,829,829
6,T1,T1,Rod Pampling,54,100.0,447,447
7,T1,T1,Wes Roach,59,100.0,450,450
8,T1,T1,Steve Stricker,53,100.0,487,487
9,T1,T1,David Toms,62,100.0,606,606
10,T11,T11,Michael Kim,100,99.89,890,889
11,T11,T11,Spencer Levin,104,99.89,904,903
12,13,13,David Hearn,95,99.88,862,861
13,T14,T14,Jim Herman,93,99.87,788,787
14,T14,T14,Zach Johnson,90,99.87,778,777
15,T14,T14,Kevin Kisner,97,99.87,762,761
16,T17,T17,Jonas Blixt,79,99.86,690,689
17,T17,T17,Bill Haas,86,99.86,719,718
18,T19,T19,Luke Donald,81,99.85,657,656
19,T19,T19,David Lingmerth,84,99.85,647,646
20,T21,T21,Jason Gore,78,99.84,625,624
21,T21,T21,Dustin Johnson,87,99.84,643,642
22,T21,T21,Dawie van der Walt,72,99.84,619,618
23,T21,T21,Willy Wilcox,67,99.84,608,607
24,T25,T25,Robert Garrigus,69,99.83,599,598
25,T25,T25,Phil Mickelson,75,99.83,582,581
26,27,27,Brendon Todd,66,99.82,545,544
27,T28,T28,Retief Goosen,55,99.81,519,518
28,T28,T28,Kyle Reifers,115,99.81,1058,1056
29,T30,T30,Brian Harman,104,99.79,968,966
30,T30,T30,Graeme McDowell,63,99.79,486,485
31,32,32,Patrick Reed,105,99.77,858,856
32,33,33,Abraham Ancer,51,99.76,424,423
33,T34,T34,Emiliano Grillo,93,99.75,787,785
34,T34,T34,Patrick Rodgers,89,99.75,787,785
35,T36,T36,Sung Kang,89,99.74,773,771
36,T36,T36,Smylie Kaufman,91,99.74,774,772
37,T36,T36,Peter Malnati,85,99.74,778,776
38,T39,T39,Tyler Aldridge,83,99.73,746,744
39,T39,T39,Martin Laird,82,99.73,738,736
40,T41,T41,Marc Leishman,89,99.72,715,713
41,T41,T41,Bryce Molder,80,99.72,709,707
42,T43,T43,Bronson Burgoon,83,99.71,681,679
43,T43,T43,Ryan Moore,86,99.71,685,683
44,T45,T45,William McGirt,98,99.7,987,984
45,T45,T45,Troy Merritt,77,99.7,672,670
46,T45,T45,Francesco Molinari,64,99.7,656,654
47,48,48,Roberto Castro,97,99.69,959,956
48,49,49,Billy Hurley III,66,99.68,619,617
49,50,50,Mark Hubbard,101,99.67,905,902
50,T51,T51,Ricky Barnes,97,99.66,882,879
51,T51,T51,Ernie Els,66,99.66,597,595
52,T51,T51,Adam Hadwin,93,99.66,894,891
53,T51,T51,Scott Langley,65,99.66,594,592
54,T55,T55,Jon Curran,99,99.65,866,863
55,T55,T55,John Senden,88,99.65,852,849
56,T55,T55,Daniel Summerhays,99,99.65,858,855
57,T55,T55,Gary Woodland,95,99.65,849,846
58,T59,T59,Matt Kuchar,100,99.64,845,842
59,T59,T59,Tim Wilkinson,72,99.64,555,553
60,T61,T61,Thomas Aiken,70,99.63,538,536
61,T61,T61,Jason Day,76,99.63,536,534
62,T61,T61,Sam Saunders,69,99.63,543,541
63,T64,T64,Erik Compton,65,99.62,533,531
64,T64,T64,Chris Kirk,90,99.62,796,793
65,T64,T64,Boo Weekley,83,99.62,796,793
66,T67,T67,Patton Kizzire,93,99.61,768,765
67,T67,T67,Anirban Lahiri,72,99.61,515,513
68,T67,T67,George McNeill,51,99.61,516,514
69,T70,T70,Harris English,97,99.6,754,751
70,T70,T70,Kevin Na,96,99.6,748,745
71,T72,T72,Derek Ernst,59,99.59,485,483
72,T72,T72,Padraig Harrington,54,99.59,483,481
73,T72,T72,Colt Knost,90,99.59,737,734
74,T75,T75,J.J. Henry,68,99.58,715,712
75,T75,T75,Tyrone Van Aswegen,105,99.58,944,940
76,77,77,Stuart Appleby,71,99.57,697,694
77,78,78,Louis Oosthuizen,63,99.56,459,457
78,T79,T79,Chad Campbell,90,99.55,895,891
79,T79,T79,Scott Stallings,74,99.55,669,666
80,T79,T79,Shawn Stefani,91,99.55,883,879
81,82,82,Dicky Pride,55,99.54,435,433
82,T83,T83,Sean O'Hair,89,99.52,840,836
83,T83,T83,Justin Thomas,99,99.52,840,836
84,T83,T83,Michael Thompson,71,99.52,621,618
85,T83,T83,Johnson Wagner,86,99.52,839,835
86,T87,T87,Ben Martin,92,99.51,824,820
87,T87,T87,Jordan Spieth,80,99.51,607,604
88,89,89,Hudson Swafford,104,99.5,996,991
89,T90,T90,Daniel Berger,92,99.48,764,760
90,T90,T90,James Hahn,85,99.48,771,767
91,T90,T90,Freddie Jacobson,86,99.48,762,758
92,T93,T93,Seung-Yul Noh,85,99.47,758,754
93,T93,T93,Brendan Steele,88,99.47,756,752
94,T93,T93,Vaughn Taylor,72,99.47,754,750
95,96,96,Nick Taylor,83,99.46,739,735
96,T97,T97,Justin Rose,65,99.45,548,545
97,T97,T97,Cameron Tringale,81,99.45,732,728
98,T97,T97,Steve Wheatcroft,85,99.45,730,726
99,T100,T100,K.J. Choi,73,99.44,720,716
100,T100,T100,Rickie Fowler,80,99.44,712,708
101,T102,T102,Sergio Garcia,54,99.43,352,350
102,T102,T102,Hiroshi Iwata,85,99.43,701,697
103,T102,T102,Scott Piercy,87,99.43,706,702
104,T105,T105,Chad Collins,73,99.42,686,682
105,T105,T105,Jerry Kelly,76,99.42,686,682
106,T105,T105,Rory McIlroy,69,99.42,521,518
107,T105,T105,Rob Oppenheim,67,99.42,518,515
108,T109,T109,Zac Blair,99,99.4,832,827
109,T109,T109,Jason Kokrak,89,99.4,834,829
110,T109,T109,Andrew Loupe,75,99.4,664,660
111,T109,T109,Hunter Mahan,61,99.4,501,498
112,T109,T109,Carlos Ortiz,79,99.4,672,668
113,114,114,Paul Casey,77,99.39,660,656
114,T115,T115,Blayne Barber,84,99.37,796,791
115,T115,T115,Derek Fathauer,94,99.37,797,792
116,T115,T115,Brandt Snedeker,93,99.37,790,785
117,118,118,Charl Schwartzel,73,99.36,622,618
118,119,119,Fabián Gómez,82,99.35,766,761
119,120,120,Billy Horschel,73,99.34,610,606
120,121,121,Bubba Watson,72,99.33,599,595
121,T122,T122,Keegan Bradley,82,99.32,730,725
122,T122,T122,Brendon de Jonge,83,99.32,736,731
123,T122,T122,Brooks Koepka,75,99.32,588,584
124,T122,T122,D.A. Points,55,99.32,441,438
125,T122,T122,Kyle Stanley,92,99.32,878,872
126,T122,T122,Chris Stroud,82,99.32,738,733
127,T128,T128,Alex Cejka,71,99.3,574,570
128,T128,T128,Chesson Hadley,81,99.3,711,706
129,T128,T128,Whee Kim,82,99.3,717,712
130,T128,T128,Henrik Norlander,71,99.3,572,568
131,T132,T132,Stewart Cink,61,99.29,567,563
132,T132,T132,Chez Reavie,90,99.29,843,837
133,134,134,Ángel Cabrera,62,99.27,547,543
134,135,135,Si Woo Kim,113,99.26,1075,1067
135,136,136,Tom Hoge,81,99.25,669,664
136,T137,T137,Jeff Overton,69,99.22,642,637
137,T137,T137,Harold Varner III,92,99.22,895,888
138,T139,T139,Webb Simpson,70,99.21,633,628
139,T139,T139,Jhonattan Vegas,97,99.21,891,884
140,T139,T139,Jimmy Walker,85,99.21,757,751
141,142,142,J.B. Holmes,77,99.2,622,617
142,T143,T143,John Huh,86,99.19,865,858
143,T143,T143,Hideki Matsuyama,76,99.19,616,611
144,T143,T143,Cameron Smith,73,99.19,492,488
145,T146,T146,Kevin Chappell,93,99.18,852,845
146,T146,T146,Luke Guthrie,57,99.18,489,485
147,T148,T148,Rhein Gibson,58,99.17,480,476
148,T148,T148,Matt Jones,83,99.17,719,713
149,T148,T148,Brett Stegmaier,87,99.17,839,832
150,151,151,Martin Piller,59,99.16,479,475
151,152,152,Branden Grace,63,99.15,470,466
152,153,153,Andrew Landry,53,99.11,337,334
153,154,154,Charles Howell III,91,99.1,884,876
154,155,155,Scott Brown,88,99.09,770,763
155,156,156,Danny Lee,93,99.08,763,756
156,157,157,Adam Scott,79,99.06,637,631
157,158,158,Kevin Streelman,82,99.05,736,729
158,159,159,Russell Knox,92,99.03,719,712
159,160,160,Aaron Baddeley,93,99.0,804,796
160,T161,T161,Charley Hoffman,91,98.96,769,761
161,T161,T161,Jamie Lovemark,91,98.96,862,853
162,T161,T161,Robert Streb,87,98.96,772,764
163,164,164,Will MacKenzie,84,98.93,751,743
164,165,165,Brian Stuard,66,98.9,639,632
165,166,166,Vijay Singh,72,98.89,719,711
166,167,167,Mark Wilson,66,98.88,626,619
167,168,168,Tony Finau,95,98.82,851,841
168,169,169,Steven Bowditch,71,98.81,587,580
169,170,170,D.H. Lee,61,98.79,496,490
170,171,171,Luke List,79,98.78,735,726
171,T172,T172,Graham DeLaet,70,98.77,650,642
172,T172,T172,Shane Lowry,57,98.77,407,402
173,174,174,Steve Marino,72,98.75,558,551
174,T175,T175,Lucas Glover,75,98.74,794,784
175,T175,T175,Russell Henley,76,98.74,715,706
176,T175,T175,Morgan Hoffmann,71,98.74,633,625
177,T175,T175,Greg Owen,85,98.74,795,785
178,179,179,Geoff Ogilvy,63,98.73,552,545
179,180,180,Jason Dufner,105,98.72,862,851
180,181,181,Camilo Villegas,83,98.68,756,746
181,T182,T182,Robert Allenby,51,98.51,471,464
182,T182,T182,Scott Pinckney,87,98.51,804,792
183,184,184,Ken Duke,58,98.18,549,539
184,185,185,Rory Sabbatini,57,98.1,420,412
