,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
0,1,1,Adam Hadwin,1.03,5,486
1,2,2,Retief Goosen,1.04,3,288
2,T3,T3,Steve Stricker,1.11,3,270
3,T3,T3,Steve Wheatcroft,1.11,5,450
4,5,5,Sam Saunders,1.21,5,414
5,6,6,Branden Grace,1.31,4,306
6,7,7,Ricky Barnes,1.39,7,504
7,8,8,Spencer Levin,1.43,8,558
8,T9,T9,Harris English,1.44,7,486
9,T9,T9,Danny Lee,1.44,7,486
10,11,11,Kevin Kisner,1.5,7,468
11,12,12,Kyle Reifers,1.52,9,594
12,13,13,Brendon de Jonge,1.53,8,522
13,14,14,Brendan Steele,1.62,7,432
14,15,15,Patrick Reed,1.65,8,486
15,T16,T16,Jon Curran,1.67,9,540
16,T16,T16,Henrik Norlander,1.67,6,360
17,T18,T18,Luke Donald,1.69,7,414
18,T18,T18,Jerry Kelly,1.69,7,414
19,T18,T18,Ryan Palmer,1.69,7,414
20,T21,T21,Bronson Burgoon,1.71,8,468
21,T21,T21,Chesson Hadley,1.71,8,468
22,23,23,Rickie Fowler,1.77,7,396
23,24,24,Gary Woodland,1.78,8,450
24,25,25,Hiroshi Iwata,1.79,9,504
25,T26,T26,Daniel Berger,1.85,8,432
26,T26,T26,Ben Martin,1.85,9,486
27,T26,T26,Francesco Molinari,1.85,6,324
28,T26,T26,Martin Piller,1.85,7,378
29,T26,T26,Vaughn Taylor,1.85,8,432
30,31,31,Jhonattan Vegas,1.92,9,468
31,32,32,Mark Wilson,1.94,7,360
32,33,33,Brian Harman,1.97,11,558
33,T34,T34,Jim Furyk,1.98,5,252
34,T34,T34,Brendon Todd,1.98,10,504
35,T36,T36,Russell Henley,2.0,9,450
36,T36,T36,Charles Howell III,2.0,9,450
37,T36,T36,Colt Knost,2.0,9,450
38,T36,T36,Nick Taylor,2.0,9,450
39,T40,T40,K.J. Choi,2.02,8,396
40,T40,T40,Erik Compton,2.02,8,396
41,T40,T40,Ryan Moore,2.02,8,396
42,43,43,Billy Horschel,2.05,7,342
43,T44,T44,Peter Malnati,2.08,12,576
44,T44,T44,Dawie van der Walt,2.08,9,432
