,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
0,1,1,Troy Merritt,77,94.14,222,209
1,2,2,Harris English,97,93.55,248,232
2,3,3,Martin Piller,59,93.42,152,142
3,4,4,Sean O'Hair,89,93.11,334,311
4,5,5,Marc Leishman,89,93.09,188,175
5,6,6,Jim Furyk,52,92.86,126,117
6,7,7,Brendon Todd,66,92.82,195,181
7,8,8,Daniel Berger,92,92.71,247,229
8,9,9,John Senden,88,92.34,248,229
9,10,10,Peter Malnati,85,92.28,246,227
10,11,11,Colt Knost,90,92.25,258,238
11,12,12,Martin Laird,82,92.16,268,247
12,13,13,Jon Curran,99,92.03,301,277
13,14,14,Phil Mickelson,75,91.96,224,206
14,15,15,Graham DeLaet,70,91.92,198,182
15,16,16,Andrew Landry,53,91.82,110,101
16,17,17,Brian Harman,104,91.5,294,269
17,18,18,Adam Hadwin,93,91.25,297,271
18,19,19,Dawie van der Walt,72,90.91,187,170
19,20,20,Jordan Spieth,80,90.77,195,177
20,21,21,Ernie Els,66,90.71,183,166
21,22,22,Retief Goosen,55,90.68,161,146
22,T23,T23,Luke Guthrie,57,90.67,150,136
23,T23,T23,Graeme McDowell,63,90.67,150,136
24,T25,T25,Michael Kim,100,90.64,299,271
25,T25,T25,Kelly Kraft,63,90.64,171,155
26,27,27,James Hahn,85,90.56,233,211
27,T28,T28,D.H. Lee,61,90.45,157,142
28,T28,T28,David Lingmerth,84,90.45,199,180
29,30,30,Kevin Kisner,97,90.38,239,216
30,T31,T31,Rickie Fowler,80,90.37,218,197
31,T31,T31,Hunter Mahan,61,90.37,187,169
32,33,33,Russell Henley,76,90.24,246,222
33,34,34,Bryce Molder,80,90.18,224,202
34,35,35,Stuart Appleby,71,90.12,243,219
35,36,36,John Huh,86,90.11,263,237
36,37,37,Jason Day,76,90.06,171,154
37,38,38,Emiliano Grillo,93,89.96,249,224
38,39,39,Scott Langley,65,89.94,179,161
39,40,40,Chesson Hadley,81,89.91,228,205
40,41,41,Bronson Burgoon,83,89.87,237,213
41,42,42,Chris Kirk,90,89.84,256,230
42,T43,T43,Jonas Blixt,79,89.83,236,212
43,T43,T43,Vaughn Taylor,72,89.83,236,212
44,45,45,Billy Hurley III,66,89.81,216,194
45,46,46,Kyle Stanley,92,89.72,253,227
46,47,47,Cameron Smith,73,89.53,172,154
47,48,48,Jamie Lovemark,91,89.47,285,255
48,49,49,Danny Lee,93,89.43,227,203
49,50,50,Brendon de Jonge,83,89.36,188,168
50,T51,T51,Patton Kizzire,93,89.34,272,243
51,T51,T51,Patrick Reed,105,89.34,244,218
52,53,53,Russell Knox,92,89.19,222,198
53,54,54,Bubba Watson,72,89.17,157,140
54,55,55,Brett Stegmaier,87,89.11,248,221
55,56,56,Jimmy Walker,85,88.99,227,202
56,57,57,Daniel Summerhays,99,88.98,236,210
57,T58,T58,Derek Fathauer,94,88.97,281,250
58,T58,T58,Hudson Swafford,104,88.97,290,258
59,60,60,Kevin Streelman,82,88.89,207,184
60,61,61,Nick Taylor,83,88.84,233,207
61,62,62,Hideki Matsuyama,76,88.78,205,182
62,63,63,Andres Gonzales,80,88.74,222,197
63,64,64,Blayne Barber,84,88.7,239,212
64,65,65,Charles Howell III,91,88.62,246,218
65,66,66,Willy Wilcox,67,88.56,201,178
66,67,67,Justin Thomas,99,88.51,235,208
67,68,68,Gary Woodland,95,88.46,286,253
68,69,69,Tim Wilkinson,72,88.39,155,137
69,T70,T70,Derek Ernst,59,88.36,146,129
70,T70,T70,Spencer Levin,104,88.36,292,258
71,72,72,Jason Gore,78,88.26,213,188
72,T73,T73,Luke Donald,81,88.24,204,180
73,T73,T73,Francesco Molinari,64,88.24,187,165
74,T75,T75,Aaron Baddeley,93,88.11,227,200
75,T75,T75,Erik Compton,65,88.11,185,163
76,77,77,Dustin Johnson,87,88.04,209,184
77,78,78,Jerry Kelly,76,88.02,192,169
78,79,79,Jason Bohn,67,88.0,200,176
79,80,80,Johnson Wagner,86,87.95,249,219
80,81,81,Henrik Norlander,71,87.86,173,152
81,82,82,Freddie Jacobson,86,87.78,221,194
82,83,83,Brooks Koepka,75,87.73,220,193
83,84,84,K.J. Choi,73,87.68,211,185
84,85,85,Si Woo Kim,113,87.65,332,291
85,T86,T86,Ricky Barnes,97,87.55,257,225
86,T86,T86,Zach Johnson,90,87.55,241,211
87,T86,T86,Ryan Moore,86,87.55,233,204
88,T86,T86,Camilo Villegas,83,87.55,273,239
89,T90,T90,Roberto Castro,97,87.5,296,259
90,T90,T90,Will MacKenzie,84,87.5,232,203
91,T90,T90,Steve Marino,72,87.5,208,182
92,T90,T90,Ben Martin,92,87.5,296,259
93,T90,T90,Cameron Tringale,81,87.5,256,224
94,T95,T95,Seung-Yul Noh,85,87.39,230,201
95,T95,T95,Vijay Singh,72,87.39,230,201
96,97,97,Matt Kuchar,100,87.35,253,221
97,T98,T98,Kevin Na,96,87.26,212,185
98,T98,T98,David Toms,62,87.26,157,137
99,T100,T100,Jim Herman,93,87.2,250,218
100,T100,T100,Tyrone Van Aswegen,105,87.2,289,252
101,102,102,Scott Stallings,74,87.18,234,204
102,103,103,Branden Grace,63,87.14,140,122
103,104,104,Sung Kang,89,87.1,279,243
104,105,105,Rob Oppenheim,67,87.06,201,175
105,106,106,Whee Kim,82,86.98,215,187
106,T107,T107,Hiroshi Iwata,85,86.96,230,200
107,T107,T107,Brandt Snedeker,93,86.96,253,220
108,109,109,Zac Blair,99,86.92,321,279
109,110,110,Andrew Loupe,75,86.82,258,224
110,T111,T111,Ben Crane,80,86.79,212,184
111,T111,T111,Steve Wheatcroft,85,86.79,265,230
112,113,113,Chris Stroud,82,86.75,249,216
113,114,114,Mark Hubbard,101,86.74,264,229
114,115,115,Thomas Aiken,70,86.62,142,123
115,116,116,Scott Pinckney,87,86.6,209,181
116,117,117,David Hearn,95,86.56,305,264
117,118,118,Ángel Cabrera,62,86.54,156,135
118,119,119,Tony Finau,95,86.52,267,231
119,120,120,Robert Allenby,51,86.49,148,128
120,121,121,Smylie Kaufman,91,86.34,227,196
121,122,122,Jason Kokrak,89,86.31,241,208
122,T123,T123,Charley Hoffman,91,86.3,219,189
123,T123,T123,William McGirt,98,86.3,270,233
124,125,125,Jhonattan Vegas,97,86.27,233,201
125,126,126,Brendan Steele,88,86.24,218,188
126,127,127,Chad Collins,73,86.16,224,193
127,128,128,Sam Saunders,69,86.11,180,155
128,129,129,Fabián Gómez,82,86.0,250,215
129,130,130,Wes Roach,59,85.91,149,128
130,131,131,Chad Campbell,90,85.87,269,231
131,132,132,Brian Stuard,66,85.83,240,206
132,133,133,Padraig Harrington,54,85.8,162,139
133,134,134,Boo Weekley,83,85.77,246,211
134,135,135,Louis Oosthuizen,63,85.71,147,126
135,136,136,Scott Piercy,87,85.65,237,203
136,137,137,Kyle Reifers,115,85.62,306,262
137,138,138,Bill Haas,86,85.52,221,189
138,139,139,Ryan Palmer,86,85.51,276,236
139,140,140,Chez Reavie,90,85.5,262,224
140,141,141,Rory McIlroy,69,85.47,172,147
141,142,142,Justin Rose,65,85.39,178,152
142,143,143,Scott Brown,88,85.28,231,197
143,T144,T144,Keegan Bradley,82,85.14,222,189
144,T144,T144,Rory Sabbatini,57,85.14,175,149
145,146,146,Shawn Stefani,91,85.11,262,223
146,147,147,Alex Cejka,71,85.09,161,137
147,148,148,Anirban Lahiri,72,84.94,166,141
148,149,149,Tom Hoge,81,84.93,219,186
149,150,150,Lucas Glover,75,84.85,198,168
150,151,151,Billy Horschel,73,84.77,197,167
151,152,152,Morgan Hoffmann,71,84.73,203,172
152,153,153,Kevin Chappell,93,84.72,301,255
153,154,154,Paul Casey,77,84.53,181,153
154,155,155,Patrick Rodgers,89,84.45,238,201
155,156,156,Mark Wilson,66,84.44,180,152
156,157,157,Jason Dufner,105,84.43,289,244
157,158,158,Michael Thompson,71,84.38,160,135
158,159,159,Tyler Aldridge,83,84.21,209,176
