,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
0,1,1,Andrew Landry,53,98.59,71,70
1,2,2,Phil Mickelson,75,98.4,125,123
2,3,3,Colt Knost,90,97.97,148,145
3,4,4,Emiliano Grillo,93,97.39,153,149
4,5,5,Adam Hadwin,93,97.01,167,162
5,6,6,Jason Day,76,96.88,96,93
6,7,7,Graeme McDowell,63,96.81,94,91
7,8,8,Bubba Watson,72,96.55,87,84
8,9,9,Sean O'Hair,89,96.5,200,193
9,10,10,Jim Furyk,52,96.47,85,82
10,11,11,Bryce Molder,80,96.32,136,131
11,12,12,Troy Merritt,77,96.24,133,128
12,13,13,Brooks Koepka,75,96.12,129,124
13,14,14,Chad Collins,73,96.06,127,122
14,T15,T15,Martin Piller,59,95.88,97,93
15,T15,T15,Hudson Swafford,104,95.88,170,163
16,T17,T17,Peter Malnati,85,95.83,144,138
17,T17,T17,Brendon Todd,66,95.83,120,115
18,19,19,Derek Fathauer,94,95.73,164,157
19,20,20,Jon Curran,99,95.6,182,174
20,21,21,Hunter Mahan,61,95.58,113,108
21,22,22,Chris Kirk,90,95.48,155,148
22,23,23,Martin Laird,82,95.4,174,166
23,24,24,John Senden,88,95.36,151,144
24,25,25,Harris English,97,95.17,145,138
25,26,26,David Toms,62,95.0,80,76
26,27,27,Roberto Castro,97,94.92,177,168
27,28,28,Steve Marino,72,94.87,117,111
28,29,29,Retief Goosen,55,94.79,96,91
29,30,30,Francesco Molinari,64,94.64,112,106
30,T31,T31,Bronson Burgoon,83,94.59,148,140
31,T31,T31,Vaughn Taylor,72,94.59,148,140
32,33,33,Daniel Berger,92,94.56,147,139
33,34,34,Brett Stegmaier,87,94.52,146,138
34,35,35,James Hahn,85,94.37,142,134
35,36,36,Henrik Norlander,71,94.34,106,100
36,37,37,Michael Kim,100,94.18,189,178
37,38,38,Nick Taylor,83,94.12,119,112
38,39,39,Chesson Hadley,81,93.98,133,125
39,40,40,Graham DeLaet,70,93.97,116,109
40,41,41,Patton Kizzire,93,93.9,164,154
41,42,42,Jordan Spieth,80,93.86,114,107
42,T43,T43,Rickie Fowler,80,93.85,130,122
43,T43,T43,Jamie Lovemark,91,93.85,179,168
44,T45,T45,Ernie Els,66,93.81,97,91
45,T45,T45,Wes Roach,59,93.81,97,91
46,47,47,Kevin Kisner,97,93.79,145,136
47,T48,T48,Jonas Blixt,79,93.75,144,135
48,T48,T48,Alex Cejka,71,93.75,96,90
49,T50,T50,Charley Hoffman,91,93.7,127,119
50,T50,T50,Kevin Na,96,93.7,127,119
51,52,52,Willy Wilcox,67,93.69,111,104
52,53,53,Brian Harman,104,93.68,190,178
53,54,54,Marc Leishman,89,93.64,110,103
54,55,55,Brendon de Jonge,83,93.58,109,102
55,56,56,Bill Haas,86,93.53,139,130
56,57,57,Scott Langley,65,93.5,123,115
57,58,58,John Huh,86,93.46,153,143
58,59,59,Tyrone Van Aswegen,105,93.37,166,155
59,T60,T60,Ricky Barnes,97,93.33,150,140
60,T60,T60,Russell Knox,92,93.33,135,126
61,T60,T60,William McGirt,98,93.33,165,154
62,63,63,Billy Hurley III,66,93.28,134,125
63,T64,T64,Jason Bohn,67,93.2,103,96
64,T64,T64,Chez Reavie,90,93.2,147,137
65,66,66,Patrick Reed,105,93.17,161,150
66,67,67,Vijay Singh,72,93.1,145,135
67,T68,T68,Charles Howell III,91,93.01,143,133
68,T68,T68,Justin Thomas,99,93.01,143,133
69,70,70,Jerry Kelly,76,92.98,114,106
70,71,71,David Lingmerth,84,92.92,113,105
71,T72,T72,Blayne Barber,84,92.86,154,143
72,T72,T72,Dawie van der Walt,72,92.86,112,104
73,T72,T72,Jimmy Walker,85,92.86,126,117
74,75,75,Andres Gonzales,80,92.81,139,129
75,76,76,Derek Ernst,59,92.77,83,77
76,T77,T77,Fabián Gómez,82,92.76,152,141
77,T77,T77,Steve Wheatcroft,85,92.76,152,141
78,79,79,Paul Casey,77,92.52,107,99
79,80,80,Ben Martin,92,92.51,187,173
80,81,81,Abraham Ancer,51,92.5,80,74
81,82,82,Tony Finau,95,92.41,158,146
82,T83,T83,Tyler Aldridge,83,92.37,118,109
83,T83,T83,Ryan Moore,86,92.37,131,121
84,T85,T85,Robert Allenby,51,92.31,78,72
85,T85,T85,Luke Donald,81,92.31,130,120
86,87,87,Dicky Pride,55,92.21,77,71
87,88,88,Jim Herman,93,92.2,141,130
88,89,89,Cameron Smith,73,92.17,115,106
89,90,90,Ben Crane,80,92.14,140,129
90,91,91,Seung-Yul Noh,85,92.09,139,128
91,92,92,Chris Stroud,82,92.05,151,139
92,93,93,Robert Streb,87,92.04,113,104
93,94,94,Freddie Jacobson,86,92.03,138,127
94,95,95,Jason Gore,78,91.97,137,126
95,96,96,Rob Oppenheim,67,91.94,124,114
96,97,97,Hideki Matsuyama,76,91.8,122,112
97,98,98,Russell Henley,76,91.78,146,134
98,99,99,Kyle Stanley,92,91.67,144,132
99,100,100,Kyle Reifers,115,91.62,179,164
100,101,101,Brandt Snedeker,93,91.61,143,131
101,102,102,Rory McIlroy,69,91.58,95,87
102,103,103,Andrew Loupe,75,91.55,142,130
103,104,104,Spencer Levin,104,91.53,177,162
104,T105,T105,Stuart Appleby,71,91.43,140,128
105,T105,T105,Scott Stallings,74,91.43,140,128
106,T107,T107,Chad Campbell,90,91.39,151,138
107,T107,T107,Scott Piercy,87,91.39,151,138
108,T109,T109,Aaron Baddeley,93,91.37,139,127
109,T109,T109,Keegan Bradley,82,91.37,139,127
110,111,111,Rory Sabbatini,57,91.35,104,95
111,112,112,Tim Wilkinson,72,91.11,90,82
112,113,113,Cameron Tringale,81,91.1,146,133
113,114,114,Lucas Glover,75,91.09,101,92
114,115,115,Sam Saunders,69,91.07,112,102
115,116,116,Kevin Streelman,82,91.06,123,112
116,117,117,D.H. Lee,61,91.01,89,81
117,118,118,Dustin Johnson,87,90.98,122,111
118,119,119,Zac Blair,99,90.86,197,179
119,120,120,Daniel Summerhays,99,90.85,142,129
120,121,121,Shawn Stefani,91,90.75,173,157
121,122,122,Will MacKenzie,84,90.7,129,117
122,123,123,Danny Lee,93,90.67,150,136
123,124,124,George McNeill,51,90.65,107,97
124,125,125,K.J. Choi,73,90.63,128,116
125,126,126,Si Woo Kim,113,90.58,223,202
126,127,127,David Hearn,95,90.56,180,163
127,128,128,Harold Varner III,92,90.51,158,143
128,129,129,Sung Kang,89,90.45,157,142
129,130,130,Brendan Steele,88,90.44,136,123
130,131,131,Carlos Ortiz,79,90.43,115,104
131,132,132,Kelly Kraft,63,90.38,104,94
132,T133,T133,Luke Guthrie,57,90.24,82,74
133,T133,T133,Scott Pinckney,87,90.24,123,111
134,135,135,Hiroshi Iwata,85,90.23,133,120
135,136,136,Jhonattan Vegas,97,90.07,141,127
136,137,137,Mark Hubbard,101,89.94,159,143
137,138,138,Michael Thompson,71,89.89,89,80
