,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
0,T1,T1,Hideki Matsuyama,76,6,36
1,T1,T1,Jhonattan Vegas,97,6,46
2,T3,T3,Aaron Baddeley,93,5,38
3,T3,T3,Chesson Hadley,81,5,35
4,T3,T3,Tom Hoge,81,5,33
5,T3,T3,Sean O'Hair,89,5,46
6,T7,T7,Charley Hoffman,91,4,41
7,T7,T7,Charles Howell III,91,4,37
8,T7,T7,Zach Johnson,90,4,34
9,T7,T7,Danny Lee,93,4,45
10,T7,T7,Jamie Lovemark,91,4,45
11,T7,T7,Carlos Ortiz,79,4,33
12,T7,T7,Robert Streb,87,4,42
13,T7,T7,Vaughn Taylor,72,4,25
14,T15,T15,Tyler Aldridge,83,3,36
15,T15,T15,Robert Allenby,51,3,26
16,T15,T15,Blayne Barber,84,3,45
17,T15,T15,Zac Blair,99,3,43
18,T15,T15,Scott Brown,88,3,27
19,T15,T15,Erik Compton,65,3,16
20,T15,T15,Jason Dufner,105,3,50
21,T15,T15,Derek Fathauer,94,3,32
22,T15,T15,Robert Garrigus,69,3,35
23,T15,T15,David Hearn,95,3,35
24,T15,T15,Mark Hubbard,101,3,40
25,T15,T15,John Huh,86,3,39
26,T15,T15,Michael Kim,100,3,46
27,T15,T15,Russell Knox,92,3,40
28,T15,T15,Jason Kokrak,89,3,40
29,T15,T15,D.H. Lee,61,3,19
30,T15,T15,Marc Leishman,89,3,26
31,T15,T15,Luke List,79,3,48
32,T15,T15,Will MacKenzie,84,3,42
33,T15,T15,Jeff Overton,69,3,44
34,T15,T15,Scott Pinckney,87,3,56
35,T15,T15,D.A. Points,55,3,27
36,T15,T15,Patrick Rodgers,89,3,46
37,T15,T15,Justin Rose,65,3,30
38,T15,T15,Adam Scott,79,3,37
39,T15,T15,Vijay Singh,72,3,32
40,T15,T15,Brandt Snedeker,93,3,32
41,T15,T15,Scott Stallings,74,3,31
42,T15,T15,Chris Stroud,82,3,28
43,T15,T15,Michael Thompson,71,3,37
44,T15,T15,Boo Weekley,83,3,40
45,T46,T46,Daniel Berger,92,2,19
46,T46,T46,Steven Bowditch,71,2,36
47,T46,T46,Keegan Bradley,82,2,34
48,T46,T46,Kevin Chappell,93,2,44
49,T46,T46,Jason Day,76,2,18
50,T46,T46,Ken Duke,58,2,31
51,T46,T46,Harris English,97,2,33
52,T46,T46,Derek Ernst,59,2,30
53,T46,T46,Emiliano Grillo,93,2,43
54,T46,T46,Adam Hadwin,93,2,31
55,T46,T46,J.B. Holmes,77,2,42
56,T46,T46,Freddie Jacobson,86,2,32
57,T46,T46,Whee Kim,82,2,31
58,T46,T46,Si Woo Kim,113,2,41
59,T46,T46,Patton Kizzire,93,2,32
60,T46,T46,Colt Knost,90,2,29
61,T46,T46,Brooks Koepka,75,2,33
62,T46,T46,Anirban Lahiri,72,2,23
63,T46,T46,Scott Langley,65,2,26
64,T46,T46,Andrew Loupe,75,2,40
65,T46,T46,Shane Lowry,57,2,20
66,T46,T46,Rory McIlroy,69,2,31
67,T46,T46,George McNeill,51,2,25
68,T46,T46,Francesco Molinari,64,2,28
69,T46,T46,Geoff Ogilvy,63,2,25
70,T46,T46,Greg Owen,85,2,53
71,T46,T46,Ryan Palmer,86,2,49
72,T46,T46,Chez Reavie,90,2,46
73,T46,T46,Patrick Reed,105,2,30
74,T46,T46,Kyle Reifers,115,2,43
75,T46,T46,Sam Saunders,69,2,26
76,T46,T46,Charl Schwartzel,73,2,33
77,T46,T46,John Senden,88,2,35
78,T46,T46,Webb Simpson,70,2,37
79,T46,T46,Cameron Smith,73,2,25
80,T46,T46,Shawn Stefani,91,2,43
81,T46,T46,Kevin Streelman,82,2,34
82,T46,T46,Nick Taylor,83,2,33
83,T46,T46,David Toms,62,2,30
84,T46,T46,Dawie van der Walt,72,2,29
85,T46,T46,Harold Varner III,92,2,67
86,T46,T46,Camilo Villegas,83,2,38
87,T46,T46,Jimmy Walker,85,2,33
88,T46,T46,Tim Wilkinson,72,2,22
89,T46,T46,Gary Woodland,95,2,36
90,T91,T91,Ricky Barnes,97,1,24
91,T91,T91,Jonas Blixt,79,1,29
92,T91,T91,Jason Bohn,67,1,20
93,T91,T91,Ángel Cabrera,62,1,30
94,T91,T91,Chad Campbell,90,1,42
95,T91,T91,Roberto Castro,97,1,35
96,T91,T91,Alex Cejka,71,1,18
97,T91,T91,Stewart Cink,61,1,33
98,T91,T91,Chad Collins,73,1,28
99,T91,T91,Ben Crane,80,1,28
100,T91,T91,Jon Curran,99,1,33
101,T91,T91,Brendon de Jonge,83,1,25
102,T91,T91,Luke Donald,81,1,20
103,T91,T91,Ernie Els,66,1,22
104,T91,T91,Jim Furyk,52,1,18
105,T91,T91,Sergio Garcia,54,1,18
106,T91,T91,Lucas Glover,75,1,33
107,T91,T91,Fabián Gómez,82,1,46
108,T91,T91,Jason Gore,78,1,37
109,T91,T91,James Hahn,85,1,35
110,T91,T91,Brian Harman,104,1,42
111,T91,T91,Russell Henley,76,1,33
112,T91,T91,J.J. Henry,68,1,31
113,T91,T91,Jim Herman,93,1,42
114,T91,T91,Morgan Hoffmann,71,1,35
115,T91,T91,Billy Horschel,73,1,32
116,T91,T91,Dustin Johnson,87,1,26
117,T91,T91,Matt Jones,83,1,23
118,T91,T91,Sung Kang,89,1,35
119,T91,T91,Chris Kirk,90,1,38
120,T91,T91,Kevin Kisner,97,1,24
121,T91,T91,Kelly Kraft,63,1,19
122,T91,T91,Matt Kuchar,100,1,29
123,T91,T91,Martin Laird,82,1,40
124,T91,T91,Andrew Landry,53,1,8
125,T91,T91,Hunter Mahan,61,1,20
126,T91,T91,Peter Malnati,85,1,29
127,T91,T91,Steve Marino,72,1,34
128,T91,T91,Graeme McDowell,63,1,22
129,T91,T91,Bryce Molder,80,1,24
130,T91,T91,Henrik Norlander,71,1,31
131,T91,T91,Louis Oosthuizen,63,1,20
132,T91,T91,Martin Piller,59,1,19
133,T91,T91,Wes Roach,59,1,17
134,T91,T91,Rory Sabbatini,57,1,34
135,T91,T91,Jordan Spieth,80,1,17
136,T91,T91,Kyle Stanley,92,1,38
137,T91,T91,Brendan Steele,88,1,32
138,T91,T91,Brett Stegmaier,87,1,36
139,T91,T91,Brian Stuard,66,1,33
140,T91,T91,Daniel Summerhays,99,1,33
141,T91,T91,Hudson Swafford,104,1,51
142,T91,T91,Brendon Todd,66,1,20
143,T91,T91,Cameron Tringale,81,1,43
144,T91,T91,Johnson Wagner,86,1,38
145,T91,T91,Mark Wilson,66,1,36
