,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
44,T43,T43,Colt Knost,90,7.28,626,86
45,T43,T43,Sean O'Hair,89,7.28,648,89
46,T43,T43,Patrick Reed,105,7.28,735,101
47,T43,T43,Willy Wilcox,67,7.28,473,65
48,T49,T49,Erik Compton,65,7.27,458,63
49,T49,T49,Brian Stuard,66,7.27,480,66
50,T51,T51,K.J. Choi,73,7.26,530,73
51,T51,T51,Ken Duke,58,7.26,392,54
52,T51,T51,Luke List,79,7.26,559,77
53,T51,T51,Seung-Yul Noh,85,7.26,588,81
54,55,55,Wes Roach,59,7.25,399,55
55,T56,T56,Jamie Lovemark,91,7.24,659,91
56,T56,T56,Camilo Villegas,83,7.24,572,79
57,T58,T58,Ernie Els,66,7.23,477,66
58,T58,T58,Ryan Moore,86,7.23,586,81
59,60,60,Fabián Gómez,82,7.22,570,79
60,61,61,Sung Kang,89,7.21,627,87
61,62,62,Cameron Smith,73,7.2,497,69
62,63,63,Harris English,97,7.19,697,97
63,T64,T64,Tom Hoge,81,7.18,553,77
64,T64,T64,Hunter Mahan,61,7.18,438,61
65,T66,T66,Matt Kuchar,100,7.17,688,96
66,T66,T66,Cameron Tringale,81,7.17,552,77
67,T68,T68,Patton Kizzire,93,7.16,637,89
68,T68,T68,Ryan Palmer,86,7.16,616,86
69,T70,T70,Jason Bohn,67,7.15,479,67
70,T70,T70,Padraig Harrington,54,7.15,386,54
71,T70,T70,Rory McIlroy,69,7.15,443,62
72,T70,T70,Kevin Na,96,7.15,665,93
73,T70,T70,Tyrone Van Aswegen,105,7.15,729,102
74,T75,T75,Danny Lee,93,7.14,643,90
75,T75,T75,Jeff Overton,69,7.14,464,65
76,77,77,Rob Oppenheim,67,7.13,449,63
77,78,78,Vijay Singh,72,7.11,512,72
78,79,79,Chad Collins,73,7.08,517,73
79,T80,T80,Chez Reavie,90,7.06,607,86
80,T80,T80,Sam Saunders,69,7.06,459,65
81,T80,T80,Nick Taylor,83,7.06,558,79
82,T83,T83,D.H. Lee,61,7.05,402,57
83,T83,T83,David Lingmerth,84,7.05,571,81
84,85,85,Andrew Landry,53,7.04,345,49
85,86,86,Vaughn Taylor,72,7.03,506,72
86,T87,T87,Marc Leishman,89,7.02,604,86
87,T87,T87,George McNeill,51,7.02,358,51
88,T87,T87,Martin Piller,59,7.02,400,57
89,T87,T87,Rory Sabbatini,57,7.02,379,54
90,91,91,Jason Gore,78,7.01,519,74
91,92,92,Scott Brown,88,7.0,616,88
92,93,93,Scott Stallings,74,6.99,489,70
93,94,94,Chris Stroud,82,6.98,558,80
94,95,95,Charley Hoffman,91,6.97,613,88
95,T96,T96,Tony Finau,95,6.96,661,95
96,T96,T96,Charles Howell III,91,6.96,633,91
97,T98,T98,Branden Grace,63,6.95,417,60
98,T98,T98,David Hearn,95,6.95,660,95
99,T98,T98,Spencer Levin,104,6.95,695,100
100,T98,T98,Graeme McDowell,63,6.95,417,60
101,T98,T98,William McGirt,98,6.95,681,98
102,T103,T103,Rod Pampling,54,6.94,347,50
103,T103,T103,Charl Schwartzel,73,6.94,486,70
104,T105,T105,Matt Jones,83,6.93,554,80
105,T105,T105,Michael Thompson,71,6.93,471,68
106,T107,T107,Luke Donald,81,6.91,560,81
107,T107,T107,Martin Laird,82,6.91,539,78
108,T109,T109,Scott Langley,65,6.9,435,63
109,T109,T109,D.A. Points,55,6.9,352,51
110,111,111,Smylie Kaufman,91,6.89,606,88
111,112,112,Abraham Ancer,51,6.88,330,48
112,T113,T113,Hudson Swafford,104,6.87,714,104
113,T113,T113,David Toms,62,6.87,426,62
114,T115,T115,Jerry Kelly,76,6.86,521,76
115,T115,T115,Ben Martin,92,6.86,604,88
116,117,117,Russell Knox,92,6.85,610,89
117,T118,T118,Chesson Hadley,81,6.84,540,79
118,T118,T118,Webb Simpson,70,6.84,479,70
119,T120,T120,Kelly Kraft,63,6.83,403,59
120,T120,T120,Francesco Molinari,64,6.83,437,64
121,T122,T122,Andres Gonzales,80,6.82,532,78
122,T122,T122,Boo Weekley,83,6.82,566,83
123,T124,T124,Rickie Fowler,80,6.81,524,77
124,T124,T124,Justin Thomas,99,6.81,654,96
125,T126,T126,Jim Herman,93,6.8,632,93
126,T126,T126,Billy Horschel,73,6.8,476,70
127,T128,T128,Blayne Barber,84,6.79,543,80
128,T128,T128,John Huh,86,6.79,577,85
129,T128,T128,Carlos Ortiz,79,6.79,509,75
130,T131,T131,Chad Campbell,90,6.78,610,90
131,T131,T131,Adam Scott,79,6.78,515,76
132,T133,T133,Kevin Chappell,93,6.77,630,93
133,T133,T133,Kyle Reifers,115,6.77,752,111
134,T133,T133,Mark Wilson,66,6.77,420,62
135,T136,T136,Henrik Norlander,71,6.76,453,67
136,T136,T136,Geoff Ogilvy,63,6.76,399,59
137,138,138,Gary Woodland,95,6.75,614,91
138,T139,T139,Ángel Cabrera,62,6.73,417,62
139,T139,T139,Justin Rose,65,6.73,417,62
140,T141,T141,Bronson Burgoon,83,6.72,531,79
141,T141,T141,Brendon de Jonge,83,6.72,544,81
142,T141,T141,Steve Marino,72,6.72,457,68
143,T141,T141,Kyle Stanley,92,6.72,598,89
144,145,145,Robert Garrigus,69,6.71,436,65
145,T146,T146,Paul Casey,77,6.7,496,74
146,T146,T146,Derek Ernst,59,6.7,382,57
147,T146,T146,Bill Haas,86,6.7,549,82
148,T146,T146,Will MacKenzie,84,6.7,536,80
149,T150,T150,Daniel Berger,92,6.69,595,89
150,T150,T150,John Senden,88,6.69,575,86
151,152,152,Russell Henley,76,6.68,508,76
152,T153,T153,Jason Dufner,105,6.67,680,102
153,T153,T153,Jhonattan Vegas,97,6.67,620,93
154,155,155,Tyler Aldridge,83,6.66,526,79
155,156,156,Shane Lowry,57,6.65,359,54
156,T157,T157,Whee Kim,82,6.63,517,78
157,T157,T157,Harold Varner III,92,6.63,610,92
158,159,159,James Hahn,85,6.62,563,85
159,160,160,Graham DeLaet,70,6.61,436,66
160,161,161,Shawn Stefani,91,6.6,574,87
161,162,162,Sergio Garcia,54,6.59,336,51
162,T163,T163,Roberto Castro,97,6.58,638,97
163,T163,T163,Emiliano Grillo,93,6.58,592,90
164,T163,T163,Johnson Wagner,86,6.58,566,86
165,T166,T166,Rhein Gibson,58,6.57,355,54
166,T166,T166,Lucas Glover,75,6.57,493,75
167,T166,T166,Scott Piercy,87,6.57,552,84
168,169,169,Dawie van der Walt,72,6.56,459,70
169,170,170,Brett Stegmaier,87,6.52,554,85
170,171,171,Kevin Streelman,82,6.49,532,82
171,T172,T172,Louis Oosthuizen,63,6.48,363,56
172,T172,T172,Patrick Rodgers,89,6.48,551,85
173,174,174,Bubba Watson,72,6.43,444,69
174,175,175,Jason Kokrak,89,6.42,571,89
175,176,176,Scott Pinckney,87,6.39,543,85
176,177,177,Robert Streb,87,6.36,534,84
177,178,178,Jim Furyk,52,6.35,330,52
178,179,179,Brendan Steele,88,6.33,532,84
179,180,180,Greg Owen,85,6.2,502,81
180,181,181,Keegan Bradley,82,6.17,506,82
181,182,182,Robert Allenby,51,6.16,314,51
182,183,183,Thomas Aiken,70,6.11,403,66
183,184,184,Stewart Cink,61,6.03,368,61
184,185,185,J.J. Henry,68,5.71,377,66
