,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
70,T71,T71,Jim Herman,93,29.13,127,37
71,T71,T71,Brian Stuard,66,29.13,103,30
72,T73,T73,Scott Brown,88,29.03,124,36
73,T73,T73,Kelly Kraft,63,29.03,93,27
74,T73,T73,Hudson Swafford,104,29.03,186,54
75,76,76,Wes Roach,59,28.95,76,22
76,T77,T77,Robert Garrigus,69,28.93,121,35
77,T77,T77,Daniel Summerhays,99,28.93,121,35
78,79,79,Brendon Todd,66,28.92,83,24
79,80,80,Ángel Cabrera,62,28.89,90,26
80,81,81,Bronson Burgoon,83,28.8,125,36
81,82,82,Chris Stroud,82,28.77,146,42
82,83,83,Marc Leishman,89,28.57,112,32
83,84,84,Jeff Overton,69,28.41,88,25
84,T85,T85,Jason Gore,78,28.32,113,32
85,T85,T85,Sung Kang,89,28.32,113,32
86,87,87,George McNeill,51,28.26,92,26
87,88,88,Chesson Hadley,81,28.24,131,37
88,89,89,Sam Saunders,69,28.21,78,22
89,90,90,John Huh,86,28.17,142,40
90,91,91,Johnson Wagner,86,28.13,128,36
91,92,92,Cameron Tringale,81,28.06,139,39
92,93,93,David Hearn,95,28.05,164,46
93,94,94,Billy Horschel,73,28.0,100,28
94,95,95,Chad Collins,73,27.91,129,36
95,96,96,Henrik Norlander,71,27.87,122,34
96,97,97,Bubba Watson,72,27.84,97,27
97,98,98,David Lingmerth,84,27.83,115,32
98,99,99,Shawn Stefani,91,27.78,144,40
99,T100,T100,Derek Fathauer,94,27.61,134,37
100,T100,T100,Martin Laird,82,27.61,134,37
101,102,102,Robert Streb,87,27.52,109,30
102,103,103,Zac Blair,99,27.48,131,36
103,104,104,Luke List,79,27.42,124,34
104,105,105,Fabián Gómez,82,27.41,135,37
105,106,106,Rory McIlroy,69,27.27,110,30
106,107,107,Jhonattan Vegas,97,27.22,158,43
107,108,108,Tyrone Van Aswegen,105,27.17,173,47
108,109,109,Ryan Moore,86,27.14,140,38
109,110,110,Stewart Cink,61,27.06,85,23
110,111,111,Seung-Yul Noh,85,26.96,115,31
111,112,112,Lucas Glover,75,26.9,145,39
112,113,113,Paul Casey,77,26.79,112,30
113,114,114,Mark Hubbard,101,26.75,157,42
114,T115,T115,Tony Finau,95,26.72,131,35
115,T115,T115,Dawie van der Walt,72,26.72,131,35
116,T117,T117,Scott Stallings,74,26.67,120,32
117,T117,T117,Camilo Villegas,83,26.67,135,36
118,119,119,Ken Duke,58,26.6,94,25
119,120,120,Abraham Ancer,51,26.47,68,18
120,121,121,Chris Kirk,90,26.39,144,38
121,122,122,Chad Campbell,90,26.32,152,40
122,123,123,Jason Bohn,67,26.26,99,26
123,124,124,Graeme McDowell,63,26.25,80,21
124,125,125,Adam Scott,79,26.19,126,33
125,126,126,Steve Wheatcroft,85,26.09,115,30
126,T127,T127,Thomas Aiken,70,26.04,96,25
127,T127,T127,Jim Furyk,52,26.04,96,25
128,129,129,Branden Grace,63,25.97,77,20
129,130,130,Brendan Steele,88,25.85,147,38
130,131,131,Tom Hoge,81,25.83,120,31
131,132,132,Gary Woodland,95,25.79,159,41
132,133,133,Alex Cejka,71,25.69,109,28
133,134,134,Cameron Smith,73,25.64,78,20
134,135,135,Hiroshi Iwata,85,25.6,125,32
135,136,136,Whee Kim,82,25.55,137,35
136,T137,T137,James Hahn,85,25.53,141,36
137,T137,T137,Harold Varner III,92,25.53,141,36
138,139,139,Luke Donald,81,25.51,98,25
139,T140,T140,Carlos Ortiz,79,25.45,110,28
140,T140,T140,Chez Reavie,90,25.45,165,42
141,142,142,Matt Jones,83,25.4,126,32
142,143,143,Russell Henley,76,25.35,142,36
143,144,144,Blayne Barber,84,25.32,154,39
144,T145,T145,Derek Ernst,59,25.0,92,23
145,T145,T145,Geoff Ogilvy,63,25.0,88,22
146,T145,T145,Louis Oosthuizen,63,25.0,68,17
147,T145,T145,Justin Rose,65,25.0,108,27
148,T145,T145,Kevin Streelman,82,25.0,128,32
149,150,150,Brett Stegmaier,87,24.81,133,33
150,151,151,Spencer Levin,104,24.68,154,38
151,152,152,J.B. Holmes,77,24.39,123,30
152,153,153,Russell Knox,92,24.32,111,27
153,T154,T154,Francesco Molinari,64,24.3,107,26
154,T154,T154,Nick Taylor,83,24.3,107,26
155,156,156,Jason Dufner,105,24.26,169,41
156,T157,T157,Tyler Aldridge,83,24.24,132,32
157,T157,T157,Roberto Castro,97,24.24,198,48
158,159,159,Troy Merritt,77,23.93,117,28
159,160,160,Rhein Gibson,58,23.91,92,22
160,161,161,Justin Thomas,99,23.6,161,38
161,162,162,Ernie Els,66,23.53,102,24
162,163,163,Kevin Chappell,93,23.46,162,38
163,164,164,Will MacKenzie,84,23.36,137,32
164,165,165,Danny Lee,93,23.24,142,33
165,166,166,Jason Kokrak,89,23.08,143,33
166,167,167,Ben Martin,92,23.03,165,38
167,168,168,Patrick Rodgers,89,23.02,126,29
168,169,169,Mark Wilson,66,22.94,109,25
169,170,170,Aaron Baddeley,93,22.69,119,27
170,171,171,Bill Haas,86,22.64,106,24
171,172,172,Sergio Garcia,54,22.58,62,14
172,173,173,Jerry Kelly,76,22.55,102,23
173,174,174,D.A. Points,55,22.54,71,16
174,175,175,J.J. Henry,68,22.4,125,28
175,176,176,Rod Pampling,54,22.22,72,16
176,177,177,Padraig Harrington,54,22.09,86,19
177,178,178,Scott Piercy,87,21.95,123,27
178,179,179,Scott Langley,65,21.74,92,20
179,180,180,Robert Allenby,51,21.69,83,18
180,181,181,Keegan Bradley,82,21.6,125,27
181,182,182,Colt Knost,90,21.43,140,30
182,183,183,Erik Compton,65,21.11,90,19
183,184,184,David Toms,62,21.09,128,27
184,185,185,Daniel Berger,92,21.05,152,32
