,Putting_from_7_RANK THIS WEEK,Putting_from_7_RANK LAST WEEK,Putting_from_7_PLAYER NAME,Putting_from_7_ROUNDS,Putting_from_7_% MADE,Putting_from_7_ATTEMPTS,Putting_from_7_PUTTS MADE
0,1,1,Steve Wheatcroft,85,79.45,73,58
1,2,2,Derek Ernst,59,77.78,27,21
2,3,3,Stewart Cink,61,77.27,44,34
3,4,4,Billy Hurley III,66,76.92,52,40
4,5,5,Jhonattan Vegas,97,74.29,70,52
5,6,6,Andrew Landry,53,74.07,27,20
6,7,7,Brendon Todd,66,73.58,53,39
7,8,8,Daniel Summerhays,99,71.93,57,41
8,9,9,Phil Mickelson,75,71.67,60,43
9,10,10,Troy Merritt,77,71.23,73,52
10,11,11,Michael Kim,100,71.01,69,49
11,12,12,Jimmy Walker,85,70.83,72,51
12,13,13,Harris English,97,70.51,78,55
13,T14,T14,Alex Cejka,71,70.0,40,28
14,T14,T14,Erik Compton,65,70.0,50,35
15,T16,T16,Thomas Aiken,70,69.7,33,23
16,T16,T16,Cameron Smith,73,69.7,33,23
17,18,18,David Hearn,95,69.23,52,36
18,19,19,Brendon de Jonge,83,69.09,55,38
19,T20,T20,Stuart Appleby,71,68.63,51,35
20,T20,T20,David Lingmerth,84,68.63,51,35
21,T20,T20,Ryan Moore,86,68.63,51,35
22,23,23,Russell Henley,76,68.57,70,48
23,24,24,Steve Stricker,53,68.42,38,26
24,25,25,Brett Stegmaier,87,68.12,69,47
25,26,26,Emiliano Grillo,93,68.06,72,49
26,27,27,Freddie Jacobson,86,68.0,75,51
27,28,28,D.H. Lee,61,67.92,53,36
28,29,29,Chad Collins,73,67.8,59,40
29,30,30,Henrik Norlander,71,67.39,46,31
30,31,31,Brian Stuard,66,67.35,49,33
31,32,32,Steven Bowditch,71,67.31,52,35
32,33,33,Aaron Baddeley,93,67.27,55,37
33,34,34,Tony Finau,95,67.16,67,45
34,35,35,Cameron Tringale,81,67.14,70,47
35,T36,T36,Whee Kim,82,66.67,48,32
36,T36,T36,Kevin Kisner,97,66.67,69,46
37,T36,T36,Nick Taylor,83,66.67,69,46
38,39,39,Jonas Blixt,79,66.15,65,43
39,40,40,Brooks Koepka,75,66.13,62,41
40,41,41,Bill Haas,86,66.1,59,39
41,42,42,Tyrone Van Aswegen,105,65.91,88,58
42,T43,T43,Peter Malnati,85,65.67,67,44
43,T43,T43,Camilo Villegas,83,65.67,67,44
44,T45,T45,Tyler Aldridge,83,65.52,58,38
45,T45,T45,Geoff Ogilvy,63,65.52,29,19
46,47,47,Willy Wilcox,67,65.45,55,36
47,48,48,Brian Harman,104,65.38,78,51
48,49,49,Jason Gore,78,65.12,43,28
49,T50,T50,Martin Piller,59,65.0,40,26
50,T50,T50,Dicky Pride,55,65.0,40,26
51,52,52,Shawn Stefani,91,64.91,57,37
52,53,53,Sam Saunders,69,64.81,54,35
53,54,54,Martin Laird,82,64.71,68,44
54,55,55,Chez Reavie,90,64.62,65,42
55,56,56,Rickie Fowler,80,64.58,48,31
56,57,57,Matt Kuchar,100,64.56,79,51
57,58,58,Ryan Palmer,86,64.47,76,49
58,59,59,Gary Woodland,95,64.29,56,36
59,60,60,Jason Day,76,64.15,53,34
60,61,61,Kelly Kraft,63,64.1,39,25
61,T62,T62,Charles Howell III,91,64.0,50,32
62,T62,T62,Mark Hubbard,101,64.0,75,48
63,64,64,Kevin Chappell,93,63.89,72,46
64,T65,T65,Bryce Molder,80,63.79,58,37
65,T65,T65,David Toms,62,63.79,58,37
66,67,67,Scott Langley,65,63.64,44,28
67,T68,T68,Morgan Hoffmann,71,63.27,49,31
68,T68,T68,Dustin Johnson,87,63.27,49,31
69,T70,T70,Daniel Berger,92,63.24,68,43
70,T70,T70,Jason Kokrak,89,63.24,68,43
71,72,72,Kyle Reifers,115,63.01,73,46
72,73,73,Fabián Gómez,82,62.92,89,56
73,T74,T74,Bronson Burgoon,83,62.79,43,27
74,T74,T74,Mark Wilson,66,62.79,43,27
75,76,76,Vaughn Taylor,72,62.69,67,42
76,77,77,Andres Gonzales,80,62.5,64,40
77,T78,T78,Zac Blair,99,62.35,85,53
78,T78,T78,Jon Curran,99,62.35,85,53
79,80,80,William McGirt,98,62.32,69,43
80,81,81,Hiroshi Iwata,85,62.3,61,38
81,82,82,Colt Knost,90,62.26,53,33
82,83,83,Sung Kang,89,62.16,74,46
83,84,84,Ricky Barnes,97,62.07,58,36
84,85,85,Adam Hadwin,93,62.03,79,49
85,86,86,Andrew Loupe,75,61.76,68,42
86,T87,T87,K.J. Choi,73,61.67,60,37
87,T87,T87,Dawie van der Walt,72,61.67,60,37
88,89,89,Tom Hoge,81,61.4,57,35
89,90,90,Harold Varner III,92,61.25,80,49
90,T91,T91,Paul Casey,77,61.11,36,22
91,T91,T91,Jason Dufner,105,61.11,72,44
92,T91,T91,Jim Furyk,52,61.11,36,22
93,T91,T91,J.B. Holmes,77,61.11,54,33
94,95,95,Padraig Harrington,54,60.47,43,26
95,T96,T96,Roberto Castro,97,60.42,96,58
96,T96,T96,Hunter Mahan,61,60.42,48,29
97,T98,T98,Steve Marino,72,60.34,58,35
98,T98,T98,Webb Simpson,70,60.34,58,35
99,100,100,Robert Streb,87,60.32,63,38
100,101,101,John Huh,86,60.27,73,44
101,T102,T102,Rhein Gibson,58,60.0,35,21
102,T102,T102,Branden Grace,63,60.0,40,24
103,104,104,Chris Kirk,90,59.74,77,46
104,105,105,Will MacKenzie,84,59.65,57,34
105,106,106,Zach Johnson,90,59.49,79,47
106,T107,T107,Ben Crane,80,59.38,64,38
107,T107,T107,Vijay Singh,72,59.38,64,38
108,109,109,Patrick Rodgers,89,59.26,54,32
109,110,110,Hudson Swafford,104,59.21,76,45
110,111,111,Scott Piercy,87,59.18,49,29
111,112,112,Louis Oosthuizen,63,58.97,39,23
112,113,113,Brandt Snedeker,93,58.9,73,43
113,T114,T114,Sergio Garcia,54,58.82,34,20
114,T114,T114,John Senden,88,58.82,68,40
115,T114,T114,Kevin Streelman,82,58.82,51,30
116,117,117,Justin Thomas,99,58.75,80,47
117,118,118,Marc Leishman,89,58.73,63,37
118,T119,T119,Graeme McDowell,63,58.7,46,27
119,T119,T119,Rory McIlroy,69,58.7,46,27
120,T119,T119,Jeff Overton,69,58.7,46,27
121,122,122,Kyle Stanley,92,58.67,75,44
122,123,123,Derek Fathauer,94,58.62,58,34
123,124,124,Russell Knox,92,58.49,53,31
124,125,125,James Hahn,85,58.44,77,45
125,T126,T126,Patton Kizzire,93,58.33,60,35
126,T126,T126,Jordan Spieth,80,58.33,48,28
127,T126,T126,Scott Stallings,74,58.33,48,28
128,T129,T129,Francesco Molinari,64,58.14,43,25
129,T129,T129,Rob Oppenheim,67,58.14,43,25
130,131,131,Si Woo Kim,113,57.89,95,55
131,T132,T132,Jason Bohn,67,57.81,64,37
132,T132,T132,Patrick Reed,105,57.81,64,37
133,134,134,Wes Roach,59,57.78,45,26
134,135,135,Jamie Lovemark,91,57.53,73,42
135,T136,T136,Blayne Barber,84,57.32,82,47
136,T136,T136,Danny Lee,93,57.32,82,47
137,T138,T138,Scott Brown,88,57.14,56,32
138,T138,T138,Kevin Na,96,57.14,77,44
139,140,140,Brendan Steele,88,56.94,72,41
140,141,141,Chesson Hadley,81,56.92,65,37
141,T142,T142,Robert Garrigus,69,56.6,53,30
142,T142,T142,Anirban Lahiri,72,56.6,53,30
143,144,144,Ángel Cabrera,62,56.41,39,22
144,T145,T145,Scott Pinckney,87,56.25,64,36
