,3-Putt_Avoidance_-_15-20_RANK THIS WEEK,3-Putt_Avoidance_-_15-20_RANK LAST WEEK,3-Putt_Avoidance_-_15-20_PLAYER NAME,3-Putt_Avoidance_-_15-20_ROUNDS,3-Putt_Avoidance_-_15-20_%,3-Putt_Avoidance_-_15-20_TOTAL 3 PUTTS,3-Putt_Avoidance_-_15-20_ATTEMPTS,3-Putt_Avoidance_-_15-20_2 PUTT OR BETTER %
0,T1,T1,Thomas Aiken,70,0.0,,91,100.0
1,T1,T1,Abraham Ancer,51,0.0,,77,100.0
2,T1,T1,Stuart Appleby,71,0.0,,100,100.0
3,T1,T1,Bronson Burgoon,83,0.0,,113,100.0
4,T1,T1,Paul Casey,77,0.0,,98,100.0
5,T1,T1,K.J. Choi,73,0.0,,122,100.0
6,T1,T1,Graham DeLaet,70,0.0,,115,100.0
7,T1,T1,Tony Finau,95,0.0,,152,100.0
8,T1,T1,Rickie Fowler,80,0.0,,122,100.0
9,T1,T1,Rhein Gibson,58,0.0,,85,100.0
10,T1,T1,Andres Gonzales,80,0.0,,127,100.0
11,T1,T1,Retief Goosen,55,0.0,,74,100.0
12,T1,T1,Branden Grace,63,0.0,,75,100.0
13,T1,T1,Luke Guthrie,57,0.0,,78,100.0
14,T1,T1,Bill Haas,86,0.0,,111,100.0
15,T1,T1,Padraig Harrington,54,0.0,,65,100.0
16,T1,T1,Billy Hurley III,66,0.0,,109,100.0
17,T1,T1,Hiroshi Iwata,85,0.0,,126,100.0
18,T1,T1,Smylie Kaufman,91,0.0,,126,100.0
19,T1,T1,Jerry Kelly,76,0.0,,104,100.0
20,T1,T1,Spencer Levin,104,0.0,,144,100.0
21,T1,T1,David Lingmerth,84,0.0,,128,100.0
22,T1,T1,Ben Martin,92,0.0,,165,100.0
23,T1,T1,William McGirt,98,0.0,,178,100.0
24,T1,T1,Troy Merritt,77,0.0,,115,100.0
25,T1,T1,Phil Mickelson,75,0.0,,109,100.0
26,T1,T1,Ryan Moore,86,0.0,,116,100.0
27,T1,T1,Kevin Na,96,0.0,,145,100.0
28,T1,T1,Seung-Yul Noh,85,0.0,,143,100.0
29,T1,T1,Rob Oppenheim,67,0.0,,85,100.0
30,T1,T1,Rod Pampling,54,0.0,,73,100.0
31,T1,T1,Scott Piercy,87,0.0,,109,100.0
32,T1,T1,Dicky Pride,55,0.0,,72,100.0
33,T1,T1,Steve Stricker,53,0.0,,95,100.0
34,T1,T1,Justin Thomas,99,0.0,,151,100.0
35,T1,T1,Tyrone Van Aswegen,105,0.0,,149,100.0
36,T1,T1,Bubba Watson,72,0.0,,87,100.0
37,T1,T1,Steve Wheatcroft,85,0.0,,107,100.0
38,T1,T1,Willy Wilcox,67,0.0,,99,100.0
39,T40,T40,Brian Harman,104,0.55,1.0,182,99.4
40,T40,T40,Hudson Swafford,104,0.55,1.0,181,99.4
41,42,42,Daniel Summerhays,99,0.56,1.0,180,99.4
42,43,43,Kyle Stanley,92,0.63,1.0,158,99.3
43,44,44,Chad Campbell,90,0.64,1.0,156,99.3
44,45,45,Roberto Castro,97,0.66,1.0,151,99.3
45,T46,T46,Jon Curran,99,0.67,1.0,150,99.3
46,T46,T46,Johnson Wagner,86,0.67,1.0,150,99.3
47,T48,T48,Lucas Glover,75,0.69,1.0,144,99.3
48,T48,T48,Fabián Gómez,82,0.69,1.0,144,99.3
49,T50,T50,Russell Henley,76,0.7,1.0,142,99.3
50,T50,T50,Kevin Kisner,97,0.7,1.0,142,99.3
51,52,52,Matt Kuchar,100,0.72,1.0,139,99.2
52,53,53,Cameron Tringale,81,0.74,1.0,136,99.2
53,T54,T54,Bryce Molder,80,0.75,1.0,133,99.2
54,T54,T54,Brendan Steele,88,0.75,1.0,134,99.2
55,T56,T56,Ben Crane,80,0.76,1.0,131,99.2
56,T56,T56,Jim Herman,93,0.76,1.0,131,99.2
57,T56,T56,Chris Kirk,90,0.76,1.0,131,99.2
58,T59,T59,Ricky Barnes,97,0.78,1.0,128,99.2
59,T59,T59,Jonas Blixt,79,0.78,1.0,129,99.2
60,T59,T59,Sung Kang,89,0.78,1.0,129,99.2
